ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,110,101,500,499,0.01305664,0.00194481,0.0143987,-1.5157,-3.068754,-1.667668,-0.001773766,0.0007302826,-0.01358519,-1.136398,-2.518345,1.630889
0,0.01111111,110,101,500,499,0.01092959,0.002506374,0.01017555,-1.515747,-3.06874,-1.667626,0.004985457,-0.005101856,-0.01008346,-1.136543,-2.518692,1.630936
0,0.02222222,110,101,500,499,0.01062,0.008479033,0.01327013,-1.51579,-3.069003,-1.66747,0.01010773,0.001188361,-0.006555046,-1.136912,-2.518691,1.630894
0,0.03333334,110,101,500,499,0.01385815,0.008079367,0.009970319,-1.515945,-3.069064,-1.667479,0.01053029,0.01172087,-0.006352542,-1.137151,-2.518313,1.63092
0,0.04444445,113,99,501,497,0.01375623,0.01018498,0.0103012,-1.516067,-3.069273,-1.667363,0.01319188,0.01339442,-0.01547642,-1.137439,-2.518384,1.631355
0,0.05555556,113,99,501,497,0.01375623,0.01018498,0.0103012,-1.516067,-3.069273,-1.667363,0.01319188,0.01339442,-0.01547642,-1.137439,-2.518384,1.631355
0,0.06666667,113,99,501,497,0.007884923,3.326448E-05,0.004386212,-1.516095,-3.069063,-1.667415,0.01083599,0.01101162,-0.01585788,-1.137671,-2.518414,1.631745
0,0.07777778,113,99,501,497,0.01037513,-0.007051198,0.002197534,-1.516318,-3.06887,-1.667387,0.009339044,0.009309474,-0.01387106,-1.137686,-2.51848,1.631885
0,0.08888889,113,99,501,497,0.009827082,-0.01778406,0.001596038,-1.516453,-3.068341,-1.667291,0.01087669,0.01100854,-0.01012545,-1.137915,-2.518386,1.63187
0,0.1,114,106,501,496,0.01104989,-0.02087994,0.001113968,-1.51663,-3.068118,-1.667271,0.005341204,0.01231819,-0.01088214,-1.137882,-2.518287,1.63203
0,0.1111111,114,106,501,496,0.01338765,-0.02481365,-0.0005763206,-1.516821,-3.067781,-1.667292,0.003028272,0.009759301,-0.01363462,-1.137343,-2.518358,1.632364
0,0.1222222,114,106,501,496,0.009237364,-0.02679088,-0.003046076,-1.516802,-3.067399,-1.667361,0.006672135,0.005197777,-0.0136566,-1.137469,-2.518536,1.63254
0,0.1333333,114,106,501,496,0.008873849,-0.01975879,0.0002197127,-1.516918,-3.067476,-1.667206,0.008702504,-0.0008896543,-0.01504527,-1.137479,-2.518761,1.632695
0,0.1444445,116,105,501,495,0.007185852,-0.007359555,0.003236819,-1.516945,-3.067752,-1.667103,0.01701014,-0.009687217,-0.01745629,-1.137704,-2.519373,1.633021
0,0.1555556,116,105,501,495,0.007521323,0.00724262,0.006593034,-1.516979,-3.068154,-1.667032,0.0189949,-0.01110343,-0.0148893,-1.137925,-2.519604,1.633138
0,0.1666667,116,105,501,495,0.007521323,0.00724262,0.006593034,-1.516979,-3.068154,-1.667032,0.0189949,-0.01110343,-0.0148893,-1.137925,-2.519604,1.633138
0,0.1777778,116,105,501,495,0.01387604,0.02952211,0.01113287,-1.51729,-3.069308,-1.666795,0.0184565,-0.01006395,-0.01210914,-1.138151,-2.520131,1.633332
0,0.1888889,116,105,501,495,0.01387604,0.02952211,0.01113287,-1.51729,-3.069308,-1.666795,0.0184565,-0.01006395,-0.01210914,-1.138151,-2.520131,1.633332
0,0.2,118,103,500,497,0.01457284,0.0372669,0.0101684,-1.517553,-3.070326,-1.666607,0.01342351,-0.002893267,-0.01090563,-1.138326,-2.520263,1.633573
0,0.2111111,118,103,500,497,0.01483176,0.03168675,0.01144893,-1.517709,-3.070557,-1.666466,0.01547307,-0.006737661,-0.0114983,-1.138429,-2.520651,1.633781
0,0.2222222,118,103,500,497,0.01396718,0.02792415,0.007627256,-1.517753,-3.070756,-1.666619,0.01347332,-0.009827858,-0.01562665,-1.13846,-2.520993,1.634106
0,0.2333333,118,103,500,497,0.01113546,0.02025058,0.007511874,-1.517709,-3.070876,-1.666607,0.01525282,-0.01314542,-0.01482954,-1.138539,-2.521413,1.634247
0,0.2444444,118,108,500,497,0.01665969,0.01630875,0.006896197,-1.518007,-3.070987,-1.666575,0.01209422,-0.01169238,-0.01026624,-1.138548,-2.521524,1.63424
0,0.2555556,118,108,500,497,0.0144705,0.01742213,0.005987877,-1.517947,-3.071282,-1.666596,0.01164134,-0.008571025,-0.009085493,-1.138652,-2.521621,1.634312
0,0.2666667,118,108,500,497,0.01324875,0.02052631,0.006464471,-1.518036,-3.071616,-1.666539,0.01155945,-0.008387057,-0.006709964,-1.138722,-2.521701,1.634293
0,0.2777778,118,108,500,497,0.01314224,0.02247007,0.007838601,-1.518122,-3.071979,-1.666432,0.0153695,-0.01331521,-0.01146046,-1.138801,-2.52235,1.634778
0,0.2888889,118,108,500,497,0.009793176,0.02595551,0.005142715,-1.518149,-3.072331,-1.666482,0.01799612,-0.01146685,-0.01246406,-1.139026,-2.522572,1.634939
