ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,459,175,512,495,-2.084024,0.0929147,0.409613,-1.291391,3.018923,-0.2716776,-1.044233,0.1386451,1.338867,-0.3014112,-3.000036,2.134137
90,0.01111111,459,175,512,495,-2.003067,0.09023917,0.4288985,-1.293691,3.023753,-0.2528719,-1.042888,0.1578101,1.358062,-0.287174,-3.022573,2.167256
90,0.02222222,459,175,512,495,-1.992506,0.1279637,0.4413388,-1.297567,3.027751,-0.2328242,-1.025082,0.1248456,1.343909,-0.2750204,-3.050308,2.204905
90,0.03333334,473,166,499,499,-2.015069,0.176976,0.4537484,-1.301896,3.032417,-0.2109857,-1.027589,0.1163619,1.314028,-0.2638612,-3.078159,2.243142
90,0.04444445,473,166,499,499,-2.02375,0.2304242,0.4663258,-1.307249,3.03717,-0.1895585,-0.9983762,0.1142513,1.260392,-0.2536272,-3.104927,2.279314
90,0.05555556,473,166,499,499,-1.899456,0.3204852,0.4893849,-1.31431,3.042077,-0.1729414,-0.9643055,0.06103683,1.173621,-0.2461091,-3.135285,2.318503
90,0.06666667,473,166,499,499,-1.77186,0.3869839,0.4923407,-1.32071,3.046406,-0.1577454,-0.9485971,-0.0336827,1.06576,-0.2412643,3.112753,2.362587
90,0.07777778,473,166,499,499,-1.66343,0.4501792,0.497448,-1.327861,3.051179,-0.1429649,-0.9637249,-0.1229994,0.9667187,-0.2382107,3.076272,2.409075
90,0.08888889,523,199,525,496,-1.566687,0.5175987,0.4897322,-1.335861,3.05538,-0.1287415,-0.9622582,-0.1484447,0.9080666,-0.2340253,3.043203,2.451674
90,0.1,523,199,525,496,-1.476136,0.5157712,0.4953147,-1.342028,3.060727,-0.1155237,-0.9174539,-0.1590747,0.8159512,-0.2312859,3.014565,2.4887
90,0.1111111,523,199,525,496,-1.335338,0.4713997,0.4798895,-1.346675,3.065297,-0.105475,-0.8870867,-0.1612092,0.7644883,-0.2283847,2.984345,2.527188
90,0.1222222,523,199,525,496,-1.235046,0.4321002,0.4526076,-1.350592,3.069345,-0.09478723,-0.8448914,-0.1037582,0.705574,-0.2245359,2.96055,2.558717
90,0.1333333,700,200,503,498,-1.153977,0.4098911,0.4358607,-1.354991,3.073521,-0.0848334,-0.8023757,-0.06125402,0.6859946,-0.2203595,2.934056,2.592489
90,0.1444445,700,200,503,498,-1.094323,0.4154071,0.42952,-1.360209,3.077751,-0.0748018,-0.7737015,-0.02509308,0.6676067,-0.2164037,2.908777,2.624933
90,0.1555556,700,200,503,498,-0.9836155,0.4350238,0.4391778,-1.365947,3.082578,-0.06791114,-0.7365673,0.02704704,0.6395999,-0.2118715,2.885492,2.655173
90,0.1666667,700,200,503,498,-0.8856399,0.4630755,0.4413544,-1.371845,3.087368,-0.06164259,-0.6972137,0.03455037,0.5284102,-0.2099455,2.873478,2.673689
90,0.1777778,700,200,503,498,-0.7994757,0.4964118,0.4433762,-1.378528,3.091917,-0.05564462,-0.6610339,-0.008052111,0.4321178,-0.2100297,2.85982,2.693461
90,0.1888889,773,195,545,502,-0.7206537,0.5051872,0.4435018,-1.384625,3.096798,-0.05054041,-0.6218351,-0.01982856,0.4156614,-0.2085644,2.841008,2.717883
90,0.2,773,195,545,502,-0.6535096,0.5010514,0.4297774,-1.390156,3.10101,-0.04549478,-0.5615535,-0.07747793,0.3882938,-0.2093181,2.821853,2.74119
90,0.2111111,773,195,545,502,-0.6012446,0.4925617,0.4086252,-1.395595,3.104845,-0.04075276,-0.5320015,-0.1201551,0.3730174,-0.210182,2.800269,2.767466
90,0.2222222,773,195,545,502,-0.514801,0.4724213,0.3747754,-1.400523,3.107658,-0.03793726,-0.4881378,-0.06808281,0.3747634,-0.2080877,2.783366,2.788236
90,0.2333333,773,195,545,502,-0.4358002,0.4478627,0.3271485,-1.405033,3.110039,-0.03536784,-0.4635655,-0.008475006,0.3650094,-0.2053121,2.768021,2.807867
90,0.2444444,808,198,469,497,-0.3834201,0.4181049,0.3039732,-1.40935,3.112415,-0.03295928,-0.4197961,0.01804179,0.365649,-0.2031955,2.750867,2.828159
90,0.2555556,808,198,469,497,-0.3021903,0.3479467,0.2875661,-1.411355,3.115242,-0.03234729,-0.3855482,0.01595515,0.2789932,-0.2027912,2.747646,2.834769
90,0.2666667,808,198,469,497,-0.2251986,0.2946934,0.2443655,-1.413802,3.116543,-0.03205061,-0.3553346,-0.005326897,0.2189772,-0.2030074,2.743307,2.842336
90,0.2777778,808,198,469,497,-0.164214,0.2477938,0.2032236,-1.416054,3.117428,-0.03201865,-0.3265305,0.01054865,0.2165899,-0.2017962,2.731399,2.856714
90,0.2888889,957,183,464,495,-0.1256863,0.2125211,0.1683856,-1.417618,3.118453,-0.03169215,-0.2809081,0.04455855,0.187407,-0.1998899,2.727505,2.86228
90,0.3,957,183,464,495,-0.09889366,0.1783935,0.1505404,-1.418874,3.119499,-0.03158136,-0.2335805,0.03917331,0.1283133,-0.1997158,2.728034,2.863032
90,0.3111111,957,183,464,495,-0.07112637,0.1592707,0.1453974,-1.420242,3.12097,-0.03166232,-0.2305396,0.03387088,0.1133651,-0.1990761,2.724121,2.86923
90,0.3222222,957,183,464,495,-0.02526905,0.1412699,0.1381235,-1.421509,3.121919,-0.03235208,-0.2258252,0.01794365,0.05790136,-0.199654,2.7277,2.86795
90,0.3333333,957,183,464,495,0.01835662,0.1626542,0.1295363,-1.423916,3.123095,-0.03382001,-0.2027335,0.02859169,0.0225118,-0.1991853,2.732903,2.864591
90,0.3444445,934,198,473,495,0.03320533,0.1829042,0.123026,-1.426638,3.124133,-0.03440857,-0.1620956,0.04869856,0.03064675,-0.1978761,2.730766,2.86725
90,0.3555556,934,198,473,495,0.02783675,0.210422,0.09938642,-1.429756,3.124494,-0.03457529,-0.1419447,0.04118936,0.024035,-0.1976385,2.730445,2.868593
90,0.3666667,934,198,473,495,0.02039799,0.2145658,0.0811902,-1.432526,3.12422,-0.03427382,-0.128079,0.03900518,0.02495892,-0.1973221,2.728923,2.871008
90,0.3777778,934,198,473,495,0.01088236,0.2005753,0.06529181,-1.434318,3.124437,-0.03414066,-0.0993382,0.04213551,0.02358389,-0.1965509,2.729479,2.871091
90,0.3888889,793,205,508,497,0.01849228,0.1633034,0.06236537,-1.435231,3.124969,-0.03508608,-0.0857975,0.03040389,-0.003207852,-0.1969003,2.733322,2.867777
90,0.4,793,205,508,497,0.03570925,0.1185886,0.05631096,-1.435673,3.125307,-0.03627865,-0.06612165,-0.0004801005,-0.04927072,-0.1982606,2.741823,2.859584
90,0.4111111,793,205,508,497,0.03480754,0.0737481,0.04277738,-1.435315,3.125454,-0.03667706,-0.05212092,0.006923143,-0.0366208,-0.1978681,2.742361,2.85933
90,0.4222222,793,205,508,497,0.02852703,0.05018338,0.028019,-1.435267,3.125394,-0.03692579,-0.03165951,0.0100267,-0.01766451,-0.1976321,2.741451,2.859791
90,0.4333333,793,205,508,497,0.01693378,0.02019224,0.01009766,-1.4346,3.124992,-0.03673191,-0.01857313,0.01954607,0.008847248,-0.1969029,2.738488,2.862752
90,0.4444444,775,247,492,492,0.01590663,0.01159133,0.002687229,-1.434187,3.12472,-0.03683471,-0.01655234,-0.000698965,0.002399643,-0.1975474,2.738797,2.862313
90,0.4555556,775,247,492,492,0.01700703,0.004086969,-0.004714555,-1.434037,3.124492,-0.03699503,-0.03268013,-0.020878,-0.005981033,-0.1983751,2.739266,2.862658
90,0.4666667,775,247,492,492,0.009611057,-0.009811693,-0.01101946,-1.433794,3.124233,-0.03694656,-0.02504724,-0.01986464,0.009925444,-0.1984321,2.735886,2.865972
90,0.4777778,775,247,492,492,0.00107932,-0.009875532,-0.01847415,-1.433946,3.124097,-0.03639902,0.003956686,-0.006127714,0.02881874,-0.1978292,2.731907,2.868955
90,0.4888889,775,247,492,492,-0.004268886,0.001771851,-0.02601986,-1.434218,3.123656,-0.03616147,0.0147808,0.01299895,0.03939067,-0.1969775,2.729152,2.871171
90,0.5,704,243,481,488,-0.006442044,0.01348447,-0.02717778,-1.434787,3.123215,-0.03585094,0.02109568,0.02472516,0.02761739,-0.1963181,2.730696,2.869204
90,0.5111111,704,243,481,488,-0.01073585,0.02623276,-0.0304715,-1.435408,3.122802,-0.03556598,0.02415719,0.009822646,0.02010447,-0.1964779,2.730624,2.869117
90,0.5222223,704,243,481,488,-0.0129085,0.03369638,-0.02838682,-1.435942,3.122675,-0.0351484,0.01871726,-0.02211648,0.01692648,-0.19754,2.727984,2.871444
90,0.5333334,704,243,481,488,-0.02246396,0.0377635,-0.05186851,-1.436409,3.121496,-0.03448687,0.0114691,-0.03169889,0.03936034,-0.1975916,2.722717,2.876674
90,0.5444446,681,246,473,495,-0.02778321,0.03979897,-0.06360553,-1.436934,3.120548,-0.03378167,0.02247356,-0.02644978,0.07121278,-0.1972737,2.714156,2.884526
90,0.5555557,681,246,473,495,-0.0352319,0.04501227,-0.07644053,-1.437532,3.119309,-0.03302746,0.02562516,-0.005125118,0.06160163,-0.1965913,2.714828,2.883644
90,0.5666668,681,246,473,495,-0.04055043,0.04713521,-0.07435526,-1.437951,3.118279,-0.03253957,0.01593728,-0.005082604,0.05211533,-0.1965562,2.713205,2.885324
90,0.577778,681,246,473,495,-0.04161956,0.04503909,-0.06901588,-1.438376,3.117646,-0.03196273,0.02440917,-0.02002002,0.05201047,-0.1969765,2.709109,2.888903
90,0.5888891,681,246,473,495,-0.05113062,0.03115503,-0.06893824,-1.438186,3.116873,-0.03156059,0.02641775,-0.0413192,0.04663732,-0.1978052,2.705796,2.891833
90,0.6000003,703,271,481,494,-0.05532034,0.02044071,-0.07525975,-1.438081,3.115934,-0.03110146,0.03075906,-0.04772748,0.05509469,-0.1981429,2.70194,2.895035
90,0.6111114,703,271,481,494,-0.05423357,0.01404483,-0.07627781,-1.438032,3.115051,-0.03039732,0.03510537,-0.04242405,0.06144991,-0.1982686,2.697219,2.899133
90,0.6222225,703,271,481,494,-0.05636941,0.01297681,-0.07628798,-1.43819,3.114011,-0.02944551,0.03401833,-0.02430254,0.05295159,-0.198047,2.696567,2.899264
90,0.6333337,703,271,481,494,-0.05323752,0.02796802,-0.06679989,-1.438901,3.113489,-0.02887026,0.04044079,-0.01366291,0.05290442,-0.1977237,2.693557,2.901643
