ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,634,139,479,500,-1.946452,0.2159805,0.7432056,-1.509038,2.992386,-0.2293727,-1.055236,0.06673276,1.358295,-0.3365346,-2.979581,2.090374
90,0.01111111,634,139,479,500,-1.874678,0.1375024,0.726922,-1.510859,2.999833,-0.2102374,-1.033789,0.02205956,1.280178,-0.3273052,-3.000846,2.121119
90,0.02222222,634,139,479,500,-1.78241,-0.01888567,0.7046713,-1.50811,3.007958,-0.1933982,-1.029295,-0.03968024,1.221358,-0.3185647,-3.027004,2.157176
90,0.03333334,634,139,479,500,-1.716721,-0.164677,0.6674775,-1.504404,3.015377,-0.1764706,-1.031299,-0.03328156,1.235182,-0.3073021,-3.052402,2.192736
90,0.04444445,634,139,479,500,-1.609455,-0.3188213,0.6197689,-1.498987,3.022225,-0.162023,-0.9876267,0.01342273,1.225183,-0.2959603,-3.075387,2.224566
90,0.05555556,758,150,554,498,-1.520453,-0.4476457,0.5792396,-1.49169,3.029115,-0.1476105,-0.9263501,0.04213321,1.163895,-0.286228,-3.096329,2.253413
90,0.06666667,758,150,554,498,-1.413496,-0.5326468,0.539637,-1.4852,3.035182,-0.1350228,-0.8825814,0.07195508,1.163456,-0.2757453,-3.119746,2.284462
90,0.07777778,758,150,554,498,-1.285291,-0.5900565,0.4828215,-1.478033,3.040341,-0.1240229,-0.7554183,0.1077073,1.192057,-0.2638963,3.133958,2.318301
90,0.08888889,758,150,554,498,-1.180683,-0.6217207,0.4525948,-1.471906,3.045906,-0.1136898,-0.7569299,0.1078012,1.150502,-0.2547655,3.105959,2.353898
90,0.1,812,175,479,494,-1.034553,-0.6437896,0.4116042,-1.464681,3.050319,-0.1063123,-0.7993094,0.08041883,1.070993,-0.2482183,3.078578,2.390517
90,0.1111111,812,175,479,494,-0.9716143,-0.6426522,0.3798572,-1.458096,3.054466,-0.09742962,-0.7136104,0.09734595,1.007253,-0.2406885,3.055388,2.418588
90,0.1222222,812,175,479,494,-0.8906171,-0.6212833,0.3384273,-1.452039,3.057648,-0.0900223,-0.6651755,0.09731948,0.9471252,-0.2339566,3.029735,2.449445
90,0.1333333,812,175,479,494,-0.8332199,-0.5880185,0.3352301,-1.446978,3.061769,-0.08260912,-0.6212304,0.0909338,0.8688736,-0.2287144,3.006892,2.477364
90,0.1444445,812,175,479,494,-0.7450082,-0.5301549,0.3404615,-1.443073,3.066104,-0.07740638,-0.5788101,0.05904543,0.7554497,-0.2255745,2.987311,2.501816
