loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
4,0,0.07456599,-0.01897528,0.1228176,-1.550467,-4.525665,-3.068853,0.2983865,1.178741,0.4991007,-1.670861,-0.06150757,0.06824954,-0.03336332,-0.1019902,-0.8470775,-3.525877,-0.4415335,0.263627,1.387135,0.4206867,0.008779704,-0.01483351,0.05165728,-0.9814894,0.8430384,-0.3286141,0.4240232,1.509125,0.3274827,0.03178792,1.129686,0.3671449,282.7563,267.4495,342.7099,False
4,0.01111111,0.1001699,-0.01792856,0.1165719,-1.551523,-4.525433,-3.07087,0.2986703,1.178629,0.4991536,-1.671329,-0.04234406,0.07231814,-0.0173449,-0.1222397,-0.8491611,-3.526633,-0.4419931,0.2635867,1.386935,0.4208038,0.01520852,-0.03614112,0.05476648,-0.9804305,0.8420363,-0.3284333,0.4238622,1.509106,0.3275309,0.03339265,1.129439,0.3648579,284.3095,277.9009,330.259,False
4,0.02222222,0.1172457,-0.0221955,0.1135064,-1.552433,-4.525003,-3.072755,0.2990051,1.178484,0.4990704,-1.671383,-0.004791487,0.06369118,0.004985608,-0.1221614,-0.850587,-3.526246,-0.4425103,0.2635301,1.386782,0.4208741,0.02583168,-0.03932995,0.05147082,-0.9799746,0.8414302,-0.3286535,0.4237052,1.509057,0.3275428,0.0351723,1.128465,0.361125,284.7511,278.0259,328.4501,False
4,0.03333334,0.13865,-0.02868588,0.09985453,-1.553029,-4.524449,-3.075092,0.2993149,1.178269,0.4992106,-1.671556,-0.0159573,0.06373324,0.01666765,-0.1093651,-0.851639,-3.526372,-0.4430158,0.2634634,1.386564,0.4209504,0.03551219,-0.005255023,0.06422328,-0.9792582,0.8431666,-0.3303915,0.4234909,1.50898,0.3277128,0.03688229,1.127165,0.3568988,285.0701,275.4692,329.3488,False
4,0.04444445,0.1548025,-0.04594778,0.07560101,-1.552577,-4.523396,-3.07729,0.2996985,1.178036,0.4992194,-1.671254,0.02766606,0.0541012,0.04112815,-0.09437351,-0.8524704,-3.524948,-0.4443511,0.2633195,1.386267,0.4209125,0.04728199,0.02989173,0.07269803,-0.9787346,0.8454963,-0.3325529,0.4234248,1.508894,0.3277214,0.03835837,1.125721,0.3529812,285.4478,273.369,329.9576,False
4,0.05555556,0.1656824,-0.05999332,0.04809822,-1.552425,-4.522434,-3.07931,0.3000088,1.177815,0.4993415,-1.671485,-0.02149986,0.02846673,0.07508997,-0.07927909,-0.8537141,-3.522823,-0.44521,0.2632953,1.385887,0.4208963,0.06094019,0.06721397,0.0523958,-0.9796076,0.8478984,-0.3350715,0.4233727,1.508789,0.3279359,0.039543,1.124267,0.3499295,285.8297,271.9063,330.2805,False
4,0.06666667,0.17647,-0.06563456,0.02157905,-1.551105,-4.521461,-3.081717,0.3003698,1.177502,0.4995263,-1.671191,0.02689166,0.01662205,0.09634183,-0.08344162,-0.85532,-3.521296,-0.4459503,0.2633246,1.385643,0.4208848,0.07549984,0.08432429,0.01181275,-0.9814249,0.8489607,-0.3370177,0.4232802,1.508764,0.3281214,0.04047375,1.122883,0.3480816,286.1343,270.9274,330.5597,False
4,0.07777778,0.1946784,-0.07745208,0.007937655,-1.550475,-4.520384,-3.084414,0.3007097,1.177144,0.4996631,-1.670824,0.03327572,-0.004817069,0.1186182,-0.08862835,-0.8573584,-3.519652,-0.446272,0.2633781,1.385314,0.4209659,0.06031065,0.1078012,-0.0189134,-0.9832534,0.8506986,-0.3380753,0.4232923,1.508661,0.3283749,0.04118125,1.12161,0.3474811,286.3631,270.3636,330.9004,False
4,0.08888889,0.2064466,-0.07645206,-0.0005233996,-1.550118,-4.519591,-3.087162,0.3009651,1.176886,0.4998343,-1.671042,-0.02038791,-0.006858274,0.1004976,-0.08756827,-0.8584705,-3.519582,-0.4461524,0.2634124,1.384965,0.4211011,0.07308295,0.1109986,-0.02008088,-0.9838724,0.8520705,-0.340059,0.4231761,1.50863,0.3286076,0.04164523,1.12048,0.34798,286.5326,270.2338,331.1965,False
4,0.1,0.2171189,-0.08179012,-0.004683807,-1.54964,-4.518696,-3.089741,0.3012785,1.176464,0.5000679,-1.671221,-0.01623821,0.00399375,0.06431915,-0.08233988,-0.8588231,-3.520784,-0.4458907,0.2634264,1.384547,0.421144,0.0944616,0.09926861,-0.0117597,-0.9837856,0.8527308,-0.3422314,0.4229502,1.508488,0.3287108,0.04194464,1.119456,0.3493043,286.6091,270.3679,331.5215,False
4,0.1111111,0.2128595,-0.08286335,-0.004699059,-1.549517,-4.517758,-3.091976,0.3015487,1.176165,0.5003095,-1.671142,0.007287573,0.01361689,0.04838997,-0.08880343,-0.8598362,-3.521556,-0.4458845,0.2633908,1.384123,0.4213495,0.1045419,0.09705696,0.04567901,-0.9817669,0.8548582,-0.3449795,0.4227211,1.508402,0.3290048,0.04211679,1.118491,0.3510809,286.6734,270.8577,331.6661,False
4,0.1222222,0.204373,-0.09250326,-0.007867292,-1.549018,-4.516358,-3.093963,0.3017945,1.175969,0.5005221,-1.670817,0.02948546,0.01556086,0.06014032,-0.1111705,-0.8621281,-3.521237,-0.4463021,0.2633987,1.383711,0.4214869,0.09631857,0.09060648,0.07982858,-0.9801482,0.8565348,-0.3466613,0.4226333,1.508239,0.3291848,0.04220662,1.117539,0.3529362,286.7459,271.447,331.7481,False
4,0.1333333,0.1969613,-0.09896155,-0.01317412,-1.548632,-4.51508,-3.095972,0.3021614,1.175654,0.500767,-1.670331,0.04413709,-0.003764696,0.06965323,-0.1291626,-0.8645234,-3.521165,-0.4456331,0.2633415,1.383338,0.4216123,0.09848125,0.07994974,0.08299021,-0.9793221,0.8575689,-0.3483713,0.4225731,1.508095,0.3294134,0.04233585,1.11655,0.3545689,286.8215,271.921,331.853,False
4,0.1444445,0.1841473,-0.09043842,-0.01122332,-1.548353,-4.514474,-3.097584,0.3024596,1.175335,0.5010452,-1.669968,0.03277529,-0.0198274,0.09407712,-0.12478,-0.8663726,-3.519679,-0.4458757,0.2633775,1.383016,0.4217582,0.108821,0.07148382,0.0466672,-0.9803437,0.8576929,-0.3499071,0.4226053,1.508092,0.3298402,0.04254773,1.115536,0.355751,286.9626,272.1871,332.0045,False
4,0.1555556,0.1691816,-0.07232591,-0.008309435,-1.548249,-4.514273,-3.098953,0.3027687,1.175108,0.5012233,-1.669941,0.002206244,-0.02299751,0.1015051,-0.1151606,-0.8676531,-3.518633,-0.4462859,0.2635065,1.382687,0.4217651,0.1106762,0.09176576,0.01578529,-0.9816998,0.8591975,-0.3520001,0.422595,1.508002,0.3301039,0.04291697,1.114536,0.3563564,287.1271,272.129,332.2731,False
