loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
5,0,0.4679216,-0.1500573,0.2418856,-1.43577,-4.580863,-2.786716,0.336634,1.215166,0.5277555,-1.348474,0.006062659,-0.2170851,0.1999826,-0.1094103,-0.4856232,-3.687869,-0.4405023,0.3646195,1.419554,0.4342082,-0.1959644,0.3285487,0.1007078,-1.074135,0.3758439,-0.1157692,0.5228907,1.48608,0.2948854,0.04869879,1.141134,0.4106104,286.1229,252.2177,357.4934,False
5,0.01111111,0.516934,-0.1414881,0.2366546,-1.437374,-4.578803,-2.794292,0.3367038,1.214566,0.5266609,-1.349553,-0.09887546,-0.2185231,0.2266623,-0.1530476,-0.4899966,-3.68416,-0.4412839,0.3634219,1.419301,0.4334986,-0.2064608,0.3711697,0.1104213,-1.073316,0.3824017,-0.1163194,0.5223002,1.486128,0.2947991,0.04917683,1.139955,0.4093867,286.3,253.8345,355.7289,False
5,0.02222222,0.5275401,-0.1275723,0.2429783,-1.439788,-4.57685,-2.800829,0.3368564,1.213928,0.5257657,-1.351517,-0.1790467,-0.2391848,0.2830952,-0.188002,-0.4950545,-3.677498,-0.4437178,0.3623254,1.419005,0.4327528,-0.2095766,0.379678,0.1189888,-1.07207,0.3875387,-0.1162475,0.5217339,1.486231,0.2946997,0.04989615,1.138287,0.4075643,286.5172,254.7022,354.618,False
5,0.03333334,0.5189649,-0.1083713,0.2481152,-1.442157,-4.575397,-2.806334,0.3370071,1.213396,0.5246856,-1.350593,0.08569966,-0.2499411,0.3086279,-0.1900322,-0.4988309,-3.671218,-0.4460965,0.3612604,1.418746,0.4320235,-0.2032132,0.372212,0.1167919,-1.07135,0.3919592,-0.1163932,0.5211992,1.486211,0.2945273,0.05087466,1.136039,0.4053038,286.7508,255.0276,353.9337,False
5,0.04444445,0.4772817,-0.05827378,0.2614385,-1.445649,-4.575277,-2.810199,0.3372315,1.212776,0.523931,-1.349035,0.1412172,-0.2443428,0.3224379,-0.1399788,-0.5002263,-3.663617,-0.4503576,0.360443,1.418522,0.4312615,-0.1851535,0.35301,0.1144888,-1.070531,0.3957117,-0.1166928,0.5206697,1.486318,0.2943716,0.05203163,1.133168,0.4028252,287.1393,255.0354,353.4167,False
5,0.05555556,0.4655455,-0.05082612,0.2634608,-1.448091,-4.573927,-2.815145,0.3373259,1.212248,0.5228999,-1.347664,0.1240565,-0.2293208,0.3256612,-0.1219598,-0.5024756,-3.657644,-0.4536666,0.3596114,1.418362,0.4305041,-0.1776845,0.3529889,0.1165563,-1.069607,0.4002051,-0.1170534,0.5202725,1.486264,0.294205,0.05321694,1.129838,0.4003738,287.7805,255.2114,352.6812,False
5,0.06666667,0.4293537,-0.05413522,0.2569669,-1.450371,-4.572508,-2.818756,0.3372884,1.211754,0.5222979,-1.346002,0.1509407,-0.2122368,0.3086806,-0.1252853,-0.5049774,-3.653757,-0.4553555,0.3588561,1.418096,0.4298761,-0.1681004,0.3444516,0.1175293,-1.068698,0.4043379,-0.1175376,0.5198052,1.4863,0.2940803,0.0542633,1.126346,0.3981398,288.6251,255.524,351.8674,False
5,0.07777778,0.4145073,-0.07021764,0.2463743,-1.452034,-4.57056,-2.823179,0.3371173,1.211253,0.5214233,-1.346815,-0.07545728,-0.1995481,0.28,-0.1562917,-0.5084193,-3.652361,-0.4548013,0.3580055,1.417899,0.4293299,-0.1574758,0.3412354,0.1152984,-1.067994,0.4085044,-0.1180997,0.5193371,1.486329,0.2939932,0.05507046,1.123061,0.3963109,289.5239,256.0135,351.0221,False
5,0.08888889,0.3922922,-0.1141032,0.2242569,-1.452796,-4.567404,-2.827094,0.336847,1.210934,0.520833,-1.34569,0.1037303,-0.1909237,0.2299727,-0.1681263,-0.510789,-3.652754,-0.452641,0.3573035,1.417672,0.4287817,-0.1394915,0.3113934,0.1044493,-1.067636,0.4114128,-0.118691,0.5189013,1.486354,0.2938716,0.05568821,1.120226,0.3948904,290.2534,256.3699,350.5178,False
5,0.1,0.362671,-0.1644907,0.1904266,-1.452432,-4.563804,-2.830608,0.3364943,1.210721,0.5200808,-1.34642,-0.06761268,-0.1875643,0.1969528,-0.1607312,-0.5126159,-3.651943,-0.4513512,0.3563846,1.41745,0.4282236,-0.1310346,0.3049886,0.09903934,-1.067097,0.4150578,-0.1191189,0.5184325,1.486403,0.2936742,0.05609387,1.117982,0.3938474,290.7828,256.6853,350.1663,False
