loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.03573438,-0.5146315,0.3715699,-1.404249,-4.474336,-3.138837,0.3024145,1.18673,0.5578792,-1.746778,-0.03024655,-0.4044198,0.4636727,-0.1632493,-0.8840715,-3.485775,-0.5587479,0.2632042,1.380405,0.4524419,0.01211628,0.4383243,0.2965672,-0.9156523,0.7641606,-0.4041512,0.4037234,1.512139,0.3470078,0.0519214,1.127466,0.4206578,284.7961,242.16,1.864699,False
2,0.01111111,0.03465678,-0.5093622,0.3651299,-1.408057,-4.468635,-3.140039,0.3006721,1.185728,0.5551484,-1.747257,-0.04347929,-0.4204168,0.4732046,-0.1567843,-0.8885024,-3.480591,-0.5566912,0.2615211,1.37949,0.4501216,-0.01143861,0.4362325,0.2818432,-0.9150856,0.7710832,-0.4074487,0.4026193,1.51187,0.3456233,0.0507055,1.127054,0.417241,284.8617,240.5856,3.334827,False
2,0.02222222,0.008117683,-0.5107926,0.3331072,-1.410751,-4.462763,-3.140229,0.2990031,1.184756,0.5524814,-1.747444,-0.01663785,-0.4502042,0.4933084,-0.1300025,-0.8923001,-3.474226,-0.5546662,0.2600901,1.378709,0.4476547,-0.03070199,0.4351991,0.2702718,-0.9146073,0.7779619,-0.410685,0.4015162,1.511536,0.3441446,0.04968132,1.126325,0.4130102,284.7977,240.5671,3.013757,False
2,0.03333334,-0.006716229,-0.5226674,0.3214254,-1.413827,-4.45644,-3.140699,0.2972675,1.183707,0.5496764,-1.747156,0.02650606,-0.4565241,0.5029002,-0.09589618,-0.8960956,-3.467194,-0.5531306,0.2588375,1.378287,0.4450932,-0.02119797,0.433077,0.2584817,-0.9141247,0.7847287,-0.4151042,0.4004159,1.511313,0.3427703,0.04886431,1.125253,0.4081391,284.7729,240.9043,2.083151,False
2,0.04444445,-0.03436437,-0.5281864,0.3118051,-1.416996,-4.450217,-3.140351,0.2955649,1.182728,0.5470715,-1.746186,0.08852518,-0.4457572,0.5178277,-0.05758274,-0.898836,-3.459878,-0.5530446,0.2575452,1.377532,0.4426882,-0.02232641,0.4288301,0.2510257,-0.9136783,0.7914487,-0.4189528,0.3994861,1.511048,0.3413939,0.04830926,1.1239,0.4028586,284.8826,241.084,1.171586,False
2,0.05555556,-0.06308192,-0.5316774,0.3072503,-1.420262,-4.443992,-3.140252,0.2938366,1.18168,0.5443518,-1.746451,-0.0249006,-0.4296837,0.5372124,-0.04285543,-0.9032696,-3.45235,-0.5529639,0.2561772,1.376775,0.4403412,-0.03302783,0.4299047,0.2457896,-0.9132208,0.7983387,-0.4223736,0.398481,1.510704,0.3400786,0.04793429,1.122398,0.3973907,285.0999,241.0036,0.4539261,False
2,0.06666667,-0.08334436,-0.5284511,0.3052672,-1.423544,-4.438133,-3.139081,0.2921917,1.180694,0.5418117,-1.745886,0.05205652,-0.418028,0.5222573,-0.04279889,-0.9064074,-3.446541,-0.5523529,0.2549946,1.376162,0.4380586,-0.03526407,0.4235375,0.2340798,-0.913012,0.8047814,-0.4257731,0.3976886,1.510513,0.3386903,0.04762255,1.120898,0.3919141,285.3303,240.9681,359.6881,False
2,0.07777778,-0.1206437,-0.52223,0.3040369,-1.426756,-4.432444,-3.137563,0.2905524,1.179838,0.5392241,-1.746278,-0.03618397,-0.4081303,0.4477435,-0.03119665,-0.9081624,-3.443601,-0.5494035,0.2537227,1.375597,0.4361191,-0.03426486,0.4107625,0.2255218,-0.9127196,0.8105348,-0.429068,0.3970456,1.51033,0.3372507,0.04727795,1.119548,0.3866037,285.5421,241.0392,358.8577,False
2,0.08888889,-0.135586,-0.5180166,0.3060915,-1.430127,-4.426827,-3.13639,0.2889719,1.178965,0.5367053,-1.745542,0.06777769,-0.4090299,0.4115287,-0.02696146,-0.9101667,-3.439991,-0.5471289,0.2525491,1.375147,0.4339497,-0.05885342,0.4022561,0.2171891,-0.9124166,0.8162741,-0.4310015,0.3966148,1.510138,0.3359039,0.04684034,1.118443,0.3815736,285.6645,241.1532,358.0896,False
2,0.1,-0.1601237,-0.5095942,0.3070119,-1.433332,-4.421414,-3.134662,0.2874931,1.178314,0.5340297,-1.745394,0.0130971,-0.4131485,0.3880682,-0.008870319,-0.9118482,-3.435727,-0.544666,0.2515466,1.374762,0.4316213,-0.08035138,0.3831342,0.1949564,-0.9126227,0.8211526,-0.4324076,0.3962179,1.509982,0.3344865,0.04629014,1.117663,0.376914,285.7278,241.3407,357.3587,False
