loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
7,0,-0.06644017,-0.9217696,0.6280169,-1.408139,-4.65961,-2.870265,0.3309942,1.235129,0.4785087,-1.300992,0.03404051,-0.8362702,0.4527553,0.1422691,-0.5914881,-3.545139,-0.6871874,0.3306868,1.435705,0.3709919,-0.3339618,0.8387071,-0.005834088,-1.026619,0.3401589,-0.02440467,0.4685994,1.504779,0.2218463,0.04668095,1.123059,0.406035,292.1431,273.2344,345.0352,False
7,0.01111111,-0.08455811,-0.9164709,0.6278827,-1.412145,-4.648044,-2.87055,0.3287952,1.234723,0.4772887,-1.300673,0.02901066,-0.8287567,0.4538261,0.1528807,-0.593119,-3.535837,-0.6859821,0.3294163,1.435629,0.3703783,-0.3371402,0.8163264,-0.0005026683,-1.026631,0.3498422,-0.02549843,0.4687833,1.50473,0.2226248,0.04483937,1.122119,0.4002137,291.9025,261.2404,356.2837,False
7,0.02222222,-0.1218641,-0.9058398,0.6308025,-1.416377,-4.636698,-2.869709,0.3267454,1.234478,0.4758744,-1.300212,0.04202063,-0.803129,0.4624069,0.1676611,-0.5947744,-3.525603,-0.6864942,0.3283316,1.435632,0.3697155,-0.3521821,0.7790554,-0.007860197,-1.027111,0.3585101,-0.02541029,0.4689694,1.504716,0.2232208,0.0435208,1.120186,0.3934155,292.6519,258.6468,357.5711,False
7,0.03333334,-0.1698261,-0.874997,0.6313686,-1.421115,-4.626171,-2.86797,0.3245022,1.234378,0.4744518,-1.3003,-0.00823183,-0.7698394,0.4336951,0.1983466,-0.5946295,-3.516526,-0.6867011,0.3271902,1.435741,0.3690021,-0.3502423,0.7353967,-0.0239143,-1.028069,0.3663599,-0.0256047,0.4691463,1.504612,0.2236958,0.04268735,1.117567,0.3860877,293.567,258.5737,355.9903,False
7,0.04444445,-0.2146126,-0.8378212,0.6265283,-1.425698,-4.616325,-2.865502,0.3223796,1.233996,0.4729588,-1.299489,0.07433195,-0.7139881,0.360306,0.2373483,-0.5924452,-3.509644,-0.6864841,0.3263791,1.435738,0.3682096,-0.3356324,0.68747,-0.05180545,-1.029692,0.3733131,-0.02587341,0.4694041,1.50446,0.2240386,0.04225865,1.114784,0.3786816,294.5814,258.3036,354.5925,False
7,0.05555556,-0.2614608,-0.8092324,0.6174812,-1.429775,-4.606729,-2.862647,0.3201221,1.233827,0.4715946,-1.298958,0.04812301,-0.671393,0.3263801,0.2157567,-0.5927664,-3.504109,-0.6849634,0.3254475,1.435739,0.3675716,-0.3176223,0.6512498,-0.05841466,-1.030764,0.3805991,-0.0265376,0.4697113,1.504369,0.2243803,0.04212195,1.114404,0.374573,295.5061,251.0038,2.242548,False
7,0.06666667,-0.308244,-0.804233,0.5927877,-1.433311,-4.596332,-2.859115,0.317821,1.233551,0.4703183,-1.298677,0.02555081,-0.6489702,0.2902381,0.2049249,-0.5925922,-3.498692,-0.6827895,0.3245819,1.435756,0.3669612,-0.3069643,0.6150061,-0.05215772,-1.03119,0.3874357,-0.0267432,0.4699561,1.504263,0.2248578,0.04089694,1.114279,0.3704262,295.2072,256.3673,356.1681,False
7,0.07777778,-0.3496712,-0.8066748,0.5724102,-1.436335,-4.585821,-2.855544,0.3155124,1.233438,0.4689722,-1.298726,-0.004353072,-0.6446788,0.2742698,0.2016859,-0.5924377,-3.492528,-0.680713,0.3237768,1.435672,0.366271,-0.2994469,0.5851665,-0.04268923,-1.031605,0.3941189,-0.02692669,0.4702002,1.504182,0.2252007,0.03945846,1.114329,0.3654919,295.2508,258.9055,352.7597,False
7,0.08888889,-0.3953903,-0.8207909,0.5521979,-1.439229,-4.574915,-2.850981,0.313176,1.233188,0.4675217,-1.298384,0.03164653,-0.6317865,0.25618,0.2101177,-0.5917986,-3.48614,-0.6793492,0.3229483,1.435841,0.3655775,-0.2844672,0.5244167,-0.03011576,-1.0316,0.3986648,-0.02646942,0.4704238,1.504076,0.225461,0.03782761,1.114682,0.3601338,295.2611,258.5795,352.114,False
7,0.1,-0.4272929,-0.8124856,0.5339253,-1.442273,-4.564896,-2.846419,0.310985,1.233248,0.4660578,-1.298733,-0.03189531,-0.6251683,0.2444203,0.2441556,-0.5902428,-3.478406,-0.678941,0.322179,1.435962,0.3648694,-0.2834048,0.4849957,-0.02696929,-1.031868,0.403461,-0.02574717,0.4707303,1.503969,0.2257364,0.03621842,1.115481,0.354572,295.1413,257.8995,351.8085,False
7,0.1111111,-0.4825947,-0.8021842,0.5122745,-1.444538,-4.555048,-2.840634,0.3086409,1.233316,0.4646699,-1.29818,0.05118478,-0.6165159,0.2422728,0.2664772,-0.5890641,-3.470531,-0.6787854,0.321607,1.436183,0.3641779,-0.2781477,0.4391844,-0.02919541,-1.032345,0.4075253,-0.02473091,0.4710751,1.503796,0.2258589,0.03474838,1.116747,0.3489624,294.8769,257.3214,351.445,False
7,0.1222222,-0.5432873,-0.7896079,0.4991503,-1.447249,-4.545483,-2.833701,0.3062563,1.233459,0.4633889,-1.298682,-0.04605728,-0.5909379,0.2466038,0.2706003,-0.5884371,-3.462877,-0.6793916,0.3209032,1.436385,0.3634779,-0.2739491,0.4349244,-0.03456337,-1.032992,0.4131255,-0.02458684,0.4713796,1.503608,0.2260892,0.03338652,1.118423,0.3433921,294.525,256.8422,351.0392,False
7,0.1333333,-0.5933054,-0.7844794,0.4893052,-1.449527,-4.535625,-2.826805,0.3037497,1.233866,0.4619839,-1.298001,0.06297961,-0.5546352,0.2541428,0.2885193,-0.5875269,-3.454163,-0.6816592,0.3202876,1.436752,0.3628891,-0.24854,0.4210818,-0.05078784,-1.034166,0.418152,-0.02524517,0.4717286,1.503435,0.2261624,0.0321004,1.12047,0.3379753,294.1257,256.3759,350.6417,False
7,0.1444445,-0.6326982,-0.7898961,0.4839302,-1.451953,-4.525433,-2.819678,0.3011822,1.234169,0.4604318,-1.297311,0.06287105,-0.5374219,0.2466928,0.3139739,-0.5857495,-3.445761,-0.6832278,0.3197694,1.437244,0.3621457,-0.2178586,0.379529,-0.06922571,-1.035525,0.4213369,-0.025373,0.4719785,1.503368,0.2261965,0.03067746,1.12281,0.3328021,293.6916,255.8474,350.3171,False
7,0.1555556,-0.6571302,-0.8017805,0.4733242,-1.453634,-4.515015,-2.812937,0.298534,1.234622,0.4590142,-1.297789,-0.04385858,-0.5468954,0.2402394,0.3310733,-0.5839764,-3.437401,-0.6837685,0.3192657,1.437534,0.3614209,-0.2222903,0.3369302,-0.08415034,-1.036998,0.4239412,-0.02406352,0.4722016,1.503153,0.2262888,0.02901274,1.125442,0.3279301,293.2656,255.4313,349.9749,False
7,0.1666667,-0.6996222,-0.8181102,0.4499153,-1.454471,-4.50442,-2.805057,0.2958063,1.23507,0.4571767,-1.298114,-0.02888208,-0.5413804,0.2231624,0.3565677,-0.5815193,-3.429312,-0.6845815,0.3188363,1.437963,0.3606434,-0.2508779,0.3081604,-0.06261022,-1.037006,0.4268906,-0.02174178,0.4725192,1.503021,0.2262156,0.02712453,1.128367,0.3233159,292.8008,255.0853,349.7445,False
7,0.1777778,-0.7325338,-0.8354749,0.4276174,-1.454905,-4.493712,-2.79706,0.2931119,1.235569,0.4556851,-1.298972,-0.07790456,-0.525319,0.2210516,0.3703282,-0.5794751,-3.420651,-0.6865078,0.3184186,1.438265,0.3599098,-0.2508653,0.2953759,-0.06049417,-1.037633,0.43027,-0.02071886,0.4727507,1.502856,0.2262263,0.0251102,1.131521,0.3188441,292.2478,254.7908,349.5931,False
7,0.1888889,-0.789898,-0.8572634,0.39568,-1.454382,-4.48279,-2.787598,0.2902617,1.236161,0.4540598,-1.298326,0.06000042,-0.504898,0.2210616,0.4021677,-0.5768518,-3.410706,-0.6899177,0.3180847,1.438794,0.3591824,-0.2286726,0.2730111,-0.07883649,-1.039222,0.4329197,-0.02039316,0.4731218,1.502751,0.2261443,0.02308459,1.134802,0.3144072,291.618,254.4168,349.5638,False
7,0.2,-0.8494435,-0.860801,0.376311,-1.454389,-4.472412,-2.777649,0.2874827,1.23687,0.4525654,-1.298531,-0.01898395,-0.4877063,0.2082918,0.4212382,-0.5738377,-3.401563,-0.6926796,0.3178726,1.439247,0.3583794,-0.2150468,0.2378775,-0.1003103,-1.041119,0.4346934,-0.01933082,0.4735684,1.502673,0.2260187,0.02105173,1.138111,0.3098559,290.994,253.8977,349.6628,False
7,0.2111111,-0.9154559,-0.8461192,0.3662836,-1.454621,-4.462713,-2.766464,0.2847466,1.237682,0.4510183,-1.297523,0.09273963,-0.4811542,0.183792,0.4360732,-0.5705785,-3.393509,-0.6942757,0.3174899,1.439871,0.3576629,-0.2215757,0.2080735,-0.1130719,-1.042812,0.4363807,-0.01744264,0.4741054,1.502503,0.2259045,0.01911478,1.141409,0.3051699,290.4019,253.1856,349.8221,False
7,0.2222222,-0.9898837,-0.8477262,0.3319052,-1.453427,-4.452708,-2.754312,0.2816761,1.238652,0.4492972,-1.297488,0.002731797,-0.4786187,0.1049145,0.4657664,-0.5646328,-3.388262,-0.6934267,0.3173088,1.440273,0.3568799,-0.2237512,0.1814443,-0.1152085,-1.044123,0.4377995,-0.01549134,0.4744829,1.502445,0.225719,0.01717991,1.14472,0.3003144,289.9131,252.321,350.031,False
