loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.2712796,-0.6506303,0.2592796,4.615612,-4.413986,-2.531376,0.2967851,1.205552,0.5583012,-0.9116997,0.07853795,-0.512692,0.3776293,0.07423238,-0.5808594,-3.746188,-0.2340977,0.3642174,1.413219,0.5286016,-0.3529916,0.5209344,0.01669553,-1.118241,0.4766679,-0.2093175,0.5292449,1.49406,0.40625,0.02726138,1.105955,0.4072148,294.6437,278.2954,333.8621,False
3,0.01111111,0.2691101,-0.6198396,0.2452093,4.617057,-4.408092,-2.533674,0.2956718,1.205683,0.5563571,-0.9115137,0.01647711,-0.4679056,0.39908,0.09422138,-0.5803795,-3.736281,-0.2389425,0.3630138,1.413505,0.5267894,-0.3292288,0.4878888,0.0548265,-1.117227,0.4816971,-0.2087782,0.5287251,1.494017,0.4052207,0.02736931,1.105857,0.4037532,293.7762,273.7506,337.756,False
3,0.02222222,0.2517057,-0.4887916,0.2538526,4.61629,-4.398577,-2.537901,0.2937829,1.206179,0.5526838,-0.9121668,-0.05961087,-0.4100144,0.3481134,0.127892,-0.5781946,-3.7236,-0.2420403,0.3606565,1.414027,0.5233505,-0.3215419,0.3824176,0.07918447,-1.115965,0.4882376,-0.2047891,0.527867,1.493835,0.403209,0.02731523,1.106091,0.4003753,293.2278,269.9135,341.3317,False
3,0.03333334,0.2399287,-0.4590118,0.2514888,4.616362,-4.393487,-2.539787,0.2927325,1.206292,0.5507534,-0.915239,-0.2803416,-0.3898392,0.3386144,0.1117868,-0.5784258,-3.717234,-0.2436595,0.3595836,1.414287,0.5216908,-0.3280936,0.353669,0.0589762,-1.116745,0.4915063,-0.2023057,0.5276316,1.493697,0.4021468,0.02695114,1.106328,0.3971911,293.0242,267.4114,344.0643,False
3,0.04444445,0.2399287,-0.4590118,0.2514888,4.616362,-4.393487,-2.539787,0.2927325,1.206292,0.5507534,-0.9122674,0.2739493,-0.3898392,0.3386144,0.1117868,-0.5784258,-3.717234,-0.2436595,0.3595836,1.414287,0.5216908,-0.3280936,0.353669,0.0589762,-1.116745,0.4915063,-0.2023057,0.5276316,1.493697,0.4021468,0.02646456,1.106378,0.3937052,292.9333,265.3902,346.6517,False
3,0.05555556,0.1683357,-0.3644649,0.2399793,4.615246,-4.386044,-2.540761,0.2909366,1.206776,0.5469573,-0.9096351,0.2379702,-0.3440158,0.3153457,0.1029583,-0.5781158,-3.705315,-0.2473917,0.3577187,1.414891,0.5180473,-0.2922951,0.3281473,0.007522479,-1.119488,0.4983856,-0.1999192,0.5272391,1.493435,0.3999624,0.02632666,1.106495,0.3905425,292.6433,263.9065,347.8383,False
3,0.06666667,0.1385095,-0.3518389,0.2280924,4.615481,-4.381866,-2.540905,0.2900271,1.206997,0.5450232,-0.9131559,-0.3235471,-0.3482311,0.3185183,0.112574,-0.5774612,-3.698139,-0.2494008,0.356847,1.415207,0.5162654,-0.2765566,0.2940858,-0.02353511,-1.121313,0.5002715,-0.1983213,0.5271496,1.493385,0.3987601,0.02605546,1.10664,0.3876643,292.5053,264.4865,346.5208,False
3,0.07777778,0.1385095,-0.3518389,0.2280924,4.615481,-4.381866,-2.540905,0.2900271,1.206997,0.5450232,-0.9108032,0.2182787,-0.3482311,0.3185183,0.112574,-0.5774612,-3.698139,-0.2494008,0.356847,1.415207,0.5162654,-0.2765566,0.2940858,-0.02353511,-1.121313,0.5002715,-0.1983213,0.5271496,1.493385,0.3987601,0.02549037,1.106565,0.3840695,292.6171,265.497,345.3708,False
3,0.08888889,0.05010115,-0.3235244,0.1978189,4.616275,-4.374177,-2.538824,0.2885252,1.207608,0.5413206,-0.9101982,0.05337724,-0.3050699,0.2504375,0.1665731,-0.5733514,-3.688004,-0.251967,0.3558477,1.415981,0.5129848,-0.2574997,0.2184608,-0.03865537,-1.122958,0.5029461,-0.1941591,0.5269537,1.493567,0.396275,0.02472379,1.106627,0.3799325,292.3785,267.9665,342.0567,False
3,0.1,0.01385434,-0.3034366,0.189052,4.616312,-4.370857,-2.537409,0.287759,1.208016,0.5395927,-0.9104347,-0.02168486,-0.2812433,0.1684696,0.1834062,-0.5706174,-3.688496,-0.2490684,0.3553942,1.416322,0.5113692,-0.2489153,0.1822385,-0.03236036,-1.123241,0.5037989,-0.1920299,0.5268738,1.493564,0.3950858,0.02363215,1.106617,0.3750727,292.047,271.5992,337.1298,False
