ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,639,103,495,499,0.3141608,1.45706,0.7655,-1.459158,3.012119,-0.2331816,-0.5065224,-1.244875,-0.05802155,-0.402712,3.098232,2.560254
90,0.01111111,639,103,495,499,0.2739006,1.440898,0.7518795,-1.461961,3.015142,-0.2164143,-0.4580663,-1.188876,-0.0510267,-0.3956659,3.076345,2.58549
90,0.02222222,639,103,495,499,0.2666285,1.391206,0.7193167,-1.465277,3.017988,-0.2011688,-0.4410214,-1.13834,-0.01865387,-0.3882207,3.05578,2.610035
90,0.03333334,639,103,495,499,0.2664748,1.345018,0.6860449,-1.469002,3.020909,-0.1865965,-0.429695,-1.104832,0.03363973,-0.379958,3.03547,2.63398
90,0.04444445,639,103,495,499,0.2734276,1.23255,0.6412621,-1.472781,3.023943,-0.1750006,-0.4126387,-1.105073,0.02733952,-0.3728319,3.010729,2.662974
90,0.05555556,593,100,498,502,0.269999,1.203392,0.5989125,-1.476126,3.026356,-0.1616331,-0.3999076,-1.113609,0.01280212,-0.3665234,2.983775,2.694608
90,0.06666667,593,100,498,502,0.2580332,1.172102,0.5384259,-1.479025,3.027946,-0.1489437,-0.3652145,-1.101799,-0.01874965,-0.3619167,2.956229,2.726241
90,0.07777778,593,100,498,502,0.2360073,1.135889,0.5015417,-1.481551,3.030103,-0.1366692,-0.3183993,-1.038637,-0.004364491,-0.3569983,2.933887,2.751257
90,0.08888889,593,100,498,502,0.2237632,1.111542,0.4733199,-1.484068,3.032265,-0.1245555,-0.2876259,-0.9899609,0.005414218,-0.3526196,2.911211,2.776721
90,0.1,543,125,514,501,0.2096476,1.028611,0.4342024,-1.486489,3.034324,-0.1148616,-0.281868,-0.9538865,0.02588803,-0.3478546,2.888886,2.802059
90,0.1111111,543,125,514,501,0.202783,0.9777663,0.4135538,-1.488917,3.036654,-0.1048034,-0.2812115,-0.8693107,-0.02404794,-0.3459047,2.870963,2.824173
90,0.1222222,543,125,514,501,0.1818836,0.9153301,0.3812785,-1.490654,3.038589,-0.09603518,-0.2915953,-0.8652726,0.01954263,-0.3409954,2.849023,2.849828
90,0.1333333,543,125,514,501,0.1682535,0.8808411,0.3618776,-1.492528,3.040707,-0.08684994,-0.2692362,-0.8396264,0.05147231,-0.3365975,2.828023,2.873446
90,0.1444445,543,125,514,501,0.1143005,0.8139305,0.3412367,-1.492686,3.042964,-0.07928231,-0.2363216,-0.766329,0.1123798,-0.3318416,2.811822,2.890939
90,0.1555556,662,149,482,499,0.05813152,0.7541676,0.3140857,-1.492406,3.044971,-0.07215995,-0.2007609,-0.6838064,0.1260069,-0.3284871,2.79734,2.906736
90,0.1666667,662,149,482,499,0.02108192,0.7113735,0.2887274,-1.491956,3.046729,-0.06514039,-0.1851177,-0.6272695,0.09208372,-0.326609,2.782709,2.923476
90,0.1777778,662,149,482,499,-0.03979021,0.6422349,0.2525386,-1.490453,3.048091,-0.05964682,-0.1941019,-0.5989121,0.01858276,-0.3264311,2.766353,2.94351
