ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,712,177,502,498,0.1253533,0.6518189,0.3970212,-1.390865,3.045583,-0.2022719,-0.201798,-0.5829353,0.07086986,-0.3494962,3.009873,2.751406
90,0.01111111,712,177,502,498,0.1203815,0.6640741,0.394833,-1.392693,3.046814,-0.1939058,-0.1734272,-0.5706978,0.09149608,-0.3457374,2.99649,2.765589
90,0.02222222,712,177,502,498,0.1204539,0.6844758,0.3927046,-1.394703,3.048014,-0.1852362,-0.1501679,-0.5663274,0.08697513,-0.3426189,2.981339,2.781784
90,0.03333334,712,177,502,498,0.1434886,0.6979889,0.3899444,-1.397431,3.049014,-0.1764312,-0.1289382,-0.5648006,0.07778952,-0.33983,2.965509,2.798796
90,0.04444445,621,171,501,498,0.1765322,0.7075193,0.3831132,-1.400732,3.049845,-0.1679246,-0.122249,-0.5673047,0.07599565,-0.3367956,2.949452,2.816132
90,0.05555556,621,171,501,498,0.2060627,0.7277746,0.3705673,-1.404189,3.050335,-0.1587766,-0.1084247,-0.569711,0.06096111,-0.3344371,2.932721,2.833945
90,0.06666667,621,171,501,498,0.2253134,0.7384932,0.3607369,-1.40761,3.051048,-0.149986,-0.1111698,-0.5904545,0.04116356,-0.3322821,2.913749,2.854737
90,0.07777778,621,171,501,498,0.2531798,0.7509164,0.3529652,-1.411571,3.051653,-0.1408248,-0.1179675,-0.618376,0.04659644,-0.3292764,2.893736,2.87674
90,0.08888889,626,151,497,501,0.288633,0.7711692,0.3413312,-1.416172,3.05197,-0.1315298,-0.105895,-0.6250744,0.06668338,-0.3261483,2.874804,2.896633
90,0.1,626,151,497,501,0.2993847,0.78429,0.3354779,-1.420155,3.05263,-0.1220617,-0.07646543,-0.6201465,0.09455992,-0.3229472,2.855844,2.915751
90,0.1111111,626,151,497,501,0.3017985,0.7924378,0.3260871,-1.423979,3.053289,-0.1129271,-0.06771016,-0.625756,0.07710744,-0.3210824,2.835941,2.936789
90,0.1222222,626,151,497,501,0.2924233,0.7960333,0.3155657,-1.427318,3.053964,-0.1037104,-0.06703091,-0.6413302,0.01770818,-0.3208656,2.813699,2.96116
90,0.1333333,626,151,497,501,0.2647035,0.800565,0.3032008,-1.4298,3.054722,-0.09446125,-0.05452746,-0.6416775,0.01095697,-0.3198014,2.792408,2.983648
90,0.1444445,596,174,488,499,0.2335894,0.8000461,0.2972029,-1.432126,3.055778,-0.0856201,-0.03846705,-0.6540242,0.01687056,-0.3183607,2.769503,3.007399
90,0.1555556,596,174,488,499,0.1872134,0.796068,0.290345,-1.433344,3.056943,-0.07664897,-0.01628309,-0.6388459,0.03265665,-0.3169913,2.749236,3.027931
90,0.1666667,596,174,488,499,0.1494392,0.7903568,0.282169,-1.43452,3.058194,-0.0679186,-0.01256531,-0.626731,0.03371653,-0.315885,2.729425,3.04882
90,0.1777778,596,174,488,499,0.0775947,0.7707568,0.2674041,-1.433688,3.059447,-0.05974429,-0.004497826,-0.6223497,0.06555969,-0.3139217,2.708046,3.070622
