loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.01714471,0.1408038,-0.1289714,-1.529307,1.494224,-2.476717,0.3658045,1.23231,0.4867887,-0.9117369,0.01529369,11.48541,13.92758,0.1015423,-0.01427957,-0.01998312,-0.5407474,-3.811286,-0.4183733,0.4043856,1.423046,0.423291,0.02287752,-0.09787624,0.004459432,-1.083299,0.3712926,-0.1639778,0.5414654,1.492482,0.2606342,0.04555129,1.122334,0.4203014,294.5434,280.8986,338.8421,True
2,0.01111111,0.01926376,0.1408165,-0.1321911,-1.529019,1.491638,-2.476781,0.36629,1.233105,0.4882348,-0.9120868,-0.03211326,11.40584,13.82044,0.1207137,-0.02380264,-0.02439611,-0.5408214,-3.812695,-0.4190636,0.4045516,1.423195,0.423224,0.03036685,-0.1127943,0.007568415,-1.082833,0.3693522,-0.1636329,0.5412564,1.492509,0.260226,0.04562641,1.122052,0.4205894,294.6055,280.9621,338.8361,True
2,0.02222222,0.02247038,0.1397771,-0.1289975,-1.52891,1.489619,-2.47705,0.3666705,1.233147,0.4881437,-0.9119511,0.01274606,11.29973,13.77759,0.1452118,-0.03649594,-0.03098329,-0.5409477,-3.814556,-0.419903,0.4048041,1.423278,0.4231155,0.03786935,-0.1340993,0.01173906,-1.082262,0.3670213,-0.1632297,0.5410933,1.492529,0.259836,0.04577626,1.121732,0.4207824,294.6771,280.9182,338.8888,True
2,0.03333334,0.02564202,0.1429866,-0.1311546,-1.528799,1.487167,-2.477198,0.3671617,1.233707,0.4893341,-0.9119132,0.003321556,11.24668,13.84187,0.1580399,-0.05030718,-0.0311051,-0.5408608,-3.816782,-0.4201925,0.4050829,1.423339,0.4230402,0.04209834,-0.1511454,0.008491496,-1.081894,0.3644665,-0.1626267,0.5409931,1.492568,0.259407,0.04605579,1.121464,0.4210574,294.8707,280.6555,338.9013,True
2,0.04444445,0.02984488,0.1579119,-0.1322937,-1.528992,1.484447,-2.477587,0.3676889,1.233747,0.4893219,-0.912097,-0.01681697,11.14058,13.92758,0.1815595,-0.07686524,-0.03132494,-0.5404443,-3.820251,-0.4200372,0.405385,1.423453,0.4229283,0.0441874,-0.1692498,0.004195908,-1.081627,0.3616992,-0.1618952,0.5408407,1.492606,0.258975,0.0464645,1.121419,0.4217593,295.1248,280.372,338.8579,True
2,0.05555556,0.0233926,0.16741,-0.1461656,-1.528668,1.481559,-2.477577,0.3680169,1.23354,0.4891963,-0.9120117,0.00793898,11.00796,14.03471,0.1976331,-0.08748564,-0.02293887,-0.5398973,-3.822661,-0.4207339,0.4056422,1.423564,0.4228637,0.04832703,-0.1820254,-0.007572349,-1.08171,0.3588772,-0.1612294,0.5407056,1.492593,0.2585368,0.04686243,1.121569,0.4228615,295.2034,280.3916,338.8596,True
2,0.06666667,0.021234,0.1705655,-0.1536318,-1.528358,1.47877,-2.47763,0.3685197,1.233538,0.4892287,-0.9122403,-0.02099002,10.82228,14.14185,0.2051687,-0.09706351,-0.01555347,-0.5392368,-3.825,-0.4211877,0.4059155,1.423598,0.4227593,0.05890495,-0.1958669,-0.01514986,-1.081745,0.355932,-0.1608856,0.5405357,1.492734,0.2581427,0.04725962,1.121921,0.4243997,295.1935,280.5599,338.8551,True
2,0.07777778,0.01483609,0.1672902,-0.1642492,-1.527701,1.476298,-2.477521,0.3691007,1.233405,0.4891541,-0.9118653,0.03446038,10.6366,14.24898,0.2093895,-0.0842678,-0.01555683,-0.5391921,-3.825994,-0.4227659,0.4062439,1.423633,0.4227388,0.06633552,-0.209711,-0.01843289,-1.081648,0.3528418,-0.1604906,0.5403853,1.492796,0.2577851,0.04757363,1.122332,0.4261583,294.9861,281.0436,338.8874,True
2,0.08888889,0.01269299,0.1651102,-0.173823,-1.526997,1.473534,-2.47746,0.3696289,1.233431,0.4892519,-0.9118834,-0.00197771,10.47745,14.33469,0.2178388,-0.07889931,-0.02305955,-0.5393546,-3.827595,-0.4239864,0.4065763,1.423671,0.42272,0.0706429,-0.2150399,-0.01315588,-1.081247,0.3500398,-0.1599689,0.5402566,1.492824,0.2573884,0.04774876,1.122645,0.4279077,294.7365,281.5384,338.9743,True
2,0.1,0.01801208,0.1639975,-0.1844825,-1.525954,1.470939,-2.477904,0.3701833,1.233258,0.4888813,-0.9117353,0.01358598,10.4244,14.4204,0.2241072,-0.06926107,-0.03586469,-0.5399091,-3.828924,-0.4254578,0.4069039,1.42375,0.4227395,0.07497817,-0.2246323,-0.005749319,-1.080642,0.3469633,-0.1594592,0.5401133,1.492841,0.2569804,0.04798758,1.122827,0.4294852,294.5696,281.8911,339.0872,True
