loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.3116483,-0.3439755,0.4365136,-1.543932,-4.702354,-2.715789,0.3440089,1.21313,0.4661622,-1.200059,-0.04899929,14.64191,9.642169,-0.3402577,0.3203593,-0.2845802,-0.6177724,-3.646983,-0.5168138,0.3483197,1.416189,0.4073794,0.003914356,0.5216148,0.2373626,-1.022151,0.4524888,-0.2180239,0.4961766,1.497869,0.2556176,0.04273577,1.128461,0.397374,287.2902,274.3773,349.6925,True
1,0.01111111,0.1943249,-0.3200095,0.4035951,-1.545762,-4.698538,-2.713819,0.3424877,1.212954,0.4647896,-1.202386,-0.2111128,14.42971,9.813582,-0.3299209,0.2659367,-0.2016472,-0.6178821,-3.644743,-0.5152788,0.3471757,1.416109,0.4065118,-0.02307141,0.4588079,0.1906897,-1.022009,0.4566889,-0.2189955,0.4956574,1.497958,0.2553558,0.04215489,1.126514,0.3920403,289.1207,284.4135,337.5199,True
1,0.02222222,0.1420778,-0.3117468,0.3855494,-1.547943,-4.69379,-2.714357,0.3411883,1.212528,0.4634368,-1.203955,-0.1403401,14.24403,10.02785,-0.3327323,0.2456197,-0.155853,-0.6192057,-3.641716,-0.5138753,0.3459262,1.415916,0.405643,-0.04227832,0.4300239,0.1833685,-1.021076,0.4614576,-0.220383,0.4949298,1.497956,0.2551627,0.0418855,1.123532,0.384122,290.2924,283.9997,335.3576,True
1,0.03333334,0.05044462,-0.3260587,0.3495535,-1.548582,-4.68902,-2.711904,0.3393869,1.212549,0.4620445,-1.202427,0.1421598,14.05836,10.24212,-0.3364516,0.2422971,-0.08338487,-0.61899,-3.636564,-0.5142564,0.3447233,1.415804,0.4046216,-0.06364673,0.4225625,0.1793037,-1.019976,0.4673056,-0.2217268,0.4941965,1.497755,0.2547309,0.04167046,1.120385,0.3750302,291.4278,281.013,335.6483,True
1,0.04444445,-0.003877676,-0.332694,0.3379657,-1.55005,-4.683895,-2.710571,0.3377154,1.212441,0.4607568,-1.206486,-0.3712437,13.8992,10.39211,-0.3405141,0.2550194,-0.05245002,-0.620304,-3.631395,-0.514544,0.3435611,1.415681,0.4036119,-0.07339573,0.4193575,0.1612711,-1.019871,0.4725964,-0.2233609,0.4935887,1.497821,0.2544844,0.04118041,1.117787,0.3660441,292.5948,278.3404,335.7384,True
1,0.05555556,-0.08698286,-0.3383669,0.3221588,-1.551093,-4.679101,-2.706906,0.3358385,1.212495,0.4593053,-1.205574,0.08788069,13.71353,10.41354,-0.3581635,0.2580799,0.01055098,-0.6197895,-3.624873,-0.5153406,0.3425175,1.415777,0.4023867,-0.09077138,0.3778319,0.1187996,-1.02038,0.4758583,-0.223473,0.4930073,1.497728,0.2539091,0.04056919,1.116172,0.3581207,293.3494,276.4269,335.4933,True
1,0.06666667,-0.1380641,-0.3556286,0.3148608,-1.552054,-4.673585,-2.704073,0.3341167,1.21264,0.4578557,-1.207978,-0.2198177,13.50132,10.30641,-0.3748681,0.256906,0.05540271,-0.6194965,-3.619317,-0.5152479,0.3414242,1.415702,0.4012823,-0.1090628,0.3639603,0.09660121,-1.020491,0.4797229,-0.2237524,0.4922563,1.497777,0.253442,0.03952146,1.115769,0.351841,293.762,275.0701,335.2854,True
1,0.07777778,-0.2061694,-0.3868171,0.2991365,-1.552203,-4.667525,-2.699478,0.3319814,1.212911,0.4563854,-1.20729,0.06578007,13.23607,10.09213,-0.3893124,0.2386764,0.1130107,-0.6176409,-3.613476,-0.5152208,0.3403342,1.415864,0.400032,-0.1550984,0.3554123,0.06929172,-1.021483,0.483779,-0.222559,0.4917831,1.497717,0.2528889,0.03815806,1.116619,0.3474408,293.688,274.4922,334.9998,True
1,0.08888889,-0.2710444,-0.4232834,0.2940896,-1.552526,-4.660623,-2.69461,0.3297881,1.213223,0.4548514,-1.209252,-0.1792606,12.9443,9.835011,-0.3899436,0.1981191,0.1587679,-0.615243,-3.609553,-0.5141579,0.3392099,1.416076,0.3987701,-0.19455,0.3511593,0.06325881,-1.021647,0.4891545,-0.2219564,0.4914492,1.497429,0.2515934,0.03641167,1.118601,0.3447759,293.29,274.6492,334.6872,True
1,0.1,-0.3284838,-0.4565472,0.2836775,-1.552362,-4.653854,-2.689278,0.3275661,1.213558,0.4532375,-1.20888,0.03649711,12.67905,9.577887,-0.3950594,0.1799706,0.1800834,-0.6137329,-3.605142,-0.5133879,0.3380527,1.416406,0.3974519,-0.199927,0.3468982,0.05690941,-1.022069,0.4935055,-0.2218118,0.4909647,1.497389,0.2509646,0.03447517,1.121472,0.3434154,292.5674,275.2992,334.4331,True
