loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.05912241,-0.513211,0.2932388,-0.816783,3.789763,-2.986147,-1.119441,0.007454088,0,0,-0.4803285,0.5765207,-0.1892939,-0.4096496,4.474708,-0.7056772,-0.2517793,0.5489956,0.6091056,-0.635508,1.985381,-0.09360772,0.1862885,1.174951,0.811873,322.7385,288.7566,39.29547
1,0.01111111,0.03149712,-0.5154095,0.2834632,-0.8188896,3.798299,-2.991244,-1.118239,0.1096214,0,0,-0.4152195,0.6382291,-0.1822041,-0.4169402,4.48911,-0.7165256,-0.2369514,0.5489486,0.5930477,-0.630122,1.996668,-0.10061,0.1846707,1.172534,0.8140111,322.3323,288.8509,38.93222
1,0.02222222,0.00811401,-0.529337,0.2738723,-0.8206168,3.807499,-2.996918,-1.117629,0.05481481,0,0,-0.4016101,0.7129014,-0.2161556,-0.4265527,4.502398,-0.7245638,-0.2103552,0.5360191,0.6003423,-0.6237837,2.007423,-0.1077816,0.1826652,1.169103,0.8156696,322.364,288.8672,38.36304
1,0.03333334,-0.03026587,-0.5388251,0.2736718,-0.8227,3.816741,-3.001506,-1.116671,0.08722477,0,0,-0.3952097,0.7832354,-0.2223626,-0.4359605,4.517881,-0.7342899,-0.1899285,0.5454606,0.6247525,-0.6167455,2.019979,-0.1165706,0.1804361,1.164911,0.8170087,322.652,288.8152,37.57225
1,0.04444445,-0.05263972,-0.5162464,0.2827106,-0.8253999,3.823944,-3.005336,-1.116802,-0.01267282,0,0,-0.3676144,0.8301289,-0.2373593,-0.4454797,4.53166,-0.7434305,-0.1845299,0.5486118,0.6353864,-0.6100402,2.032434,-0.1248186,0.1781619,1.160347,0.818039,323.0928,288.7871,36.64146
1,0.05555556,-0.05499518,-0.4805289,0.3184125,-0.8299283,3.830311,-3.00895,-1.115875,0.08514804,0,0,-0.3412328,0.7939813,-0.2632797,-0.4533947,4.538816,-0.7469158,-0.1770641,0.5517718,0.6342944,-0.6038499,2.044963,-0.1333011,0.1759264,1.155751,0.8188382,323.5907,288.7996,35.72813
1,0.06666667,-0.0530521,-0.4309922,0.3528646,-0.8347204,3.835411,-3.011657,-1.116587,-0.06575945,0,0,-0.3414806,0.7514499,-0.2868609,-0.461097,4.544363,-0.7480313,-0.158147,0.540023,0.5968868,-0.5992581,2.056162,-0.1414344,0.1736978,1.151424,0.8195406,324.0775,288.9108,34.86076
1,0.07777778,-0.0650081,-0.3738491,0.3955765,-0.8401299,3.839648,-3.013308,-1.117192,-0.0546747,0,0,-0.327818,0.7057118,-0.3052339,-0.4686317,4.54931,-0.7491856,-0.1436445,0.5230346,0.5360575,-0.5960634,2.067003,-0.1491575,0.1714987,1.147622,0.8202096,324.3976,289.0161,34.09845
1,0.08888889,-0.06312448,-0.313487,0.4405137,-0.8464122,3.842608,-3.014525,-1.117301,-0.009438861,0,0,-0.3076894,0.6567156,-0.313048,-0.4754419,4.553261,-0.7498532,-0.1323236,0.4878992,0.4943853,-0.592523,2.075987,-0.1555052,0.1693023,1.144387,0.8210227,324.4747,289.1127,33.48247
1,0.1,-0.05910157,-0.2510223,0.4854228,-0.8530414,3.84489,-3.015469,-1.116918,0.03506855,0,0,-0.3121476,0.5481039,-0.3240314,-0.4801461,4.551704,-0.7448172,-0.1339303,0.4475342,0.4336017,-0.590197,2.08327,-0.1599052,0.1671119,1.141708,0.8219703,324.3871,289.1969,33.0696
1,0.1111111,-0.05920701,-0.2090977,0.5093112,-0.8594756,3.847346,-3.016311,-1.117381,-0.04262969,0,0,-0.334848,0.4960382,-0.3559649,-0.4865425,4.550758,-0.7394163,-0.1319512,0.42836,0.4250369,-0.5863466,2.092165,-0.16583,0.1648698,1.139499,0.8230217,324.193,289.2895,32.82254
1,0.1222222,-0.07097705,-0.1372666,0.5368865,-0.8664589,3.84745,-3.015282,-1.117674,-0.02640409,0,0,-0.3551213,0.5088652,-0.3600008,-0.494059,4.554608,-0.7379345,-0.1192725,0.3952614,0.4366248,-0.581629,2.099947,-0.1714263,0.16257,1.137657,0.8240559,323.8749,289.3697,32.67398
1,0.1333333,-0.0837969,-0.09435309,0.5531894,-0.8733208,3.848032,-3.014147,-1.117519,0.01439762,0,0,-0.3324416,0.5385772,-0.3291996,-0.5008112,4.562432,-0.7420573,-0.0789947,0.3417698,0.4491002,-0.5766596,2.105413,-0.1765662,0.1601824,1.135976,0.8250226,323.4768,289.4214,32.59417
1,0.1444445,-0.09667637,-0.05345732,0.5780275,-0.8806733,3.84808,-3.012869,-1.117202,0.02885645,0,0,-0.2319375,0.4925241,-0.2833797,-0.5047212,4.566437,-0.7465189,-0.02809563,0.2967696,0.4508908,-0.5718787,2.11056,-0.1821738,0.15773,1.134315,0.8258116,323.084,289.4499,32.48362
1,0.1555556,-0.1084203,-0.02445811,0.5902784,-0.8876598,3.848304,-3.01157,-1.116819,0.03484788,0,0,-0.2067606,0.3797047,-0.3159471,-0.5084539,4.560858,-0.7400653,-0.01016254,0.2807298,0.4337228,-0.5682989,2.116843,-0.1878695,0.1552564,1.13261,0.8263656,322.6974,289.5417,32.24573
1,0.1666667,-0.1084224,-0.02765131,0.5892799,-0.8942298,3.84985,-3.01125,-1.117075,-0.02361457,0,0,-0.2412025,0.3084847,-0.3489063,-0.5129238,4.556061,-0.7320292,-0.01039934,0.2701416,0.4017497,-0.565509,2.122972,-0.1927268,0.1527421,1.130805,0.8267728,322.3813,289.6748,31.88496
1,0.1777778,-0.1041884,-0.04792091,0.5885506,-0.9003727,3.852449,-3.012172,-1.117066,0.00112156,0,0,-0.327228,0.2396167,-0.4304039,-0.5187449,4.546957,-0.7174388,-0.008551199,0.2542091,0.3676282,-0.5630082,2.128253,-0.1968931,0.1502193,1.128885,0.8270514,322.0685,289.8108,31.48383
1,0.1888889,-0.08932639,-0.05213977,0.5930266,-0.9071211,3.854302,-3.012748,-1.117286,-0.02006491,0,0,-0.3395785,0.2164338,-0.4996186,-0.5256867,4.539631,-0.7071145,-0.00770301,0.240403,0.3409682,-0.5605816,2.133329,-0.2010926,0.1477943,1.126914,0.8270108,321.7902,289.9422,31.09356
1,0.2,-0.05426066,-0.03494908,0.6090592,-0.9143586,3.855261,-3.014063,-1.117946,-0.06007944,0,0,-0.2609445,0.2228382,-0.521593,-0.5322375,4.53575,-0.703397,-0.01111247,0.2308875,0.309021,-0.5586891,2.138324,-0.2051103,0.1454365,1.124854,0.8267204,321.5938,290.045,30.71324
1,0.2111111,-0.007522702,0.007977292,0.6365451,-0.9228045,3.854425,-3.014832,-1.118136,-0.01682945,0,0,-0.1981953,0.2356108,-0.5348941,-0.5390909,4.532439,-0.7004268,-0.01880601,0.232073,0.263255,-0.5578273,2.143816,-0.2092499,0.143408,1.122826,0.8262781,321.7559,289.5714,31.1566
1,0.2222222,0.01072146,0.06122443,0.6380273,-0.9301266,3.852282,-3.014344,-1.119361,-0.112078,0,0,-0.1460684,0.2526382,-0.5427451,-0.5460178,4.529891,-0.6982273,-0.01824853,0.1948955,0.2024693,-0.557757,2.145635,-0.2106211,0.1422584,1.121885,0.8258553,322.574,288.775,32.04402
1,0.2333333,0.02792004,0.1358278,0.6423683,-0.9377065,3.848332,-3.012824,-1.119867,-0.04549075,0,0,-0.1395293,0.2419211,-0.5257942,-0.551424,4.52696,-0.6943055,-0.01545379,0.1683367,0.1523371,-0.557945,2.147276,-0.2119075,0.141807,1.121593,0.8254209,322.5514,288.9485,32.44086
1,0.2444444,0.07609156,0.1706534,0.6294757,-0.9444624,3.845539,-3.014019,-1.119205,0.06063394,0,0,-0.1561572,0.2023563,-0.4746432,-0.5545506,4.524321,-0.6896341,-0.01501866,0.1301351,0.0702359,-0.5600122,2.146833,-0.2113104,0.141667,1.12148,0.8250368,322.2508,289.3419,32.65508
1,0.2555556,0.1210718,0.164778,0.601191,-0.9501269,3.844604,-3.016439,-1.118956,0.02201013,0,0,-0.1517226,0.2065572,-0.456547,-0.5596196,4.522572,-0.6867339,-0.006663103,0.1109379,0.0594991,-0.5597203,2.148273,-0.2125674,0.141545,1.121375,0.8247455,321.9763,289.7391,32.79582
1,0.2666667,0.1569079,0.181709,0.5298551,-0.9536519,3.842008,-3.017822,-1.12073,-0.1624718,0,0,-0.1021125,0.2030807,-0.3888243,-0.5625789,4.523331,-0.6879542,0.0146381,0.09589011,0.07320994,-0.5586012,2.149762,-0.2147264,0.1413361,1.121266,0.8243784,321.7774,290.0081,33.0499
1,0.2777778,0.1615781,0.2216901,0.4973219,-0.958534,3.83809,-3.017688,-1.120747,-0.0003200583,0,0,-0.02294976,0.1623821,-0.3470572,-0.5647808,4.521118,-0.6883435,0.02730186,0.07025691,0.07736064,-0.55752,2.15026,-0.2157192,0.1411663,1.121088,0.8238282,321.6045,289.9562,33.52929
1,0.2888889,0.1639413,0.2512473,0.4798436,-0.9637101,3.834405,-3.017468,-1.12029,0.04140327,0,0,0.07102053,0.08015436,-0.3140963,-0.5656741,4.515827,-0.6875983,0.03456858,0.02759803,0.08257262,-0.5561612,2.14835,-0.2147546,0.1410793,1.12088,0.82313,321.4161,289.6701,34.16682
1,0.3,0.1738246,0.274286,0.4550707,-0.9682577,3.830429,-3.017661,-1.119175,0.1013172,0,0,0.1179077,0.01829836,-0.3062161,-0.5670323,4.509458,-0.6850015,0.03324336,-0.003257744,0.06548059,-0.5558092,2.146521,-0.2132982,0.1412472,1.120757,0.8224274,321.1336,289.2715,34.766
1,0.3111111,0.1753071,0.2810597,0.4102294,-0.971715,3.827011,-3.017736,-1.118622,0.04955693,0,0,0.1617434,-0.026564,-0.2843975,-0.5678871,4.504149,-0.6836612,0.03807924,-0.05006328,0.01636817,-0.5568371,2.1422,-0.2102361,0.1416027,1.120808,0.8220261,320.5066,289.4631,34.96264
1,0.3222222,0.1577537,0.3004999,0.3543755,-0.9743084,3.822647,-3.016587,-1.118997,-0.03464181,0,0,0.2182122,-0.08948952,-0.2766066,-0.5683377,4.496552,-0.6813937,0.0536961,-0.07562876,-0.02744371,-0.558378,2.138399,-0.2080374,0.1420136,1.120891,0.821716,319.942,289.7623,34.97227
1,0.3333333,0.1389785,0.2966577,0.308447,-0.9766131,3.819176,-3.015577,-1.118467,0.04867326,0,0,0.2492825,-0.1290211,-0.2535877,-0.5682349,4.490165,-0.6798043,0.07167777,-0.08527499,-0.04353287,-0.5590529,2.13598,-0.2074341,0.1424106,1.120972,0.821339,319.4432,289.8834,35.08489
1,0.3444445,0.1065693,0.2721725,0.2328774,-0.9768512,3.816424,-3.014185,-1.117622,0.07676948,0,0,0.2505847,-0.1301833,-0.2269708,-0.5687367,4.486241,-0.6791646,0.1020214,-0.1300625,-0.1055559,-0.5615866,2.129522,-0.2041316,0.1427887,1.121054,0.8209221,319.0295,289.8094,35.29606
1,0.3555556,0.07816905,0.2480864,0.185042,-0.9775468,3.814212,-3.012853,-1.11716,0.04160276,0,0,0.2477019,-0.1313699,-0.1917927,-0.5684576,4.483098,-0.679153,0.1155211,-0.1652267,-0.138708,-0.5634024,2.123248,-0.2004921,0.1431674,1.121172,0.8206129,318.6723,289.743,35.42424
1,0.3666667,-0.005236417,0.2277544,0.09403809,-0.9757545,3.811676,-3.00857,-1.116413,0.06812306,0,0,0.2719474,-0.1796733,-0.09630524,-0.5643792,4.480149,-0.6804414,0.1490895,-0.2143098,-0.1911699,-0.5664458,2.114361,-0.1958041,0.1435735,1.121357,0.8203797,318.2009,290.1368,35.21487
1,0.3777778,-0.07737643,0.2359999,0.06236979,-0.9758312,3.808063,-3.003429,-1.116232,0.01607304,0,0,0.3193007,-0.2363848,-0.03620653,-0.560564,4.475427,-0.681491,0.1709466,-0.2558662,-0.2499547,-0.5702659,2.105279,-0.19077,0.1440694,1.12158,0.8200843,317.7728,290.7648,34.68819
1,0.3888889,-0.1315619,0.2605085,0.05299244,-0.9767319,3.803663,-2.997838,-1.113714,0.2303443,0,0,0.3739272,-0.3058265,0.003542542,-0.5559365,4.468656,-0.6817263,0.185395,-0.2942005,-0.3022995,-0.5743837,2.095432,-0.1850442,0.1446128,1.121758,0.8190549,317.6984,291.8704,33.18067
1,0.4,-0.2122191,0.315852,0.03438203,-0.9771724,3.79705,-2.989045,-1.113596,0.009060776,0,0,0.4239417,-0.370858,0.003927976,-0.5522442,4.459641,-0.6802776,0.1893718,-0.3229343,-0.3290034,-0.5779992,2.085948,-0.1793405,0.1450536,1.121964,0.8175818,317.7875,292.722,31.82023
1,0.4111111,-0.2568356,0.3542795,0.0312721,-0.9782467,3.790983,-2.981456,-1.114098,-0.04531458,0,0,0.4485827,-0.3933168,0.02173713,-0.5484498,4.452974,-0.6803697,0.2083462,-0.3528396,-0.3387418,-0.5811284,2.075887,-0.1738493,0.1453381,1.122234,0.8158992,317.9359,293.3143,30.78563
1,0.4222222,-0.2769808,0.415176,0.03869449,-0.9800092,3.783223,-2.973511,-1.112701,0.1284763,0,0,0.4273428,-0.5190781,0.04279655,-0.5411837,4.439867,-0.6731603,0.2336117,-0.4115567,-0.3389779,-0.5837255,2.063049,-0.1665312,0.145443,1.122542,0.8144063,318.0197,293.4147,30.48803
1,0.4333333,-0.2960522,0.4739022,0.04402739,-0.9818196,3.775063,-2.9652,-1.113967,-0.1165987,0,0,0.2901979,-0.7285691,-0.02277529,-0.5343201,4.413811,-0.6494954,0.2439874,-0.4659407,-0.3391292,-0.5862912,2.049303,-0.158131,0.1454251,1.122935,0.8131192,318.1213,293.4096,30.42369
1,0.4444444,-0.3066276,0.4984109,0.04249661,-0.9832875,3.767939,-2.957587,-1.115181,-0.1094413,0,0,0.1966921,-0.8106369,0.0129236,-0.5263541,4.396838,-0.6338105,0.2386223,-0.4744412,-0.3380435,-0.5890023,2.038369,-0.1515722,0.1453381,1.123356,0.8117452,318.4511,294.0269,29.575
1,0.4555556,-0.3161528,0.5218846,0.04312462,-0.9850149,3.760317,-2.949658,-1.115493,-0.02747679,0,0,0.1533941,-0.8149999,0.05590928,-0.5194597,4.385676,-0.6247376,0.2162597,-0.4625921,-0.3485565,-0.5924777,2.029312,-0.1457484,0.1450166,1.123774,0.8101799,318.8922,294.8587,28.44754
1,0.4666667,-0.3158991,0.5107498,0.0113339,-0.9851581,3.753908,-2.942608,-1.115902,-0.03702907,0,0,0.1673582,-0.7873533,0.06547657,-0.5140641,4.373844,-0.6168078,0.1990219,-0.4656405,-0.3825626,-0.597093,2.018667,-0.1385241,0.1439274,1.124458,0.8084005,318.5306,296.7901,25.30576
1,0.4777778,-0.3208194,0.4983084,-0.03753851,-0.9841967,3.747369,-2.93531,-1.116128,-0.02019475,0,0,0.1926267,-0.7109483,0.1432865,-0.5075804,4.36973,-0.6162933,0.2010212,-0.4506661,-0.419839,-0.6023964,2.009349,-0.1330478,0.1427688,1.125821,0.8071794,318.3896,296.8729,24.63882
1,0.4888889,-0.3885778,0.5416452,-0.0728838,-0.9840742,3.738171,-2.92376,-1.116546,-0.03794505,0,0,0.2134515,-0.5993065,0.196758,-0.5025539,4.369029,-0.6186691,0.1956385,-0.4260791,-0.4549257,-0.6080492,2.001026,-0.1282823,0.1417761,1.128101,0.8066243,318.0957,296.564,24.64528
1,0.5,-0.4533603,0.5992544,-0.07967219,-0.9847991,3.727834,-2.910853,-1.116575,-0.002251132,0,0,0.2318828,-0.519526,0.224578,-0.49792,4.367531,-0.6204505,0.1860484,-0.4046891,-0.4740192,-0.61344,1.99329,-0.1235526,0.1411459,1.131169,0.8066694,317.5373,296.0979,25.0597
1,0.5111111,-0.5458587,0.6751679,-0.07948598,-0.9869222,3.715796,-2.895071,-1.114021,0.233576,0,0,0.2759334,-0.4174136,0.2554365,-0.4940984,4.370157,-0.6272788,0.1786218,-0.3897201,-0.4835441,-0.6186294,1.985523,-0.1190002,0.1410462,1.134793,0.8072255,316.8223,295.5714,25.71391
1,0.5222223,-0.5992148,0.7332455,-0.05315167,-0.9895689,3.70409,-2.880176,-1.113404,0.05477073,0,0,0.310345,-0.3813498,0.2882839,-0.4886682,4.369828,-0.631443,0.1786337,-0.3875921,-0.4846106,-0.6235675,1.976981,-0.1141412,0.141449,1.138806,0.8083656,316.0913,295.3625,26.32269
1,0.5333334,-0.6268317,0.7877645,-0.04675931,-0.9921809,3.691942,-2.865872,-1.111981,0.1303268,0,0,0.2953499,-0.4996001,0.2911874,-0.480438,4.357131,-0.623079,0.1722274,-0.4003485,-0.4771406,-0.628008,1.967802,-0.1085169,0.1422129,1.14318,0.8099251,315.408,295.4603,26.92561
1,0.5444446,-0.6362277,0.8270547,-0.05702853,-0.9941564,3.679542,-2.851701,-1.113136,-0.106197,0,0,0.2096084,-0.6314586,0.247804,-0.4728437,4.33821,-0.605741,0.1615684,-0.402429,-0.4760241,-0.6328406,1.959099,-0.1029759,0.1430438,1.147901,0.8118287,314.7571,295.803,27.5274
