loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.523342,-0.3054769,0.2160038,-1.189032,3.41129,-2.840322,-1.309281,-0.02548229,0,0,-0.5906458,0.420854,-0.01686683,-0.5264174,3.812558,-0.3735075,-0.2621507,0.3005528,0.2078467,-0.7491195,1.717609,-0.09586075,0.2088817,1.186058,0.6903104,297.621,310.6617,24.28958
1,0.01111111,-0.3507407,-0.3393902,0.2763232,-1.192647,3.418122,-2.845391,-1.30951,-0.02105214,0,0,-0.4342081,0.5118601,-0.1723386,-0.5365657,3.823007,-0.3832726,-0.2806249,0.318507,0.3017551,-0.743022,1.72458,-0.09719419,0.2065326,1.186269,0.6932343,297.3794,309.8145,24.96064
1,0.02222222,-0.2807382,-0.2884633,0.3366904,-1.197792,3.421289,-2.845482,-1.312319,-0.2569164,0,0,-0.365524,0.5887868,-0.2482568,-0.5449291,3.835426,-0.3920916,-0.2925628,0.3726575,0.3903979,-0.7362506,1.734475,-0.1006795,0.203863,1.186095,0.696048,297.1776,309.3483,25.07568
1,0.03333334,-0.1529777,-0.2865501,0.3742032,-1.202293,3.426004,-2.849854,-1.316799,-0.4079829,0,0,-0.3730321,0.5973539,-0.2566774,-0.5500189,3.845257,-0.3958006,-0.3115298,0.4079009,0.3938076,-0.7325909,1.743566,-0.103361,0.2009663,1.185437,0.6985951,296.8333,309.1919,24.87373
1,0.04444445,-0.07636805,-0.2565378,0.3634122,-1.205148,3.429048,-2.852578,-1.312739,0.3739057,0,0,-0.4218191,0.5887879,-0.2307135,-0.5538741,3.855022,-0.3977162,-0.3360741,0.4347335,0.367401,-0.7301674,1.752254,-0.1051674,0.1980339,1.184089,0.7002981,296.5103,309.0802,24.56092
1,0.05555556,-0.03508284,-0.1955129,0.3788784,-1.209634,3.430672,-2.853781,-1.315036,-0.2143807,0,0,-0.448166,0.6323829,-0.205806,-0.5584867,3.868402,-0.4032961,-0.3382525,0.4646576,0.335539,-0.7281806,1.761835,-0.1084807,0.1951526,1.18212,0.7014683,296.5163,309.5781,23.56958
1,0.06666667,-0.01087634,-0.1301605,0.407052,-1.215037,3.431653,-2.854776,-1.313453,0.146363,0,0,-0.4353454,0.7357573,-0.2182588,-0.5658274,3.886425,-0.4143213,-0.3190447,0.4987023,0.3131336,-0.7262174,1.772099,-0.1133055,0.1924168,1.179606,0.7022462,296.669,309.9638,22.65172
1,0.07777778,0.01450013,-0.09461117,0.4376544,-1.220806,3.433494,-2.856332,-1.311449,0.1812052,0,0,-0.3967805,0.8070181,-0.205514,-0.5722728,3.904126,-0.4261604,-0.3115095,0.5178462,0.3099416,-0.7236245,1.782413,-0.1177804,0.1899998,1.176626,0.7029915,296.9363,310.2699,21.71415
1,0.08888889,0.07722723,-0.07492656,0.465279,-1.226695,3.435466,-2.860023,-1.310675,0.06888977,0,0,-0.3655837,0.8046974,-0.1717246,-0.5767299,3.918156,-0.43496,-0.3316201,0.5253671,0.3218235,-0.7201656,1.792156,-0.1207475,0.1880508,1.173417,0.7039552,297.2189,310.975,20.48747
1,0.1,0.1571158,-0.0798144,0.4793317,-1.231939,3.438386,-2.865263,-1.310408,0.02365103,0,0,-0.3366463,0.7278186,-0.1414076,-0.5793164,3.926503,-0.439281,-0.3591309,0.5329089,0.3454537,-0.7162108,1.802515,-0.1234391,0.1865803,1.170258,0.7050638,297.5132,312.119,19.16147
1,0.1111111,0.2262608,-0.08119017,0.4923689,-1.237198,3.441128,-2.870134,-1.312007,-0.1466458,0,0,-0.324131,0.629862,-0.1568525,-0.5829798,3.930708,-0.4395489,-0.3370023,0.5126086,0.3228835,-0.7140158,1.810509,-0.1265593,0.1854099,1.167385,0.7062001,297.8473,313.4384,17.96426
1,0.1222222,0.2593208,-0.0749394,0.5029256,-1.243146,3.443438,-2.875646,-1.312838,-0.07505418,0,0,-0.3095604,0.5393964,-0.1829382,-0.586965,3.933052,-0.4385683,-0.3179889,0.501892,0.307816,-0.7118039,1.818974,-0.1299868,0.1843999,1.164913,0.7070368,298.0847,314.5611,17.08613
1,0.1333333,0.303035,-0.08748266,0.5105972,-1.248678,3.446547,-2.88144,-1.311949,0.0812851,0,0,-0.2767499,0.4488348,-0.1942764,-0.5901687,3.934813,-0.4380713,-0.3011913,0.4730661,0.2959047,-0.7094113,1.826137,-0.1324084,0.1833939,1.162747,0.7074922,298.1647,315.3594,16.47192
1,0.1444445,0.3468645,-0.1184235,0.4886102,-1.252602,3.450124,-2.887911,-1.311992,-0.00519066,0,0,-0.246959,0.4370931,-0.1977954,-0.594295,3.940367,-0.4409375,-0.2833746,0.4367936,0.2775905,-0.7073537,1.83219,-0.1345397,0.1822872,1.160774,0.7076662,298.1685,316.059,15.80935
1,0.1555556,0.3630141,-0.1495458,0.4591244,-1.256072,3.454001,-2.893623,-1.311448,0.04941417,0,0,-0.2234297,0.475396,-0.1935812,-0.5990312,3.949669,-0.4469325,-0.2409575,0.3960883,0.2804009,-0.7045882,1.83778,-0.1375011,0.1810677,1.158911,0.7075258,298.1386,316.7749,15.03613
1,0.1666667,0.3589914,-0.1904768,0.4147713,-1.258297,3.458295,-2.898774,-1.311365,0.006858246,0,0,-0.1771611,0.5220262,-0.1501151,-0.6024854,3.961372,-0.4563486,-0.1975621,0.331915,0.2884605,-0.701475,1.840989,-0.1391539,0.1796887,1.157021,0.7072007,298.1381,317.3323,14.33684
