loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-0.07443087,-0.01534656,0.1871369,-1.188306,3.454742,-3.082315,-1.432863,-0.02819083,-0.8116239,0,-0.2188694,0.3268488,-0.1383808,-0.5770831,3.926799,-0.4396163,-0.05005659,0.1732216,0.2444107,-0.7559766,1.920074,-0.1662907,0.2202318,1.15635,0.6788335,303.4363,315.041,17.65449
5,0.01111111,-0.08090136,-0.05261736,0.1875426,-1.190333,3.456836,-3.081966,-1.433036,-0.01551966,-0.8106856,0,-0.1912517,0.3471342,-0.1534092,-0.5809105,3.932667,-0.4435362,-0.04277807,0.1615317,0.2230275,-0.7544783,1.922497,-0.1678527,0.219621,1.156182,0.6800941,303.2324,315.2,17.6251
5,0.02222222,-0.07991262,-0.09098454,0.1869471,-1.192241,3.459473,-3.082031,-1.432802,0.02153953,-0.8070448,0,-0.1442191,0.309723,-0.1283234,-0.5824205,3.935898,-0.446251,-0.04928505,0.1498826,0.2134451,-0.7526093,1.925105,-0.1689307,0.2189964,1.155891,0.6812085,303.0963,315.3795,17.56856
5,0.03333334,-0.07249507,-0.1059012,0.1882478,-1.19431,3.461385,-3.082198,-1.432548,0.02298125,-0.8055719,0,-0.1324076,0.2617006,-0.1115363,-0.583374,3.937263,-0.4462534,-0.04405605,0.1392337,0.204861,-0.7508042,1.927481,-0.1704106,0.2182358,1.155466,0.6822714,303.0582,315.5725,17.45162
5,0.04444445,-0.05766158,-0.1164913,0.1959428,-1.196659,3.463258,-3.082725,-1.432793,-0.0225109,-0.8028969,0,-0.1610379,0.1795938,-0.08607365,-0.583024,3.935654,-0.4422011,-0.04316761,0.1201004,0.190954,-0.7492452,1.929059,-0.1710948,0.2173014,1.154979,0.6830807,303.0773,315.7212,17.29744
5,0.05555556,-0.04278725,-0.1111058,0.2034446,-1.199086,3.464451,-3.08323,-1.433231,-0.03977307,-0.8003609,0,-0.1705508,0.1699709,-0.07645704,-0.5843306,3.937931,-0.4420259,-0.0389799,0.1083724,0.1876983,-0.7474646,1.93078,-0.1721156,0.2161529,1.154477,0.6836445,303.119,315.8026,17.08408
5,0.06666667,-0.03852581,-0.08866758,0.2095968,-1.201588,3.464829,-3.083107,-1.433639,-0.03701613,-0.7984663,0,-0.1578161,0.1902359,-0.08499475,-0.5866054,3.941508,-0.4436981,-0.03159679,0.09341791,0.1876146,-0.7454747,1.932075,-0.1730386,0.2148338,1.153977,0.6840637,303.1225,315.8499,16.78733
5,0.07777778,-0.04374361,-0.05996544,0.2038843,-1.203618,3.464755,-3.082535,-1.433851,-0.0191806,-0.7969579,0,-0.1088902,0.2296756,-0.09905032,-0.5897933,3.946663,-0.448418,-0.02099226,0.08271241,0.1885955,-0.7433799,1.933649,-0.1743169,0.2134485,1.153501,0.6843263,303.077,315.8746,16.45142
5,0.08888889,-0.04474329,-0.04724506,0.1983962,-1.205612,3.464971,-3.082079,-1.433465,0.03535589,-0.7957391,0,-0.05249544,0.237134,-0.1090177,-0.5924266,3.950145,-0.4525613,-0.01040719,0.07521699,0.1831875,-0.7416605,1.934967,-0.1755297,0.212113,1.15301,0.6845539,302.9861,315.8825,16.10187
5,0.1,-0.04891498,-0.04845326,0.1855905,-1.207093,3.465716,-3.081639,-1.433089,0.03404626,-0.7951999,0,-0.02375255,0.2296648,-0.1113814,-0.5944815,3.952648,-0.4552416,-0.008322775,0.06776011,0.1799724,-0.7397212,1.936366,-0.1766504,0.2109347,1.15252,0.6848502,302.9266,315.9543,15.72778
