loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.06354827,-1.230729,0.2136168,-0.9054679,3.979508,-2.838836,-0.9542644,0.05049713,0,0,-0.7570454,0.6505048,-0.1644993,-0.3599102,-1.556967,-0.7365971,-0.4690706,0.5716351,0.4718317,-0.674877,2.023452,0.02832991,0.04208609,1.175658,0.8135821,319.814,283.8826,35.79832
7,0.01111111,0.1007397,-1.205898,0.2432902,-0.9053576,3.996176,-2.851441,-0.9545861,-0.02998809,0,0,-0.7084822,0.6793936,-0.2286668,-0.3692265,-1.547888,-0.7388086,-0.4574509,0.5577031,0.4727806,-0.669483,2.032364,0.02606462,0.038597,1.172522,0.8152388,319.4283,283.6814,35.07977
7,0.02222222,0.1262994,-1.179156,0.2547671,-0.9047562,4.012442,-2.863928,-0.9547592,-0.01579333,0,0,-0.5985212,0.8059498,-0.2407198,-0.3804315,-1.52699,-0.7550858,-0.4512338,0.5245993,0.4843377,-0.6635016,2.039982,0.0249714,0.03428965,1.168113,0.8150675,319.8262,283.1297,34.16119
7,0.03333334,0.1795325,-1.112947,0.2701767,-0.9055685,4.026199,-2.876368,-0.9548966,-0.01272903,0,0,-0.5289304,0.8504003,-0.2112617,-0.3890308,-1.508649,-0.7683342,-0.4406207,0.5009604,0.5161467,-0.6564873,2.047573,0.02370533,0.02973451,1.162849,0.813287,320.564,282.4243,32.95478
7,0.04444445,0.2146613,-1.014792,0.2840866,-0.9068841,4.03737,-2.886624,-0.9546857,0.01908994,0,0,-0.4624994,0.879903,-0.1722335,-0.3967727,-1.489828,-0.7827742,-0.4225085,0.4901246,0.5330707,-0.6498422,2.056001,0.021121,0.02546949,1.157244,0.8102686,321.3573,281.8082,31.43702
7,0.05555556,0.2285045,-0.9444059,0.2907881,-0.9082983,4.048225,-2.896307,-0.9557942,-0.1017312,0,0,-0.3855856,0.8571982,-0.1377654,-0.4031541,-1.474639,-0.7952175,-0.3672689,0.4641585,0.538036,-0.6436823,2.062939,0.01782054,0.02173207,1.151635,0.806813,322.1891,281.2853,29.8114
7,0.06666667,0.2413004,-0.8431727,0.293924,-0.9100037,4.05646,-2.904469,-0.9549345,0.07912297,0,0,-0.336719,0.7419401,-0.1183565,-0.4064932,-1.468518,-0.7986575,-0.3482182,0.4502208,0.530442,-0.6379874,2.070641,0.01493794,0.01883881,1.146373,0.8034947,322.8884,280.8972,28.28418
7,0.07777778,0.260486,-0.7738211,0.3017572,-0.9121327,4.065179,-2.913328,-0.9540918,0.07597744,0,0,-0.3264036,0.6108875,-0.1189502,-0.4091036,-1.466615,-0.7970772,-0.3346591,0.4375034,0.4909065,-0.6338227,2.077999,0.01242977,0.01683014,1.141612,0.8009487,323.4917,280.7436,27.00709
7,0.08888889,0.2828254,-0.7225432,0.3161151,-0.9144198,4.074234,-2.923072,-0.9538361,0.02261813,0,0,-0.3374179,0.5332226,-0.1383419,-0.4131053,-1.464292,-0.7948375,-0.3379241,0.4408212,0.4696283,-0.6292677,2.086702,0.00937486,0.01565709,1.137495,0.7994732,324.0716,280.7801,26.09686
7,0.1,0.2987703,-0.6776619,0.3305603,-0.9169514,4.083458,-2.932611,-0.9539863,-0.01403581,0,0,-0.3313255,0.486429,-0.1609377,-0.4176364,-1.462135,-0.7932228,-0.3370987,0.4281338,0.443999,-0.6251323,2.094043,0.007449394,0.01524176,1.134144,0.7990655,324.5638,280.9801,25.59161
7,0.1111111,0.3158256,-0.6158572,0.3320466,-0.9196715,4.090376,-2.940904,-0.9544476,-0.04218926,0,0,-0.2962385,0.4852931,-0.1676059,-0.4230804,-1.456007,-0.7967494,-0.3182687,0.3908179,0.4224701,-0.6209107,2.099492,0.005897038,0.0154701,1.131534,0.7994131,324.9153,281.2595,25.54504
7,0.1222222,0.323302,-0.5626242,0.3304,-0.9223081,4.097083,-2.948792,-0.9539353,0.04700292,0,0,-0.2165058,0.4777063,-0.1863736,-0.4286076,-1.45231,-0.8007596,-0.2962406,0.3577469,0.3987851,-0.6172866,2.104609,0.004343616,0.01611768,1.129451,0.8001309,325.1555,281.5608,25.84497
7,0.1333333,0.3244235,-0.4881807,0.3189013,-0.9249217,4.10124,-2.954927,-0.9537941,0.01226695,0,0,-0.1614109,0.4841236,-0.2251098,-0.4353757,-1.449108,-0.803794,-0.276237,0.3310106,0.3900654,-0.6131566,2.109466,0.002898052,0.01694323,1.127651,0.8008325,325.3461,281.8643,26.23276
7,0.1444445,0.3213007,-0.4383101,0.3023311,-0.9269132,4.10615,-2.961444,-0.9533094,0.04408633,0,0,-0.1507817,0.508628,-0.234687,-0.4420522,-1.443469,-0.8073168,-0.2517794,0.3158895,0.4016163,-0.6082218,2.114982,0.0004314321,0.01772985,1.125893,0.8013355,325.4844,282.1442,26.49465
7,0.1555556,0.3192309,-0.4054583,0.2880859,-0.9288035,4.111447,-2.968232,-0.952894,0.03750489,0,0,-0.1259517,0.5126736,-0.1943788,-0.4469077,-1.435152,-0.8141768,-0.2240966,0.3017709,0.421676,-0.6028129,2.12019,-0.002158492,0.01829379,1.123987,0.8015834,325.6401,282.3868,26.55569
7,0.1666667,0.3171358,-0.3671949,0.2801857,-0.9310778,4.115413,-2.973997,-0.9526713,0.01995471,0,0,-0.09278476,0.5007862,-0.1723133,-0.451376,-1.42927,-0.8194799,-0.2082245,0.2867538,0.4204855,-0.5982259,2.125026,-0.004346013,0.01831814,1.123245,0.8015296,325.5783,282.394,26.60603
7,0.1777778,0.3118255,-0.3352607,0.277674,-0.9335881,4.119223,-2.979507,-0.9526111,0.005324704,0,0,-0.03612582,0.4802786,-0.1408799,-0.455081,-1.422905,-0.8267245,-0.1840721,0.2579446,0.3904311,-0.5949497,2.128404,-0.005762814,0.01817381,1.122911,0.8013471,325.7073,282.093,26.93615
7,0.1888889,0.3108391,-0.2661739,0.2630206,-0.9357879,4.120509,-2.983912,-0.9523214,0.02640502,0,0,-0.0149743,0.4440234,-0.1465069,-0.4589271,-1.42023,-0.8294572,-0.1494459,0.2153181,0.3368332,-0.5930647,2.130425,-0.006929279,0.01808266,1.12268,0.8010578,325.7595,281.8004,27.32211
7,0.2,0.2970682,-0.1779203,0.2470478,-0.9380447,4.119699,-2.986378,-0.9520929,0.02064898,0,0,-0.02934432,0.3568581,-0.1850954,-0.4618901,-1.42463,-0.8246558,-0.1285458,0.1812306,0.3003869,-0.5908862,2.131973,-0.007418502,0.01806193,1.122492,0.8007581,325.7271,281.5867,27.6624
7,0.2111111,0.2811438,-0.09174184,0.2364272,-0.9405667,4.117875,-2.987899,-0.9524434,-0.03221946,0,0,-0.07314205,0.2610305,-0.1702189,-0.462451,-1.427637,-0.8196049,-0.1126572,0.1801386,0.283264,-0.5882608,2.135823,-0.009757556,0.01807389,1.122324,0.8004793,325.6538,281.4325,27.95398
7,0.2222222,0.2694519,-0.02358843,0.2345384,-0.9432325,4.116499,-2.989882,-0.9517711,0.06172659,0,0,-0.07334065,0.2227315,-0.1820827,-0.4649975,-1.42939,-0.8169382,-0.1062257,0.1907788,0.2768796,-0.58539,2.140547,-0.01262019,0.01817426,1.12219,0.8002456,325.5223,281.3063,28.18325
7,0.2333333,0.2631097,0.01462869,0.2223643,-0.9454936,4.115118,-2.991756,-0.951361,0.03690062,0,0,-0.01139457,0.2363638,-0.1665379,-0.4681507,-1.427013,-0.8209479,-0.09371467,0.1652032,0.2575465,-0.5831811,2.14239,-0.01339703,0.01834584,1.122118,0.8001433,325.3436,281.2948,28.2478
7,0.2444444,0.2440702,0.06429757,0.1876377,-0.9466078,4.112834,-2.992677,-0.9515805,-0.02025472,0,0,0.04532397,0.2574236,-0.1402681,-0.4714141,-1.422224,-0.8277536,-0.0665012,0.1118656,0.2295218,-0.5814021,2.141614,-0.01292033,0.01512534,1.130645,0.8043501,315.5876,286.2068,26.50823
7,0.2555556,0.2133811,0.1137501,0.1326361,-0.9466254,4.109539,-2.992256,-0.9515618,0.001977341,0,0,0.1309453,0.2655437,-0.0929726,-0.4733923,-1.416403,-0.8374145,-0.0211881,0.06161268,0.1982218,-0.5801771,2.139991,-0.01259995,0.01481874,1.134405,0.8090281,315.1504,283.8588,29.43053
7,0.2666667,0.1816045,0.1589947,0.08194305,-0.9463788,4.105477,-2.99083,-0.951197,0.03339051,0,0,0.1724329,0.1940062,-0.07761374,-0.4734866,-1.417448,-0.8395325,0.00403408,0.02638023,0.1745294,-0.5790405,2.138441,-0.01218236,0.0148655,1.133819,0.8117516,314.9091,285.2349,28.93202
7,0.2777778,0.1636155,0.1767216,0.04758889,-0.9461418,4.102268,-2.990137,-0.9505157,0.06202905,0,0,0.1541423,0.0938795,-0.06934893,-0.4721199,-1.421726,-0.8368502,0.03757688,-0.01944646,0.1219935,-0.5794538,2.135216,-0.01105665,0.01553503,1.132172,0.812844,314.9691,286.4753,28.58195
7,0.2888889,0.1403397,0.186885,0.002641683,-0.945051,4.099053,-2.989235,-0.9500641,0.04095118,0,0,0.1393378,0.04693258,-0.03958993,-0.4710882,-1.422323,-0.8369362,0.05645222,-0.04396126,0.09517304,-0.5793175,2.133266,-0.01040044,0.01621818,1.130755,0.8126024,315.0274,287.4517,27.40955
7,0.3,0.1265909,0.1961631,-0.02415536,-0.9441881,4.096167,-2.988747,-0.9504704,-0.03735218,0,0,0.1372916,-0.02456935,-0.006836243,-0.4683084,-1.424656,-0.8362456,0.08577249,-0.09622401,0.06074137,-0.5798618,2.127977,-0.007962319,0.01667371,1.130026,0.8118649,315.1013,286.8531,27.79479
7,0.3111111,0.09488235,0.2507862,-0.09096117,-0.9413156,4.090394,-2.985708,-0.9505216,-0.004123037,0,0,0.1520953,-0.0853482,-0.001873113,-0.4662071,-1.428531,-0.8349644,0.1044329,-0.1451958,0.01997416,-0.5809979,2.122042,-0.004674913,0.01699602,1.129884,0.8109417,315.5326,285.7996,28.25754
