loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,0.6784245,0.1786931,0.1046998,-1.087215,3.468946,-2.72302,-1.012636,0.008505004,0,0,0.3209619,0.08592862,-0.2650831,-0.5037721,4.027154,-0.4139596,0.07835928,-9.429827E-05,0.0994288,-0.6711155,1.889645,-0.2278888,0.2227633,1.146187,0.776291,307.02,311.0153,23.67503
6,0.01111111,0.6645791,0.1691651,0.1079073,-1.089437,3.467208,-2.729116,-1.012314,0.02921583,0,0,0.31477,0.0858115,-0.2426553,-0.5057684,4.026713,-0.4167938,0.07950442,-0.001183353,0.1143383,-0.6692678,1.890167,-0.2292201,0.224833,1.14417,0.7745371,307.4504,310.1273,24.54185
6,0.02222222,0.6400774,0.1351447,0.1208751,-1.091162,3.467741,-2.735561,-1.011627,0.06257448,0,0,0.3116456,0.1124409,-0.241425,-0.508912,4.02853,-0.4216087,0.07440881,0.003078658,0.1495228,-0.6665349,1.891505,-0.2309437,0.2268803,1.14152,0.7726843,307.8322,310.3597,24.58064
6,0.03333334,0.6347333,0.1171248,0.1295169,-1.092885,3.467398,-2.742204,-1.01152,0.009300085,0,0,0.3136011,0.1135843,-0.261677,-0.5127054,4.027486,-0.4243028,0.08085612,-0.001241706,0.1622679,-0.6643106,1.89203,-0.2326806,0.2288681,1.138327,0.7707021,308.2633,311.1068,24.06217
6,0.04444445,0.6250992,0.08852933,0.1489169,-1.095057,3.468402,-2.749376,-1.01091,0.05585838,0,0,0.3068971,0.09990168,-0.2925783,-0.5169579,4.024971,-0.4253028,0.08496474,-0.01190958,0.1483875,-0.6630653,1.891588,-0.2334335,0.2307595,1.134774,0.7686547,308.7824,311.9991,23.32503
6,0.05555556,0.6251082,0.07475485,0.1533328,-1.097265,3.468578,-2.756459,-1.011561,-0.05988837,0,0,0.2951535,0.09031528,-0.292518,-0.5199513,4.02281,-0.4262355,0.08166667,-0.01503894,0.1281392,-0.6621513,1.891987,-0.2345608,0.2324416,1.131059,0.7665492,309.3728,312.8362,22.64367
6,0.06666667,0.6144677,0.05774064,0.1555928,-1.099426,3.469059,-2.762966,-1.011646,-0.007138093,0,0,0.2770541,0.06369224,-0.2839631,-0.5225559,4.020301,-0.4265609,0.08266564,-0.01186113,0.1164396,-0.6613998,1.891879,-0.2355643,0.2338794,1.127364,0.7643499,309.9295,313.5831,22.00225
6,0.07777778,0.5867831,0.04385769,0.1587541,-1.101155,3.46982,-2.768948,-1.011997,-0.0320919,0,0,0.2538681,0.01346898,-0.2413788,-0.5230235,4.016267,-0.4251071,0.07941491,-0.007561322,0.1015506,-0.6607787,1.892229,-0.2366386,0.2346307,1.124402,0.7624807,309.4507,314.351,21.28801
6,0.08888889,0.5686155,0.04712174,0.1671279,-1.103538,3.469656,-2.774686,-1.011375,0.05720454,0,0,0.2390606,0.003843516,-0.226374,-0.5246715,4.01409,-0.4253635,0.08052392,-0.003308415,0.1047479,-0.659477,1.892962,-0.2381012,0.234858,1.123585,0.7614884,308.9845,313.6828,21.83636
6,0.1,0.5364799,0.06112307,0.19023,-1.106668,3.469627,-2.779573,-1.010749,0.05680217,0,0,0.2113393,-0.001416057,-0.2272146,-0.5270241,4.011639,-0.4247388,0.07728354,-0.01501111,0.111146,-0.6578988,1.892646,-0.2386118,0.2350095,1.123193,0.7598693,308.8767,313.5509,21.82897
