loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.2258092,0.03866059,0.1568745,-1.263394,3.343672,3.128667,-1.643422,-0.03534622,0,0,-0.2816682,0.4382374,-0.2019888,-0.8167574,4.153702,-0.5944418,-0.05147409,0.434957,0.6128331,-0.5290157,2.189524,-0.4433418,0.2209436,1.147464,0.7088119,295.606,320.3008,16.17446
1,0.01111111,-0.2238523,0.03358971,0.1740225,-1.266033,3.343523,3.131191,-1.634319,0.8323261,0,0,-0.2137338,0.4839314,-0.2377403,-0.8242622,4.15881,-0.5982549,-0.03918025,0.3998528,0.5732226,-0.5261725,2.199219,-0.451678,0.2205751,1.147516,0.709678,295.4287,319.64,16.70794
1,0.02222222,-0.2153144,0.02615391,0.1742305,-1.268066,3.343523,3.133239,-1.640266,-0.550628,0,0,-0.1870562,0.4817086,-0.2327048,-0.829212,4.162804,-0.5999135,-0.04827052,0.3595502,0.5241737,-0.5237554,2.206675,-0.4572341,0.2193871,1.146979,0.7147079,294.862,320.019,16.45552
1,0.03333334,-0.1940617,0.01034001,0.1821466,-1.270424,3.343985,3.134477,-1.641631,-0.1190436,0,0,-0.1990298,0.4339696,-0.1759008,-0.8320386,4.166341,-0.5999486,-0.0551133,0.3266633,0.4857852,-0.5212637,2.214443,-0.4630822,0.21811,1.146502,0.7195076,294.5757,320.3453,16.25599
1,0.04444445,-0.1866905,0.001970387,0.1919422,-1.273035,3.344361,3.136196,-1.642199,-0.05130262,0,0,-0.2128025,0.4069622,-0.1271485,-0.8318879,4.170581,-0.5994301,-0.05428141,0.3032866,0.4697299,-0.5183156,2.223474,-0.4704123,0.2169682,1.146231,0.7228988,294.5203,320.5167,16.09672
1,0.05555556,-0.180368,-0.001096591,0.1995118,-1.275533,3.34439,3.137938,-1.642888,-0.06272912,0,0,-0.2151389,0.3513401,-0.02923319,-0.8298175,4.17541,-0.6002153,-0.04735898,0.2554011,0.4343978,-0.5156599,2.228433,-0.4743849,0.215933,1.146188,0.7249483,294.4602,320.6255,15.9744
1,0.06666667,-0.1728202,-0.01607186,0.1944799,-1.277424,3.345212,3.139292,-1.642426,0.0427382,0,0,-0.2171599,0.3108103,-0.008004718,-0.8302575,4.177926,-0.5994245,-0.0507843,0.2363116,0.4141301,-0.5132082,2.235703,-0.480112,0.2149021,1.146291,0.7260435,294.2871,320.6882,15.87258
1,0.07777778,-0.1685528,-0.03094893,0.1958079,-1.279651,3.346039,3.140979,-1.64237,0.004592001,0,0,-0.2459109,0.2511943,0.009209625,-0.8297845,4.178995,-0.5961769,-0.05311042,0.221453,0.4002549,-0.5106105,2.242985,-0.4856391,0.213753,1.146389,0.7270046,294.035,320.7019,15.73397
1,0.08888889,-0.164332,-0.05000787,0.2035953,-1.282338,3.347535,-3.140926,-1.642467,-0.008933014,0,0,-0.2695191,0.2214507,0.0008639991,-0.8307545,4.180143,-0.5929582,-0.05398743,0.2235454,0.4226334,-0.5070243,2.253257,-0.4941186,0.2124787,1.146404,0.7281287,293.7829,320.6836,15.60957
1,0.1,-0.1685604,-0.07554547,0.2060544,-1.284732,3.349412,-3.139365,-1.642096,0.03400871,0,0,-0.2631881,0.25449,-0.01403646,-0.8338411,4.184362,-0.5932071,-0.05147432,0.2330026,0.4716484,-0.5019872,2.266214,-0.5049553,0.2111029,1.146275,0.7294495,293.5616,320.5652,15.57119
1,0.1111111,-0.1684531,-0.1032986,0.2021988,-1.286783,3.351625,-3.138153,-1.642232,-0.01283034,0,0,-0.1477785,0.415291,-0.1256433,-0.8450183,4.192312,-0.601566,-0.0416276,0.2574218,0.4854894,-0.4987376,2.27959,-0.5167696,0.209693,1.14597,0.7308768,293.3531,320.5078,15.45314
1,0.1222222,-0.1684531,-0.1032986,0.2021988,-1.286783,3.351625,-3.138153,-1.641846,0.03544571,0,0,-0.1477785,0.415291,-0.1256433,-0.8450183,4.192312,-0.601566,-0.0416276,0.2574218,0.4854894,-0.4987376,2.27959,-0.5167696,0.2082919,1.145492,0.7321826,293.1728,320.5909,15.22023
1,0.1333333,-0.1311884,-0.1934413,0.2252271,-1.292572,3.359216,-3.138758,-1.643828,-0.1815116,0,0,-0.07203595,0.6250466,-0.1728182,-0.861442,4.210384,-0.6145244,-0.005330861,0.159393,0.4231908,-0.4927849,2.287559,-0.5249895,0.2069905,1.144937,0.7330205,293.1793,320.7199,14.8795
1,0.1444445,-0.1130955,-0.2273637,0.2344411,-1.295478,3.363196,-3.139261,-1.641227,0.2392694,0,0,-0.04893434,0.6973014,-0.1217487,-0.867007,4.222347,-0.6227014,-0.0003935546,0.1477589,0.3762512,-0.4913362,2.292195,-0.5292151,0.2059149,1.144357,0.7334026,293.1356,320.5747,14.85096
1,0.1555556,-0.09497898,-0.2368751,0.236904,-1.298186,3.366228,-3.139859,-1.643004,-0.1646521,0,0,-0.03263184,0.6652046,-0.08151634,-0.8698449,4.229066,-0.6273063,0.0002270117,0.1415214,0.3165734,-0.4910842,2.296192,-0.5327308,0.204414,1.143409,0.7346781,292.8126,320.9925,14.56568
