loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.3266653,-0.2497309,0.3828725,-0.9572796,3.566261,-2.640586,-0.9019274,0.5618706,0,0,-0.1631035,0.4581431,-0.2540715,-0.4524466,4.222641,-0.5286556,-0.0552709,0.2596908,0.5417904,-0.6681184,1.949968,-0.1790901,0.2087786,1.16457,0.8301803,313.1013,299.2209,33.42587
7,0.01111111,0.3372772,-0.2591831,0.3885137,-0.9597266,3.572452,-2.648347,-0.9084975,-0.6061755,0,0,-0.138366,0.502799,-0.2435837,-0.45851,4.235038,-0.539346,-0.05631122,0.2575664,0.5481846,-0.662448,1.95638,-0.18341,0.2081874,1.162433,0.8312728,313.105,299.3731,33.30715
7,0.02222222,0.3501213,-0.2645222,0.385596,-0.9619487,3.578352,-2.656161,-0.9057251,0.2590321,0,0,-0.07963456,0.5612385,-0.2451464,-0.4654859,4.24838,-0.5529202,-0.05951034,0.2543837,0.5503314,-0.6568101,1.962572,-0.1874991,0.2072665,1.159387,0.832787,312.9786,299.2894,33.39806
7,0.03333334,0.3577867,-0.2690049,0.3719255,-0.9635072,3.5838,-2.663503,-0.9050418,0.05951541,0,0,-0.04211965,0.6069421,-0.2369101,-0.4720975,4.262034,-0.5662972,-0.06279842,0.2544329,0.5354367,-0.6522183,1.968695,-0.1916054,0.2063371,1.155747,0.8335343,313.1935,299.5581,32.92443
7,0.04444445,0.3642858,-0.2638353,0.3623796,-0.9659035,3.589382,-2.670896,-0.9050641,-0.002486542,0,0,-0.02933371,0.6207653,-0.240207,-0.4784321,4.272441,-0.5756977,-0.0617939,0.2640573,0.5162702,-0.6480371,1.975837,-0.1967243,0.2054086,1.151741,0.8336203,313.6704,300.0374,32.08636
7,0.05555556,0.3557828,-0.2469283,0.3566145,-0.9680186,3.593593,-2.676954,-0.9047285,0.03066574,0,0,-0.04116507,0.6144333,-0.2486182,-0.4846442,4.280638,-0.5819129,-0.05561367,0.2694134,0.4810812,-0.6448994,1.9823,-0.2014609,0.2045044,1.147611,0.8332839,314.259,300.5593,31.1238
7,0.06666667,0.3410663,-0.2440889,0.3403558,-0.9692825,3.598064,-2.682493,-0.9045597,0.0151155,0,0,-0.04331088,0.6197863,-0.2517747,-0.4910219,4.289909,-0.5895469,-0.03985182,0.2629934,0.455392,-0.6415629,1.988119,-0.2062203,0.2036193,1.143558,0.8328183,314.8775,301.0196,30.16773
7,0.07777778,0.3251918,-0.2400388,0.3315394,-0.9711131,3.602442,-2.687839,-0.9039248,0.05786311,0,0,-0.03458779,0.619714,-0.2337606,-0.496279,4.299629,-0.5980834,-0.02506536,0.2405394,0.4552537,-0.6371102,1.992628,-0.2101908,0.2028577,1.1398,0.8323662,315.3656,301.3723,29.29138
7,0.08888889,0.3123889,-0.2241841,0.3289131,-0.9728911,3.606455,-2.69318,-0.9031876,0.06686108,0,0,-0.01347265,0.5792016,-0.2404929,-0.5013891,4.304589,-0.6031029,-0.01978307,0.228798,0.4584039,-0.6322808,1.998195,-0.2146337,0.2022291,1.136332,0.8321118,315.6298,301.5938,28.74986
7,0.1,0.3123915,-0.2082817,0.3243719,-0.9752203,3.609969,-2.698582,-0.9030412,0.01293613,0,0,-0.01263456,0.5302187,-0.2491589,-0.5061029,4.307406,-0.6054601,-0.01978988,0.2170602,0.4669083,-0.627364,2.00328,-0.2185451,0.2016899,1.133115,0.8322291,315.8568,301.7805,28.37188
7,0.1111111,0.3123915,-0.2082817,0.3243719,-0.9752203,3.609969,-2.698582,-0.9033266,-0.02610892,0,0,-0.01263456,0.5302187,-0.2491589,-0.5061029,4.307406,-0.6054601,-0.01978988,0.2170602,0.4669083,-0.627364,2.00328,-0.2185451,0.2011923,1.130265,0.8325872,316.1059,302.0595,28.03175
7,0.1222222,0.3047809,-0.1710283,0.3267882,-0.9802393,3.61703,-2.709382,-0.9004489,0.2634956,0,0,-0.02031844,0.4844897,-0.2598477,-0.5165212,4.316301,-0.6125257,-0.003864802,0.2074072,0.4657199,-0.6182725,2.014625,-0.2282659,0.200788,1.12791,0.832821,316.3473,302.2958,27.7212
