loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.3468279,0.1004352,0.0384742,-1.199458,3.392618,-2.688249,-1.056048,2.048506,0,0,-0.4629458,-0.02961248,0.2895794,-0.4627056,3.798551,-0.335868,-0.1986586,0.0497015,-0.1344102,-0.6748801,1.662034,-0.1241984,0.2203113,1.178018,0.7155043,296.9705,313.4186,23.41608
2,0.01111111,-0.1625112,0.03201975,0.07924302,-1.200612,3.395649,-2.693456,-1.034037,1.9813,0,0,-0.3526001,0.1447346,0.3096246,-0.4613735,3.818061,-0.3534499,-0.1973692,0.08378048,-0.1311663,-0.6765207,1.665212,-0.1245411,0.2228408,1.169169,0.7147205,298.9747,316.0325,21.20572
2,0.02222222,-0.09119229,0.02596866,0.09767398,-1.201963,3.396296,-2.694562,-1.012719,1.920499,0,0,-0.215929,0.2530175,0.3132072,-0.4600877,3.833295,-0.3694268,-0.2023224,0.1040023,-0.0916872,-0.6763763,1.668058,-0.1246189,0.2253615,1.158844,0.7130321,301.3198,319.1334,18.28865
2,0.03333334,-0.007297181,0.05539991,0.1467324,-1.205646,3.396235,-2.697332,-0.9996207,1.171201,0,0,-0.08843252,0.3051159,0.2559159,-0.4610614,3.844064,-0.38219,-0.2053705,0.1029197,-0.06503821,-0.6763588,1.669882,-0.1236298,0.2277163,1.148154,0.7105958,304.0224,321.8582,15.68501
2,0.04444445,0.07990378,0.05386861,0.18862,-1.208792,3.39732,-2.701221,-0.9812747,1.659042,0,0,-0.03708234,0.2958005,0.1542532,-0.4636936,3.848773,-0.3875664,-0.1957734,0.08258559,-0.04169233,-0.6762229,1.670142,-0.121976,0.229829,1.138027,0.7071973,306.5326,323.843,13.74066
2,0.05555556,0.1331588,0.03814543,0.201757,-1.2112,3.398652,-2.705021,-0.9694897,1.055899,0,0,-0.03769962,0.2587625,0.09018794,-0.4652393,3.850719,-0.3886087,-0.1618483,0.04720739,-0.03341321,-0.6762448,1.669096,-0.1205578,0.231543,1.129167,0.7036475,308.8659,325.5954,11.95506
2,0.06666667,0.2088172,0.01180166,0.2129333,-1.212891,3.400693,-2.710525,-0.9592776,0.9192567,0,0,-0.04260575,0.2153634,0.02293708,-0.4674039,3.85069,-0.3880505,-0.1448805,0.0247121,-0.02075873,-0.6760232,1.668401,-0.1188161,0.2321,1.125375,0.7025638,307.9178,326.339,11.62474
2,0.07777778,0.2823675,-0.01882129,0.2220283,-1.214945,3.403124,-2.717004,-0.9500849,0.8281602,0,0,-0.002072722,0.205642,0.03215238,-0.4674966,3.855763,-0.3939244,-0.1236061,-0.01490187,0.01741944,-0.6743635,1.666046,-0.1160582,0.2321404,1.12429,0.700664,308.7693,326.8993,10.71042
2,0.08888889,0.3442451,-0.0517018,0.2215002,-1.216281,3.405879,-2.723908,-0.9443905,0.5103319,0,0,0.07481246,0.1882961,0.05915406,-0.4666013,3.860378,-0.4015389,-0.1172434,-0.01172741,0.00886385,-0.6745436,1.666145,-0.1150542,0.2319693,1.123958,0.6992222,307.8619,325.9478,11.95993
2,0.1,0.3880941,-0.08800376,0.2007011,-1.216869,3.408564,-2.730441,-0.9400942,0.3864585,0,0,0.1514376,0.1678768,0.05525687,-0.4665704,3.863383,-0.4084005,-0.1098267,0.005294196,-0.01352513,-0.6755534,1.666909,-0.1143748,0.2318974,1.123774,0.6974137,307.4642,325.4839,12.52081
2,0.1111111,0.4076669,-0.1285953,0.1625955,-1.21688,3.411122,-2.736366,-0.9368836,0.2891153,0,0,0.1800822,0.1625312,0.04221795,-0.4672047,3.866699,-0.4143668,-0.09073428,0.01693067,-0.04025301,-0.6769574,1.667601,-0.1145476,0.2319159,1.123554,0.6956687,307.0208,325.1235,12.98805
2,0.1222222,0.4140807,-0.1482178,0.1342413,-1.215895,3.413914,-2.742131,-0.9345298,0.2125337,0,0,0.1797906,0.1520071,0.009155795,-0.4686492,3.868449,-0.4177501,-0.0779388,0.01790604,-0.03606849,-0.6772088,1.66774,-0.1139308,0.2320033,1.123348,0.6942723,306.1964,324.3905,13.86876
2,0.1333333,0.4045875,-0.155877,0.1150986,-1.21565,3.416126,-2.747041,-0.9333336,0.1082303,0,0,0.1280273,0.1129729,-0.05556379,-0.4710983,3.865633,-0.4147844,-0.05324122,0.01450831,3.858935E-06,-0.6760408,1.667991,-0.1144232,0.2321038,1.123154,0.6931176,305.5675,323.8509,14.52672
2,0.1444445,0.3598161,-0.1294554,0.1050903,-1.216344,3.417056,-2.749772,-0.9336984,-0.03286592,0,0,0.07734925,0.07073376,-0.1181725,-0.4738424,3.861389,-0.4102773,-0.04358908,0.006969776,0.01910708,-0.6752993,1.66795,-0.1141761,0.2322294,1.12297,0.6921987,305.0745,323.5242,14.96694
2,0.1555556,0.3331264,-0.107171,0.1026477,-1.217185,3.417896,-2.752729,-0.9346737,-0.08704128,0,0,0.06107171,0.04425896,-0.1469115,-0.4760049,3.858576,-0.408017,-0.03714203,0.004778989,0.03079296,-0.6745137,1.66792,-0.1139298,0.2323532,1.122804,0.6914161,304.6361,323.2523,15.33952
2,0.1666667,0.3246292,-0.1040754,0.09406999,-1.217621,3.419312,-2.756565,-0.9353373,-0.05771485,0,0,0.07473983,0.01337542,-0.1599326,-0.4776742,3.854658,-0.4058673,-0.04877088,0.03150615,0.01811227,-0.6749249,1.669905,-0.1145553,0.2324627,1.122689,0.6907586,304.2913,323.0482,15.62578
2,0.1777778,0.3225278,-0.09673017,0.08227586,-1.217795,3.420275,-2.760462,-0.9385619,-0.2917354,0,0,0.08994447,0.02171831,-0.1270072,-0.4781924,3.85519,-0.4078615,-0.058313,0.05717352,-0.004160832,-0.6757638,1.672307,-0.1157311,0.2324812,1.122638,0.6901659,304.159,322.8057,15.8719
2,0.1888889,0.3087296,-0.09583291,0.06835663,-1.217569,3.421453,-2.763794,-0.94293,-0.3939923,0,0,0.1267134,0.06828719,-0.07385171,-0.4782014,3.860644,-0.4153498,-0.0688032,0.0934735,-0.01470282,-0.6766011,1.675845,-0.1173554,0.2323726,1.122622,0.6895493,304.1044,322.4793,16.25179
2,0.2,0.2970668,-0.1055177,0.06094383,-1.217444,3.423084,-2.767266,-0.9471777,-0.3821158,0,0,0.1300715,0.09272991,-0.06206232,-0.4792998,3.863735,-0.4196934,-0.069626,0.09661794,0.02366197,-0.6750336,1.677757,-0.1180859,0.2322182,1.122608,0.6885843,304.3725,322.4903,16.23621
2,0.2111111,0.272631,-0.1110346,0.04811721,-1.217026,3.424712,-2.770071,-0.9507506,-0.3204912,0,0,0.1002948,0.0991772,-0.0575322,-0.4802734,3.865912,-0.4217606,-0.06111897,0.07309832,0.04595174,-0.6737702,1.678103,-0.1179482,0.2320869,1.122617,0.6877956,304.2444,321.993,16.78012
2,0.2222222,0.2566848,-0.1111534,0.03953049,-1.216727,3.425951,-2.772891,-0.9550383,-0.3862839,0,0,0.03868032,0.1088348,-0.03887827,-0.4806649,3.868784,-0.4225824,-0.0592647,0.04754996,0.02459591,-0.6743039,1.677552,-0.1169682,0.2319416,1.122604,0.6868012,304.5914,322.1943,16.58543
2,0.2333333,0.2353977,-0.100665,0.02763108,-1.216356,3.426677,-2.775055,-0.9588887,-0.3456734,0,0,0.003601171,0.1056735,-0.0279498,-0.4809855,3.870719,-0.423163,-0.04977799,0.04324727,0.01175109,-0.6746197,1.678021,-0.1170899,0.2318249,1.122608,0.6861122,304.4454,321.8208,17.06004
2,0.2444444,0.2183609,-0.08696488,0.01678367,-1.216008,3.427187,-2.777164,-0.9635444,-0.4196609,0,0,0.01553792,0.09060654,0.00278623,-0.4802702,3.872612,-0.4255295,-0.03502067,0.04959372,-0.02135192,-0.6760498,1.679185,-0.118051,0.2316354,1.122642,0.6855847,304.5675,321.5649,17.32904
2,0.2555556,0.1938348,-0.07426545,0.01443925,-1.215942,3.427558,-2.778558,-0.9676596,-0.3695736,0,0,0.03369898,0.06706408,0.01639384,-0.4796055,3.872944,-0.4268293,-0.02330216,0.05592184,-0.02886289,-0.6766251,1.680389,-0.1191757,0.2314917,1.122685,0.6851118,304.6473,321.2719,17.60154
2,0.2666667,0.1767727,-0.05626174,0.007818785,-1.215881,3.427588,-2.780042,-0.9721268,-0.4024256,0,0,0.0452353,0.02445857,0.006538872,-0.4793429,3.87038,-0.4254818,-0.02221462,0.05805119,-0.02886838,-0.6769937,1.681564,-0.1199834,0.2313958,1.122713,0.6844354,305.018,321.5296,17.28961
2,0.2777778,0.1597106,-0.03719746,0.0001175255,-1.215726,3.427238,-2.781187,-0.9758611,-0.3351096,0,0,0.03227557,0.009638265,-0.01046409,-0.4798654,3.868961,-0.4240919,-0.01025001,0.05365857,0.01579975,-0.6754437,1.682561,-0.121189,0.231357,1.12276,0.6839321,304.9794,321.3272,17.49119
2,0.2888889,0.1437536,-0.03623302,-0.006346028,-1.215344,3.427473,-2.782335,-0.9802552,-0.3962142,0,0,0.01404699,0.0236084,-0.02943505,-0.4810138,3.869509,-0.4241558,-0.001752036,0.04187442,0.02531892,-0.6749122,1.682799,-0.1215344,0.2313104,1.122802,0.6832736,305.417,321.8093,16.95023
2,0.3,0.129967,-0.04382534,-0.0169755,-1.214706,3.428092,-2.783602,-0.9841563,-0.3506842,0,0,0.01182307,0.07592405,-0.05690484,-0.4833749,3.873246,-0.4276131,0.004660496,0.01943111,0.05081832,-0.6735384,1.682276,-0.1215254,0.2313137,1.122861,0.6829453,305.3826,321.7686,17.01056
2,0.3111111,0.1097969,-0.05146438,-0.03083008,-1.213733,3.428618,-2.784334,-0.9878192,-0.3295488,0,0,0.0256069,0.1132531,-0.0760421,-0.4857563,3.876825,-0.4315261,0.009967988,0.003399814,0.06461445,-0.6723059,1.681677,-0.1213584,0.2312646,1.122917,0.6826562,305.5599,321.8582,16.88351
2,0.3222222,0.08965407,-0.06655741,-0.04460896,-1.212597,3.429526,-2.785109,-0.991448,-0.3266775,0,0,0.04697759,0.1579574,-0.0813628,-0.4880083,3.881814,-0.4372087,0.007813115,0.006621805,0.05610753,-0.6720487,1.682153,-0.1217885,0.2312117,1.122961,0.6824164,305.6251,321.7967,16.93118
2,0.3333333,0.05879618,-0.07733573,-0.04995705,-1.211497,3.430422,-2.784883,-0.9943748,-0.2627485,0,0,0.04709525,0.1536298,-0.06539945,-0.4887689,3.884545,-0.4400791,0.002379603,0.01628213,0.02738888,-0.6727321,1.682828,-0.1221536,0.2311043,1.122998,0.6820736,305.8279,321.7828,16.894
