loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.2739786,-0.1559868,-0.1512799,-1.194061,3.478341,3.050076,-1.55021,-0.05582155,0,0,-0.6150441,0.9083506,-0.1299154,-0.6122591,3.947082,-0.3889009,-0.187797,0.5990862,0.5089946,-0.7653217,2.021112,-0.1842351,0.215878,1.136903,0.6730171,304.4217,317.9504,13.66245
7,0.01111111,-0.2739786,-0.1559868,-0.1512799,-1.194061,3.478341,3.050076,-1.551147,-0.08543906,0,0,-0.6150441,0.9083506,-0.1299154,-0.6122591,3.947082,-0.3889009,-0.187797,0.5990862,0.5089946,-0.7653217,2.021112,-0.1842351,0.2147453,1.137504,0.6784447,304.4708,317.0375,15.16318
7,0.02222222,-0.2528525,-0.2080792,-0.13895,-1.19347,3.482852,3.050501,-1.553745,-0.2369131,0,0,-0.581888,0.8410543,-0.100658,-0.6152089,3.958791,-0.39298,-0.1761356,0.6065733,0.4866019,-0.7620284,2.032687,-0.1908994,0.2138855,1.138281,0.682027,304.2832,316.3885,16.08884
7,0.03333334,-0.253974,-0.240017,-0.1343862,-1.192607,3.486912,3.052103,-1.551221,0.2325201,0,0,-0.5711905,0.7642421,-0.07978097,-0.6178582,3.968567,-0.3948304,-0.1687473,0.616235,0.4578509,-0.7592587,2.044285,-0.1976135,0.2133354,1.139113,0.6834618,303.9347,316.0883,16.44889
7,0.04444445,-0.2519396,-0.2398123,-0.1119943,-1.192585,3.48977,3.053874,-1.551198,-0.0001383418,0,0,-0.5679941,0.6938562,-0.06520112,-0.6201336,3.977104,-0.3955367,-0.1633284,0.6246984,0.467442,-0.7552996,2.056539,-0.2047838,0.2123906,1.139193,0.6854804,303.8319,315.7971,16.55686
7,0.05555556,-0.2382376,-0.2384536,-0.07784782,-1.193258,3.49254,3.055116,-1.550148,0.09602462,0,0,-0.5991615,0.5927663,-0.0771012,-0.6225544,3.981544,-0.3913699,-0.1643342,0.6203658,0.4876667,-0.7505965,2.068213,-0.2114084,0.2110008,1.13858,0.6880789,303.9087,315.5001,16.57951
7,0.06666667,-0.2266312,-0.2253752,-0.04596364,-1.194004,3.494527,3.05649,-1.550295,-0.01420455,0,0,-0.6268898,0.592842,-0.0821968,-0.6261209,3.991251,-0.3913419,-0.176027,0.6011444,0.5174727,-0.7452611,2.079012,-0.217062,0.2092631,1.137504,0.6910786,304.1351,315.302,16.39422
7,0.07777778,-0.2149983,-0.2145095,-0.02149626,-1.1949,3.496625,3.057788,-1.550885,-0.0537355,0,0,-0.6065751,0.627953,-0.08115943,-0.6302446,4.003951,-0.3955987,-0.1898631,0.5733611,0.5632406,-0.7386416,2.089866,-0.2223431,0.2073902,1.136342,0.6941254,304.4101,315.2682,16.0084
7,0.08888889,-0.2065526,-0.2293353,-0.009579185,-1.195693,3.499951,3.058624,-1.551063,-0.01585548,0,0,-0.5362377,0.6822163,-0.09216885,-0.6354308,4.017975,-0.4036929,-0.1760474,0.5486735,0.5886473,-0.7326888,2.100167,-0.2285599,0.2055323,1.135372,0.6969448,304.6339,315.3078,15.61182
7,0.1,-0.2023425,-0.2474112,-0.005126607,-1.196067,3.503576,3.059399,-1.551038,0.002284505,0,0,-0.4820122,0.7536354,-0.1221175,-0.6418782,4.033082,-0.4124046,-0.163398,0.5272866,0.5917001,-0.7273519,2.110325,-0.2346213,0.2037761,1.134738,0.6994787,304.7552,315.2903,15.33137
