loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-0.1953478,-0.1734417,0.4870186,-0.9517397,3.620907,-2.606725,-0.6169399,0.001819644,0,0,-0.43032,0.3239774,-0.2836727,-0.1901369,3.633656,-0.0358813,-0.2080044,0.4057817,0.1529718,-0.8975108,1.637159,0.04419516,0.2102565,1.141201,0.6879944,323.6676,312.0112,26.21963
5,0.01111111,-0.2123379,-0.1756859,0.4794639,-0.9550916,3.626889,-2.607306,-0.616199,0.06781287,0,0,-0.4471903,0.3079467,-0.2612066,-0.1923553,3.649481,-0.0458061,-0.2036758,0.3939843,0.1784913,-0.8944679,1.642024,0.04336585,0.2081715,1.139853,0.6886623,324.3705,311.2573,26.49799
5,0.02222222,-0.2239737,-0.1928841,0.4657445,-0.9576961,3.632429,-2.607528,-0.6155993,0.05432515,0,0,-0.4766321,0.2555989,-0.2121335,-0.1931506,3.654851,-0.04481834,-0.1994441,0.3907668,0.1752619,-0.8925041,1.647216,0.04207928,0.2050037,1.138027,0.689152,324.6378,311.0212,26.26597
5,0.03333334,-0.2207356,-0.2057856,0.4616604,-0.9599987,3.638891,-2.609316,-0.6161937,-0.05464576,0,0,-0.4913418,0.1894655,-0.1855977,-0.1944603,3.654089,-0.03820198,-0.1996014,0.391893,0.1465024,-0.8916727,1.652776,0.04093758,0.2009269,1.13606,0.6894299,324.7921,310.9206,25.54072
5,0.04444445,-0.2165354,-0.2046718,0.4670352,-0.9638097,3.64504,-2.610441,-0.6163465,-0.01328012,0,0,-0.4806911,0.1564354,-0.185797,-0.1967266,3.657147,-0.03629516,-0.1998061,0.3866355,0.1134746,-0.8912039,1.658005,0.03986459,0.1963091,1.134279,0.6894,324.8669,310.5772,24.71903
5,0.05555556,-0.2102075,-0.1949447,0.4776133,-0.9677944,3.65037,-2.611491,-0.6175082,-0.1060529,0,0,-0.4584361,0.1575444,-0.2008911,-0.1995975,3.666178,-0.04090562,-0.2030464,0.3920008,0.1007156,-0.8903107,1.663637,0.03870399,0.1914426,1.132788,0.6892426,324.8698,310.1205,24.04068
5,0.06666667,-0.2112903,-0.2035333,0.4734904,-0.9712559,3.656548,-2.612221,-0.61721,0.02820299,0,0,-0.4384406,0.1810846,-0.2308051,-0.2033052,3.680534,-0.05066291,-0.2030022,0.3930488,0.1081742,-0.8886974,1.669163,0.03746109,0.1866344,1.131635,0.6890185,324.7797,309.5337,23.48278
5,0.07777778,-0.2026431,-0.2218808,0.4567696,-0.973665,3.662326,-2.613645,-0.6175753,-0.03385238,0,0,-0.4341065,0.2183442,-0.2232687,-0.205693,3.697545,-0.06273103,-0.2018879,0.3898216,0.1209383,-0.8868529,1.674525,0.03630608,0.1822135,1.130773,0.6888617,324.534,309.026,22.93332
5,0.08888889,-0.1983026,-0.2348918,0.4410379,-0.9763633,3.66847,-2.614652,-0.6168568,0.06606425,0,0,-0.446828,0.231114,-0.2156619,-0.2079135,3.711457,-0.07095753,-0.2093224,0.3791775,0.1348064,-0.8848267,1.679406,0.03572311,0.1783047,1.130039,0.6888847,324.2218,308.623,22.58241
5,0.1,-0.1907278,-0.2489588,0.4253105,-0.9783927,3.674163,-2.616026,-0.6177272,-0.08011051,0,0,-0.4509919,0.240657,-0.2028162,-0.2099327,3.725015,-0.07898909,-0.2050272,0.3748708,0.1454304,-0.8826723,1.684553,0.03459926,0.1750189,1.129359,0.689071,324.0106,308.2866,22.36343
