loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,0.32991,-0.1217593,0.1032992,-1.143128,3.494076,3.05113,-1.598103,0.08130509,0,0,0.1077448,0.7024993,-0.1079611,-0.6388135,4.05646,-0.5579948,0.06944457,0.1633726,0.6455243,-0.6371123,1.998781,-0.2255205,0.2221609,1.16569,0.6801932,303.8938,308.7945,22.50681
5,0.01111111,0.3170738,-0.1355406,0.106575,-1.144582,3.496063,3.047275,-1.597796,0.02739014,0,0,0.08827367,0.7208177,-0.1482066,-0.6458901,4.06582,-0.5657702,0.08148538,0.1620011,0.7040444,-0.6280724,2.005355,-0.2321637,0.2217816,1.164662,0.6814528,303.9056,308.9134,22.36114
5,0.02222222,0.3021232,-0.135436,0.1128784,-1.146213,3.497605,3.043751,-1.597993,-0.01817908,0,0,0.06358108,0.7572076,-0.1787335,-0.6534982,4.076543,-0.5742625,0.07310848,0.1608721,0.7317823,-0.6198273,2.011778,-0.2378299,0.2212742,1.163606,0.6827942,303.9034,309.0606,22.19347
5,0.03333334,0.2606252,-0.1290076,0.107227,-1.147302,3.498837,3.041816,-1.597432,0.05145653,0,0,0.06470534,0.799814,-0.1774833,-0.6607137,4.088932,-0.5848454,0.07093634,0.1577055,0.7275201,-0.612501,2.017829,-0.243472,0.2206753,1.162446,0.6841149,303.8821,309.1949,22.03251
5,0.04444445,0.2340034,-0.1417917,0.1008202,-1.148375,3.500758,3.039292,-1.597235,0.01754078,0,0,0.07543191,0.8061559,-0.1690221,-0.667182,4.099859,-0.5946748,0.08035815,0.146003,0.7125095,-0.6056465,2.023186,-0.2489419,0.219999,1.161123,0.6853415,303.909,309.3441,21.82536
5,0.05555556,0.2127329,-0.1567909,0.08914619,-1.149263,3.503267,3.036505,-1.595848,0.1267443,0,0,0.06292427,0.7921498,-0.1317061,-0.6720769,4.110787,-0.6035242,0.0885767,0.1333506,0.669799,-0.5999889,2.027807,-0.2540586,0.2192611,1.159637,0.6865169,304.0018,309.526,21.53547
5,0.06666667,0.1554161,-0.09497906,0.07850429,-1.149698,3.502145,3.037023,-1.596168,-0.03022153,0,0,0.04204804,0.7450287,-0.07103761,-0.6750586,4.120993,-0.6113456,0.08828323,0.1357213,0.6144224,-0.5953033,2.033276,-0.2595525,0.2184502,1.158026,0.6877753,304.1601,309.7298,21.22215
5,0.07777778,0.04583626,-0.004037934,0.08959119,-1.150836,3.498864,3.041391,-1.59643,-0.0233499,0,0,-0.003572166,0.6532884,-0.03275931,-0.6769117,4.127346,-0.6148421,0.08265948,0.1413134,0.5580102,-0.5914679,2.038462,-0.2644641,0.2175419,1.156346,0.6891119,304.3228,309.8934,20.97034
5,0.08888889,-0.003200606,0.020778,0.1060529,-1.152421,3.497488,3.043448,-1.594845,0.1452148,0,0,-0.0933357,0.5586799,-0.05379468,-0.6796717,4.130305,-0.6132245,0.07285026,0.1394047,0.5207742,-0.5874177,2.043525,-0.2691137,0.2165678,1.154631,0.6904993,304.4749,309.9813,20.71768
5,0.1,-0.04904133,0.03378578,0.1162906,-1.154124,3.496782,3.045568,-1.592078,0.251926,0,0,-0.1542251,0.5236728,-0.0705278,-0.6836899,4.135305,-0.6136123,0.05668804,0.1439155,0.4814725,-0.5838704,2.048602,-0.273517,0.2156633,1.15304,0.6921421,304.6579,310.1264,20.30147
5,0.1111111,-0.09820382,0.02136174,0.1374428,-1.156372,3.496765,3.048324,-1.593859,-0.164434,0,0,-0.2078252,0.480224,-0.1065274,-0.6877821,4.138063,-0.6115555,0.0481337,0.1482717,0.471952,-0.57967,2.054333,-0.2784854,0.2148956,1.151841,0.6942631,304.8236,310.4677,19.81905
5,0.1222222,-0.1473628,-0.00817729,0.1524032,-1.158697,3.497704,3.050962,-1.594272,-0.03569341,0,0,-0.241398,0.4603123,-0.1734665,-0.6935963,4.140129,-0.6096599,0.0374828,0.1365742,0.4826112,-0.5744193,2.059268,-0.2828314,0.2142237,1.151169,0.6966363,304.8021,310.7125,19.68142
5,0.1333333,-0.1730455,-0.02394952,0.1652126,-1.161063,3.498343,3.053542,-1.593825,0.04127781,0,0,-0.2575396,0.5062647,-0.2008286,-0.7003592,4.146408,-0.6110032,0.0258541,0.1397833,0.4954731,-0.5690797,2.065392,-0.2878795,0.2135588,1.150954,0.6990673,304.5696,310.7935,19.82864
5,0.1444445,-0.2158054,-0.02892422,0.1873824,-1.163895,3.498585,3.057224,-1.593961,-0.01243774,0,0,-0.2489444,0.5317885,-0.1954599,-0.7057611,4.153325,-0.6139452,-0.003756471,0.1633351,0.510651,-0.5638823,2.07374,-0.2938484,0.2127363,1.151048,0.7014669,304.1892,310.8013,20.09445
5,0.1555556,-0.2574944,-0.03498227,0.2085071,-1.166926,3.499032,3.061275,-1.594603,-0.05827003,0,0,-0.2362296,0.5446057,-0.2061545,-0.7116776,4.159143,-0.6161998,-0.02821483,0.1858965,0.4970311,-0.5598785,2.081565,-0.2993055,0.211608,1.151295,0.7037487,303.7614,310.7121,20.3839
5,0.1666667,-0.3002993,-0.05484856,0.2319103,-1.170297,3.500036,3.065593,-1.594143,0.04281735,0,0,-0.24282,0.5638885,-0.2337184,-0.7182561,4.164039,-0.6169833,-0.02215661,0.1807457,0.4437094,-0.5574337,2.086485,-0.3034286,0.2101512,1.151565,0.7058419,303.3243,310.5276,20.59568
