loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,0.1801404,-0.07231463,0.1697964,-1.165574,3.472971,3.130904,-1.427944,-0.03906828,0,0,-0.02016708,0.4289674,-0.1107944,-0.5814527,3.911343,-0.4678314,-0.005212486,0.245946,0.3429953,-0.7387636,1.878223,-0.1768555,0.2120744,1.145238,0.6659675,304.9638,316.8737,18.38748
6,0.01111111,0.1610365,-0.09584911,0.1592314,-1.166966,3.474994,3.128996,-1.428236,-0.0263487,0,0,-0.04579736,0.3768023,-0.1075804,-0.5835497,3.914529,-0.4691584,-0.003372461,0.2279799,0.3098826,-0.7366469,1.881676,-0.179492,0.2114291,1.142744,0.6673428,306.1049,316.5408,18.33102
6,0.02222222,0.1270484,-0.1258008,0.1454356,-1.168077,3.477549,3.127621,-1.427356,0.08061586,0,0,-0.1002003,0.3321533,-0.1073111,-0.5857186,3.917207,-0.4684647,-0.003486481,0.2205974,0.2959999,-0.7341328,1.885829,-0.1825762,0.2104541,1.139907,0.6682355,306.8337,316.7993,17.5958
6,0.03333334,0.1004687,-0.1365891,0.1368002,-1.169472,3.479667,3.125975,-1.426682,0.06095214,0,0,-0.123758,0.319459,-0.1199516,-0.5890113,3.921497,-0.4697246,0.01139053,0.2173176,0.2927091,-0.7311309,1.890601,-0.1867518,0.2092895,1.137057,0.6688306,307.4286,317.1839,16.66595
6,0.04444445,0.08237259,-0.1397443,0.1357059,-1.171135,3.481402,3.125104,-1.425977,0.06399465,0,0,-0.10894,0.3173465,-0.1317959,-0.5925272,3.926101,-0.4729074,0.02739089,0.2021941,0.3138445,-0.7272028,1.894639,-0.190718,0.2080593,1.134439,0.6692895,307.9368,317.3803,15.91083
6,0.05555556,0.05572046,-0.1343919,0.1386988,-1.174091,3.483817,3.123832,-1.426498,-0.04799885,0,0,-0.08921038,0.328199,-0.1990279,-0.6010259,3.931968,-0.4769064,0.03093078,0.1975695,0.3841099,-0.7181267,1.903455,-0.1980364,0.2068382,1.132192,0.6699058,308.3342,317.4465,15.31615
6,0.06666667,0.0451997,-0.156947,0.1175216,-1.174623,3.48658,3.122676,-1.426095,0.03745818,0,0,-0.1214005,0.3752623,-0.2380199,-0.6074159,3.937879,-0.4791181,0.03636306,0.1899274,0.4138768,-0.7127556,1.907951,-0.2020146,0.2057521,1.130471,0.6707117,308.5736,317.4882,14.83778
6,0.07777778,0.0451997,-0.156947,0.1175216,-1.174623,3.48658,3.122676,-1.426336,-0.0223209,0,0,-0.1214005,0.3752623,-0.2380199,-0.6074159,3.937879,-0.4791181,0.03636306,0.1899274,0.4138768,-0.7127556,1.907951,-0.2020146,0.2048051,1.129243,0.6719486,308.6431,317.5649,14.48335
6,0.08888889,0.05064196,-0.1901107,0.09971668,-1.175058,3.490026,3.120532,-1.42619,0.01372295,0,0,-0.1638594,0.4434988,-0.2331783,-0.6131044,3.947915,-0.4838159,0.03851566,0.1974068,0.4085636,-0.7092632,1.913054,-0.2063654,0.2039905,1.128484,0.6735197,308.5698,317.6576,14.28736
6,0.1,0.04432234,-0.2146938,0.08922946,-1.176782,3.495927,3.117379,-1.426409,-0.02012533,0,0,-0.1010129,0.4173386,-0.09633671,-0.6149607,3.962821,-0.4959152,0.01883458,0.196935,0.3149151,-0.7063337,1.921091,-0.2122089,0.2035925,1.128486,0.6743245,308.4755,317.5754,14.37789
