loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.332816,-0.3015812,0.2046662,-1.140365,3.468277,-2.772617,-1.046967,-0.02717514,0,0,-0.3994101,0.07602644,0.1083794,-0.3474078,3.700356,-0.2135573,-0.156221,0.1755666,-0.01427264,-0.8463164,1.684212,-0.008493886,0.2189054,1.154195,0.7012195,308.9483,316.5728,18.95708
7,0.01111111,-0.3276592,-0.3001826,0.225996,-1.142223,3.472855,-2.771099,-1.046989,-0.001891883,0,0,-0.3835205,0.09841996,0.09554186,-0.3471793,3.705912,-0.2149448,-0.1550858,0.1830197,-0.01000862,-0.8462951,1.687364,-0.009099223,0.2168676,1.154652,0.7021021,308.6754,316.6098,18.90657
7,0.02222222,-0.3194275,-0.298556,0.2622702,-1.144904,3.477855,-2.769895,-1.046513,0.04339306,0,0,-0.361479,0.1187765,0.0528142,-0.34844,3.710634,-0.2160215,-0.14865,0.185108,-0.002582402,-0.8460761,1.690177,-0.009520534,0.2142917,1.155131,0.7027839,308.3826,316.2664,18.95306
7,0.03333334,-0.3110728,-0.2939688,0.2835751,-1.147364,3.482598,-2.768648,-1.046295,0.01942979,0,0,-0.3521915,0.12209,0.01546314,-0.3497732,3.714141,-0.2157211,-0.1411127,0.1839908,0.01122505,-0.8455616,1.692833,-0.01016901,0.2112464,1.155525,0.7033597,308.1031,315.843,18.8994
7,0.04444445,-0.3005168,-0.2863106,0.2974057,-1.1499,3.487164,-2.767565,-1.046311,-0.001682323,0,0,-0.3502059,0.1210731,-0.002675052,-0.3505966,3.716945,-0.2145083,-0.1378631,0.1871537,0.02079912,-0.8450716,1.695674,-0.01048247,0.2078923,1.155816,0.7038159,307.8611,315.4367,18.72025
7,0.05555556,-0.2899898,-0.2828762,0.3134191,-1.152557,3.491855,-2.766602,-1.046281,0.002651644,0,0,-0.3473268,0.1169402,-0.04106486,-0.3525599,3.71902,-0.2126968,-0.1324716,0.1881786,0.03249132,-0.8443429,1.698527,-0.01108275,0.2043528,1.155977,0.7041477,307.6364,315.0823,18.47455
7,0.06666667,-0.2794081,-0.2881111,0.3210607,-1.154923,3.49705,-2.765868,-1.046415,-0.01229202,0,0,-0.3507197,0.1148932,-0.06448486,-0.3542356,3.721554,-0.2109919,-0.1303253,0.1860288,0.03673647,-0.8438748,1.701128,-0.0114737,0.2007895,1.156007,0.7043766,307.4578,314.7289,18.17818
7,0.07777778,-0.2582249,-0.2953865,0.335196,-1.157443,3.502423,-2.765909,-1.046395,0.001834845,0,0,-0.3529695,0.1245381,-0.08041351,-0.3560476,3.72551,-0.2106928,-0.1281521,0.1881409,0.04312009,-0.843201,1.704014,-0.01206226,0.1973552,1.155922,0.7045683,307.32,314.413,17.84899
7,0.08888889,-0.2465675,-0.2984957,0.3417321,-1.15992,3.507459,-2.765505,-1.046309,0.007737355,0,0,-0.3455014,0.1575548,-0.08355713,-0.3575518,3.73261,-0.2137719,-0.1355109,0.18815,0.06232791,-0.8419451,1.70684,-0.01216612,0.1941435,1.155732,0.7047532,307.2051,314.1646,17.55063
7,0.1,-0.2338778,-0.2983335,0.3535572,-1.162766,3.512611,-2.765381,-1.046886,-0.05294526,0,0,-0.3252351,0.1862923,-0.08468639,-0.359114,3.740343,-0.2181475,-0.1481939,0.1967066,0.07625407,-0.840614,1.71008,-0.01212404,0.1911789,1.155455,0.704921,307.1276,313.9659,17.32454
7,0.1111111,-0.2136615,-0.3132761,0.3539564,-1.164948,3.518093,-2.765792,-1.046505,0.03528239,0,0,-0.3210815,0.2001795,-0.09958841,-0.3612093,3.746186,-0.2201912,-0.1534924,0.205263,0.07202121,-0.8401533,1.713539,-0.01272192,0.1884557,1.155076,0.705022,307.0419,313.8007,17.15519
7,0.1222222,-0.1934334,-0.3218153,0.3553233,-1.1672,3.523591,-2.766529,-1.046553,-0.004929593,0,0,-0.3264866,0.1980837,-0.1091397,-0.3631353,3.750779,-0.2207201,-0.1588658,0.2074411,0.05926822,-0.8399733,1.716797,-0.01309902,0.1859514,1.15461,0.7050492,307.0015,313.7318,16.93091
7,0.1333333,-0.1603978,-0.3250907,0.3535138,-1.169437,3.528871,-2.76789,-1.046835,-0.02579031,0,0,-0.3361501,0.1928019,-0.1186733,-0.3652094,3.755056,-0.2207422,-0.1579264,0.2117474,0.03051332,-0.8405975,1.720297,-0.01376455,0.1836015,1.154086,0.7050211,306.9987,313.7227,16.69287
7,0.1444445,-0.1433286,-0.3176888,0.3524622,-1.171726,3.533817,-2.768788,-1.047027,-0.0174572,0,0,-0.3382373,0.1725413,-0.1112711,-0.3664206,3.757883,-0.2196565,-0.1558657,0.218151,0.0123989,-0.8411008,1.723776,-0.01435044,0.1813549,1.15352,0.7048762,307.0133,313.6669,16.52548
