loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.08564921,-0.1060481,0.2797321,-1.280177,3.406997,3.11468,-1.527679,0.05351799,0,0,-0.3028512,0.3638508,-0.1518483,-0.6720253,4.074754,-0.5455549,-0.1211276,0.3298934,0.4162876,-0.5929672,1.972129,-0.2543047,0.2153874,1.127166,0.6696945,300.9646,325.2408,8.502922
2,0.01111111,-0.1035886,-0.1286421,0.2649471,-1.282622,3.409353,3.11571,-1.528726,-0.0960866,0,0,-0.3107971,0.3892044,-0.09520226,-0.6737611,4.082523,-0.5478146,-0.1126873,0.3138732,0.4151576,-0.5892313,1.979543,-0.2596212,0.2143361,1.126904,0.6718749,300.91,325.3171,8.398311
2,0.02222222,-0.1247418,-0.1522743,0.2533513,-1.285131,3.411885,3.117074,-1.528841,-0.009370698,0,0,-0.3330691,0.4009408,-0.08749662,-0.6769547,4.088351,-0.547833,-0.1190074,0.3170933,0.4237277,-0.5853138,1.988285,-0.2653584,0.2134454,1.126675,0.6740938,300.7813,325.4294,8.39874
2,0.03333334,-0.1406956,-0.1544922,0.2500775,-1.287785,3.413619,3.118724,-1.528668,0.01597357,0,0,-0.33425,0.4255148,-0.1054978,-0.6814065,4.094311,-0.5486061,-0.1147026,0.3181419,0.429028,-0.5815076,1.997265,-0.2717231,0.2125109,1.126402,0.676293,300.6174,325.5628,8.414069
2,0.04444445,-0.1587356,-0.1716113,0.2490848,-1.290584,3.416187,3.120367,-1.528497,0.01562064,0,0,-0.3055838,0.4340265,-0.1185214,-0.6856458,4.099616,-0.5503545,-0.1020254,0.3095582,0.4214798,-0.5780668,2.004995,-0.2774108,0.2114438,1.126058,0.6783165,300.4503,325.6498,8.382458
2,0.05555556,-0.1692294,-0.2068565,0.2440684,-1.293227,3.419779,3.121476,-1.528661,-0.0149605,0,0,-0.2727895,0.4105965,-0.1380951,-0.6895441,4.102885,-0.5509729,-0.09791719,0.3031715,0.402273,-0.5752454,2.012658,-0.282902,0.2101772,1.125648,0.680126,300.324,325.7412,8.227854
2,0.06666667,-0.1766264,-0.2196818,0.2420305,-1.29597,3.422571,3.122891,-1.528693,-0.002659019,0,0,-0.2784264,0.3670328,-0.1616525,-0.693134,4.104465,-0.5487611,-0.09479707,0.3031744,0.3884141,-0.5723884,2.020986,-0.2889926,0.2087271,1.125206,0.6818051,300.2372,325.8405,7.942824
2,0.07777778,-0.1830215,-0.2112274,0.2376407,-1.29851,3.42471,3.124607,-1.529164,-0.04280975,0,0,-0.2817401,0.3223063,-0.1639332,-0.6958595,4.105727,-0.5464553,-0.09163173,0.3063614,0.3809395,-0.5695447,2.029426,-0.2951981,0.2070578,1.124741,0.6834353,300.1451,325.9149,7.66797
2,0.08888889,-0.1852958,-0.1707471,0.2382638,-1.301243,3.425236,3.126594,-1.529314,-0.01324815,0,0,-0.2710842,0.3116099,-0.1608822,-0.6989573,4.108648,-0.5459986,-0.09579787,0.3074433,0.3937615,-0.565845,2.038536,-0.3016885,0.2051567,1.124241,0.6849915,300.0204,325.8859,7.443556
2,0.1,-0.1673087,-0.1492895,0.246668,-1.304277,3.426188,3.127577,-1.529359,-0.003917584,0,0,-0.2538767,0.3008389,-0.1408429,-0.7012247,4.111887,-0.5462711,-0.1073933,0.3138837,0.4087575,-0.5620335,2.048017,-0.3080726,0.203103,1.123719,0.6864613,299.887,325.8371,7.154516
2,0.1111111,-0.1523988,-0.141828,0.2424169,-1.306818,3.427614,3.128415,-1.529661,-0.02747456,0,0,-0.272931,0.3061368,-0.1278589,-0.7037771,4.115729,-0.5454889,-0.1223037,0.3171811,0.404595,-0.5590955,2.057239,-0.3141225,0.2010104,1.123205,0.687948,299.7924,325.7953,6.77928
2,0.1222222,-0.1374148,-0.1461288,0.23403,-1.309127,3.429443,3.128875,-1.530667,-0.09176601,0,0,-0.3120817,0.3540966,-0.1113255,-0.7072605,4.122338,-0.5458276,-0.1414196,0.3226148,0.4089873,-0.5558342,2.066863,-0.3200766,0.1990539,1.122765,0.6895736,299.722,325.8291,6.317987
