ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,161,386,501,492,0.01395647,-0.1833416,0.2903426,-1.35868,-2.977058,-1.637728,-0.0007050224,0.1304879,-0.164799,-0.7437804,-2.438753,1.185102
0,0.01111111,161,386,501,492,0.02137135,-0.170573,0.2753946,-1.361438,-2.975661,-1.638421,0.01656667,0.1230961,-0.1297413,-0.74472,-2.437424,1.183485
0,0.02222222,161,386,501,492,0.02989472,-0.1663159,0.2647442,-1.364361,-2.973848,-1.639343,0.02633952,0.118887,-0.1020928,-0.7456383,-2.435813,1.181703
0,0.03333334,161,386,501,492,0.03524545,-0.1684359,0.2594379,-1.367249,-2.972073,-1.640231,0.02649519,0.1146331,-0.07653348,-0.7464691,-2.434503,1.180557
0,0.04444445,163,401,504,493,0.04062901,-0.1716914,0.2466518,-1.369598,-2.969859,-1.641406,0.02765778,0.1103847,-0.06162301,-0.747218,-2.433094,1.179235
0,0.05555556,163,401,504,493,0.05132086,-0.1727523,0.2317643,-1.37194,-2.968038,-1.642607,0.02128733,0.1103663,-0.05945724,-0.7483482,-2.431801,1.178119
0,0.06666667,163,401,504,493,0.0641413,-0.1727458,0.2168766,-1.374153,-2.96613,-1.644069,0.0161111,0.1114279,-0.03279395,-0.748524,-2.429876,1.17673
0,0.07777778,163,401,504,493,0.06630489,-0.1759555,0.2105,-1.376465,-2.964208,-1.645225,0.01826714,0.1156961,-0.02641884,-0.749201,-2.428092,1.175158
0,0.08888889,163,401,504,493,0.07485627,-0.1727916,0.1945192,-1.378265,-2.962302,-1.646854,0.01494665,0.1188864,-0.04557139,-0.7507547,-2.42651,1.17396
0,0.1,157,455,502,498,0.07693976,-0.1600532,0.1827362,-1.379849,-2.960906,-1.648059,0.00845951,0.1060837,-0.06896704,-0.7524421,-2.426023,1.173609
0,0.1111111,157,455,502,498,0.0779666,-0.1483809,0.1688457,-1.38141,-2.959674,-1.649188,0.004018255,0.09540351,-0.1040763,-0.7544512,-2.426013,1.173725
0,0.1222222,157,455,502,498,0.08421624,-0.1164585,0.1506182,-1.382499,-2.95926,-1.650486,-0.00130878,0.08152899,-0.1125687,-0.7560166,-2.42626,1.173933
0,0.1333333,157,455,502,498,0.09041183,-0.07917613,0.1398396,-1.383744,-2.959477,-1.65163,0.005227586,0.0698366,-0.09342638,-0.7566743,-2.426001,1.173518
0,0.1444445,160,297,502,502,0.09550645,-0.03551626,0.1301112,-1.385083,-2.960136,-1.652724,0.01501897,0.05921798,-0.06365915,-0.7567793,-2.425496,1.172686
0,0.1555556,160,297,502,502,0.09753969,-0.01740991,0.1257871,-1.386338,-2.960559,-1.65379,0.01192096,0.06134569,-0.04659727,-0.7571719,-2.424578,1.171921
0,0.1666667,160,297,502,502,0.09858196,-0.008927207,0.114043,-1.387343,-2.960639,-1.65491,0.016307,0.05391355,-0.02851822,-0.7573599,-2.423915,1.171174
0,0.1777778,160,297,502,502,0.1029056,-0.01321874,0.09915834,-1.388171,-2.960405,-1.656269,0.01520065,0.04538415,-0.04022585,-0.7581588,-2.424019,1.171044
0,0.1888889,160,297,502,502,0.1019443,-0.02500253,0.08322056,-1.388721,-2.959844,-1.657473,0.01088655,0.04217239,-0.05084514,-0.7590771,-2.423926,1.171
0,0.2,163,503,502,494,0.09669004,-0.03042676,0.06511639,-1.388974,-2.959389,-1.658506,0.004273007,0.04958994,-0.08383667,-0.7610372,-2.424078,1.17137
0,0.2111111,163,503,502,494,0.09131168,-0.01243222,0.04479859,-1.38894,-2.959694,-1.659481,0.009593764,0.05386636,-0.08280428,-0.7621695,-2.423607,1.170768
