ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,94,206,498,497,0.196194,-0.3445409,0.3824209,-1.398959,-3.078789,-1.622055,0.09065249,0.1154953,-0.1770302,-0.8281014,-2.429798,1.065582
0,0.01111111,100,348,497,494,0.1887646,-0.3552434,0.3845827,-1.40341,-3.074656,-1.624393,0.07682903,0.1399772,-0.1642143,-0.8306836,-2.427898,1.063236
0,0.02222222,100,348,497,494,0.1727845,-0.3563769,0.3888235,-1.408054,-3.070864,-1.626502,0.07073486,0.1560407,-0.1109398,-0.8316285,-2.425262,1.060821
0,0.03333334,100,348,497,494,0.1587837,-0.3329457,0.4025442,-1.413079,-3.06808,-1.628372,0.06265621,0.1540107,-0.05443173,-0.8320562,-2.422656,1.057978
0,0.04444445,100,348,497,494,0.1640575,-0.3264742,0.4131749,-1.418157,-3.064867,-1.630827,0.04805966,0.1487129,-0.01064305,-0.8319001,-2.420244,1.05629
0,0.05555556,100,348,497,494,0.1799685,-0.3199373,0.4270085,-1.423357,-3.061724,-1.633685,0.03660864,0.1306128,0.01397807,-0.8317787,-2.418476,1.054655
0,0.06666667,95,333,498,495,0.1822132,-0.3370262,0.415371,-1.427919,-3.057795,-1.636339,-0.002083708,0.1346161,-0.03264896,-0.8340552,-2.417776,1.055257
0,0.07777778,95,333,498,495,0.1857631,-0.3956954,0.3922322,-1.432159,-3.052196,-1.639182,-0.04068663,0.1322456,-0.07071644,-0.8361724,-2.417212,1.056373
0,0.08888889,95,333,498,495,0.1851958,-0.475729,0.3606619,-1.435948,-3.045426,-1.642193,-0.04843298,0.1577333,-0.09840015,-0.8387647,-2.415323,1.055756
0,0.1,95,333,498,495,0.1857491,-0.5685291,0.3355375,-1.43967,-3.036993,-1.645418,-0.04428889,0.1758448,-0.1059238,-0.841136,-2.413419,1.054732
0,0.1111111,96,261,499,499,0.1796517,-0.6144673,0.3155115,-1.443407,-3.029477,-1.648279,-0.03246566,0.1780595,-0.08574471,-0.842131,-2.411242,1.053654
0,0.1222222,96,261,499,499,0.1808162,-0.633616,0.3198657,-1.447644,-3.022109,-1.651249,-0.00785787,0.1664601,-0.07736616,-0.8434652,-2.409816,1.052161
0,0.1333333,96,261,499,499,0.17204,-0.594147,0.3430865,-1.452457,-3.016924,-1.653626,-0.001450095,0.1569014,-0.08164905,-0.8451888,-2.408614,1.051169
0,0.1444445,96,261,499,499,0.1654215,-0.5568371,0.3556822,-1.457158,-3.012105,-1.655825,-0.007646233,0.1430672,-0.06133765,-0.84591,-2.407286,1.050528
0,0.1555556,96,261,499,499,0.1351624,-0.4812939,0.3659504,-1.461845,-3.009278,-1.656829,-0.02005577,0.09725462,-0.03452177,-0.8454407,-2.407212,1.051053
0,0.1666667,89,299,499,497,0.1060817,-0.4249747,0.3698929,-1.466263,-3.006412,-1.657514,-0.01984146,0.0674535,-0.02061746,-0.8453757,-2.407205,1.051292
0,0.1777778,89,299,499,497,0.09313066,-0.3941803,0.3686386,-1.470492,-3.002955,-1.658648,-0.01122147,0.05685285,-0.01318747,-0.8454791,-2.406564,1.050704
0,0.1888889,89,299,499,497,0.07379133,-0.3644606,0.3684608,-1.474789,-3.000065,-1.659227,0.0004323181,0.0643495,-0.01754433,-0.8462695,-2.405647,1.049805
0,0.2,89,299,499,497,0.06303912,-0.3537484,0.3928974,-1.480166,-2.99681,-1.659989,-0.009360023,0.08557995,-0.03561795,-0.8476986,-2.40432,1.049209
