ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
73.00003,0,458,168,475,497,-0.2259737,0.0224629,-0.07720444,-1.30513,3.087614,-0.2932215,-0.003212579,-0.0576267,0.1787378,-0.1813677,-2.104961,1.223961
73.00003,0.01111111,458,168,475,497,-0.2196582,0.03530204,-0.07299692,-1.305613,3.086662,-0.2907117,0.004237376,-0.05440972,0.1797495,-0.1793112,-2.104291,1.223105
73.00003,0.02222222,458,168,475,497,-0.2175934,0.04915216,-0.0751786,-1.306339,3.085738,-0.2881221,0.003152587,-0.04908965,0.1786841,-0.1773415,-2.103094,1.221875
73.00003,0.03333334,458,168,475,497,-0.2240424,0.05977773,-0.07418656,-1.30703,3.084649,-0.2851606,0.0009834617,-0.03951175,0.178688,-0.1753606,-2.100306,1.219272
73.00003,0.04444445,470,165,503,496,-0.2262042,0.06299287,-0.07098022,-1.30786,3.084082,-0.2823499,-0.008517005,-0.04805779,0.1862185,-0.1729361,-2.099844,1.219046
73.00003,0.05555556,470,165,503,496,-0.2314922,0.05231982,-0.07090828,-1.308148,3.083512,-0.2793001,-0.01913395,-0.04596104,0.1916067,-0.1706681,-2.098317,1.217909
73.00003,0.06666667,470,165,503,496,-0.2303614,0.03954211,-0.07083673,-1.308012,3.082698,-0.2765591,-0.006279185,-0.05336727,0.2000586,-0.1680343,-2.097856,1.217282
73.00003,0.07777778,470,165,503,496,-0.2281605,0.0267502,-0.07396208,-1.307686,3.081763,-0.2738198,-0.0019833,-0.0607955,0.2011054,-0.165737,-2.097233,1.216556
73.00003,0.08888889,470,165,503,496,-0.2270843,0.02462516,-0.073948,-1.307671,3.080864,-0.2710795,0.01280298,-0.05544223,0.1839593,-0.1640316,-2.096705,1.21553
73.00003,0.1,489,174,491,497,-0.2282255,0.03529802,-0.07079449,-1.308325,3.080152,-0.2681516,0.02019335,-0.04691445,0.1764418,-0.1622339,-2.09514,1.213478
73.00003,0.1111111,489,174,491,497,-0.2294154,0.0566323,-0.06452021,-1.309306,3.079272,-0.26536,0.0105321,-0.05016116,0.1637248,-0.1605929,-2.095625,1.214097
73.00003,0.1222222,489,174,491,497,-0.2273451,0.06413053,-0.06135297,-1.310228,3.078441,-0.2624812,0.00302092,-0.05872458,0.1499269,-0.1591697,-2.098203,1.216778
