ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,86,266,499,497,0.1500224,-0.1597401,-0.1591232,-1.391402,-3.081854,-1.636534,0.03233323,0.08586024,0.07933308,-1.01188,-2.614473,1.648247
0,0.01111111,86,266,499,497,0.1556289,-0.1637433,-0.1688946,-1.393452,-3.079692,-1.638557,0.03044138,0.09413058,0.08248907,-1.012696,-2.612885,1.646843
0,0.02222222,85,212,499,495,0.1663655,-0.1713201,-0.1749623,-1.396044,-3.077486,-1.640599,0.02819778,0.1028995,0.08230986,-1.013619,-2.611217,1.645623
0,0.03333334,85,212,499,495,0.1679316,-0.1733632,-0.1777135,-1.398241,-3.075387,-1.642478,0.03847005,0.1013741,0.06861864,-1.014724,-2.610424,1.645026
0,0.04444445,85,212,499,495,0.1726893,-0.1898077,-0.1851422,-1.400852,-3.07267,-1.64466,0.05093092,0.09841152,0.04383631,-1.015999,-2.610114,1.645127
0,0.05555556,85,212,499,495,0.1777928,-0.2022229,-0.1870928,-1.403247,-3.069922,-1.646555,0.09151119,0.09993418,0.008401781,-1.018627,-2.610813,1.646096
0,0.06666667,82,169,498,497,0.1784326,-0.2186595,-0.1846492,-1.405814,-3.066948,-1.648428,0.1122644,0.10011,-0.001651324,-1.020767,-2.610901,1.646292
0,0.07777778,82,169,498,497,0.1802195,-0.2357212,-0.1844782,-1.408358,-3.063614,-1.650212,0.1038387,0.09201768,0.01698512,-1.021929,-2.610287,1.645426
0,0.08888889,82,169,498,497,0.1991436,-0.2417335,-0.1842778,-1.411576,-3.060734,-1.652094,0.08803836,0.0851451,0.03725243,-1.022666,-2.609209,1.644134
0,0.1,82,169,498,497,0.2135161,-0.2339246,-0.1763002,-1.414666,-3.05842,-1.653662,0.06940745,0.07863515,0.05617502,-1.023432,-2.608329,1.642549
0,0.1111111,82,169,498,497,0.2274038,-0.2145772,-0.1655127,-1.41776,-3.056608,-1.655155,0.05484112,0.06588402,0.04433262,-1.023796,-2.608078,1.642352
0,0.1222222,82,188,499,493,0.2236032,-0.200677,-0.1554585,-1.420364,-3.054801,-1.656453,0.07394643,0.07179193,0.02159028,-1.025451,-2.60812,1.642775
0,0.1333333,82,188,499,493,0.2243944,-0.1772511,-0.1407714,-1.422985,-3.053584,-1.657557,0.1142792,0.07534842,0.01559263,-1.028001,-2.608543,1.642704
0,0.1444445,82,188,499,493,0.2278292,-0.1634914,-0.1317135,-1.425895,-3.052163,-1.658671,0.1281924,0.06835606,0.01811707,-1.029871,-2.608821,1.642331
0,0.1555556,82,188,499,493,0.2240477,-0.1373359,-0.1143494,-1.428318,-3.051555,-1.659351,0.128459,0.04536913,0.01306222,-1.030935,-2.609673,1.642386
