ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,118,185,500,499,0.166921,-0.09306853,-0.1537768,-1.406897,3.091792,-1.602663,0.07268158,0.06694853,0.09248479,-1.032185,-2.666157,1.662833
0,0.01111111,123,213,501,495,0.1666482,-0.1170961,-0.1599851,-1.409289,3.093079,-1.605149,0.07889679,0.07680458,0.1043343,-1.033607,-2.664866,1.660955
0,0.02222222,123,213,501,495,0.1712398,-0.1387023,-0.1698732,-1.41206,3.094699,-1.607616,0.08362563,0.07960352,0.1186214,-1.034931,-2.66366,1.658752
0,0.03333334,123,213,501,495,0.1750893,-0.1689529,-0.1902654,-1.414491,3.097558,-1.610172,0.09492663,0.06733682,0.1223892,-1.036534,-2.663224,1.657005
0,0.04444445,123,213,501,495,0.176141,-0.176322,-0.1984238,-1.416753,3.099823,-1.612491,0.09643412,0.06328933,0.1181568,-1.038522,-2.662569,1.655047
0,0.05555556,123,213,501,495,0.1729714,-0.2205625,-0.2352056,-1.419173,3.103906,-1.616113,0.0826475,0.06801268,0.1063581,-1.039393,-2.661605,1.653984
0,0.06666667,116,175,500,495,0.1723229,-0.2409518,-0.2517873,-1.42145,3.107376,-1.619272,0.08290757,0.08069652,0.09965216,-1.040844,-2.660439,1.652825
0,0.07777778,116,175,500,495,0.1688387,-0.2729532,-0.268728,-1.423775,3.111722,-1.622568,0.08394605,0.09434653,0.1015183,-1.042336,-2.659003,1.651326
0,0.08888889,116,175,500,495,0.1682273,-0.3001691,-0.2835925,-1.426067,3.116182,-1.625853,0.08551147,0.109353,0.1109999,-1.04399,-2.65722,1.649475
0,0.1,116,175,500,495,0.1676183,-0.3161742,-0.2896063,-1.428311,3.120572,-1.629024,0.08952758,0.1383283,0.1375938,-1.046082,-2.654519,1.646806
