ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,282,211,498,502,0.4177195,-0.4643121,0.7773553,-1.375011,-3.031337,-1.659806,0.07944752,0.1002808,-0.3952149,-0.9219901,-2.778384,1.39374
0,0.01111111,282,211,498,502,0.3920651,-0.4367948,0.7601495,-1.383399,-3.02778,-1.664233,0.03463627,0.08873609,-0.3991253,-0.9265446,-2.778238,1.394415
0,0.02222222,238,219,499,492,0.3793092,-0.4315512,0.7473121,-1.391806,-3.024002,-1.669095,0.006192878,0.1004313,-0.3637102,-0.9301111,-2.777134,1.394509
0,0.03333334,238,219,499,492,0.3633156,-0.4231524,0.7344646,-1.400066,-3.020263,-1.673384,0.008862764,0.1311674,-0.3092743,-0.9321298,-2.774794,1.393097
0,0.04444445,238,219,499,492,0.3248772,-0.3999183,0.7278951,-1.408285,-3.017189,-1.676611,0.01250854,0.1533984,-0.2644936,-0.9343914,-2.772465,1.391378
0,0.05555556,238,219,499,492,0.1957471,-0.3419546,0.711446,-1.416023,-3.015727,-1.675532,0.00047151,0.1062463,-0.1569332,-0.933414,-2.772316,1.39178
0,0.06666667,240,279,497,494,0.1616505,-0.3252191,0.6750849,-1.422808,-3.013097,-1.676954,-0.05708965,0.04670528,-0.1395852,-0.9345117,-2.773988,1.394895
0,0.07777778,240,279,497,494,0.1999824,-0.3028297,0.6367193,-1.429348,-3.010939,-1.680666,-0.05401947,0.02756129,-0.1502936,-0.9361842,-2.774496,1.395404
0,0.08888889,240,279,497,494,0.2265477,-0.2782877,0.6174815,-1.435912,-3.009269,-1.684195,-0.03075029,-0.008715529,-0.1569932,-0.9380394,-2.776208,1.396077
0,0.1,240,279,497,494,0.248825,-0.2494996,0.6014216,-1.442412,-3.007938,-1.687763,0.004443929,-0.04400454,-0.1403591,-0.9390487,-2.777828,1.395988
0,0.1111111,240,279,497,494,0.2412727,-0.2218771,0.5927578,-1.448854,-3.007004,-1.690329,0.02148673,-0.03977093,-0.1415532,-0.9406184,-2.77809,1.395563
0,0.1222222,175,240,497,483,0.1801487,-0.1326773,0.591206,-1.45508,-3.008518,-1.690468,0.0301718,-0.02172489,-0.1287887,-0.9417454,-2.777987,1.394905
0,0.1333333,175,240,497,483,0.1115799,-0.04666097,0.5971267,-1.461773,-3.010851,-1.689829,0.004270915,-0.00912415,-0.04011617,-0.9401246,-2.777252,1.395862
0,0.1444445,175,240,497,483,0.08262283,-0.0009953305,0.5936869,-1.468014,-3.012693,-1.689918,-0.007218068,-0.004903197,-0.01443855,-0.9396011,-2.777061,1.396142
0,0.1555556,175,240,497,483,0.06747055,0.05851088,0.5731746,-1.473486,-3.015492,-1.689878,-0.04529712,-0.01337255,0.02636722,-0.9379941,-2.776132,1.397786
0,0.1666667,139,305,497,503,0.06954524,0.0839618,0.5443044,-1.478478,-3.017619,-1.690566,-0.05181216,-0.03571165,0.01995108,-0.9380069,-2.777485,1.3993
0,0.1777778,139,305,497,503,0.07707271,0.07957064,0.511318,-1.483241,-3.018651,-1.691516,-0.05148309,-0.06631637,-0.05363226,-0.9401731,-2.778787,1.400783
0,0.1888889,139,305,497,503,0.09856519,0.05815142,0.4624335,-1.48691,-3.019122,-1.693196,-0.03735839,-0.08528817,-0.1401223,-0.9440554,-2.781591,1.402461
0,0.2,139,305,497,503,0.1157328,0.0420883,0.4263132,-1.490718,-3.01946,-1.694794,-0.0120125,-0.09382193,-0.1627219,-0.9459841,-2.783592,1.403184
0,0.2111111,139,305,497,503,0.1188612,0.06861256,0.3985249,-1.494499,-3.021315,-1.696,0.01588331,-0.09616511,-0.1395448,-0.9467357,-2.786043,1.403784
0,0.2222222,121,335,503,499,0.1102044,0.1100131,0.3717091,-1.497567,-3.024079,-1.69677,0.03218284,-0.08566202,-0.1055605,-0.9468699,-2.786922,1.403502
0,0.2333333,121,335,503,499,0.07354322,0.2236999,0.3381573,-1.499692,-3.029972,-1.696146,0.04975712,-0.05289377,-0.05125249,-0.9456768,-2.786984,1.40308
0,0.2444444,121,335,503,499,0.01117158,0.3755775,0.2926857,-1.500637,-3.038323,-1.694026,0.05149308,-0.01260678,0.0127661,-0.9441625,-2.785574,1.401545
0,0.2555556,121,335,503,499,-0.04802948,0.5349065,0.2418674,-1.500787,-3.048519,-1.691248,0.04346542,-0.008489769,0.07037507,-0.9418871,-2.785163,1.401168
0,0.2666667,121,310,502,506,-0.09429991,0.6665334,0.1752028,-1.49979,-3.059022,-1.688342,0.001328938,-0.06718053,0.1472651,-0.9377107,-2.787127,1.403427
0,0.2777778,121,310,502,506,-0.1094317,0.7323654,0.1472514,-1.499761,-3.068268,-1.686426,-0.01064444,-0.1065332,0.1355554,-0.9360718,-2.789708,1.405966
0,0.2888889,121,310,502,506,-0.09881888,0.7546547,0.1152261,-1.499242,-3.07718,-1.685005,-0.005786169,-0.1522436,0.09595801,-0.9357357,-2.793288,1.407892
0,0.3,121,310,502,506,-0.03035109,0.7026197,0.08574379,-1.498743,-3.083285,-1.686203,0.005720492,-0.1639707,0.07880981,-0.9345021,-2.796013,1.409598
0,0.3111111,121,310,502,506,-0.02651383,0.5682945,0.05752435,-1.498457,-3.086191,-1.685772,0.01308969,-0.1661036,0.06913524,-0.9339663,-2.798388,1.410649
0,0.3222222,125,298,501,495,-0.04736294,0.4648604,0.05576764,-1.498758,-3.088585,-1.684507,0.02082543,-0.144909,0.09577591,-0.9317942,-2.799427,1.411049
0,0.3333333,125,298,501,495,-0.04130829,0.307144,0.03723453,-1.498857,-3.087946,-1.684332,0.03291644,-0.1120186,0.1277114,-0.9297016,-2.799504,1.410348
0,0.3444445,125,298,501,495,-0.0182089,0.1505607,0.01551979,-1.498653,-3.085511,-1.684965,0.009642825,-0.06722265,0.1312193,-0.9284786,-2.79892,1.410512
0,0.3555556,125,298,501,495,0.01221457,0.02063043,-0.003082363,-1.498567,-3.082151,-1.686008,-0.01165157,-0.02982262,0.1165832,-0.9279209,-2.797834,1.410187
0,0.3666667,125,298,501,495,0.03713282,-0.06773529,-0.01760606,-1.498324,-3.079309,-1.687277,-0.02231777,0.02033003,0.09763745,-0.927727,-2.795792,1.409499
0,0.3777778,133,447,501,495,0.04905812,-0.1103395,-0.02487188,-1.498196,-3.07692,-1.688387,-0.01385558,0.05231509,0.08062676,-0.9272983,-2.793945,1.408438
0,0.3888889,133,447,501,495,0.03322071,-0.1423599,-0.02371131,-1.498223,-3.074566,-1.688509,-0.007495329,0.06401978,0.07420462,-0.9268631,-2.792963,1.407969
0,0.4,133,447,501,495,0.02043819,-0.1413685,-0.0248018,-1.498145,-3.07287,-1.688564,0.002133138,0.05651273,0.08155827,-0.9258751,-2.792212,1.407233
0,0.4111111,133,447,501,495,0.01717485,-0.1232736,-0.02275529,-1.497968,-3.07192,-1.689052,7.026643E-05,0.0458282,0.09325838,-0.9246378,-2.791769,1.407031
0,0.4222222,149,383,502,491,0.009483418,-0.07213535,-0.0144547,-1.497841,-3.072565,-1.688995,-0.01158432,0.03411423,0.1018317,-0.923465,-2.791498,1.406944
0,0.4333333,149,383,502,491,0.009367116,-0.04765083,-0.01242266,-1.497753,-3.072207,-1.689054,-0.0212196,0.03416677,0.09765097,-0.9226372,-2.790646,1.407082
0,0.4444444,149,383,502,491,0.006036495,-0.01993709,-0.005080647,-1.497819,-3.072733,-1.689002,-0.02450993,0.02567563,0.08913195,-0.9218756,-2.790437,1.407255
0,0.4555556,149,383,502,491,-0.00040536,-0.008274279,-0.009398083,-1.497592,-3.072693,-1.688724,-0.02244226,0.02035408,0.08483202,-0.9211299,-2.790191,1.407427
0,0.4666667,149,383,502,491,-0.0004112618,-0.008253586,-0.005145415,-1.497541,-3.072649,-1.688777,-0.01822766,0.006489333,0.08368765,-0.9202148,-2.790533,1.407681
