ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,144,347,514,489,0.2193834,-0.6862072,0.7364362,-1.373984,-3.026115,-1.680933,0.02109494,0.09829146,-0.1007224,-0.8806898,-2.722142,1.371861
0,0.01111111,146,309,500,497,0.2094708,-0.6136937,0.7584474,-1.383543,-3.022024,-1.683757,0.01778753,0.07466035,0.01432129,-0.8776064,-2.720977,1.37098
0,0.02222222,146,309,500,497,0.2061049,-0.5775068,0.7593339,-1.392636,-3.017019,-1.686878,-0.03237819,0.05459588,0.01046183,-0.8779925,-2.720949,1.372493
0,0.03333334,146,309,500,497,0.187847,-0.5414672,0.7389043,-1.400856,-3.012885,-1.689174,-0.06597105,0.07294148,-0.05951654,-0.880677,-2.71994,1.373477
0,0.04444445,146,309,500,497,0.15377,-0.5396618,0.7058431,-1.408396,-3.007563,-1.690968,-0.07309362,0.1157762,-0.1584645,-0.8859106,-2.717631,1.372741
0,0.05555556,124,345,498,490,0.1091174,-0.5539189,0.6643292,-1.415331,-3.001803,-1.692042,-0.04990768,0.1530606,-0.2001516,-0.8896204,-2.715092,1.371034
0,0.06666667,124,345,498,490,0.0846861,-0.5637071,0.6462585,-1.42294,-2.996044,-1.693447,-0.03055228,0.1689554,-0.1864423,-0.891507,-2.712609,1.369241
0,0.07777778,124,345,498,490,0.07184115,-0.546838,0.6248552,-1.430002,-2.99122,-1.694725,0.02544022,0.1558593,-0.1155862,-0.8912013,-2.710681,1.366223
0,0.08888889,124,345,498,490,0.0940049,-0.4988241,0.6203659,-1.43727,-2.987767,-1.696794,0.04097475,0.1215804,-0.03483261,-0.8898644,-2.709615,1.364608
0,0.1,124,345,498,490,0.1278093,-0.4348793,0.6061829,-1.443906,-2.985021,-1.69941,0.01825405,0.05438861,0.0706936,-0.8866462,-2.709464,1.365022
0,0.1111111,109,305,503,503,0.1328819,-0.3742503,0.5824507,-1.450099,-2.983156,-1.701255,-0.02252975,0.01727446,0.05074767,-0.8863661,-2.710432,1.366952
0,0.1222222,109,305,503,503,0.1295745,-0.3498434,0.5684793,-1.45651,-2.980405,-1.702744,-0.02617032,-0.006067544,0.01346422,-0.8872162,-2.711005,1.368113
0,0.1333333,109,305,503,503,0.1145689,-0.3255773,0.5331997,-1.461789,-2.978132,-1.703848,-0.01094895,0.01322527,-0.07825569,-0.8906474,-2.711094,1.367893
0,0.1444445,109,305,503,503,0.1038443,-0.3055702,0.4958126,-1.466755,-2.975725,-1.704986,0.001273334,0.04531059,-0.1528659,-0.8943998,-2.709695,1.366535
0,0.1555556,109,305,503,503,0.09525591,-0.287633,0.4680227,-1.471499,-2.973652,-1.70601,0.004490301,0.07194635,-0.160302,-0.8966773,-2.708284,1.365508
0,0.1666667,106,310,499,494,0.09081125,-0.2430045,0.4496875,-1.476201,-2.972804,-1.707014,0.02963501,0.1442064,-0.1092093,-0.8963444,-2.703616,1.36239
0,0.1777778,106,310,499,494,0.08416378,-0.1781511,0.4376309,-1.480689,-2.972877,-1.708025,0.05159458,0.1770522,-0.04967714,-0.8959907,-2.699975,1.358852
0,0.1888889,106,310,499,494,0.08061409,-0.0961699,0.4308399,-1.485095,-2.974647,-1.708654,0.05095657,0.1684184,0.003595486,-0.8946586,-2.697745,1.357317
0,0.2,106,310,499,494,0.08666673,-0.01841544,0.4240644,-1.489262,-2.976831,-1.709585,0.03559394,0.1331615,0.08463859,-0.8918766,-2.696428,1.356366
0,0.2111111,118,406,497,480,0.08752485,0.03053009,0.4110444,-1.493217,-2.979084,-1.710398,0.003510371,0.08638785,0.08803571,-0.8907342,-2.696454,1.357172
0,0.2222222,118,406,497,480,0.08622061,0.09109929,0.387313,-1.496456,-2.981842,-1.711315,-0.006241463,0.06832438,0.07635397,-0.8907096,-2.695962,1.357113
0,0.2333333,118,406,497,480,0.07318437,0.1516417,0.3614491,-1.499267,-2.985613,-1.711497,0.01266418,0.06511937,0.04741396,-0.8911102,-2.695258,1.356037
0,0.2444444,118,406,497,480,0.05914761,0.1940656,0.3356672,-1.501774,-2.989136,-1.71133,0.03071579,0.08214688,0.03236549,-0.8915491,-2.693188,1.353529
0,0.2555556,118,406,497,480,0.04714276,0.2651429,0.2841862,-1.502694,-2.994362,-1.711104,0.04362285,0.0970038,0.03867092,-0.8912455,-2.691246,1.351258
0,0.2666667,109,362,500,496,-0.01820584,0.3540891,0.232598,-1.503059,-3.000652,-1.708707,0.05345938,0.0884603,0.05766986,-0.8915347,-2.689459,1.347758
0,0.2777778,109,362,500,496,-0.09511603,0.4088331,0.1662493,-1.502329,-3.006478,-1.705186,0.0481706,0.02770389,0.08422936,-0.8896071,-2.69078,1.348205
0,0.2888889,109,362,500,496,-0.1228726,0.4286526,0.1032886,-1.501057,-3.011652,-1.702665,0.0353734,-0.03189811,0.1023165,-0.8880556,-2.692151,1.348698
0,0.3,109,362,500,496,-0.1153692,0.4200227,0.07457577,-1.500879,-3.015869,-1.701464,0.0054617,-0.1169617,0.1140837,-0.8866079,-2.694731,1.349383
0,0.3111111,109,362,500,496,-0.07039959,0.3710616,0.04287158,-1.500068,-3.018531,-1.701758,-0.006658807,-0.1264259,0.07262435,-0.886553,-2.696943,1.351188
0,0.3222222,110,440,500,488,-0.01475209,0.3158118,0.02399019,-1.499671,-3.020344,-1.703141,-0.001658715,-0.1124831,0.0214655,-0.8876199,-2.698079,1.350464
0,0.3333333,110,440,500,488,0.06160596,0.1530061,-0.006090965,-1.499126,-3.017188,-1.706548,0.003738362,-0.07307068,0.01404049,-0.8877674,-2.697771,1.350075
0,0.3444445,110,440,500,488,0.02377865,0.03350943,-0.01086576,-1.499286,-3.014766,-1.705745,0.01707604,-0.01456451,0.05350675,-0.8857695,-2.694701,1.347595
0,0.3555556,110,440,500,488,0.01234328,-0.03152334,-0.01056048,-1.499485,-3.012634,-1.705703,0.01431181,0.03652404,0.08133917,-0.8844885,-2.692079,1.345728
0,0.3666667,113,371,502,533,0.01587145,-0.1083004,-0.02404372,-1.499297,-3.009181,-1.706191,0.01243459,0.05039595,0.09949373,-0.8834616,-2.689623,1.343437
0,0.3777778,113,371,502,533,0.02776811,-0.1466253,-0.02812,-1.499196,-3.006575,-1.707183,0.00743854,0.06099806,0.1325831,-0.8813774,-2.687821,1.342354
0,0.3888889,113,371,502,533,0.02564883,-0.1487418,-0.02384926,-1.499293,-3.004932,-1.707573,-0.005356655,0.05573415,0.1337471,-0.8801641,-2.686453,1.341927
0,0.4,113,371,502,533,0.01807277,-0.1253629,-0.02609192,-1.499087,-3.004009,-1.707365,-0.02625197,0.02508602,0.0742101,-0.8810115,-2.686595,1.343149
0,0.4111111,113,371,502,533,0.01036647,-0.06787549,-0.02743326,-1.498675,-3.00471,-1.707203,-0.01903847,0.01232347,0.05174719,-0.881003,-2.686883,1.343354
0,0.4222222,114,469,499,493,0.001713105,-0.03701558,-0.02652915,-1.498222,-3.004953,-1.707058,-0.006379623,-0.0004687514,0.04311077,-0.8802786,-2.686752,1.342978
0,0.4333333,114,469,499,493,-0.001676245,0.007718064,-0.02568101,-1.497759,-3.006165,-1.7069,-0.006247588,0.01122796,0.05272377,-0.8795105,-2.685953,1.342443
0,0.4444444,114,469,499,493,-0.000791667,0.04399021,-0.01519041,-1.497801,-3.007492,-1.706563,-0.01033951,0.02081713,0.06772548,-0.8781267,-2.68461,1.341784
0,0.4555556,114,469,499,493,-0.002952199,0.05039268,-0.010964,-1.497665,-3.00816,-1.706442,-0.01245555,0.01762305,0.0709343,-0.8773118,-2.684251,1.341769
0,0.4666667,116,360,501,505,-0.002996803,0.058934,-0.007803967,-1.497603,-3.009081,-1.706235,-0.02325007,0.004917685,0.06143062,-0.8767079,-2.684091,1.342397
0,0.4777778,116,360,501,505,-0.004002767,0.04402158,-0.008799735,-1.497424,-3.009287,-1.706059,-0.02346273,-0.004618682,0.04013081,-0.876457,-2.684252,1.3426
