ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS
0,0,0.3779619,-0.2172084,0.482613,-1.396842,-2.935479,-1.51237,-0.01957719,-0.1288769,-0.05951172,-0.2810658,-2.698648,-2.838693
0,0.01111111,0.4296662,-0.1002766,0.482914,-1.402414,-2.937441,-1.518346,-0.02695892,-0.1173531,-0.04550448,-0.2819766,-2.696029,-2.841129
0,0.02222222,0.4280787,0.08110676,0.4381588,-1.406288,-2.942794,-1.521897,-0.03341797,-0.1087593,-0.05068032,-0.2822333,-2.693932,-2.842599
0,0.03333334,0.3924648,0.1866732,0.4507391,-1.411703,-2.947179,-1.52463,-0.01991563,-0.1112897,-0.1030108,-0.2827228,-2.683943,-2.852242
0,0.04444445,0.3663473,0.269816,0.4673892,-1.417703,-2.952356,-1.527068,0.005074248,-0.08291762,-0.1604929,-0.2831281,-2.665804,-2.869863
0,0.05555556,0.3752607,0.3625069,0.4593346,-1.422917,-2.958667,-1.530609,0.02618837,-0.06134017,-0.1763726,-0.2826061,-2.657259,-2.878948
0,0.06666667,0.3689692,0.4341138,0.4267597,-1.42689,-2.965231,-1.533578,0.04847069,-0.03995384,-0.176293,-0.2820666,-2.650156,-2.88687
0,0.07777778,0.3369004,0.4771161,0.3846237,-1.430103,-2.971425,-1.535438,0.04310131,-0.0240244,-0.1728714,-0.2814104,-2.644292,-2.89269
0,0.08888889,0.2899995,0.6056898,0.2962167,-1.431218,-2.981792,-1.535784,0.0399223,-0.02300929,-0.1696396,-0.2812005,-2.63819,-2.898799
0,0.1,0.2570514,0.7127302,0.2363459,-1.432901,-2.99246,-1.536466,0.05789912,-0.02164924,-0.1868002,-0.2806215,-2.629248,-2.908415
0,0.1111111,0.2472548,0.7225664,0.2013173,-1.434447,-3.000726,-1.537771,0.08010242,-0.02231015,-0.2135944,-0.2800676,-2.618038,-2.920884
0,0.1222222,0.2326379,0.6270007,0.1571992,-1.435204,-3.004661,-1.539683,0.1129924,-0.03462995,-0.2405801,-0.2799259,-2.606541,-2.934024
0,0.1333333,0.2424614,0.5153239,0.1170654,-1.435382,-3.007179,-1.542323,0.1248423,-0.03479208,-0.2225533,-0.279976,-2.59925,-2.94287
0,0.1444445,0.2487554,0.3515232,0.06600158,-1.434641,-3.00634,-1.545373,0.1069072,-0.02586954,-0.1798676,-0.2806764,-2.587869,-2.95378
0,0.1555556,0.2330025,0.2335641,0.02920091,-1.43392,-3.006131,-1.547514,0.09032266,-0.02353757,-0.1125994,-0.2809986,-2.589799,-2.952469
0,0.1666667,0.2077691,0.1690326,-0.02851697,-1.432063,-3.006191,-1.549145,0.07251789,-0.01354938,-0.06229607,-0.2810157,-2.59133,-2.951339
0,0.1777778,0.1970867,0.1744534,-0.03587427,-1.431458,-3.008491,-1.550778,0.0575912,-0.003009252,-0.05779637,-0.2807142,-2.589917,-2.952894
0,0.1888889,0.1757895,0.1927255,-0.04625916,-1.430897,-3.011228,-1.551788,0.05638799,0.02365465,-0.0617632,-0.279592,-2.58559,-2.957627
0,0.2,0.1715515,0.2076935,-0.05254199,-1.430157,-3.013916,-1.553231,0.06160409,0.03341481,-0.0723246,-0.2785427,-2.582968,-2.961066
0,0.2111111,0.1620951,0.2397158,-0.05548453,-1.429533,-3.017576,-1.554281,0.05823919,0.03474448,-0.09572394,-0.2778146,-2.577015,-2.967349
0,0.2222222,0.1461857,0.2397447,-0.04895793,-1.429444,-3.020047,-1.555468,0.05273303,0.04244988,-0.1168908,-0.2766476,-2.571212,-2.973327
0,0.2333333,0.1482922,0.2162291,-0.03740275,-1.42921,-3.021847,-1.557002,0.04624511,0.05529324,-0.1241482,-0.2754875,-2.566228,-2.978542
0,0.2444444,0.1249056,0.2205679,-0.03187728,-1.429096,-3.024368,-1.557333,0.04837461,0.05109483,-0.1263254,-0.2744734,-2.562481,-2.982714
0,0.2555556,0.1152488,0.2099722,-0.03187028,-1.428746,-3.026624,-1.557812,0.04550161,0.04843095,-0.08264993,-0.2741224,-2.563861,-2.981904
0,0.2666667,0.1268563,0.1822008,-0.02891892,-1.428522,-3.027862,-1.55937,0.03006332,0.03054452,-0.01455532,-0.2741511,-2.570635,-2.975225
