loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,0.05675044,-0.5773405,0.1143379,-1.463541,-4.421372,-2.933478,0.3659015,1.232185,0.4681189,-0.3273249,0.03343767,-0.5944515,-1.506254,-4.288696,1.57465,0.2305823,1.128222,0.4192076,0.001382327,0.001209475,-0.002148647,-0.007024886,-2.256319,0.682484,2.767561,0.7735647,1.074954,0.001404353,-0.0006346,0.001193997,-0.01357999,-2.334544,-2.992669,2.715193,0.7767816,0.9577643,0.08402243,1.121178,0.2932595,290.1633,204.2957,38.42855
5,0.01111111,0.04355039,-0.5757945,0.1131682,-1.463425,-4.41498,-2.929529,0.3640966,1.232013,0.467684,-0.3437511,0.04103512,-0.5914882,-1.506082,-4.282203,1.573818,0.2286375,1.127986,0.4176114,-0.001619924,-0.001223697,-6.088293E-05,-0.007016897,-2.27286,0.6991301,2.767542,0.7735395,1.074955,-0.0007798062,-0.0004725315,0.0002527889,-0.01349637,-2.336394,-2.990735,2.715181,0.7767726,0.9577339,0.08282378,1.120745,0.2908958,290.1216,204.2486,38.34481
5,0.02222222,0.02331509,-0.5731533,0.1050141,-1.463253,-4.408557,-2.925105,0.3622173,1.231647,0.4671862,-0.3634263,0.04850149,-0.591868,-1.505524,-4.275853,1.573515,0.226675,1.127805,0.4161563,0.001454434,0.0001548893,0.001049088,-0.006844324,-2.26067,0.6866684,2.767446,0.7736832,1.075068,0.0003381106,-0.0005537766,0.00125944,-0.01364124,-2.338112,-2.989006,2.715194,0.7767644,0.9577137,0.08157656,1.120486,0.2887362,290.0142,204.3812,38.10402
5,0.03333334,0.00526233,-0.5666372,0.09556536,-1.462594,-4.402147,-2.920865,0.3604719,1.231336,0.4666848,-0.3733764,0.06388873,-0.5899695,-1.504716,-4.269714,1.573266,0.224716,1.127556,0.4144943,-0.0004161515,-0.002168952,-0.002174778,-0.007033941,-2.257679,0.6837479,2.767427,0.7736931,1.075085,-0.0005719034,0.0005768652,0.002377827,-0.0135491,-2.339692,-2.987525,2.715191,0.7768302,0.9578384,0.08032854,1.12022,0.2862689,289.8945,204.3883,37.93747
5,0.04444445,-0.004745841,-0.5512344,0.09432255,-1.462358,-4.396577,-2.91626,0.358705,1.231133,0.4661794,-0.3887111,0.06904358,-0.5709047,-1.504374,-4.26394,1.572989,0.2227209,1.12747,0.4130743,-0.001610363,-0.001215682,-5.859226E-05,-0.006948187,-2.265342,0.691493,2.767476,0.7736297,1.075061,4.38001E-06,-0.002660672,-0.001945661,-0.01339464,-2.331547,-2.99569,2.71518,0.7768371,0.9578446,0.07898791,1.120043,0.2841256,289.7567,204.3342,37.7898
5,0.05555556,-0.02435811,-0.5349576,0.09473512,-1.461832,-4.390815,-2.911864,0.3570262,1.230856,0.4656625,-0.3965395,0.07745862,-0.5593821,-1.504144,-4.258333,1.5732,0.2207351,1.127591,0.4118888,-0.001590424,-0.001208498,-0.001128062,-0.006982808,-2.244517,0.6705954,2.767501,0.773578,1.075076,0.0002842898,-0.0005479278,0.000189172,-0.013523,-2.337914,-2.98933,2.71525,0.7768625,0.9578699,0.07772371,1.12008,0.2823361,289.7125,204.1413,37.7855
5,0.06666667,-0.04491735,-0.5246952,0.08743773,-1.461566,-4.385484,-2.907584,0.3552487,1.23071,0.4651079,-0.4004817,0.07957077,-0.5419729,-1.503432,-4.252714,1.573684,0.2188165,1.127604,0.4104855,0.0004121911,5.742849E-05,-3.438046E-05,-0.006948187,-2.244197,0.6702356,2.767488,0.7735866,1.075091,0.001329876,-0.001694718,0.001187267,-0.01355815,-2.334698,-2.992606,2.715261,0.7768656,0.957875,0.07647036,1.12024,0.2803577,289.7549,203.9565,37.81608
5,0.07777778,-0.07983488,-0.5122891,0.08631238,-1.460962,-4.380154,-2.903619,0.3534227,1.230607,0.4644978,-0.3959095,0.08586603,-0.5274642,-1.502786,-4.247271,1.575102,0.2169935,1.127797,0.4090302,-0.0005694784,-0.001111913,0.001015793,-0.00695671,-2.253478,0.6796603,2.76743,0.7736651,1.075182,0.0002341896,0.0005289569,-0.001940688,-0.01337226,-2.343976,-2.983261,2.715312,0.7768685,0.9578737,0.07525814,1.120379,0.2782368,289.8027,203.7662,37.8338
5,0.08888889,-0.1119496,-0.5035109,0.08414416,-1.460316,-4.374799,-2.900064,0.3517128,1.230615,0.4639735,-0.3806472,0.08945322,-0.5181574,-1.502185,-4.241659,1.576732,0.2151451,1.128061,0.40783,0.0002970692,0.001113536,-3.80382E-05,-0.006974286,-2.240007,0.6661935,2.767401,0.7737105,1.075168,-0.0005603835,0.00164841,0.001314909,-0.01351821,-2.345176,-2.982032,2.715324,0.7768714,0.9578909,0.07408902,1.12095,0.2766845,289.8467,203.6635,37.72488
5,0.1,-0.1403748,-0.5066007,0.07402895,-1.459347,-4.369082,-2.896669,0.3500478,1.230698,0.4634833,-0.3654248,0.09831589,-0.5184721,-1.500995,-4.235817,1.578452,0.2134062,1.128451,0.4064512,-0.001416516,-0.0033372,-6.352905E-05,-0.007076019,-2.263213,0.6895401,2.767468,0.7735956,1.075095,-0.002077742,-0.003581634,0.0003035922,-0.01345216,-2.327765,-2.999299,2.715278,0.7768644,0.9578651,0.07296441,1.121499,0.2746399,289.7971,203.4921,37.6742
5,0.1111111,-0.1655988,-0.5136477,0.06657797,-1.458389,-4.363448,-2.893315,0.3483639,1.230718,0.4629791,-0.3505629,0.1041645,-0.5194654,-1.499809,-4.22965,1.580225,0.2116192,1.128819,0.4051611,-0.0007591456,0.001010519,-0.001116549,-0.007016897,-2.236516,0.6628714,2.767451,0.7736077,1.075087,-0.002827992,0.0007454634,0.0003718624,-0.01342127,-2.340086,-2.986916,2.715281,0.7768992,0.9578441,0.07170869,1.121917,0.2723192,289.7167,203.3605,37.64226
5,0.1222222,-0.2069998,-0.5265841,0.06250089,-1.457037,-4.356832,-2.890958,0.3465129,1.230783,0.4625778,-0.32301,0.1161321,-0.5410392,-1.498391,-4.223236,1.583077,0.209991,1.129404,0.4038339,-0.0006988453,-5.672453E-05,0.00101358,-0.007008375,-2.257517,0.6840598,2.767628,0.7734977,1.074981,0.001332169,-0.001692573,0.001181241,-0.01347879,-2.337045,-2.990274,2.715241,0.776906,0.9578466,0.07079072,1.123069,0.2702298,289.5859,203.2015,37.82398
