loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.02746433,-0.7196283,0.3140677,-1.371632,-4.451384,-2.853601,0.4025691,1.211841,0.435626,-0.7096068,-0.08660877,-0.8026592,-1.414076,-4.32137,1.640621,0.2563955,1.114141,0.3974156,-0.0003753486,-0.002062438,2.186082E-05,-0.007008375,-2.2755,0.7015693,2.767375,0.7737838,1.0752,0.0003758586,0.0004976701,-0.001035418,-0.01266706,-2.349244,-2.978308,2.714899,0.7770796,0.9581532,0.1027792,1.106599,0.2821221,295.8178,205.5929,43.99809
1,0.01111111,0.03057352,-0.7165444,0.3062668,-1.372579,-4.442576,-2.846311,0.3997379,1.211323,0.4350412,-0.7264732,-0.07299507,-0.8040051,-1.414794,-4.312791,1.638582,0.2531973,1.113637,0.395304,-0.0007090674,0.001111188,0.002150367,-0.006931143,-2.272491,0.6985756,2.767238,0.7738038,1.075184,0.002627927,0.0003400694,0.000967168,-0.01275654,-2.357873,-2.969875,2.714832,0.7770855,0.9581537,0.1004636,1.105902,0.2793968,295.7793,205.8113,43.70281
1,0.02222222,0.03861584,-0.7038265,0.3100077,-1.373629,-4.433995,-2.83932,0.3969189,1.210737,0.4345317,-0.7342333,-0.06562471,-0.8027602,-1.416088,-4.304725,1.636333,0.2499898,1.113171,0.3932345,0.001347232,0.002372561,4.71011E-05,-0.007050453,-2.270556,0.6964696,2.767246,0.773719,1.07507,0.0006317953,0.0004729333,0.003225088,-0.01292805,-2.349518,-2.978175,2.714833,0.7770815,0.9581072,0.09808265,1.105072,0.2765203,295.6631,206.077,43.4269
1,0.03333334,0.03969637,-0.6931214,0.3078817,-1.374622,-4.426069,-2.83235,0.3941969,1.210253,0.4339759,-0.7364017,-0.05754364,-0.7875516,-1.417059,-4.296682,1.634394,0.246937,1.112731,0.3911996,0.0005041766,0.0001517272,-0.00103284,-0.007101053,-2.273733,0.6996566,2.767233,0.77371,1.075061,-0.0006612104,0.001645165,-0.002028023,-0.01275175,-2.356769,-2.970876,2.714834,0.7770828,0.9581033,0.09585265,1.104417,0.274222,295.5797,206.4328,43.22126
1,0.04444445,0.03559735,-0.6822851,0.2960827,-1.375297,-4.418208,-2.82553,0.3916163,1.209782,0.4334629,-0.7337695,-0.04576504,-0.7740585,-1.417577,-4.288844,1.632559,0.2438412,1.11229,0.3889949,0.00151449,0.0002461617,0.002178521,-0.006991331,-2.29246,0.7184391,2.767393,0.7737867,1.075109,0.0005877187,0.00154983,0.00109538,-0.01277944,-2.357235,-2.97049,2.714896,0.7771393,0.9581788,0.09358312,1.103855,0.2716493,295.5421,206.9315,42.9795
1,0.05555556,0.01035079,-0.6510513,0.2836694,-1.375568,-4.410569,-2.81959,0.3890814,1.20941,0.4329102,-0.710022,-0.03095829,-0.756481,-1.418108,-4.282024,1.632018,0.2410923,1.112165,0.3872333,0.0006770515,-0.001963064,0.001103541,-0.006931143,-2.284879,0.7108003,2.767443,0.7739782,1.075312,0.001589128,0.001479162,-3.559282E-05,-0.01266706,-2.357016,-2.970789,2.714916,0.7771817,0.9582201,0.0915136,1.103374,0.2694094,295.4931,207.4258,42.70138
1,0.06666667,-0.03480408,-0.6098123,0.2549302,-1.375508,-4.403395,-2.814711,0.3867098,1.209062,0.4324372,-0.6679713,-0.01391327,-0.733673,-1.418155,-4.276245,1.632721,0.2385169,1.112324,0.3861222,0.001533211,0.0002590405,0.00111535,-0.006931143,-2.275353,0.7012655,2.767313,0.7739993,1.075279,-0.001626542,-0.0004320056,0.002276774,-0.01281673,-2.347193,-2.98042,2.714876,0.7771595,0.9582338,0.08979602,1.10326,0.2673696,295.4497,208.1171,42.23217
1,0.07777778,-0.05901477,-0.5816619,0.2409484,-1.375566,-4.396565,-2.80969,0.3843852,1.208801,0.431931,-0.6357863,-0.00464493,-0.7080102,-1.418286,-4.270201,1.633051,0.236002,1.112296,0.3845634,-0.0005374396,6.192212E-05,-0.003175884,-0.00709253,-2.260537,0.6866191,2.767255,0.7737912,1.075062,-0.000454098,0.002685873,9.266753E-05,-0.01271873,-2.350719,-2.977016,2.714878,0.7770957,0.9581505,0.08779681,1.103224,0.2653331,295.367,208.6495,41.73593
1,0.08888889,-0.1012322,-0.53198,0.2088418,-1.375367,-4.39069,-2.80573,0.3823267,1.208591,0.4312735,-0.5863616,0.003956556,-0.6638607,-1.418041,-4.265479,1.634529,0.2338286,1.11252,0.3832643,-0.0007827003,0.002177779,2.041943E-05,-0.006931143,-2.259907,0.6859903,2.767242,0.773792,1.075052,0.001656734,0.00146709,0.001032003,-0.01277944,-2.352067,-2.975818,2.714741,0.7771996,0.9581589,0.08621036,1.103716,0.2635162,295.2062,209.2218,41.13236
1,0.1,-0.1326114,-0.5039449,0.1981352,-1.374953,-4.385468,-2.802073,0.3804904,1.208457,0.4308727,-0.5363838,0.01715553,-0.6145114,-1.418105,-4.25989,1.635787,0.2315515,1.11265,0.3816476,0.0004882576,0.0001646684,2.541009E-05,-0.007033941,-2.250788,0.6767486,2.76724,0.773872,1.075123,-0.0005526107,0.0005545486,0.001151915,-0.01277518,-2.346643,-2.98097,2.714818,0.7771741,0.9581616,0.0844924,1.104199,0.2616578,295.0681,209.7094,40.65262
1,0.1111111,-0.2054677,-0.4785336,0.1769387,-1.374717,-4.380979,-2.799187,0.3787642,1.208437,0.4305778,-0.4818823,0.01887476,-0.5642459,-1.417307,-4.254977,1.639512,0.2298217,1.113217,0.3805552,-0.001520085,-0.001094222,-0.001066905,-0.007033941,-2.246788,0.6728418,2.767337,0.7738723,1.075194,-0.0006143451,0.0005612569,8.84289E-05,-0.01273311,-2.347847,-2.979763,2.714821,0.7771813,0.9581735,0.08351109,1.105382,0.2601435,294.539,210.1588,40.0302
1,0.1222222,-0.2559639,-0.4646596,0.167042,-1.374095,-4.376127,-2.79674,0.3771546,1.208561,0.4303498,-0.4306634,0.02819562,-0.5292567,-1.416803,-4.249578,1.642773,0.2279095,1.113596,0.3791354,-0.0006861401,0.00112993,0.001074372,-0.006939665,-2.235276,0.6612634,2.76738,0.7738652,1.07522,0.001415755,-0.001721065,0.001024328,-0.0127656,-2.342475,-2.98521,2.714837,0.7771857,0.9581462,0.08216473,1.106426,0.2585535,294.1,210.6147,39.43683
1,0.1333333,-0.3326767,-0.4553021,0.15484,-1.373336,-4.370938,-2.794222,0.3754092,1.208473,0.4299669,-0.3952543,0.03363621,-0.5115019,-1.415747,-4.244319,1.648162,0.2265218,1.11448,0.3781905,0.0005495399,-0.0008925881,0.00321826,-0.006905044,-2.253919,0.6798467,2.767383,0.7738776,1.075229,0.002552948,-0.000734691,0.0009645335,-0.01278903,-2.345267,-2.982479,2.714848,0.7771754,0.9581501,0.08111618,1.10768,0.2569615,293.6403,211.0211,38.86788
