loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.1346023,-0.5285199,0.2814825,-1.399634,-4.373251,-2.798248,0.3810326,1.205786,0.4452317,-0.6275691,0.005814672,-0.6078436,-1.442288,-4.238703,1.508901,0.2319099,1.100312,0.3888977,-0.001649387,-0.001091785,0.002180944,-0.006587595,-2.241988,0.6687831,2.767517,0.7736307,1.074963,-0.0006324054,0.001570961,0.0002057001,-0.01308837,-2.333453,-2.994244,2.715144,0.7769319,0.9578493,0.08879004,1.085801,0.270577,286.0685,218.8138,37.7318
7,0.01111111,0.06436236,-0.5155327,0.2508594,-1.399583,-4.36726,-2.791458,0.3782246,1.205704,0.4444726,-0.6388227,0.03770709,-0.5920699,-1.44192,-4.232972,1.509482,0.2286977,1.100708,0.3871372,0.0004131416,0.0001816523,-0.0009892518,-0.006677078,-2.213961,0.6406567,2.767508,0.7736465,1.075032,-0.0009397771,-0.002686021,0.0001966914,-0.0130383,-2.31335,-3.014349,2.715151,0.7769295,0.9578521,0.08620637,1.085524,0.2674708,286.3333,219.5681,36.60239
7,0.02222222,-0.01267869,-0.5125166,0.2049139,-1.398627,-4.36159,-2.784259,0.3752958,1.205726,0.4439626,-0.6527066,0.08211607,-0.5722312,-1.440688,-4.227054,1.510789,0.2255043,1.101183,0.3854513,0.000618403,-0.001938781,-0.000989673,-0.006739395,-2.220734,0.6474006,2.7675,0.7736533,1.075052,-0.001768346,0.000577874,0.0002673683,-0.01307026,-2.321248,-3.006425,2.715158,0.7769043,0.9578824,0.08357409,1.085778,0.2649054,286.4612,220.7354,34.97868
7,0.03333334,-0.07785857,-0.5206984,0.1786618,-1.397439,-4.355922,-2.777514,0.3726464,1.205788,0.4432952,-0.6573627,0.1206209,-0.5614434,-1.439243,-4.220915,1.512503,0.2225583,1.101675,0.3837759,0.0001896308,0.002301283,7.669917E-05,-0.006632336,-2.215424,0.6421712,2.767593,0.7735602,1.074968,0.0002676918,-0.001709328,0.001201597,-0.01311554,-2.312132,-3.015726,2.715102,0.7769188,0.957916,0.08121967,1.085879,0.2620953,286.4007,221.9307,33.2354
7,0.04444445,-0.112232,-0.5174138,0.1747725,-1.396134,-4.349377,-2.771259,0.3699923,1.205919,0.4428039,-0.6468028,0.1508897,-0.5725595,-1.438832,-4.214924,1.513465,0.2195432,1.102101,0.3819957,-0.0017274,-2.405012E-05,4.877662E-05,-0.006623282,-2.219536,0.6463769,2.767561,0.7735707,1.074944,0.0002188921,-0.000632483,-0.0009253661,-0.01299729,-2.316144,-3.011691,2.71509,0.7768788,0.9579504,0.07887842,1.086738,0.259964,286.0749,224.0804,30.46802
7,0.05555556,-0.112232,-0.5174138,0.1747725,-1.396134,-4.349377,-2.771259,0.3699923,1.205919,0.4428039,-0.6468028,0.1508897,-0.5725595,-1.438832,-4.214924,1.513465,0.2195432,1.102101,0.3819957,-0.0017274,-2.405012E-05,4.877662E-05,-0.006623282,-2.219536,0.6463769,2.767561,0.7735707,1.074944,0.0002188921,-0.000632483,-0.0009253661,-0.01299729,-2.316144,-3.011691,2.71509,0.7768788,0.9579504,0.07887842,1.086738,0.259964,286.0749,224.0804,30.46802
7,0.06666667,-0.2341659,-0.478559,0.164836,-1.394557,-4.336306,-2.76009,0.3647824,1.205875,0.4418185,-0.6120098,0.162101,-0.5828604,-1.437668,-4.20456,1.52011,0.2139214,1.10342,0.3787935,0.001424408,0.0002816358,0.002222626,-0.006550844,-2.229084,0.6558111,2.767579,0.7735395,1.074912,-0.000777224,-0.0005628803,0.0002083979,-0.01315175,-2.312884,-3.014931,2.715088,0.7768681,0.9579362,0.07422723,1.088448,0.2549959,285.4415,228.0585,25.9903
7,0.07777778,-0.3423837,-0.4483612,0.141069,-1.393192,-4.331329,-2.75487,0.3626234,1.20583,0.4413438,-0.5879719,0.1711575,-0.5532666,-1.435876,-4.200377,1.527306,0.2115517,1.104383,0.3774567,0.0004007735,0.0001863341,7.967556E-05,-0.006569486,-2.216867,0.6435361,2.767512,0.7736697,1.075084,-0.0007811513,-0.0005604442,0.0002079943,-0.0131427,-2.315611,-3.012155,2.715091,0.7768766,0.9579139,0.07227404,1.090368,0.2533931,285.4156,229.6292,24.80302
7,0.08888889,-0.4359493,-0.426248,0.1213891,-1.39165,-4.326643,-2.749218,0.360367,1.205891,0.4410148,-0.5776628,0.1812087,-0.5260428,-1.434051,-4.196072,1.534353,0.2091837,1.105749,0.3765945,0.0004745454,-0.0008762657,0.002210842,-0.00650557,-2.226957,0.6536087,2.767496,0.7736757,1.075072,0.001633485,0.002466391,0.001150429,-0.0131656,-2.326152,-3.001706,2.715083,0.7768984,0.9578916,0.07042348,1.091953,0.2509629,285.24,231.6983,22.95611
7,0.1,-0.5388659,-0.3996907,0.1016706,-1.389718,-4.323322,-2.743681,0.3585699,1.205899,0.4406924,-0.5631015,0.1953185,-0.4784464,-1.4319,-4.19225,1.54335,0.2071626,1.107073,0.3755715,-0.0007337347,0.001147261,-0.002064378,-0.006587595,-2.203425,0.6301526,2.767493,0.7736796,1.075084,-0.0006270043,0.001566751,0.0002099106,-0.0131427,-2.326377,-3.001396,2.715056,0.7768863,0.9578896,0.06887814,1.094753,0.2495836,285.0229,234.3368,20.81989
7,0.1111111,-0.5996096,-0.3862793,0.07814191,-1.387561,-4.32152,-2.736932,0.3569625,1.206081,0.4406817,-0.5721362,0.2153748,-0.4104906,-1.429503,-4.188169,1.551014,0.2047054,1.108514,0.3748446,-0.002486007,-0.003304017,0.001102101,-0.006596117,-2.239769,0.6665804,2.767496,0.7736716,1.075085,-0.0007203477,-0.000567801,0.001264533,-0.01310222,-2.315981,-3.011764,2.715102,0.776947,0.9579225,0.06762356,1.097481,0.2476787,284.564,237.8337,17.65486
7,0.1222222,-0.6701751,-0.3567911,0.05783271,-1.385318,-4.31907,-2.728236,0.3553039,1.206214,0.4405141,-0.616647,0.2369362,-0.3706937,-1.42699,-4.185127,1.560461,0.2027483,1.110395,0.3740923,0.002527028,0.0003935697,0.0001038624,-0.006632336,-2.214259,0.6408015,2.767509,0.7737334,1.075041,0.001276919,-0.0007049823,-0.0009841877,-0.01306121,-2.320152,-3.007684,2.715086,0.7769723,0.9579377,0.0664077,1.100876,0.246706,284.0049,242.3792,13.15828
