loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-0.0852173,-0.4660285,0.1785987,-1.319767,-4.413489,-2.806974,0.3770033,1.224584,0.452889,-0.4291628,0.01553196,-0.5061072,-1.360628,-4.28206,1.573994,0.2251887,1.121974,0.409869,0.0002834327,0.002294048,-0.001020209,-0.007008375,-2.158231,0.5846763,2.767268,0.7738849,1.075146,0.0002433066,-0.000606031,-0.002052671,-0.01308358,-2.311572,-3.015848,2.714787,0.7771676,0.9582449,0.08089035,1.109863,0.2937284,299.209,191.9853,53.16482
5,0.01111111,-0.1078482,-0.4761201,0.1673524,-1.319087,-4.407068,-2.805195,0.3753796,1.224495,0.4526746,-0.3897007,0.03186327,-0.5216841,-1.36005,-4.275966,1.574407,0.2236371,1.122011,0.4086394,0.001542147,0.0002802418,-0.001005601,-0.006991331,-2.158764,0.5852166,2.767431,0.7738055,1.075087,0.0002433064,-0.0006060312,-0.00205267,-0.01307452,-2.31139,-3.016052,2.714778,0.7771647,0.9582512,0.07998547,1.110082,0.2922859,299.2357,191.815,53.31403
5,0.02222222,-0.1321246,-0.4748884,0.1600968,-1.318965,-4.400718,-2.804122,0.3738616,1.224464,0.4523807,-0.3464932,0.03058857,-0.5307451,-1.359729,-4.27013,1.575355,0.2221614,1.122048,0.4075923,0.0006827589,-0.001946506,-0.001022106,-0.007084008,-2.170603,0.5970783,2.767404,0.773731,1.075208,-0.0006653611,0.001595113,-0.001989601,-0.01302446,-2.318104,-3.009291,2.714779,0.7771862,0.9582754,0.07907619,1.110298,0.2907117,299.2001,191.676,53.41918
5,0.03333334,-0.1512453,-0.4613436,0.1642078,-1.318798,-4.394851,-2.802801,0.372409,1.224361,0.4521625,-0.3173687,0.02990657,-0.5287627,-1.359958,-4.264941,1.576307,0.2208504,1.122228,0.4065084,-0.0005947113,7.119257E-05,2.961734E-05,-0.006982808,-2.165725,0.5922519,2.767409,0.773739,1.07521,0.0002978204,-0.001684044,7.263076E-05,-0.01313844,-2.303387,-3.024151,2.714819,0.7772194,0.9583138,0.07825534,1.110578,0.2892468,299.0926,191.546,53.5055
5,0.04444445,-0.1631965,-0.4435228,0.1691218,-1.319249,-4.389794,-2.802058,0.3712798,1.224353,0.4519465,-0.2784738,0.01429731,-0.5045677,-1.360324,-4.260035,1.577383,0.2195817,1.122311,0.4054263,-0.002830092,0.0009345352,0.001069621,-0.006870956,-2.157717,0.5843524,2.767371,0.7738512,1.0753,-0.002633507,0.003874242,-0.001853628,-0.01312938,-2.324384,-3.002933,2.714867,0.7772288,0.9582293,0.07768548,1.111102,0.2877861,298.8958,191.4313,53.60022
5,0.05555556,-0.1882573,-0.4154595,0.1757654,-1.319579,-4.385151,-2.800793,0.3701323,1.224273,0.4517474,-0.2567834,0.005186081,-0.4809914,-1.360899,-4.255776,1.579317,0.2186426,1.122581,0.4047327,-0.0005656959,8.21221E-05,-0.002098021,-0.006982808,-2.154187,0.580747,2.767376,0.7738411,1.075318,0.001488805,-0.0007005987,0.001080063,-0.01322419,-2.309038,-3.018444,2.714864,0.7772259,0.958249,0.07728814,1.111817,0.2865832,298.685,191.4111,53.66238
5,0.06666667,-0.2204211,-0.3767354,0.1762494,-1.320153,-4.381543,-2.799793,0.3692128,1.224207,0.4515502,-0.2341706,-0.007859409,-0.4426619,-1.361471,-4.252334,1.58212,0.2178158,1.122819,0.4038723,-0.0006831928,0.001136329,-0.001040115,-0.007067497,-2.150211,0.576789,2.767259,0.773832,1.075275,0.0004344228,-0.0006236291,0.001146227,-0.0132961,-2.308516,-3.019048,2.714783,0.7771882,0.9582477,0.07675361,1.112438,0.2853744,298.5141,191.3746,53.69976
5,0.07777778,-0.2320591,-0.3413125,0.1803542,-1.321046,-4.378781,-2.798154,0.3683682,1.224176,0.451416,-0.2274405,-0.02104077,-0.3880734,-1.362327,-4.248874,1.584309,0.2169639,1.123043,0.4029315,0.003630533,0.0004793294,0.001146221,-0.006991331,-2.160484,0.5869221,2.767264,0.7738053,1.075299,0.0002493055,-0.0006037919,-0.002044236,-0.01317945,-2.309807,-3.017763,2.714777,0.7771863,0.958246,0.07641233,1.113505,0.2850094,298.2438,191.3035,53.74185
5,0.08888889,-0.2389023,-0.2969584,0.1709684,-1.321863,-4.376103,-2.796208,0.3675604,1.224132,0.4512308,-0.2291948,-0.0309374,-0.3520788,-1.362907,-4.246501,1.586693,0.2162344,1.123341,0.402204,-0.0006182224,6.666448E-05,0.001093868,-0.006991331,-2.175876,0.6025386,2.767302,0.7737929,1.07528,-0.0006944187,-0.0005368342,0.0001533986,-0.01339037,-2.314645,-3.012782,2.71475,0.7771261,0.9582053,0.07594419,1.114239,0.2839716,297.9857,191.198,53.7871
5,0.1,-0.2394948,-0.2470112,0.1660517,-1.322783,-4.374634,-2.793867,0.3669377,1.224027,0.4510255,-0.2327549,-0.03984421,-0.2960138,-1.363793,-4.244736,1.589141,0.215572,1.123798,0.4017239,-0.002611045,-0.001192856,-0.001066717,-0.00709253,-2.167686,0.5944418,2.767289,0.773769,1.075286,-0.0004949808,0.0005126498,0.002278597,-0.0134479,-2.31699,-3.010442,2.714755,0.7770771,0.9582599,0.07557961,1.115214,0.2835949,297.7279,191.0392,53.88173
