loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,0.9469074,-0.7080552,0.6667084,-1.288784,-4.302398,-2.780881,0.392097,1.206737,0.4492612,-1.520104,-0.2604715,-0.8748221,-1.323585,-4.167311,1.529753,0.2410761,1.109785,0.3977778,-0.0005877906,0.0001431165,-6.399417E-05,-0.007041931,-2.169037,0.5951068,2.767391,0.7738061,1.075124,-0.0006780861,0.001610962,-0.0009023848,-0.01306547,-2.336174,-2.991273,2.714959,0.7771907,0.9579955,0.1047153,1.100118,0.281328,294.4701,178.5205,70.47189
2,0.01111111,0.9479616,-0.6617112,0.6335191,-1.292526,-4.294674,-2.763159,0.3869249,1.205942,0.4479129,-1.583169,-0.1939934,-0.8469563,-1.327836,-4.159458,1.517604,0.2346536,1.108488,0.3943732,0.0004851465,0.0002453881,-0.001114525,-0.007084008,-2.166252,0.5922817,2.767369,0.7738065,1.075097,0.000297967,-0.0005942666,9.602023E-05,-0.01315175,-2.330593,-2.99701,2.71497,0.7770511,0.958073,0.09921838,1.097947,0.2781271,295.3364,179.1031,70.05661
2,0.02222222,0.805345,-0.6228271,0.5000978,-1.292605,-4.28703,-2.744038,0.3816055,1.204966,0.4459012,-1.649377,-0.06371498,-0.815476,-1.326692,-4.153444,1.51136,0.2283469,1.107995,0.390578,-0.001597379,-0.001033894,0.003120351,-0.006982808,-2.200109,0.6262863,2.767411,0.773773,1.075066,0.0003611051,-0.0006069336,0.001150961,-0.01304257,-2.325676,-3.001923,2.71496,0.7770715,0.9580804,0.09429748,1.096488,0.2754082,296.4987,180.4159,69.44319
2,0.03333334,0.7021759,-0.6015563,0.4269925,-1.292978,-4.278499,-2.728071,0.3769094,1.203887,0.4443076,-1.641524,0.01676273,-0.8075257,-1.326711,-4.14674,1.505216,0.2224791,1.107183,0.3872027,0.0004639711,0.0002361274,-4.704896E-05,-0.007058975,-2.18702,0.6131518,2.767421,0.7737671,1.075091,0.0003119281,0.0004684202,-0.000973038,-0.01298344,-2.329465,-2.998114,2.714954,0.7771053,0.9580326,0.08948363,1.095039,0.2723157,297.0508,181.5494,68.78009
2,0.04444445,0.5559665,-0.5620992,0.3553313,-1.291747,-4.272377,-2.712343,0.3723639,1.202952,0.4426007,-1.608718,0.1061817,-0.7460247,-1.325817,-4.141399,1.502405,0.2171266,1.106748,0.3839548,-0.0008213134,0.002241339,0.001005241,-0.007024886,-2.193584,0.6198111,2.7674,0.7737281,1.075045,0.0003037786,0.0004678151,-0.0009675457,-0.01303351,-2.327065,-3.000391,2.714945,0.7770597,0.9579763,0.08490404,1.094439,0.2695546,296.6093,182.8039,68.00122
2,0.05555556,0.4299358,-0.4867693,0.3167917,-1.292533,-4.270007,-2.696536,0.3682477,1.202089,0.4410439,-1.568853,0.1242771,-0.6259983,-1.326939,-4.137603,1.500361,0.2118426,1.106548,0.3814526,0.001592448,-0.0007355092,0.002098805,-0.007041931,-2.211473,0.6375935,2.767399,0.7737589,1.075027,0.0002732405,-0.001671312,0.001152026,-0.01309317,-2.319559,-3.007869,2.714927,0.777034,0.9579656,0.08042786,1.0941,0.266979,295.0141,183.6175,67.23837
2,0.06666667,0.3110687,-0.3183064,0.3381274,-1.295588,-4.267568,-2.680706,0.3643844,1.201161,0.4395096,-1.54542,0.08230543,-0.5425699,-1.331813,-4.13726,1.500703,0.2070315,1.106683,0.3791919,0.001624121,-0.0007311279,-0.001099249,-0.007159642,-2.197458,0.6237088,2.767507,0.7737446,1.074989,0.0003188783,0.001541315,-0.002025026,-0.01305641,-2.335025,-2.992431,2.714964,0.776992,0.9579289,0.07614601,1.09372,0.2644089,293.4127,184.3302,66.46117
2,0.07777778,0.1564028,-0.1036818,0.390119,-1.302464,-4.271107,-2.664965,0.361705,1.200414,0.4383583,-1.501889,-0.04475188,-0.3560691,-1.339083,-4.139661,1.505532,0.2032324,1.107168,0.3768482,-0.001673376,2.785493E-05,-7.10054E-05,-0.006974286,-2.188877,0.6152541,2.767511,0.7737979,1.075031,-0.001815184,0.0006230997,-0.0008383412,-0.01310222,-2.331458,-2.995942,2.714982,0.7769854,0.9579395,0.07270633,1.095404,0.2630632,291.2708,185.622,64.99821
2,0.08888889,0.01152667,0.04291969,0.4514108,-1.307409,-4.270833,-2.651386,0.3588126,1.199665,0.4370971,-1.444688,-0.1040481,-0.2963573,-1.347198,-4.14058,1.510827,0.1992839,1.108039,0.3747897,0.0004471763,0.0002325139,-4.264212E-05,-0.006982808,-2.188863,0.6151734,2.767513,0.7738247,1.075027,-0.001833097,-0.0004499491,0.0002210792,-0.01310222,-2.322495,-3.004853,2.715011,0.7770354,0.9580178,0.06916863,1.096788,0.2617438,290.4248,187.4131,63.39914
2,0.1,-0.2892404,0.1865141,0.3907248,-1.314366,-4.272279,-2.641373,0.3567945,1.199217,0.4360297,-1.325856,-0.2133955,-0.1922451,-1.350606,-4.145449,1.526211,0.1969894,1.109654,0.3731349,0.00171387,-0.001793764,-2.219542E-05,-0.007016897,-2.218506,0.6447188,2.767373,0.7738591,1.075173,-0.0008338481,-0.0005233416,-0.0009120288,-0.0129648,-2.319278,-3.008106,2.714982,0.7770588,0.9580598,0.06704707,1.100036,0.2610614,290.0018,189.7881,61.52885
