loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.2877303,-0.9178264,0.3510979,-1.438576,-4.25141,-2.776418,0.3516305,1.212842,0.4944737,-1.157884,0.2163376,-0.9749992,-1.475291,-4.112692,1.522848,0.2093842,1.10794,0.4131618,-0.000361809,-0.003136897,0.003235846,-0.006800648,-2.256799,0.6831772,2.767484,0.7737137,1.074958,-0.001787108,0.0005945637,0.0003097898,-0.01328704,-2.343323,-2.984156,2.715158,0.7769092,0.9578624,0.08367588,1.090339,0.2746359,291.6254,206.751,44.07255
7,0.01111111,0.1905489,-0.9188709,0.3242348,-1.436695,-4.241586,-2.764937,0.3480658,1.212361,0.4927843,-1.145602,0.2604654,-0.9561558,-1.473503,-4.102236,1.522592,0.205424,1.107962,0.4097137,-0.001907883,0.002064468,0.001090701,-0.00674845,-2.228634,0.6550945,2.767475,0.7737134,1.074936,0.0003976041,0.0004398093,0.001248991,-0.01334084,-2.349269,-2.978301,2.715051,0.776906,0.9578577,0.08101975,1.08965,0.2703953,291.4755,207.8565,42.61456
7,0.02222222,0.08938266,-0.9078352,0.2834285,-1.43521,-4.23173,-2.753492,0.344404,1.211903,0.4914634,-1.136567,0.2843858,-0.9450436,-1.471362,-4.092501,1.523426,0.2015518,1.108614,0.4075072,-0.001592235,-0.00111219,0.001097056,-0.006730341,-2.24661,0.6729984,2.767444,0.7737671,1.074974,0.000412543,0.00150755,0.0001859734,-0.01329184,-2.352785,-2.974778,2.715108,0.7769405,0.9578376,0.07871456,1.089883,0.2668777,291.3321,209.1628,41.02954
7,0.03333334,0.00640437,-0.86927,0.2523782,-1.432989,-4.223619,-2.742929,0.3412367,1.211616,0.4898934,-1.103095,0.3095899,-0.8949714,-1.469175,-4.084163,1.524762,0.1981197,1.109101,0.4044945,0.0004108573,0.0001526049,0.002191179,-0.006668023,-2.243344,0.6696433,2.767442,0.7737801,1.074963,0.0002577934,-0.0006174115,0.0001816094,-0.01327852,-2.347092,-2.980458,2.715105,0.7769446,0.957836,0.0766976,1.090743,0.263613,291.163,210.7098,39.32322
7,0.04444445,-0.0427963,-0.8220648,0.2513918,-1.432036,-4.215684,-2.732271,0.3378908,1.211207,0.4885058,-1.077729,0.3047409,-0.8487706,-1.468864,-4.075899,1.525347,0.19444,1.10976,0.4020894,-0.000535024,-0.001021134,0.001111519,-0.00682728,-2.265405,0.6917611,2.76735,0.7738042,1.075007,0.0002704675,0.0004543231,-0.0008804562,-0.01323325,-2.353894,-2.973638,2.715155,0.7770106,0.9578686,0.07431655,1.091527,0.2604624,291.1278,212.0033,37.85491
7,0.05555556,-0.1501896,-0.7342699,0.2540044,-1.432228,-4.210609,-2.722378,0.3351908,1.211323,0.4874313,-1.040975,0.2645673,-0.7605476,-1.468608,-4.069944,1.530097,0.1915095,1.110951,0.399507,-0.001503706,-0.002181255,0.002167005,-0.006721818,-2.271936,0.6982995,2.767336,0.7738613,1.075028,-0.0007425444,-0.0005445096,0.001307074,-0.01332326,-2.350159,-2.977351,2.715149,0.7770325,0.9578683,0.07243558,1.093945,0.257932,290.8673,213.4741,36.44189
7,0.06666667,-0.2709276,-0.6382831,0.2438882,-1.432364,-4.206012,-2.713182,0.3326083,1.211518,0.4862151,-0.9930063,0.2270601,-0.6706705,-1.468404,-4.064983,1.536497,0.1885909,1.112557,0.3977659,-0.00167228,-5.7664E-05,-0.001028028,-0.006783604,-2.256371,0.6828438,2.767381,0.7738112,1.075084,-0.001866679,-0.0004639699,0.0003108447,-0.01334563,-2.346961,-2.980477,2.715217,0.7769674,0.9579105,0.07018411,1.094886,0.2547756,290.6182,214.9966,34.75967
7,0.07777778,-0.3494187,-0.5836902,0.23203,-1.431764,-4.202443,-2.704983,0.3303565,1.212242,0.485441,-0.93,0.2112429,-0.5823942,-1.467487,-4.059675,1.542471,0.1858438,1.114143,0.395556,0.001494982,0.0002519396,8.424978E-05,-0.006677078,-2.259765,0.6860979,2.767381,0.7737921,1.075098,0.0002591242,-0.0006178243,0.0001826115,-0.01328704,-2.346934,-2.980671,2.715161,0.7769147,0.9578763,0.06863339,1.098337,0.2526588,289.9709,217.1245,32.72169
7,0.08888889,-0.5229965,-0.4913921,0.1894574,-1.430371,-4.198961,-2.697921,0.3282097,1.213081,0.4844978,-0.8527515,0.2068396,-0.5128393,-1.465765,-4.057004,1.553603,0.1837494,1.117326,0.3949661,-0.000442578,-0.002066324,0.001117907,-0.006659501,-2.257059,0.6835794,2.767445,0.7737199,1.075052,0.000353612,0.001512043,-0.0008726853,-0.01329184,-2.351206,-2.97643,2.715153,0.7769035,0.9578789,0.06739071,1.102217,0.2504553,289.3228,219.4847,30.40257
7,0.1,-0.6886576,-0.4352337,0.1499135,-1.42849,-4.194445,-2.69154,0.3260137,1.214176,0.4838128,-0.7844027,0.2137756,-0.4859115,-1.463321,-4.053465,1.565878,0.1815968,1.120261,0.3940351,0.003729715,-0.0005922494,-0.000961245,-0.006800648,-2.234794,0.6610794,2.767445,0.7736938,1.074981,0.001244476,-0.001752774,0.0001297003,-0.01343458,-2.344431,-2.983232,2.715121,0.7768959,0.9578693,0.06581802,1.105635,0.2476256,288.777,221.8886,27.97352
