loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,0.1500109,-0.8787335,0.463889,-1.33339,-4.465675,-2.799604,0.3986284,1.216184,0.4379549,-0.8940583,-0.09555888,-1.060776,-1.373433,-4.339406,1.62478,0.2450506,1.119121,0.4021659,0.0006128501,-0.0008330572,-0.003168828,-0.00674845,-2.227276,0.6536101,2.767372,0.7737949,1.075119,0.002486368,0.0003614265,-0.001169521,-0.0128865,-2.376563,-2.951191,2.714898,0.7771652,0.95811,0.08535837,1.100593,0.2869674,290.2565,191.985,56.26199
6,0.01111111,0.09003548,-0.8272488,0.42099,-1.333827,-4.456892,-2.790498,0.3954452,1.21558,0.4370615,-0.9145009,-0.05897164,-0.9963643,-1.373645,-4.330992,1.623713,0.2412417,1.11859,0.3993731,-0.0007193185,0.001179472,0.002144491,-0.006523679,-2.237709,0.6640741,2.767383,0.7738019,1.075133,-0.001631319,0.0006518445,0.001204868,-0.01298344,-2.374847,-2.952772,2.714864,0.7771111,0.9581268,0.0830957,1.100498,0.2839256,290.0649,193.4445,54.68974
6,0.02222222,0.0547353,-0.7649014,0.3964075,-1.334419,-4.447544,-2.782132,0.3923782,1.214952,0.4362459,-0.91855,-0.03781247,-0.9596758,-1.374814,-4.323412,1.622247,0.2375562,1.118392,0.3970542,-0.001660071,1.982215E-05,0.001071605,-0.006495982,-2.247487,0.6738365,2.767327,0.7738949,1.075201,0.0004753979,-0.0005699402,0.002141956,-0.01301966,-2.370182,-2.957515,2.714852,0.7771211,0.9581439,0.08093743,1.101137,0.2820626,290.1595,194.6771,53.39422
6,0.03333334,-0.01739515,-0.71509,0.3730997,-1.334721,-4.440002,-2.773385,0.3895724,1.214614,0.4355049,-0.916514,-0.01559103,-0.895564,-1.375358,-4.316083,1.623105,0.2343683,1.118566,0.3947423,0.0003751621,0.00128503,3.149332E-05,-0.006559898,-2.236156,0.6624184,2.76733,0.7739649,1.075195,0.0004750146,0.0004940964,0.001094799,-0.0131656,-2.365609,-2.961878,2.714883,0.7771343,0.958032,0.07875884,1.101766,0.2795409,290.2068,195.1196,52.87911
6,0.04444445,-0.09283075,-0.684972,0.3444876,-1.334225,-4.432187,-2.766082,0.3868255,1.214354,0.4347827,-0.8834232,0.01425064,-0.8468991,-1.375514,-4.308327,1.624596,0.2310085,1.118886,0.3929682,-0.002500794,-0.002201296,-1.16828E-05,-0.006641391,-2.248817,0.6751782,2.767322,0.7739878,1.075201,-0.002674473,0.002863946,-0.0008406815,-0.01313365,-2.376931,-2.950478,2.714895,0.7771119,0.9580668,0.07635503,1.102204,0.277041,290.1023,195.112,52.73429
6,0.05555556,-0.2180447,-0.644015,0.2819254,-1.332413,-4.424824,-2.759895,0.3844424,1.21438,0.4341984,-0.8237881,0.06088483,-0.801719,-1.373542,-4.302187,1.629712,0.2284011,1.119791,0.3911591,-0.0004840124,-0.0009365319,5.318179E-06,-0.006721818,-2.228953,0.6552743,2.76738,0.7738545,1.075034,-0.000440612,0.001622382,0.002221705,-0.01319277,-2.366309,-2.961239,2.714909,0.7771494,0.9581203,0.07449165,1.103575,0.2748306,289.762,194.6176,53.04665
6,0.06666667,-0.3391688,-0.6248764,0.2046526,-1.330349,-4.417648,-2.7537,0.3818564,1.214463,0.4336801,-0.7796304,0.09987956,-0.7614733,-1.37029,-4.295516,1.635194,0.2257081,1.120824,0.3894527,-0.0003689656,-0.001995903,-0.001059019,-0.006792126,-2.236678,0.663031,2.767354,0.773771,1.075061,-0.0005626578,0.001637957,9.810762E-05,-0.01320182,-2.368793,-2.958733,2.714887,0.7770646,0.9581721,0.07294051,1.106136,0.2740225,289.4229,194.4749,53.06796
6,0.07777778,-0.4592639,-0.6043046,0.1190662,-1.325823,-4.411508,-2.750059,0.3799294,1.214934,0.4332702,-0.6792629,0.1726127,-0.7159767,-1.365744,-4.289823,1.642448,0.2238192,1.122456,0.3883584,-0.000273647,-0.003048924,7.364686E-06,-0.006703709,-2.23048,0.6567158,2.767349,0.773875,1.075148,-0.002756105,0.0007203568,0.0002134988,-0.01309317,-2.360078,-2.967423,2.714914,0.7770593,0.9582156,0.07211214,1.109122,0.2724818,289.1101,194.3384,53.11056
6,0.08888889,-0.5489929,-0.5889232,0.04994933,-1.320207,-4.40618,-2.748613,0.3781662,1.215733,0.4332209,-0.5498669,0.2494794,-0.6663058,-1.36147,-4.28388,1.649048,0.2215683,1.124123,0.3876636,0.001320335,0.002456358,0.001102992,-0.006523679,-2.213204,0.6394753,2.76734,0.7738708,1.075172,-0.0006314761,0.0005715919,9.397839E-05,-0.01316986,-2.363107,-2.964523,2.714885,0.7769843,0.9582931,0.0710986,1.112333,0.2711915,288.686,194.3423,52.87877
6,0.1,-0.5925593,-0.5903808,-0.01598045,-1.314462,-4.402746,-2.742982,0.3767832,1.216603,0.4330862,-0.5355023,0.3223649,-0.5932544,-1.355658,-4.278149,1.655196,0.2201161,1.126349,0.3872898,0.0006795838,-0.001889032,2.609441E-05,-0.006605172,-2.235419,0.661694,2.767323,0.7738066,1.075155,0.0002904832,-0.0005598872,-0.001033498,-0.01312033,-2.360052,-2.967626,2.714851,0.7769507,0.9582574,0.07036002,1.115578,0.2700229,288.1606,194.2992,52.6257
6,0.1111111,-0.6470716,-0.5835153,-0.145386,-1.307183,-4.405006,-2.734953,0.3762029,1.218032,0.4336653,-0.5445641,0.431734,-0.4181042,-1.346947,-4.273809,1.661466,0.2185333,1.128975,0.387562,0.0004930461,0.0002340463,-0.001038271,-0.006614227,-2.223338,0.6495841,2.767312,0.7738237,1.075195,0.001579216,-0.001730873,0.004218359,-0.01330941,-2.356111,-2.971533,2.714856,0.7769848,0.9581131,0.06969281,1.11939,0.2696141,287.3382,194.1636,52.28413
6,0.1222222,-0.8001494,-0.5261236,-0.2761947,-1.301212,-4.40289,-2.732232,0.3746563,1.218927,0.4337902,-0.4657632,0.4634093,-0.370796,-1.337158,-4.272167,1.673702,0.217643,1.131925,0.3882749,-0.0007552584,0.002259044,-0.002113718,-0.006523679,-2.206092,0.6323732,2.767318,0.7738179,1.075205,0.001623487,0.001476854,0.001034655,-0.01322899,-2.366238,-2.961422,2.714839,0.7769762,0.9581198,0.06919386,1.123612,0.269932,286.5041,193.7731,52.21081
6,0.1333333,-0.913336,-0.4266376,-0.3219579,-1.292886,-4.402343,-2.735028,0.3737155,1.220531,0.4345055,-0.2707605,0.5195876,-0.3190731,-1.33054,-4.27185,1.686563,0.2169546,1.134945,0.3894753,0.0005861559,-0.0008256862,3.312509E-05,-0.00650557,-2.234964,0.6611569,2.767355,0.7738518,1.075203,0.00162315,0.001486282,0.001030445,-0.01319756,-2.376726,-2.950936,2.714909,0.7770813,0.9581112,0.06895769,1.128144,0.2704022,285.7841,193.5192,52.01858
6,0.1444445,-0.9963706,-0.3398548,-0.4148441,-1.284511,-4.402864,-2.736165,0.3729784,1.222144,0.434984,-0.1463003,0.5751725,-0.250145,-1.322225,-4.272334,1.698933,0.216212,1.138276,0.3907685,-0.0005883857,0.0001313278,0.001087279,-0.006431534,-2.241154,0.6673583,2.767347,0.7738621,1.075206,0.001467436,-0.000640403,0.001022026,-0.01312459,-2.368857,-2.958771,2.714892,0.7771155,0.958073,0.06871201,1.132937,0.2710403,285.2913,193.7252,51.36157
6,0.1555556,-1.044234,-0.2909337,-0.48818,-1.274357,-4.404807,-2.736114,0.3725114,1.22423,0.4358003,-0.06965387,0.6627293,-0.187735,-1.312781,-4.272805,1.711056,0.2154754,1.141639,0.3919806,-0.0004711131,-0.0009275868,2.229685E-05,-0.006468286,-2.241651,0.6678199,2.767323,0.7738317,1.075199,0.0002719539,-0.001617704,1.622172E-05,-0.01305162,-2.37021,-2.95743,2.714895,0.7771767,0.9581195,0.06856152,1.137896,0.2719696,284.8182,193.9978,50.65999
6,0.1666667,-1.119766,-0.2406276,-0.6052197,-1.264183,-4.406521,-2.735064,0.3720376,1.226279,0.4364665,-0.02649483,0.731751,-0.1499733,-1.300718,-4.2746,1.724735,0.2152208,1.145722,0.3935449,-0.001549829,-0.001030317,0.001072736,-0.006422479,-2.244113,0.6703701,2.767287,0.7738129,1.075183,-0.0007827918,-0.001541422,8.237507E-05,-0.01312033,-2.369454,-2.958233,2.714904,0.7771925,0.9581645,0.06872684,1.143597,0.273751,284.3825,194.4678,49.81063
6,0.1777778,-1.193184,-0.2016172,-0.740119,-1.251743,-4.410699,-2.734677,0.3718266,1.228805,0.4375269,0.03485694,0.8390018,-0.08823363,-1.286664,-4.277303,1.739458,0.2149733,1.150107,0.39575,-0.0005443291,0.0001313288,-0.002099727,-0.006441121,-2.246329,0.6724985,2.767206,0.7738781,1.075232,-0.0007339764,-0.002623318,0.002204236,-0.01315175,-2.357738,-2.969975,2.714882,0.7771899,0.9581543,0.0689336,1.149564,0.2756505,283.9191,195.0425,48.95016
6,0.1888889,-1.230011,-0.1630826,-0.8200487,-1.238105,-4.415783,-2.73473,0.3717359,1.231443,0.4386981,0.1043501,0.9521526,-0.03196776,-1.273781,-4.279809,1.753222,0.214902,1.154431,0.397819,-0.000560297,0.0001277769,-0.001032978,-0.006422479,-2.252596,0.6787884,2.76719,0.7739028,1.075255,0.000419301,-0.0005717356,0.001081632,-0.01308358,-2.36041,-2.967364,2.714896,0.7772839,0.9580747,0.06893081,1.15499,0.2767531,283.4122,195.5294,48.19717
6,0.2,-1.278409,-0.1123705,-0.9395939,-1.224765,-4.4202,-2.73471,0.3714485,1.234056,0.4395752,0.1467138,1.021934,-0.01054072,-1.258211,-4.284508,1.768875,0.2147684,1.159473,0.4006135,0.0005865095,-0.0008316908,4.59E-05,-0.006422479,-2.259258,0.6854159,2.767375,0.7738308,1.075167,0.000419301,-0.0005717354,0.001081633,-0.01308358,-2.360964,-2.966816,2.714883,0.7773112,0.9580728,0.06929418,1.161516,0.2791637,282.8466,196.1773,47.26867
6,0.2111111,-1.316321,-0.04679847,-1.053015,-1.20828,-4.427557,-2.735096,0.3715303,1.237487,0.4411466,0.2212655,1.156624,0.04212597,-1.242377,-4.290582,1.784728,0.2149154,1.164858,0.4035718,-0.0004715935,-0.0009326657,3.311752E-05,-0.006431534,-2.265069,0.6912719,2.767397,0.7738717,1.075199,0.0003687776,0.0005040485,-0.001045158,-0.0129925,-2.364428,-2.963297,2.714866,0.7772933,0.9580833,0.07014669,1.168226,0.2817105,282.4024,196.7814,46.41604
6,0.2222222,-1.358358,0.003842562,-1.157987,-1.193013,-4.433949,-2.734527,0.3713985,1.240521,0.4421268,0.2467088,1.229635,0.05818391,-1.225833,-4.296736,1.801432,0.2149837,1.170649,0.4070005,-0.0004835972,-0.0009407813,0.001105362,-0.006347911,-2.288123,0.7142696,2.767321,0.7739142,1.07524,-0.002751683,0.0007262016,0.0002046206,-0.01303351,-2.364717,-2.962871,2.714862,0.7773204,0.9580809,0.07058436,1.175105,0.2843232,281.9837,197.8403,45.00319
6,0.2333333,-1.416182,0.03810024,-1.283013,-1.174572,-4.441503,-2.733917,0.3711038,1.244293,0.4440136,0.2820277,1.350191,0.05700672,-1.206569,-4.303466,1.819622,0.2147644,1.1769,0.4106443,0.0004843303,0.0002193866,5.493257E-05,-0.006366553,-2.285804,0.711957,2.767382,0.7738365,1.075179,0.001393997,-0.001706548,0.001020287,-0.01313365,-2.359335,-2.968332,2.714844,0.7771481,0.9580264,0.07116438,1.183125,0.2876801,281.7157,199.8802,42.19883
6,0.2444444,-1.476396,0.05523777,-1.424396,-1.154403,-4.449527,-2.731946,0.3709454,1.248339,0.4457605,0.2954362,1.489204,0.04464239,-1.185355,-4.310351,1.838463,0.2146481,1.183623,0.414578,0.001544666,0.0003210774,6.913837E-05,-0.006356965,-2.285446,0.7115474,2.767386,0.7738358,1.075193,0.0002803266,-0.0005570563,-0.001044919,-0.01300635,-2.360504,-2.96703,2.714858,0.7772135,0.9580107,0.0711622,1.191384,0.2914362,281.414,201.7977,39.38046
