loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.3479714,-0.9749205,0.1045891,-1.345237,-4.26771,-2.857043,0.3534642,1.251471,0.4997728,-0.9238843,0.3162981,-0.9578068,-1.392405,-4.135412,1.516662,0.2135419,1.146144,0.4374807,-0.0007263867,0.001022573,2.520371E-05,-0.006185991,-2.199948,0.6263129,2.767603,0.7736343,1.07493,-0.0005636014,0.001507895,9.317475E-05,-0.01335416,-2.343834,-2.983716,2.71514,0.7768338,0.9579718,0.08650514,1.110817,0.287976,294.7285,200.7545,42.63549
3,0.01111111,0.3120683,-0.9302654,0.1068656,-1.344007,-4.260499,-2.845892,0.3497334,1.250979,0.4984634,-0.9695876,0.3182923,-0.8727412,-1.391052,-4.12631,1.512131,0.209214,1.145819,0.4346993,0.001660038,-0.0008865875,-0.004204192,-0.006375608,-2.193107,0.6193647,2.767607,0.7736473,1.074904,-0.001428692,0.001568285,0.003347339,-0.01351394,-2.346358,-2.981254,2.715148,0.7768052,0.9579864,0.08345927,1.10936,0.2844798,294.6331,199.9396,42.80211
3,0.02222222,0.2341168,-0.8716574,0.1092888,-1.342221,-4.252511,-2.835095,0.3461019,1.250531,0.4971654,-0.9949771,0.325914,-0.8277215,-1.389813,-4.118266,1.510325,0.2050148,1.145798,0.4321404,-0.001491984,-0.002270213,0.002155154,-0.006117814,-2.244979,0.6711587,2.767477,0.7737375,1.074973,-0.0006899685,0.001524736,-0.00202793,-0.01338079,-2.348307,-2.979247,2.715125,0.7768182,0.9579337,0.08035126,1.108356,0.2809774,294.5911,199.4099,42.67682
3,0.03333334,0.1337495,-0.8402361,0.08457115,-1.340363,-4.245739,-2.823402,0.3426265,1.250123,0.4958644,-1.025208,0.3374882,-0.7768152,-1.386936,-4.110114,1.509951,0.200996,1.145923,0.4292459,-0.0007038652,0.001017641,-0.00103035,-0.006205165,-2.22168,0.6479479,2.76741,0.7736535,1.0749,-0.0008765588,-0.002738721,8.991524E-05,-0.01343458,-2.334676,-2.99286,2.715134,0.7768286,0.9579408,0.07728456,1.108218,0.2778167,294.5601,199.2442,42.2099
3,0.04444445,0.03046352,-0.8010494,0.0655586,-1.338251,-4.238013,-2.812695,0.3393083,1.24982,0.4945395,-1.036272,0.3473732,-0.748053,-1.384092,-4.102429,1.510699,0.1970966,1.146261,0.4264426,0.002667182,-0.0007890421,8.160195E-05,-0.006205165,-2.234468,0.6606528,2.767531,0.7735256,1.074818,-0.0027102,-0.0004750488,0.002348238,-0.01350968,-2.336105,-2.991408,2.715115,0.7769496,0.9578542,0.07446527,1.108559,0.2744079,294.5929,199.2924,41.65924
3,0.05555556,-0.07274421,-0.7491514,0.06128809,-1.336038,-4.231748,-2.80205,0.3361236,1.249593,0.4932911,-1.031663,0.3538918,-0.7015723,-1.381814,-4.095625,1.512938,0.193366,1.146818,0.4237635,0.0003411969,0.001121987,4.851232E-05,-0.006195578,-2.218234,0.6444392,2.767547,0.7735233,1.074855,-0.0005417274,0.002574255,-0.0009625533,-0.01342553,-2.343179,-2.984445,2.71512,0.7769651,0.9578437,0.07190652,1.109831,0.2711571,294.6918,199.4159,41.18729
3,0.06666667,-0.1492485,-0.702172,0.0587469,-1.333948,-4.225614,-2.791718,0.3329794,1.249425,0.4919419,-1.026603,0.353741,-0.6619055,-1.379801,-4.089252,1.515183,0.189639,1.147362,0.4212995,0.0005411135,-0.001000165,4.227203E-05,-0.006281864,-2.20936,0.6356065,2.767589,0.7735456,1.074854,0.001409709,-0.0007745026,-3.40188E-05,-0.01342979,-2.335225,-2.992494,2.715136,0.7769642,0.9578402,0.06958625,1.110702,0.2681028,294.7353,199.3783,40.92211
3,0.07777778,-0.2755462,-0.6317539,0.04816291,-1.331979,-4.221073,-2.781832,0.3301919,1.249319,0.490674,-1.005367,0.3443666,-0.6043314,-1.37736,-4.084412,1.521144,0.1863094,1.148522,0.4188921,-0.0005941183,-4.234782E-05,-0.002103115,-0.006385195,-2.201888,0.6282179,2.767589,0.7735281,1.074845,-0.001705869,-0.0005464474,0.00122322,-0.01353632,-2.335675,-2.991986,2.715163,0.7770005,0.9578469,0.0675087,1.112978,0.265038,294.7152,199.5522,40.60391
3,0.08888889,-0.3708175,-0.5877082,0.04100774,-1.329537,-4.216349,-2.771973,0.3275462,1.249444,0.4894421,-0.9868533,0.3489894,-0.558033,-1.374862,-4.079107,1.526749,0.1829115,1.149718,0.4167001,0.0004278606,5.078063E-05,3.491466E-05,-0.006385195,-2.203987,0.6303172,2.767606,0.7735802,1.074937,-0.0006403837,-0.0006251251,0.001162719,-0.01358425,-2.334056,-2.993705,2.715183,0.776932,0.9579716,0.06546469,1.115585,0.2621176,294.5696,199.6548,40.32087
3,0.1,-0.5369636,-0.5524426,0.008382784,-1.32609,-4.21258,-2.762643,0.3251755,1.249748,0.4883897,-0.9524248,0.3687556,-0.5076326,-1.370599,-4.074271,1.537066,0.1800919,1.151735,0.4145377,0.0005445691,-0.0010012,-0.001028648,-0.006431534,-2.195715,0.622095,2.767533,0.7735921,1.074956,0.001280426,-0.00182679,-0.001091124,-0.01351821,-2.333228,-2.994672,2.715139,0.7769434,0.9579734,0.06327365,1.118837,0.2592174,294.405,199.5623,40.25812
