loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-1.016686,-0.5290589,0.03384092,-1.203119,-0.2897253,-1.574077,-0.6604964,0.1699001,-0.2067084,-0.3442775,-0.740673,1.504393,-0.2492041,0.3489529,-0.08906366,-0.7378671,-2.505502,1.580223,-0.6617568,1.137015,-0.2875201,295.8956,228.2814,342.9946
1,0.01111111,-0.9826346,-0.5214446,0.02734897,-1.202822,-0.2840645,-1.566625,-0.6506114,0.2113737,-0.2002971,-0.3464911,-0.7300896,1.501199,-0.2500904,0.3755468,-0.06344276,-0.7376652,-2.497805,1.57726,-0.6625685,1.133299,-0.2893745,296.4423,227.8806,343.8801
1,0.02222222,-0.9591671,-0.5024184,0.0358602,-1.203573,-0.2779674,-1.559033,-0.6431354,0.2155569,-0.2003286,-0.3483937,-0.7239388,1.502165,-0.2510845,0.3840694,-0.05488612,-0.7379289,-2.491127,1.575038,-0.6636814,1.129478,-0.291514,296.806,227.1875,344.8909
1,0.03333334,-0.9059994,-0.4756125,0.05609712,-1.204737,-0.2733463,-1.552422,-0.6049734,0.1801862,-0.1997499,-0.3506643,-0.7219942,1.505745,-0.2511293,0.3840909,-0.06660426,-0.7390352,-2.484766,1.57313,-0.6644799,1.126412,-0.2933756,296.9669,226.0782,346.2492
1,0.04444445,-0.8441604,-0.4819403,0.06677835,-1.20582,-0.2667369,-1.547494,-0.5922434,0.1565993,-0.1903385,-0.3522387,-0.7208889,1.511016,-0.2565396,0.3745332,-0.07618272,-0.7402208,-2.479118,1.572022,-0.6654909,1.12331,-0.2953528,297.1523,225.37,347.1188
1,0.05555556,-0.7163231,-0.4931952,0.07204666,-1.206211,-0.2605317,-1.546559,-0.5802547,0.1489896,-0.1595862,-0.3530521,-0.7169869,1.513513,-0.2576078,0.3724041,-0.0751172,-0.7410325,-2.472949,1.570423,-0.6660394,1.121394,-0.2971223,297.1098,224.7506,347.654
1,0.06666667,-0.5642639,-0.4075856,0.107257,-1.208396,-0.2582041,-1.545773,-0.5641601,0.1648797,-0.1564886,-0.354708,-0.7098272,1.512752,-0.2555768,0.3511091,-0.08260611,-0.7420259,-2.468093,1.569654,-0.6662901,1.119063,-0.2990988,297.3137,224.7189,347.6783
1,0.07777778,-0.5143964,-0.3297681,0.1211892,-1.210355,-0.2561918,-1.542137,-0.532918,0.2040898,-0.1428269,-0.35607,-0.6994532,1.50813,-0.2588377,0.3554021,-0.09855512,-0.7435998,-2.461964,1.568243,-0.6666448,1.117055,-0.3008924,297.5287,225.1362,347.2752
1,0.08888889,-0.454125,-0.1931743,0.1328752,-1.211744,-0.2591405,-1.538317,-0.480269,0.2442167,-0.1208744,-0.3569722,-0.6878684,1.500905,-0.257807,0.3586165,-0.1102714,-0.7452728,-2.455864,1.56663,-0.6665874,1.115475,-0.302523,297.7536,226.339,346.165
1,0.1,-0.4279096,-0.0642408,0.1414422,-1.213706,-0.2623001,-1.532918,-0.443894,0.2493224,-0.1095214,-0.3581968,-0.6795737,1.496917,-0.2566758,0.3554008,-0.09428018,-0.7456574,-2.450104,1.565191,-0.6668293,1.11433,-0.3040673,298.0113,227.6768,344.9359
1,0.1111111,-0.4079664,0.03171442,0.1403909,-1.215191,-0.2660988,-1.527747,-0.3914282,0.2276168,-0.07176279,-0.3577717,-0.6743843,1.494535,-0.2491719,0.319071,-0.05070221,-0.7447615,-2.446677,1.565199,-0.6669639,1.113565,-0.3052537,298.3261,228.4896,344.187
1,0.1222222,-0.3878288,0.06043594,0.1404005,-1.216859,-0.2666458,-1.52387,-0.347775,0.183665,-0.05209509,-0.3578713,-0.6723794,1.495014,-0.2417616,0.2913368,-0.04225353,-0.7448829,-2.443153,1.565013,-0.6673094,1.112997,-0.3064944,298.5495,228.7781,343.9495
1,0.1333333,-0.3324187,0.05209596,0.1500054,-1.218608,-0.2667481,-1.522113,-0.3085313,0.1205415,-0.03456257,-0.3576114,-0.674674,1.499293,-0.2344059,0.2742901,-0.05403287,-0.7458955,-2.439445,1.564696,-0.667567,1.113026,-0.3075574,298.6135,228.9147,343.8235
1,0.1444445,-0.2705648,0.03309115,0.1489743,-1.219989,-0.265988,-1.521686,-0.2873014,0.07351738,-0.01681527,-0.3574569,-0.6760237,1.50307,-0.2271393,0.2498082,-0.07752725,-0.7475642,-2.436376,1.564806,-0.6680693,1.112576,-0.3086601,298.5387,229.0896,343.6879
1,0.1555556,-0.2396688,0.03106057,0.1532672,-1.221831,-0.2661803,-1.520105,-0.2723177,0.0648779,-0.005272688,-0.3571507,-0.6747885,1.504371,-0.2154913,0.2359336,-0.08399108,-0.7487323,-2.433306,1.564506,-0.6683906,1.112916,-0.3095633,298.2385,228.7389,344.0854
1,0.1666667,-0.2003472,0.05566834,0.1532866,-1.22331,-0.2675705,-1.518698,-0.2371202,0.0518809,0.006053908,-0.35678,-0.67327,1.50452,-0.2006288,0.1954106,-0.07025206,-0.7487962,-2.431854,1.565014,-0.6688331,1.113122,-0.3105544,297.9113,228.1913,344.7115
1,0.1777778,-0.1833483,0.07059248,0.1479704,-1.224756,-0.2683252,-1.517131,-0.2296516,0.0539695,0.005984385,-0.3567608,-0.6713584,1.504997,-0.1910636,0.1751411,-0.06392975,-0.7492037,-2.429922,1.565269,-0.6693168,1.113351,-0.3114896,297.6635,227.7187,345.2058
1,0.1888889,-0.1621143,0.1005226,0.1352129,-1.225729,-0.2708738,-1.515415,-0.2103024,0.05808926,0.02070574,-0.356267,-0.6685418,1.504029,-0.1708584,0.1612165,-0.06084018,-0.7497464,-2.428023,1.565072,-0.6694714,1.113965,-0.3123418,297.4189,227.3184,345.5701
1,0.2,-0.1430339,0.1314325,0.1203261,-1.226732,-0.2727695,-1.513937,-0.19739,0.05692905,0.03441324,-0.3556332,-0.666104,1.503664,-0.1634817,0.1462918,-0.06835582,-0.7507797,-2.426412,1.565469,-0.6700044,1.114537,-0.3133227,297.2777,227.0701,345.7627
1,0.2111111,-0.1292561,0.1559895,0.1086331,-1.227686,-0.2754694,-1.512031,-0.1652759,0.05030201,0.05324636,-0.3543831,-0.6648214,1.50318,-0.1454724,0.1292215,-0.08122592,-0.752033,-2.424868,1.565306,-0.6703762,1.11498,-0.3141407,297.2026,227.104,345.7165
1,0.2222222,-0.1218554,0.1730511,0.1065311,-1.229231,-0.2778843,-1.510105,-0.1417975,0.02349536,0.07211637,-0.3528683,-0.6658116,1.5049,-0.1306221,0.1142825,-0.08877419,-0.7532687,-2.423549,1.565258,-0.6704842,1.115312,-0.3148096,297.1561,227.6365,345.2374
1,0.2333333,-0.1218797,0.1837217,0.1054445,-1.230133,-0.280596,-1.508036,-0.1248932,-0.01817444,0.08141351,-0.3515277,-0.6701999,1.50982,-0.1263802,0.1079138,-0.09412061,-0.7543974,-2.421772,1.565061,-0.6705863,1.115821,-0.3153429,297.1966,228.4667,344.4798
1,0.2444444,-0.1208738,0.1996656,0.1086523,-1.23167,-0.2829151,-1.50619,-0.1121737,-0.04810637,0.09185465,-0.3500757,-0.6744003,1.514724,-0.1221718,0.1004539,-0.100544,-0.7557529,-2.420533,1.565372,-0.6708593,1.116572,-0.3163314,297.1904,229.2645,343.7588
1,0.2555556,-0.1135032,0.2220584,0.1235913,-1.233855,-0.2862579,-1.50417,-0.1027089,-0.07479103,0.09488407,-0.3487926,-0.6784291,1.519431,-0.1211058,0.1036787,-0.105861,-0.7570488,-2.418347,1.565055,-0.6709381,1.117389,-0.3169529,297.2512,230.255,342.8706
1,0.2666667,-0.07619173,0.2094035,0.1385409,-1.235895,-0.2881583,-1.50405,-0.1027843,-0.0843721,0.09272798,-0.3477651,-0.6818725,1.523805,-0.1221994,0.09729312,-0.1069349,-0.7582718,-2.417116,1.565559,-0.6709709,1.118488,-0.3179386,297.2503,231.117,342.1214
1,0.2777778,0.01007071,0.2011442,0.1674075,-1.238715,-0.2895021,-1.506708,-0.1047475,-0.07372656,0.1034371,-0.3462221,-0.6823722,1.52553,-0.1232666,0.1026284,-0.1101162,-0.7596262,-2.415129,1.565596,-0.6708853,1.120185,-0.319088,297.1908,232.2235,341.0779
