loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.2256445,-0.09851236,0.1171999,-1.285096,-0.4905292,-1.390608,-0.2336926,0.0009866357,-0.03545902,-0.3733304,-0.9183006,1.769079,-0.06052308,0.1311515,-0.07438447,-0.6814497,-2.05099,1.269208,-0.6985384,1.094851,-0.3081004,282.4911,229.2087,346.2471
3,0.01111111,-0.1830313,-0.1036756,0.1226182,-1.286082,-0.4889015,-1.390342,-0.203908,-0.01949187,-0.02737085,-0.3735376,-0.9200082,1.771828,-0.06047115,0.1120841,-0.08691315,-0.6827306,-2.049166,1.268215,-0.6981545,1.095324,-0.3093445,282.4459,229.4613,345.8622
3,0.02222222,-0.1520916,-0.1131578,0.1216495,-1.287132,-0.486967,-1.390271,-0.1783231,-0.02288702,-0.02341033,-0.3737597,-0.9206452,1.773701,-0.06171283,0.1092832,-0.09042217,-0.6841208,-2.047441,1.268035,-0.6977845,1.095735,-0.3104403,282.3707,230.2707,345.0083
3,0.03333334,-0.1415001,-0.09608282,0.1205807,-1.288343,-0.4860876,-1.389232,-0.1537841,-0.0123875,-0.02682117,-0.3741177,-0.9198867,1.773906,-0.0640471,0.1060243,-0.08862694,-0.6853315,-2.04625,1.267902,-0.6974981,1.096182,-0.3114056,282.2567,231.5735,343.7016
3,0.04444445,-0.1415883,-0.07370728,0.1258533,-1.289719,-0.4856391,-1.387753,-0.1440723,-0.001821905,-0.02260799,-0.3741273,-0.9188076,1.7742,-0.06377889,0.0932485,-0.07806122,-0.6856974,-2.043811,1.266573,-0.6971864,1.096597,-0.3124365,282.2194,232.6827,342.5207
3,0.05555556,-0.1299669,-0.04596971,0.1247642,-1.291106,-0.4857846,-1.386612,-0.1204091,0.01714374,-0.01424422,-0.3738855,-0.9166334,1.772735,-0.06130353,0.08094247,-0.0739025,-0.6868676,-2.042456,1.265958,-0.6967899,1.097051,-0.3131168,282.2987,233.7357,341.4147
3,0.06666667,-0.09270121,-0.03734179,0.1205701,-1.292088,-0.48509,-1.387081,-0.1075307,0.02342389,-0.009031611,-0.3738119,-0.9153045,1.772462,-0.06273498,0.07411249,-0.0799371,-0.6880724,-2.042105,1.266427,-0.6963818,1.097508,-0.3139976,282.3298,234.4874,340.5705
3,0.07777778,-0.03518958,-0.0233127,0.1089677,-1.292883,-0.4849712,-1.388767,-0.09034112,0.02431451,0.003578261,-0.3731611,-0.9142931,1.772012,-0.06135312,0.06114495,-0.07904302,-0.6891036,-2.040614,1.265722,-0.6960015,1.097955,-0.3146773,282.3661,235.5401,339.4015
3,0.08888889,-0.02775962,-0.01796612,0.1078991,-1.293836,-0.4846804,-1.388585,-0.0839091,0.0199744,0.009875886,-0.3728223,-0.9143165,1.772713,-0.0574305,0.05539696,-0.07741754,-0.6899793,-2.040394,1.266031,-0.6958122,1.09851,-0.3153069,282.3637,236.5548,338.3076
3,0.1,-0.0001283772,0.000247098,0.1111303,-1.29531,-0.4850436,-1.389479,-0.06903872,0.002796642,0.01707942,-0.3724772,-0.9156475,1.774277,-0.05984139,0.04989391,-0.085474,-0.6912709,-2.040509,1.266869,-0.6954811,1.098994,-0.3157714,282.3158,237.484,337.3266
3,0.1111111,0.01266713,-0.0007832963,0.1058363,-1.296233,-0.4848013,-1.39003,-0.06265163,-0.007935051,0.02334293,-0.3721006,-0.9172263,1.7762,-0.05920887,0.04188049,-0.09159954,-0.6924959,-2.040848,1.267759,-0.6952691,1.099594,-0.3162656,282.2729,237.9964,336.8101
3,0.1222222,0.01904944,0.004550523,0.1026429,-1.297193,-0.4847214,-1.390471,-0.04670662,-0.01551993,0.02631721,-0.3718838,-0.9184401,1.77753,-0.05877031,0.03044482,-0.09485218,-0.6938371,-2.039888,1.267198,-0.6950042,1.100034,-0.3166332,282.2493,238.3643,336.4043
