loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.432166,-0.3620957,-0.005206607,-1.237509,-0.4548684,-1.44275,-0.2608676,0.003980041,-0.02346302,-0.3336643,-0.8757528,1.749678,-0.1153393,0.08043776,-0.1454934,-0.8962325,-2.337944,1.511353,-0.6965534,1.128764,-0.3071131,287.4727,202.6124,8.806507
3,0.01111111,-0.4153376,-0.3225564,0.008554995,-1.237741,-0.4523976,-1.439501,-0.272744,-0.004423738,-0.03296033,-0.3343796,-0.8763781,1.753664,-0.1151462,0.08789906,-0.1444761,-0.897872,-2.336494,1.511722,-0.6964384,1.127257,-0.3088898,287.4587,203.9557,7.246613
3,0.02222222,-0.3901139,-0.2520929,0.02007473,-1.237934,-0.4516673,-1.436175,-0.2749889,-0.001156539,-0.04571801,-0.3354289,-0.8752894,1.755828,-0.1177535,0.1028652,-0.1499841,-0.8998662,-2.334469,1.511976,-0.696458,1.125931,-0.3105972,287.2074,206.3582,4.681726
3,0.03333334,-0.3777629,-0.1667881,0.03897681,-1.23897,-0.4518665,-1.432176,-0.272901,0.007389814,-0.05529366,-0.3363088,-0.8736708,1.757272,-0.1175321,0.1092463,-0.1510896,-0.901675,-2.33277,1.512226,-0.6963899,1.12468,-0.3119945,287.1299,208.2581,2.71015
3,0.04444445,-0.3482549,-0.1100903,0.06014597,-1.240042,-0.4526639,-1.428947,-0.2686977,-0.005422831,-0.05220582,-0.3370103,-0.8743637,1.760801,-0.1249035,0.1105184,-0.1534396,-0.9035525,-2.331291,1.513072,-0.6964046,1.123591,-0.3134394,287.1714,209.5234,1.370491
3,0.05555556,-0.3196269,-0.08542725,0.07294463,-1.241262,-0.4520609,-1.426678,-0.2644275,-0.003301948,-0.05225179,-0.3376483,-0.8731637,1.76258,-0.1265847,0.1179691,-0.1620626,-0.9057161,-2.329488,1.513579,-0.6964881,1.122903,-0.3144626,287.2245,210.3784,0.5772887
3,0.06666667,-0.2612709,-0.04674026,0.08897726,-1.242749,-0.4529739,-1.425211,-0.2623682,-0.002220929,-0.05972663,-0.3385464,-0.872581,1.764931,-0.1296592,0.1169607,-0.167471,-0.9078493,-2.328023,1.514233,-0.696519,1.122267,-0.3156739,287.2124,211.1357,359.8269
3,0.07777778,-0.230531,-0.02206683,0.1017819,-1.244411,-0.453188,-1.423464,-0.2613572,-0.01181331,-0.05871875,-0.339364,-0.8732782,1.768495,-0.1371182,0.1150476,-0.1697966,-0.9098679,-2.326495,1.515127,-0.6964421,1.12245,-0.3163995,287.0722,211.6625,359.3498
3,0.08888889,-0.1444105,0.02833777,0.08804133,-1.24523,-0.4554218,-1.423971,-0.2473405,0.006184548,-0.05453179,-0.3397102,-0.8711658,1.768871,-0.1370545,0.1171772,-0.1698101,-0.9118504,-2.324902,1.515694,-0.6963254,1.122545,-0.3173651,286.9591,212.375,358.657
3,0.1,-0.09224051,0.0306828,0.09460454,-1.246465,-0.4551694,-1.42478,-0.231277,0.022084,-0.05784075,-0.3403717,-0.8678113,1.7676,-0.1421821,0.1204969,-0.1742247,-0.9137929,-2.323211,1.516552,-0.6960562,1.122957,-0.3181289,286.8231,213.7265,357.3033
3,0.1111111,-0.06261744,0.05754437,0.119093,-1.248545,-0.4566043,-1.424671,-0.2036435,0.03900814,-0.07510836,-0.3415573,-0.8641292,1.765445,-0.1432076,0.1258832,-0.1700293,-0.9155958,-2.321372,1.517034,-0.6956732,1.123788,-0.3190048,286.6785,216.0406,354.9297
3,0.1222222,0.005142607,0.1611108,0.1114887,-1.251534,-0.4626486,-1.424328,-0.1533962,0.06103516,-0.07236902,-0.3429544,-0.8570638,1.760918,-0.1373979,0.1202314,-0.1932672,-0.92056,-2.318579,1.518331,-0.6945741,1.125806,-0.3205269,286.3318,221.0284,349.7975
3,0.1333333,0.0485852,0.2060762,0.1200048,-1.25364,-0.466189,-1.424873,-0.1212004,0.05219446,-0.04398101,-0.3424394,-0.8559421,1.760272,-0.1279491,0.09339157,-0.1789571,-0.9221414,-2.318529,1.51952,-0.6940591,1.126972,-0.3211077,286.2634,223.2658,347.4693
3,0.1444445,0.05912894,0.2316778,0.1199494,-1.255476,-0.4692415,-1.424785,-0.08162261,0.02303296,-0.01042804,-0.3416665,-0.8582851,1.762112,-0.1256415,0.06562743,-0.1765611,-0.9239912,-2.318934,1.521081,-0.6934522,1.128932,-0.3215363,286.2016,225.2188,345.4546
3,0.1555556,0.08153564,0.2328024,0.1072322,-1.256488,-0.4719952,-1.425445,-0.05182594,-0.002790652,0.004059631,-0.3414705,-0.8608551,1.764269,-0.1266934,0.02403876,-0.1837434,-0.926126,-2.320458,1.523685,-0.6928562,1.131053,-0.3217053,286.1622,226.824,343.797
3,0.1666667,0.1072768,0.2030144,0.09465035,-1.25726,-0.47271,-1.427385,-0.02102576,-0.02431853,0.008975752,-0.3414646,-0.863261,1.765791,-0.1247822,0.007934503,-0.1931608,-0.9285335,-2.320999,1.525441,-0.6921245,1.133652,-0.3218974,286.009,228.6496,341.984
3,0.1777778,0.1586488,0.1616329,0.07792577,-1.257447,-0.4731239,-1.430812,0.004513817,-0.02982435,0.009750857,-0.3414167,-0.8648749,1.766405,-0.1311914,-0.005818482,-0.2070969,-0.9312936,-2.321851,1.527636,-0.691512,1.136208,-0.3221668,285.8491,230.7385,339.8747
3,0.1888889,0.2121087,0.1361933,0.05477221,-1.257369,-0.4735313,-1.434914,0.02696951,-0.01825347,0.01062019,-0.3413326,-0.8635976,1.764313,-0.1309687,-0.03781871,-0.211118,-0.9336425,-2.323712,1.530228,-0.6908727,1.139472,-0.3222147,285.5764,232.9751,337.546
3,0.2,0.2537395,0.1373728,0.02934142,-1.257062,-0.4757088,-1.438319,0.06350195,-0.003669985,0.03053786,-0.3402172,-0.8627135,1.761459,-0.1250062,-0.08808473,-0.2105902,-0.9358332,-2.327248,1.533502,-0.690147,1.143301,-0.3221727,285.3638,235.3065,335.0887
3,0.2111111,0.2825333,0.1448673,0.0113083,-1.256838,-0.4773556,-1.441843,0.08722965,0.0003320724,0.0558607,-0.338859,-0.8628924,1.759951,-0.1142784,-0.1311079,-0.2206193,-0.9382625,-2.33095,1.536696,-0.6895832,1.14728,-0.3220682,285.2227,238.32,331.9233
3,0.2222222,0.3218474,0.1918203,-0.01748426,-1.25613,-0.4816827,-1.44542,0.1323743,0.002004772,0.09268173,-0.336468,-0.8640029,1.757906,-0.1051821,-0.1527251,-0.225538,-0.9408575,-2.334147,1.539426,-0.6888621,1.151732,-0.3219635,285.1908,242.2726,327.7886
3,0.2333333,0.3429004,0.2738428,-0.04435071,-1.25529,-0.4879534,-1.447955,0.1591575,-0.01104952,0.11578,-0.3347642,-0.8663918,1.757719,-0.08828646,-0.1606957,-0.2282047,-0.9434493,-2.336488,1.541128,-0.6881118,1.156013,-0.3216717,285.2423,246.1065,323.838
3,0.2444444,0.3565905,0.3228525,-0.05939123,-1.254757,-0.4937181,-1.450628,0.187986,-0.02088615,0.1282222,-0.3330464,-0.8691647,1.757274,-0.06902502,-0.153777,-0.223452,-0.9457104,-2.338348,1.542238,-0.6875436,1.161196,-0.3212037,285.4072,250.4313,319.4539
3,0.2555556,0.3819222,0.3974528,-0.08193563,-1.254053,-0.5010332,-1.453513,0.2327325,-0.03507486,0.1372767,-0.3315902,-0.8724132,1.756269,-0.02299841,-0.1509019,-0.2274988,-0.9481306,-2.340194,1.54202,-0.6871493,1.166635,-0.3203509,285.626,254.4212,315.4384
3,0.2666667,0.3978289,0.4378766,-0.1097068,-1.252705,-0.5070978,-1.456597,0.2860406,-0.0525403,0.1515511,-0.3298783,-0.8765742,1.755221,0.002327055,-0.1537483,-0.2214375,-0.9502899,-2.342535,1.542613,-0.6868676,1.172411,-0.3195127,285.9056,258.4209,311.4438
3,0.2777778,0.421297,0.4517466,-0.1341903,-1.250855,-0.5132007,-1.4602,0.3170359,-0.05065683,0.1597567,-0.3279337,-0.879248,1.753125,0.0008131862,-0.172914,-0.2256054,-0.9528359,-2.345742,1.544497,-0.6866903,1.178083,-0.3188186,286.2327,262.329,307.5403
3,0.2888889,0.4458455,0.4783131,-0.1778746,-1.248176,-0.5197681,-1.463996,0.3490533,-0.05944419,0.1721558,-0.326062,-0.8829077,1.751895,0.001520991,-0.1900203,-0.2307918,-0.9555054,-2.349132,1.54643,-0.6868536,1.184576,-0.3177282,286.5527,266.4499,303.4771
3,0.3,0.4511865,0.5006194,-0.2088364,-1.245462,-0.527145,-1.466798,0.3674782,-0.06075951,0.2028529,-0.3229477,-0.887058,1.751106,0.007102415,-0.2125317,-0.2261984,-0.9575593,-2.352888,1.548545,-0.6871677,1.191414,-0.3163347,286.8654,269.961,300.0224
3,0.3111111,0.4532738,0.5462597,-0.2558606,-1.241756,-0.5354775,-1.469046,0.3795696,-0.05350894,0.2336447,-0.319444,-0.8898585,1.749269,0.01130779,-0.2491319,-0.2631041,-0.9614086,-2.357829,1.551243,-0.6878098,1.198429,-0.3148887,287.1035,273.0659,297.0029
3,0.3222222,0.4425041,0.6110293,-0.3051134,-1.237852,-0.5455342,-1.470205,0.4219386,-0.05091935,0.3099155,-0.3135984,-0.8951534,1.748181,0.01473919,-0.2643087,-0.287412,-0.9654247,-2.36217,1.553434,-0.688671,1.205812,-0.3133729,287.3544,275.8829,294.2151
3,0.3333333,0.4360612,0.6672766,-0.3628798,-1.232719,-0.5563349,-1.471221,0.4415029,-0.0415898,0.3406439,-0.3088793,-0.8984174,1.745717,0.02011977,-0.2526711,-0.2777507,-0.9680015,-2.364851,1.554634,-0.6898192,1.213588,-0.3117371,287.6723,278.4188,291.6725
3,0.3444445,0.4169711,0.7052714,-0.4355217,-1.226436,-0.5664837,-1.471792,0.4470737,-0.04172927,0.3640195,-0.304362,-0.9028841,1.744886,0.04383571,-0.2446098,-0.2409139,-0.9692138,-2.367778,1.555056,-0.6909024,1.221385,-0.3102223,288.0349,280.9991,289.1001
3,0.3555556,0.365903,0.7559049,-0.5210928,-1.219026,-0.5784658,-1.470037,0.4591599,-0.04515803,0.4011665,-0.2986874,-0.9083595,1.744506,0.06010865,-0.2567165,-0.2254578,-0.9711558,-2.371819,1.556097,-0.6924748,1.229962,-0.3083157,288.3399,283.8503,286.2435
3,0.3666667,0.2850149,0.8063884,-0.6014557,-1.211031,-0.5906976,-1.466474,0.4666974,-0.07515067,0.4286543,-0.2936284,-0.917891,1.74819,0.06205243,-0.300242,-0.1888588,-0.9720501,-2.377744,1.55893,-0.6943681,1.238951,-0.306394,288.6364,286.6978,283.4818
3,0.3777778,0.2243986,0.8410416,-0.6752859,-1.202495,-0.6032571,-1.46266,0.474261,-0.1275824,0.4731062,-0.287501,-0.9332025,1.757251,0.07560584,-0.3293003,-0.1701601,-0.9732964,-2.383373,1.560777,-0.6968163,1.248139,-0.3041954,288.7739,288.9839,281.334
3,0.3888889,0.1914278,0.8694836,-0.7223707,-1.194255,-0.6155529,-1.459501,0.474182,-0.1702853,0.4942298,-0.2821928,-0.9490771,1.76727,0.06919374,-0.362128,-0.1669051,-0.9750531,-2.389507,1.563896,-0.6989749,1.257327,-0.301938,288.8424,290.893,279.5834
3,0.4,0.1262929,0.9573743,-0.7879127,-1.184981,-0.631412,-1.453001,0.4825954,-0.2343904,0.5258406,-0.2763157,-0.9719824,1.783543,0.0740148,-0.3921983,-0.1804118,-0.9775383,-2.396139,1.566638,-0.7020687,1.267604,-0.2990829,288.3209,292.0322,278.7538
3,0.4111111,0.1262929,0.9573743,-0.7879127,-1.184981,-0.631412,-1.453001,0.4825954,-0.2343904,0.5258406,-0.2763157,-0.9719824,1.783543,0.0740148,-0.3921983,-0.1804118,-0.9775383,-2.396139,1.566638,-0.7020687,1.267604,-0.2990829,288.3209,292.0322,278.7538
3,0.4222222,0.06511706,1.086941,-0.8227013,-1.17657,-0.6505628,-1.444311,0.4813972,-0.3293837,0.5744627,-0.2701825,-1.002236,1.807134,0.07844555,-0.4339689,-0.1927952,-0.9801919,-2.403605,1.569863,-0.7047705,1.277491,-0.2965263,287.9877,293.3008,277.7675
3,0.4333333,0.04332715,1.183891,-0.8102559,-1.170807,-0.6696423,-1.436714,0.4696977,-0.3634779,0.5989387,-0.2644317,-1.026492,1.825722,0.0749802,-0.4659941,-0.2171735,-0.9835048,-2.411242,1.573396,-0.7079111,1.287937,-0.293601,287.5512,294.1653,277.2889
3,0.4444444,0.01207668,1.331583,-0.8917938,-1.161374,-0.692669,-1.426975,0.4552847,-0.3785232,0.6565583,-0.2567373,-1.053842,1.847571,0.07458344,-0.5216717,-0.2626277,-0.9879166,-2.420215,1.577578,-0.7111995,1.298444,-0.2909271,287.3172,295.5182,276.3723
3,0.4555556,-0.05082124,1.358932,-0.9091574,-1.153268,-0.7112851,-1.416937,0.4491537,-0.3839146,0.6842939,-0.2498668,-1.079756,1.867744,0.07304496,-0.5494037,-0.2763374,-0.991415,-2.428257,1.581377,-0.7142283,1.309011,-0.2882166,287.1978,297.3585,274.9825
3,0.4666667,-0.2203351,1.42833,-0.9674659,-1.144204,-0.7332194,-1.399567,0.4379696,-0.3893815,0.7387224,-0.241603,-1.110173,1.892849,0.06235477,-0.6086766,-0.2612908,-0.993897,-2.438767,1.586822,-0.7185932,1.319642,-0.2855715,287.07,299.9081,273.0278
3,0.4777778,-0.4418689,1.488867,-1.041992,-1.134017,-0.7557039,-1.378322,0.4392207,-0.4353765,0.7864569,-0.2341062,-1.14938,1.926015,0.04941857,-0.671061,-0.2463204,-0.996295,-2.4498,1.592837,-0.7227861,1.330285,-0.2833782,286.7818,302.4847,270.9739
