loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.5561924,-0.5364682,-0.05053711,-1.310686,-0.5527908,-1.419485,-0.394408,0.08036059,-0.1167238,-0.379297,-0.8678938,1.751855,-0.1004242,0.1469148,-0.08052325,-1.072184,-2.188691,1.428124,-0.6966841,1.117617,-0.3020162,283.0217,197.8442,15.19767
2,0.01111111,-0.5348588,-0.442838,-0.1370177,-1.305438,-0.5516195,-1.41427,-0.3952218,0.09417346,-0.1038846,-0.3798584,-0.8635774,1.752184,-0.1131696,0.157786,-0.08991323,-1.073822,-2.186605,1.428723,-0.6970016,1.114956,-0.3039929,283.2487,198.6404,14.13241
2,0.02222222,-0.5012254,-0.3861228,-0.07840855,-1.306077,-0.5491363,-1.410501,-0.3949513,0.09300271,-0.07725804,-0.3796826,-0.8608658,1.754046,-0.1236834,0.152727,-0.1008316,-1.075507,-2.185146,1.429764,-0.6967376,1.113568,-0.3055304,283.1665,200.0857,12.57066
2,0.03333334,-0.4330923,-0.39541,-0.05574485,-1.305212,-0.5439959,-1.409422,-0.3926446,0.08759162,-0.05706197,-0.3795494,-0.8585456,1.756078,-0.1321081,0.1507966,-0.1094978,-1.077097,-2.183798,1.430849,-0.6967133,1.11172,-0.3073383,283.2642,201.7106,10.74056
2,0.04444445,-0.3727353,-0.3386475,-0.01832546,-1.305927,-0.5418585,-1.407805,-0.3764965,0.08632785,-0.04019057,-0.3791969,-0.8561967,1.757523,-0.1384484,0.1585068,-0.1189181,-1.079008,-2.181773,1.431669,-0.6963935,1.110937,-0.3086563,283.3468,203.9112,8.427794
2,0.05555556,-0.3028243,-0.2743794,0.02017077,-1.306974,-0.5407181,-1.406737,-0.3425157,0.07219988,-0.03954239,-0.3796592,-0.8547496,1.758961,-0.1595936,0.1697073,-0.141176,-1.081685,-2.179757,1.433209,-0.6960497,1.110426,-0.3099259,283.5739,205.7646,6.56852
2,0.06666667,-0.2572961,-0.2336646,0.05117086,-1.308349,-0.5391452,-1.405755,-0.3329797,0.06360602,-0.03755426,-0.3800709,-0.8528182,1.76071,-0.1669775,0.1731552,-0.1507387,-1.083934,-2.177743,1.434406,-0.6957086,1.10999,-0.3112334,283.7146,207.5167,4.815084
2,0.07777778,-0.192744,-0.1662291,0.0938455,-1.30995,-0.5390323,-1.405772,-0.3074059,0.04950172,-0.02615947,-0.379983,-0.8526297,1.763026,-0.1828898,0.1656757,-0.1532584,-1.085854,-2.176245,1.436237,-0.6954265,1.110109,-0.3122455,283.5584,209.6227,2.748458
2,0.08888889,-0.1599548,-0.1266477,0.1152077,-1.311931,-0.538717,-1.405251,-0.2839329,0.03541496,-0.01154911,-0.3796341,-0.8524044,1.765256,-0.1858643,0.15117,-0.1675732,-1.088045,-2.175285,1.437955,-0.6949577,1.11049,-0.313354,283.399,211.6817,0.7219785
2,0.1,-0.1006793,-0.0624545,0.150455,-1.31455,-0.5393796,-1.405935,-0.2539763,0.0265725,0.00727818,-0.3789076,-0.8528294,1.767349,-0.1909494,0.1345265,-0.1819893,-1.090633,-2.174617,1.439917,-0.6943622,1.112096,-0.3142752,283.1136,213.7656,358.732
2,0.1111111,-0.0688078,-0.04420521,0.1547978,-1.31601,-0.5392768,-1.406058,-0.2314239,0.03275225,0.01984729,-0.3782434,-0.8506451,1.767265,-0.1929623,0.1186003,-0.1846299,-1.0928,-2.174114,1.441855,-0.6938103,1.113005,-0.3153118,282.9748,215.7059,356.801
2,0.1222222,0.02379636,-0.02682041,0.158363,-1.317894,-0.539239,-1.409309,-0.2067246,0.0581215,0.01862354,-0.3778163,-0.8467819,1.765142,-0.1895295,0.08464331,-0.1888319,-1.09497,-2.174674,1.444065,-0.6930484,1.115304,-0.3161104,282.6375,217.7559,354.7581
2,0.1333333,0.04080423,-0.02144108,0.1616068,-1.319473,-0.538578,-1.410326,-0.1885509,0.06758921,0.01634282,-0.3775004,-0.8432708,1.763295,-0.1819418,0.0677333,-0.1924687,-1.097143,-2.174904,1.445952,-0.6925179,1.116975,-0.3168596,282.4702,219.8349,352.6567
2,0.1444445,0.07902366,0.008536719,0.1670365,-1.32166,-0.5393631,-1.41237,-0.1510979,0.07576682,0.02557074,-0.3766908,-0.8406034,1.761173,-0.1797109,0.0582927,-0.1969986,-1.099503,-2.174886,1.447862,-0.6918379,1.119228,-0.3176959,282.1824,221.7191,350.7414
2,0.1555556,0.08322543,0.03518734,0.1606209,-1.323653,-0.5405828,-1.413,-0.1276353,0.07237058,0.03062778,-0.3761832,-0.8386635,1.760056,-0.1688944,0.03824118,-0.2017655,-1.101787,-2.175616,1.449696,-0.691211,1.121257,-0.318528,281.9436,223.5424,348.8703
2,0.1666667,0.07776025,0.07777267,0.1573076,-1.325621,-0.5426851,-1.413178,-0.08820084,0.0570781,0.04400333,-0.3752341,-0.8389331,1.759821,-0.1601549,0.01185603,-0.208885,-1.104281,-2.176891,1.451852,-0.6906074,1.123787,-0.3192621,281.641,224.6948,347.6559
2,0.1777778,0.07882012,0.08522601,0.1508921,-1.327035,-0.5436939,-1.413716,-0.02548621,0.01494956,0.0634104,-0.3742599,-0.8423983,1.761335,-0.1470663,-0.02075339,-0.2204098,-1.106927,-2.178725,1.453874,-0.6899776,1.12642,-0.3201036,281.3582,225.5056,346.7815
2,0.1888889,0.09600458,0.06714015,0.1339623,-1.327912,-0.5436758,-1.415375,-0.01698564,0.00420158,0.06967083,-0.3733549,-0.8437927,1.762523,-0.1353149,-0.03034244,-0.2184553,-1.109159,-2.179763,1.455489,-0.6894274,1.128982,-0.3208694,281.1049,226.8104,345.3948
2,0.2,0.1260246,0.03738431,0.1149679,-1.328173,-0.5429552,-1.418046,0.02009905,-0.02486862,0.07343105,-0.3726391,-0.8470898,1.764218,-0.1255366,-0.06549038,-0.2173006,-1.111231,-2.182234,1.457631,-0.6889443,1.132345,-0.3214412,280.7765,228.3169,343.7385
2,0.2111111,0.1560307,0.006567048,0.100238,-1.328476,-0.5419778,-1.421029,0.0306799,-0.02920128,0.07010669,-0.3720931,-0.8483404,1.764824,-0.1060828,-0.0894876,-0.2306287,-1.114007,-2.184695,1.45926,-0.6884133,1.135018,-0.3221474,280.5192,230.1031,341.8698
2,0.2222222,0.1784951,0.0002212245,0.08437127,-1.328839,-0.5416982,-1.423811,0.03498412,-0.01856691,0.06584229,-0.3715062,-0.8481694,1.764116,-0.07509295,-0.09660085,-0.2358657,-1.116601,-2.186505,1.459862,-0.688002,1.138675,-0.3225793,280.1287,232.5267,339.4136
