loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.466068,-0.4372433,-0.07121132,-1.310954,-0.4471005,-1.530592,-0.3519092,-0.1079956,-0.02596329,-0.3650911,-0.8564561,1.750542,-0.1460183,0.06076354,-0.3069744,-0.924894,-2.292899,1.534902,-0.6809273,1.123789,-0.3040727,283.9381,221.3987,0.5899167
2,0.01111111,-0.4416477,-0.4126642,-0.07338834,-1.309901,-0.4433418,-1.527525,-0.3613675,-0.1154355,-0.007784806,-0.3649809,-0.8604317,1.758639,-0.1632485,0.07459263,-0.3238479,-0.9291338,-2.291394,1.536404,-0.6809941,1.122261,-0.3059298,284.1136,223.9836,357.7431
2,0.02222222,-0.4097455,-0.3965766,-0.07128568,-1.308984,-0.4392128,-1.525072,-0.3740201,-0.095092,-0.009707302,-0.3651982,-0.8614351,1.764169,-0.1718378,0.085173,-0.3226755,-0.9326848,-2.290069,1.537841,-0.6811782,1.121209,-0.3078072,284.2985,225.8149,355.6831
2,0.03333334,-0.374613,-0.3910887,-0.04997255,-1.309003,-0.4347632,-1.523217,-0.3770709,-0.06092849,-0.02019552,-0.3655998,-0.8595294,1.766635,-0.1759976,0.09985381,-0.2863509,-0.9346944,-2.288212,1.538782,-0.6811731,1.120434,-0.3091846,284.4489,227.6827,353.7358
2,0.04444445,-0.324549,-0.3919468,-0.03396514,-1.30897,-0.4302022,-1.52244,-0.3758596,-0.03108165,-0.0275555,-0.3660217,-0.8574185,1.768813,-0.1866304,0.1251462,-0.2509954,-0.9364255,-2.285584,1.539654,-0.6813255,1.120231,-0.3107046,284.6702,228.8846,352.4846
2,0.05555556,-0.2915805,-0.3769271,-0.03187104,-1.308258,-0.4262751,-1.521191,-0.364983,0.01576364,-0.03921555,-0.3665079,-0.8519223,1.767399,-0.1823579,0.1410192,-0.2285573,-0.938335,-2.283242,1.540163,-0.6813537,1.120409,-0.3118898,284.8418,230.1055,351.2766
2,0.06666667,-0.2480049,-0.3469489,-0.03085469,-1.307812,-0.4233308,-1.520731,-0.3541493,0.04125386,-0.04030062,-0.3667482,-0.8479851,1.767359,-0.1919638,0.174829,-0.1899643,-0.9391936,-2.279365,1.540358,-0.6813159,1.120948,-0.3130696,284.9519,231.1983,350.3004
2,0.07777778,-0.2119077,-0.3095444,-0.0319969,-1.307224,-0.4210223,-1.520071,-0.3369025,0.0549373,-0.03083727,-0.366509,-0.8455867,1.768412,-0.1951682,0.1906717,-0.1706751,-0.9405054,-2.276231,1.540869,-0.6812296,1.121493,-0.3141356,285.0444,232.5145,349.0235
2,0.08888889,-0.2196287,-0.2317985,-0.03005572,-1.306921,-0.4210681,-1.517381,-0.3208237,0.04730523,-0.01611974,-0.3661479,-0.8451552,1.771076,-0.1898335,0.1981106,-0.1610753,-0.9421044,-2.273291,1.54101,-0.6810431,1.123466,-0.3150498,285.0616,234.2754,347.3425
2,0.1,-0.1857618,-0.1666698,-0.01742193,-1.307032,-0.4212705,-1.516243,-0.2886735,0.03951898,0.008012911,-0.3652589,-0.8453795,1.773543,-0.1865246,0.1821474,-0.1601172,-0.9439143,-2.271454,1.541919,-0.6811973,1.124453,-0.316302,285.0599,235.5101,346.1196
2,0.1111111,-0.1262755,-0.1153403,-0.01751601,-1.306771,-0.4213728,-1.516839,-0.2393757,0.03692354,0.03731387,-0.3638389,-0.8446034,1.773895,-0.173481,0.1470558,-0.156124,-0.9455857,-2.270849,1.543125,-0.6812507,1.126526,-0.3171645,284.9365,236.2845,345.2747
2,0.1222222,-0.1168917,-0.05777273,-0.01231839,-1.306887,-0.4226165,-1.515392,-0.1817366,0.01935989,0.06007982,-0.3624882,-0.8464389,1.775691,-0.159221,0.09277366,-0.1479825,-0.9469519,-2.271651,1.544948,-0.6815201,1.128574,-0.3180199,284.8404,236.5414,344.8832
2,0.1333333,-0.1171152,0.01037105,-0.02526728,-1.306276,-0.4250954,-1.513309,-0.1180456,-0.02375945,0.06882688,-0.3620546,-0.8513018,1.779577,-0.1483231,0.05875196,-0.1461018,-0.9485013,-2.272039,1.546439,-0.6817509,1.130666,-0.3186707,284.5853,236.41,344.8705
2,0.1444445,-0.1225522,0.04652059,-0.04879957,-1.304916,-0.426959,-1.511249,-0.07771537,-0.06887215,0.08634593,-0.3610187,-0.8583406,1.7857,-0.1180367,0.003470469,-0.1305965,-0.94941,-2.274283,1.54806,-0.6821793,1.132954,-0.3192033,284.3117,235.7945,345.3543
