loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.6711574,-0.5304595,-0.3190626,-1.243797,-0.4521185,-1.499091,-0.3683423,0.02208492,-0.05714042,-0.323581,-0.848318,1.6848,-0.0259301,0.04284048,0.004433882,-0.8163388,-2.365505,1.548292,-0.6914012,1.136235,-0.3063638,280.9844,198.1869,12.48091
0,0.01111111,-0.6337425,-0.5654491,-0.3093756,-1.240143,-0.4445785,-1.495678,-0.3748795,0.0008483231,-0.05609944,-0.324422,-0.8492267,1.690044,-0.03662944,0.04281532,-0.004030148,-0.816677,-2.364886,1.548657,-0.6914065,1.134666,-0.3078679,280.636,201.6949,9.005577
0,0.02222222,-0.6176764,-0.5877233,-0.3029431,-1.236282,-0.4373635,-1.491822,-0.3769555,-0.001276851,-0.0497078,-0.3249429,-0.848571,1.693599,-0.04953567,0.04920088,-0.01884096,-0.8174073,-2.363841,1.548946,-0.6919572,1.133155,-0.3096868,280.7961,203.5482,6.97293
0,0.03333334,-0.5117135,-0.716167,-0.2716909,-1.233594,-0.4240067,-1.494467,-0.3790092,0.01046106,-0.05070564,-0.3254766,-0.8467132,1.696107,-0.06885939,0.0651062,-0.02824674,-0.8181667,-2.362079,1.549017,-0.6922167,1.132478,-0.3110518,281.1006,205.6569,4.777537
0,0.04444445,-0.3900835,-0.768901,-0.2438245,-1.231087,-0.4135442,-1.497452,-0.3840342,0.05312505,-0.05262814,-0.3260487,-0.8398875,1.693971,-0.08176424,0.07784136,-0.03556626,-0.8187825,-2.36042,1.549146,-0.6925103,1.132061,-0.3126375,281.4005,207.645,2.489332
0,0.05555556,-0.3081048,-0.7578765,-0.2193229,-1.229004,-0.4052261,-1.499678,-0.3804457,0.1085031,-0.05457904,-0.3263736,-0.830193,1.688851,-0.1032351,0.09797607,-0.04173662,-0.8195292,-2.357968,1.549363,-0.6928011,1.131711,-0.314168,281.5698,210.1135,359.6583
0,0.06666667,-0.2436811,-0.6148177,-0.19517,-1.227412,-0.4036612,-1.499374,-0.3693164,0.1680754,-0.05127597,-0.3265717,-0.8181977,1.681208,-0.1225272,0.1096039,-0.04796007,-0.8202147,-2.355828,1.54994,-0.6930851,1.131817,-0.3157095,281.5438,213.6521,355.6901
0,0.07777778,-0.1993294,-0.2278648,-0.1620378,-1.224937,-0.4099702,-1.494058,-0.3460621,0.2103187,0.002960797,-0.3249035,-0.8001888,1.671213,-0.1525998,0.1318757,-0.067928,-0.8224001,-2.351283,1.5509,-0.6936916,1.133801,-0.3179514,281.2975,219.6866,349.3202
0,0.08888889,-0.1837431,-0.1265401,-0.1431085,-1.224087,-0.4120997,-1.491843,-0.3287362,0.2122216,0.02835622,-0.3234313,-0.7930217,1.667411,-0.1557935,0.1297354,-0.07005221,-0.823279,-2.349446,1.551488,-0.6940586,1.134821,-0.3193221,281.2379,221.7374,347.1349
0,0.1,-0.1628136,-0.02731785,-0.1060688,-1.22432,-0.4149498,-1.489839,-0.2858613,0.1840418,0.07358694,-0.3213652,-0.7899373,1.666269,-0.163116,0.1126375,-0.06797118,-0.8239751,-2.348511,1.552682,-0.6946074,1.136622,-0.3201369,281.0052,222.9906,345.7701
