loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.3614259,-0.2372686,0.003295034,-1.293944,-0.505566,-1.453674,-0.2859324,0.05463162,-0.03884791,-0.3486717,-0.8267996,1.695261,-0.1036579,0.1258507,-0.08967884,-0.8101954,-2.285062,1.507109,-0.7050756,1.114607,-0.3085224,287.1398,224.2717,346.1448
0,0.01111111,-0.3304598,-0.2616511,0.01720246,-1.294154,-0.5014802,-1.452149,-0.2895046,0.02382699,-0.05172545,-0.3500017,-0.8280279,1.699786,-0.1056895,0.1183259,-0.07798211,-0.8106865,-2.283579,1.507435,-0.7048396,1.114335,-0.3099616,287.2828,225.1664,345.1276
0,0.02222222,-0.2760325,-0.29658,0.03753407,-1.294827,-0.4968931,-1.452238,-0.2856531,-0.01344934,-0.06256447,-0.3512688,-0.8318538,1.706371,-0.1077602,0.1150825,-0.07052873,-0.811283,-2.282035,1.50762,-0.704606,1.114137,-0.3112053,287.4203,226.2322,343.932
0,0.03333334,-0.2067411,-0.318722,0.04821221,-1.294836,-0.4924025,-1.453203,-0.2846132,-0.008098692,-0.06895646,-0.3523293,-0.8306474,1.70833,-0.1077977,0.1172324,-0.07478651,-0.8124628,-2.280213,1.507582,-0.7041441,1.114389,-0.3123823,287.5331,227.714,342.3488
0,0.04444445,-0.138615,-0.2982709,0.05561996,-1.295328,-0.4894853,-1.454862,-0.2694609,0.02695188,-0.07217759,-0.353011,-0.8258218,1.706405,-0.1057591,0.1289829,-0.07900363,-0.8136064,-2.27776,1.507009,-0.703601,1.114663,-0.3135425,287.5991,229.5742,340.4017
0,0.05555556,-0.1368067,-0.1938374,0.06493856,-1.296224,-0.4908238,-1.452803,-0.2532961,0.05453432,-0.07543733,-0.3537535,-0.8209876,1.704125,-0.1142974,0.134239,-0.07466951,-0.8144069,-2.275474,1.507135,-0.7030727,1.115313,-0.3147349,287.6677,231.8871,337.9927
0,0.06666667,-0.1263743,-0.1202776,0.07435149,-1.29747,-0.4919705,-1.451361,-0.2251635,0.09689695,-0.06704307,-0.3538377,-0.813632,1.698593,-0.113215,0.1374102,-0.06720242,-0.8149683,-2.273263,1.506877,-0.7026615,1.11595,-0.3158523,287.7513,234.0849,335.6975
0,0.07777778,-0.06481424,-0.04445393,0.07629536,-1.298461,-0.4939727,-1.452242,-0.200328,0.1232886,-0.05548382,-0.3537642,-0.8069335,1.693656,-0.1142685,0.1373939,-0.06506602,-0.815698,-2.27125,1.506807,-0.7021455,1.117316,-0.3168525,287.8398,236.5715,333.1389
0,0.08888889,-0.007465146,0.01433803,0.09106923,-1.300135,-0.495854,-1.453627,-0.1735302,0.1198363,-0.03766201,-0.353378,-0.8027934,1.690876,-0.1142544,0.1331427,-0.06721854,-0.8166445,-2.269499,1.506874,-0.7017336,1.11892,-0.3176903,287.9537,238.832,330.7875
0,0.1,0.02859137,0.06345806,0.1005381,-1.301743,-0.497781,-1.45428,-0.1460388,0.09405041,-0.03805296,-0.3537647,-0.8020275,1.690879,-0.1098662,0.1023202,-0.07697608,-0.8178232,-2.269489,1.507945,-0.7015143,1.12087,-0.3185046,287.9663,240.9487,328.5304
