loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.2402128,-0.17124,0.05979115,-1.221125,-0.4766685,-1.375346,-0.2750905,0.05008838,-0.08730297,-0.3297196,-0.9285681,1.761133,-0.08685912,0.1843053,-0.05849051,-0.8881733,-2.361715,1.512653,-0.6999345,1.137613,-0.3115569,291.6549,206.3375,8.481984
0,0.01111111,-0.2009701,-0.1633751,0.1067429,-1.223667,-0.4744554,-1.37527,-0.2548788,0.0456984,-0.08753401,-0.3306251,-0.9268727,1.761728,-0.08736536,0.1736753,-0.05630607,-0.888822,-2.359715,1.512398,-0.6995887,1.137887,-0.3126359,291.568,206.3846,8.35653
0,0.02222222,-0.1671298,-0.1194466,0.1258086,-1.225781,-0.4740405,-1.374768,-0.2197183,0.04120907,-0.08473417,-0.3315161,-0.9248354,1.761088,-0.08851687,0.1705173,-0.05739423,-0.8895932,-2.357458,1.512024,-0.6991229,1.138304,-0.3137224,291.5089,206.7591,7.851356
0,0.03333334,-0.1396249,-0.08623557,0.1374528,-1.22772,-0.4738855,-1.374234,-0.205974,0.03902492,-0.09341085,-0.332762,-0.9229824,1.761146,-0.09281426,0.1696223,-0.05754978,-0.8903432,-2.35513,1.511758,-0.6987439,1.138776,-0.3147703,291.3284,207.489,6.961701
0,0.04444445,-0.1315557,0.001223282,0.1498462,-1.23023,-0.4768608,-1.372034,-0.192098,0.03146349,-0.08612478,-0.3333804,-0.9217669,1.761767,-0.09313475,0.1546348,-0.06597573,-0.8912109,-2.353753,1.512039,-0.698176,1.139731,-0.3157578,291.0775,208.4926,5.826248
0,0.05555556,-0.1052928,0.07275944,0.1591578,-1.232627,-0.4797285,-1.370742,-0.1739334,0.03133856,-0.07992778,-0.3339593,-0.9194643,1.76117,-0.09442295,0.1375539,-0.07870575,-0.8926245,-2.352476,1.512465,-0.6976136,1.140973,-0.3166375,290.8241,209.3337,4.911789
0,0.06666667,-0.03608838,0.08901168,0.1465028,-1.234109,-0.4811176,-1.372324,-0.1514343,0.04609638,-0.07690899,-0.3345122,-0.9160017,1.758837,-0.09440999,0.1257579,-0.09141758,-0.8941206,-2.351276,1.512775,-0.6971094,1.142225,-0.3175176,290.6641,210.0163,4.155681
0,0.07777778,0.009614922,0.105169,0.1465351,-1.235358,-0.4819618,-1.373454,-0.1395539,0.0587704,-0.06845212,-0.3346576,-0.9124448,1.756772,-0.09474254,0.1118607,-0.09772921,-0.8954043,-2.350307,1.513287,-0.6966586,1.143757,-0.3184773,290.4812,210.7889,3.319685
0,0.08888889,0.04472728,0.1159773,0.1433945,-1.237139,-0.4833648,-1.374637,-0.1287537,0.05544174,-0.05259909,-0.3345681,-0.9109582,1.756388,-0.09190089,0.09786046,-0.1028569,-0.8967566,-2.349657,1.513796,-0.6962173,1.14577,-0.319141,290.1789,211.6646,2.292706
0,0.1,0.06922991,0.1214,0.1359779,-1.238581,-0.4848444,-1.37563,-0.1093904,0.05419822,-0.0346905,-0.3341452,-0.9088346,1.754887,-0.09192297,0.09568696,-0.104967,-0.8979012,-2.348685,1.514208,-0.695822,1.147723,-0.3195167,289.8351,212.4419,1.428349
0,0.1111111,0.09789406,0.1491824,0.1242178,-1.240019,-0.4873931,-1.376906,-0.08363982,0.05398628,-0.01897901,-0.3336999,-0.9065145,1.752546,-0.08607321,0.08802928,-0.09829932,-0.8987934,-2.347854,1.514433,-0.6955048,1.149806,-0.3201277,289.4987,213.1623,0.6292129
0,0.1222222,0.1051641,0.1928186,0.110189,-1.241324,-0.4908952,-1.376853,-0.05266059,0.03773621,-0.001260279,-0.3331646,-0.9071558,1.752711,-0.08266743,0.07083692,-0.09378414,-0.8996211,-2.347824,1.515253,-0.6953534,1.152546,-0.3205389,289.1009,213.8162,359.9152
0,0.1333333,0.1061587,0.2140806,0.09944203,-1.242643,-0.4940025,-1.37706,-0.0239745,0.017291,0.003683276,-0.3330666,-0.9086018,1.753483,-0.07968561,0.05679227,-0.1031648,-0.9011173,-2.347669,1.516018,-0.6951798,1.154807,-0.3209774,288.8005,214.4534,359.2196
0,0.1444445,0.09333636,0.2394608,0.07264528,-1.243075,-0.4975643,-1.37653,-0.01133102,-0.0008916939,0.001345581,-0.3332371,-0.9104229,1.75491,-0.07186589,0.0297802,-0.1122775,-0.9026273,-2.34855,1.517094,-0.6951171,1.157254,-0.3214272,288.5045,215.2313,358.3494
0,0.1555556,0.09234003,0.2382749,0.05134932,-1.243571,-0.4999153,-1.376755,-0.0008461103,-0.04467162,0.01064588,-0.3332051,-0.9162414,1.759961,-0.06587134,0.008120487,-0.1246511,-0.903814,-2.349645,1.518411,-0.6950498,1.160314,-0.3217303,288.1873,216.9237,356.5367
0,0.1666667,0.1074264,0.2243381,0.01630291,-1.242938,-0.5021982,-1.377729,0.007351689,-0.08625004,0.005064413,-0.3337601,-0.9232631,1.766221,-0.06486533,-0.0004896987,-0.132015,-0.9055089,-2.350135,1.519401,-0.6950254,1.163124,-0.3221688,287.9063,218.7847,354.5421
0,0.1777778,0.1289187,0.2093193,-0.02618575,-1.241468,-0.5041854,-1.379123,-0.009853356,-0.098881,-0.002266787,-0.3343514,-0.9266933,1.770162,-0.07046056,-0.002398517,-0.127915,-0.9065661,-2.350116,1.520611,-0.6950654,1.166398,-0.3221801,287.6879,221.5497,351.649
0,0.1888889,0.1417902,0.2155937,-0.06559201,-1.239977,-0.5072986,-1.380124,-0.02897482,-0.09237091,-0.0009735636,-0.334484,-0.9291833,1.773488,-0.07084509,0.0008944906,-0.1140943,-0.9073832,-2.350028,1.521353,-0.6952764,1.169816,-0.322491,287.5234,224.8309,348.2455
0,0.2,0.1406551,0.2463816,-0.08809942,-1.239195,-0.5115528,-1.380364,-0.04154149,-0.06567135,0.0024678,-0.3341894,-0.9285122,1.773608,-0.07736406,0.002223268,-0.1100571,-0.9082631,-2.350004,1.522538,-0.6957128,1.173499,-0.3225965,287.4008,228.3269,344.5673
0,0.2111111,0.1309113,0.2984059,-0.1182061,-1.237765,-0.5174463,-1.379552,-0.04016721,-0.03695758,0.01428961,-0.3335221,-0.926942,1.772461,-0.08257051,0.0002608895,-0.1155638,-0.9097412,-2.350162,1.523723,-0.6962095,1.177167,-0.3227885,287.2945,231.4396,341.3057
0,0.2222222,0.1338971,0.3515733,-0.1408034,-1.236613,-0.5235599,-1.378877,-0.04197782,-0.01678158,0.03250309,-0.3324754,-0.9263476,1.772442,-0.08675864,-0.002828348,-0.1210203,-0.9112182,-2.35081,1.525222,-0.6972843,1.181717,-0.3226949,287.1857,234.6095,337.9923
0,0.2333333,0.1389786,0.4207306,-0.163472,-1.235356,-0.5308644,-1.378618,-0.04818203,-0.009331569,0.04644526,-0.3316147,-0.9263907,1.773291,-0.1017187,0.008315369,-0.1376391,-0.9133077,-2.350323,1.526557,-0.6986483,1.186522,-0.3224783,287.0125,237.7991,334.7349
0,0.2444444,0.1430526,0.4728773,-0.1849939,-1.234169,-0.5389764,-1.377602,-0.05652462,0.004537107,0.05511207,-0.3306426,-0.9254006,1.773247,-0.1134529,0.02359284,-0.1509833,-0.9156272,-2.349802,1.527992,-0.7006119,1.191694,-0.3219978,286.7621,240.4761,332.1123
0,0.2555556,0.1352209,0.5674884,-0.2152921,-1.232286,-0.5489398,-1.375482,-0.07122692,0.02378091,0.06387156,-0.3294863,-0.9229776,1.772259,-0.1190942,0.04299913,-0.1513308,-0.917337,-2.348487,1.528686,-0.7025541,1.196882,-0.3215545,286.5139,242.844,329.8657
0,0.2666667,0.1231081,0.6642283,-0.2445214,-1.230842,-0.5604468,-1.37239,-0.07929078,0.05462917,0.08858486,-0.3274154,-0.9191975,1.769789,-0.1228963,0.05487218,-0.1515561,-0.9190446,-2.347314,1.529447,-0.705358,1.202558,-0.3205795,286.0188,244.9003,328.0937
0,0.2777778,0.1121861,0.7322834,-0.2619159,-1.2293,-0.5718195,-1.369609,-0.08848643,0.08124039,0.1100971,-0.3252838,-0.9149684,1.767119,-0.1313546,0.05623402,-0.1529488,-0.9208849,-2.346996,1.531236,-0.7080945,1.208189,-0.3196989,285.5021,247.3861,325.872
0,0.2888889,0.08195859,0.8342605,-0.294426,-1.227638,-0.5861575,-1.364625,-0.08821189,0.0854063,0.1335492,-0.3228774,-0.913004,1.766235,-0.1327228,0.04131772,-0.160352,-0.922886,-2.347127,1.532827,-0.7124172,1.214916,-0.3181249,284.5869,249.2477,324.5872
0,0.3,0.05620959,0.9042293,-0.3448655,-1.224995,-0.6000901,-1.359749,-0.08039998,0.09590204,0.1612004,-0.3201189,-0.9103164,1.764373,-0.1252765,0.02708362,-0.174902,-0.9253324,-2.34753,1.534317,-0.7160245,1.221204,-0.3168599,283.9344,251.2218,323.0332
0,0.3111111,0.02083495,0.9837109,-0.3996614,-1.221779,-0.6155817,-1.353599,-0.0728856,0.09262797,0.1685654,-0.3178291,-0.908711,1.763398,-0.1213901,0.01841171,-0.1736306,-0.9272312,-2.347724,1.535669,-0.7208575,1.227963,-0.3152529,283.0797,252.9253,321.9254
0,0.3222222,-0.02091146,1.048325,-0.4341777,-1.218953,-0.6312863,-1.346608,-0.06645579,0.06267439,0.1907484,-0.3151425,-0.9110323,1.76616,-0.1055562,-0.01634546,-0.1770535,-0.9291364,-2.349512,1.537597,-0.7259349,1.234444,-0.3134685,282.1817,255.2048,320.2885
0,0.3333333,-0.1258323,1.1946,-0.4915999,-1.216225,-0.6523946,-1.334635,-0.07404382,0.03393154,0.1960418,-0.3129278,-0.91462,1.770694,-0.1060446,-0.03770421,-0.1865125,-0.9315609,-2.350983,1.539844,-0.7311106,1.241095,-0.3117494,281.2981,257.9403,318.2462
0,0.3444445,-0.1804255,1.261325,-0.5176262,-1.213762,-0.6708822,-1.324213,-0.0858587,-0.01401226,0.2162133,-0.3102529,-0.9224519,1.779518,-0.09696736,-0.06693787,-0.2030233,-0.9343147,-2.35313,1.541969,-0.7372394,1.247427,-0.3091176,280.2255,260.3968,316.7707
0,0.3555556,-0.2606134,1.348117,-0.5576853,-1.210955,-0.6911883,-1.311789,-0.08703533,-0.06628169,0.2373227,-0.3074619,-0.9318678,1.78944,-0.08822171,-0.07483539,-0.217557,-0.9369821,-2.354577,1.543682,-0.7427344,1.25383,-0.3068763,279.3667,263.496,314.5209
0,0.3666667,-0.3439264,1.417843,-0.5976695,-1.208105,-0.7119817,-1.297807,-0.08001949,-0.1238281,0.2306224,-0.305896,-0.9440906,1.801726,-0.07866012,-0.08056594,-0.2224969,-0.9395829,-2.356017,1.545061,-0.7492111,1.260479,-0.3045915,278.5187,268.0701,311.0354
0,0.3777778,-0.3909529,1.456963,-0.6192476,-1.205983,-0.732119,-1.284819,-0.07820484,-0.1557446,0.2208835,-0.3045197,-0.9534889,1.811583,-0.07223037,-0.06796119,-0.2106278,-0.9414898,-2.356513,1.546185,-0.7557511,1.267139,-0.3019939,277.8572,275.0338,305.1053
0,0.3888889,-0.4678799,1.522498,-0.6506693,-1.203619,-0.754505,-1.268834,-0.09760405,-0.1747569,0.2114223,-0.3031956,-0.9638092,1.823201,-0.07612482,-0.0464137,-0.1981354,-0.9432853,-2.35632,1.547052,-0.7628247,1.273659,-0.2995152,277.3466,282.9352,298.2422
0,0.4,-0.557679,1.596587,-0.6734395,-1.202819,-0.7776446,-1.251547,-0.111695,-0.174566,0.1891924,-0.3024062,-0.9701368,1.831098,-0.06997266,-0.02944829,-0.1735174,-0.9444368,-2.356093,1.547528,-0.7697998,1.2803,-0.2968512,276.8517,290.6547,291.5226
0,0.4111111,-0.652759,1.65679,-0.685707,-1.201918,-0.8011636,-1.23265,-0.1460001,-0.1785339,0.1714262,-0.3018054,-0.9781578,1.841664,-0.06368331,-0.02002032,-0.1605654,-0.9457855,-2.356026,1.547991,-0.7774305,1.286616,-0.2940991,276.2653,298.2712,285.06
0,0.4222222,-0.7136433,1.692621,-0.6956453,-1.201062,-0.8237892,-1.214515,-0.1839317,-0.1410607,0.1879634,-0.2991737,-0.9814031,1.848018,-0.0696333,-0.01345277,-0.1671996,-0.9476145,-2.356344,1.549663,-0.7855161,1.292795,-0.2913745,275.6451,307.2323,277.2386
0,0.4333333,-0.7797694,1.708273,-0.6980006,-1.200934,-0.8463179,-1.19536,-0.1880229,-0.1058531,0.1828239,-0.2973307,-0.9830399,1.851748,-0.07685282,-0.01213775,-0.1728058,-0.9498196,-2.356578,1.551004,-0.7933256,1.298718,-0.288727,275.1077,318.3669,267.2479
0,0.4444444,-0.8361163,1.674954,-0.7241839,-1.200556,-0.8665,-1.177211,-0.1956059,-0.08546545,0.1584831,-0.2965185,-0.9846767,1.855727,-0.08339016,-0.01186001,-0.1687811,-0.9515634,-2.356784,1.552286,-0.8020253,1.304091,-0.2855893,274.3923,330.7366,256.1248
0,0.4555556,-0.9419304,1.720309,-0.7086232,-1.202296,-0.8902553,-1.154649,-0.213548,-0.08647624,0.1746446,-0.2945051,-0.9906661,1.864312,-0.08357491,-0.01933433,-0.1719256,-0.9534873,-2.357478,1.553719,-0.8103212,1.309539,-0.2830403,274.099,345.8264,242.2319
0,0.4666667,-1.069951,1.749549,-0.6963494,-1.204372,-0.9136943,-1.12984,-0.2422395,-0.1119478,0.1972157,-0.2922452,-1.000539,1.87741,-0.07257269,-0.01338234,-0.1747679,-0.9555379,-2.35751,1.554184,-0.818908,1.313893,-0.2802538,273.8929,2.789159,226.6
0,0.4777778,-1.132644,1.717403,-0.6740912,-1.206067,-0.9347211,-1.108084,-0.2650003,-0.1415521,0.1781498,-0.2918894,-1.010527,1.890582,-0.07223793,-0.01238168,-0.1832857,-0.9578027,-2.357778,1.555311,-0.8272845,1.318029,-0.2777095,273.9475,15.88783,214.8296
0,0.4888889,-1.158041,1.672605,-0.6569396,-1.20797,-0.9544439,-1.08717,-0.3040015,-0.1933809,0.1485192,-0.2926058,-1.024482,1.908748,-0.07427226,0.001455128,-0.2005175,-0.9606565,-2.357235,1.555899,-0.8357629,1.321157,-0.2754989,274.285,24.5007,207.4028
0,0.5,-1.193832,1.589427,-0.6428765,-1.209125,-0.9716256,-1.067024,-0.3214009,-0.2283718,0.1368385,-0.2928103,-1.03736,1.925168,-0.07760781,0.01430944,-0.2124632,-0.9634619,-2.356628,1.556626,-0.8443701,1.324611,-0.2733026,274.7637,30.22466,202.7686
0,0.5111111,-1.237089,1.508343,-0.6288662,-1.21035,-0.988151,-1.046175,-0.3432016,-0.2451218,0.1007827,-0.2938138,-1.047284,1.939134,-0.07910381,0.03357585,-0.2094607,-0.9657069,-2.355353,1.556846,-0.8526767,1.326423,-0.2714358,275.0765,34.14528,199.9289
