loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.2487282,-0.3265326,0.1136695,-1.282418,-0.4218639,-1.501674,-0.4658752,0.04366133,0.1233744,-0.4075595,-0.8601313,1.698585,-0.3641364,0.1913134,-0.3643245,-0.8601131,-2.338334,1.546356,-0.6815236,1.086575,-0.2952905,297.4954,229.6804,347.6719
2,0.01111111,-0.1922362,-0.3445694,0.1073947,-1.282879,-0.4173264,-1.502687,-0.4170675,0.04021326,0.1058242,-0.4069438,-0.8595864,1.701069,-0.3553283,0.1775082,-0.3527673,-0.8636551,-2.336469,1.548772,-0.6811607,1.086116,-0.2965456,297.6841,230.0409,347.231
2,0.02222222,-0.1421526,-0.3445144,0.1042318,-1.283651,-0.4131394,-1.504071,-0.363982,0.06552297,0.0712795,-0.4071499,-0.8566377,1.700709,-0.3408989,0.1668977,-0.3178184,-0.8660344,-2.334297,1.550601,-0.6807668,1.086182,-0.2972056,297.8094,230.5977,346.6506
2,0.03333334,-0.102767,-0.3231923,0.09457108,-1.284151,-0.410163,-1.504998,-0.3408251,0.07188156,0.03911354,-0.4075494,-0.8540187,1.701413,-0.3343873,0.1690536,-0.3072433,-0.8691007,-2.331838,1.552472,-0.6804324,1.086143,-0.2981685,297.9765,230.8543,346.2404
2,0.04444445,-0.06557044,-0.2624846,0.07832742,-1.284302,-0.4093385,-1.505816,-0.3173363,0.08345717,0.03678817,-0.4070929,-0.850831,1.701221,-0.3124768,0.1584765,-0.2681282,-0.870728,-2.329951,1.55402,-0.6802703,1.08639,-0.298872,298.0699,231.168,345.8183
2,0.05555556,-0.0636141,-0.149607,0.06498832,-1.284396,-0.4117875,-1.504392,-0.2916387,0.0949997,0.04297128,-0.4060293,-0.8471132,1.700367,-0.2910286,0.1544483,-0.2631078,-0.8736814,-2.327754,1.555083,-0.6801265,1.086755,-0.299425,298.0024,231.5523,345.3465
2,0.06666667,-0.06167516,-0.02924179,0.06122945,-1.285267,-0.4154845,-1.502701,-0.2317965,0.06892289,0.07742953,-0.4040164,-0.8479888,1.701695,-0.2500823,0.1302702,-0.2456189,-0.8758743,-2.326985,1.555952,-0.680068,1.087198,-0.3000748,297.916,231.8833,344.9841
2,0.07777778,-0.05224742,0.06981892,0.05862616,-1.285957,-0.4193477,-1.501345,-0.187829,0.03864677,0.1258749,-0.4013059,-0.8500075,1.704486,-0.2526155,0.1003784,-0.2212231,-0.8776314,-2.326643,1.558579,-0.6801443,1.088441,-0.3001802,297.6763,232.1842,344.7441
2,0.08888889,0.02441902,0.09022997,0.06603855,-1.286891,-0.4209744,-1.503724,-0.16216,0.01281939,0.152156,-0.3988206,-0.8526904,1.707929,-0.2249182,0.066641,-0.2462081,-0.8812112,-2.32716,1.560545,-0.6800879,1.089316,-0.3005256,297.5484,232.3786,344.5048
2,0.1,0.05744343,0.09984203,0.06069021,-1.287466,-0.4222463,-1.505318,-0.1121269,-0.03874334,0.1823561,-0.3962123,-0.8590788,1.713724,-0.2075819,0.01361263,-0.2658251,-0.8850079,-2.329203,1.563465,-0.6803164,1.090597,-0.3008016,297.4423,232.6354,344.2186
2,0.1111111,0.07015683,0.1392781,0.05944279,-1.288188,-0.4252605,-1.505465,-0.06340743,-0.07738169,0.1785159,-0.3949249,-0.8643726,1.71779,-0.1988583,-0.01504916,-0.2713678,-0.8882121,-2.330708,1.566337,-0.6804453,1.091685,-0.3010622,297.3173,233.1204,343.7096
