loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.567726,-0.2499126,-0.08858047,-1.260012,-0.5120039,-1.450746,-0.28292,0.1091735,0.04084114,-0.3396766,-0.9214878,1.773631,-0.1173448,0.1034443,-0.1246865,-0.8872928,-2.308212,1.533051,-0.7001578,1.125372,-0.3030073,288.26,199.9231,11.88653
0,0.01111111,-0.5240521,-0.2783855,-0.03836405,-1.260662,-0.507378,-1.447677,-0.2713898,0.1059636,0.02472826,-0.3397144,-0.9181887,1.773144,-0.1176522,0.08202219,-0.09920552,-0.8871442,-2.306947,1.533522,-0.7002032,1.123515,-0.3048809,288.5566,200.9478,10.57451
0,0.02222222,-0.4567905,-0.3292118,-0.01787706,-1.260105,-0.5018722,-1.446564,-0.2751006,0.08697554,-0.01364992,-0.341029,-0.9158142,1.774074,-0.1164902,0.08623116,-0.08747755,-0.8877514,-2.305567,1.533914,-0.6997632,1.122621,-0.3065093,288.7293,202.5381,8.768718
0,0.03333334,-0.357568,-0.3799165,0.001597628,-1.259742,-0.4958742,-1.447773,-0.2871704,0.0743787,-0.03914179,-0.3421454,-0.9134834,1.775593,-0.1177303,0.1000858,-0.08308118,-0.8882867,-2.302481,1.533068,-0.6992533,1.121841,-0.3081387,288.6671,204.9948,6.165827
0,0.04444445,-0.2392904,-0.400725,0.02638164,-1.260293,-0.4903274,-1.45085,-0.2970489,0.06387091,-0.0603869,-0.3435174,-0.9117715,1.777619,-0.1244942,0.1180962,-0.08606759,-0.889418,-2.299984,1.533105,-0.6985953,1.121949,-0.3097638,288.4063,208.4678,2.542374
0,0.05555556,-0.1776159,-0.3823539,0.04347171,-1.260663,-0.4864839,-1.451644,-0.2916512,0.07663953,-0.06145771,-0.3438168,-0.9069288,1.776092,-0.1288005,0.1233573,-0.08274367,-0.8899406,-2.297478,1.532962,-0.6980434,1.121731,-0.3113897,288.2458,212.2216,358.6177
0,0.06666667,-0.1279656,-0.2734774,0.0560473,-1.261835,-0.4871422,-1.451931,-0.2862853,0.09794736,-0.0710192,-0.3445289,-0.9009826,1.773467,-0.1333601,0.132918,-0.09114099,-0.8912961,-2.295213,1.533182,-0.6971359,1.123039,-0.3130252,288.091,218.2136,352.5389
0,0.07777778,-0.09660986,-0.118847,0.07163651,-1.263281,-0.4913218,-1.450136,-0.2765931,0.1170643,-0.07317019,-0.3449188,-0.8950485,1.770535,-0.1454332,0.1477128,-0.09724175,-0.892478,-2.29161,1.532757,-0.6963683,1.123838,-0.3144551,288.1106,223.9763,346.7211
0,0.08888889,-0.01291922,0.002941808,0.09062289,-1.265168,-0.4947621,-1.451874,-0.2590625,0.1573506,-0.05188913,-0.3440942,-0.885819,1.764061,-0.151951,0.1529354,-0.09924357,-0.8937068,-2.289284,1.533199,-0.695617,1.12619,-0.3158538,288.1567,230.798,340.0613
0,0.1,0.0259083,0.143815,0.1307885,-1.268656,-0.5009129,-1.451649,-0.2146975,0.2016665,-0.01276942,-0.3423914,-0.8750859,1.75503,-0.157135,0.1485716,-0.09493157,-0.8947156,-2.28707,1.533642,-0.6955823,1.129522,-0.3168737,288.1295,235.9831,335.1012
0,0.1111111,0.02559857,0.2226815,0.1444051,-1.270961,-0.5055276,-1.450353,-0.1835026,0.1992304,0.01672465,-0.3409975,-0.8694353,1.750674,-0.161171,0.13783,-0.09280699,-0.8956967,-2.285683,1.534674,-0.6956136,1.131971,-0.3179769,288.2117,239.684,331.3882
0,0.1222222,0.04548492,0.3271177,0.1313706,-1.272853,-0.5128247,-1.449323,-0.1409867,0.1509327,0.03740167,-0.3398795,-0.8698614,1.751172,-0.1581825,0.0920562,-0.09100297,-0.8965468,-2.286426,1.536767,-0.6960047,1.135617,-0.3190232,288.0851,242.2893,328.6034
0,0.1333333,0.06142465,0.3505409,0.1068293,-1.273602,-0.5171358,-1.449195,-0.1156988,0.1028164,0.04120837,-0.3395658,-0.871397,1.753251,-0.1533938,0.06665786,-0.087983,-0.8968786,-2.284622,1.536759,-0.6961875,1.138893,-0.3198974,288.0547,245.0396,325.6515
0,0.1444445,0.08165709,0.3802985,0.05458626,-1.27314,-0.5226421,-1.449153,-0.0887206,0.03562735,0.01403283,-0.3407099,-0.8769011,1.758445,-0.1549599,0.03361437,-0.09029691,-0.8979141,-2.285682,1.539174,-0.6972327,1.144034,-0.3207459,287.5529,247.3442,323.1918
0,0.1555556,0.09762639,0.403682,0.0151231,-1.27244,-0.5280452,-1.44911,-0.07847438,0.004745774,-0.005374427,-0.3416681,-0.8786269,1.760756,-0.1525484,0.02618667,-0.08076622,-0.8982214,-2.284643,1.540027,-0.6978872,1.148347,-0.3214371,287.3743,250.8618,319.6481
0,0.1666667,0.1146573,0.4344967,-0.03606327,-1.270975,-0.5343867,-1.449079,-0.06244925,0.02704939,-0.01504308,-0.341968,-0.8753395,1.757814,-0.1515583,0.03997874,-0.06897463,-0.898623,-2.283511,1.540971,-0.6991122,1.153655,-0.3221663,287.123,255.0296,315.5116
0,0.1777778,0.1156023,0.4865871,-0.07455518,-1.269897,-0.5417818,-1.448082,-0.0419781,0.05034301,-0.008763317,-0.3413581,-0.87059,1.752984,-0.1472906,0.0454098,-0.0625769,-0.8987657,-2.281376,1.540952,-0.7002271,1.15875,-0.3226584,287.1071,259.0541,311.4804
0,0.1888889,0.09516467,0.5620383,-0.1152847,-1.268432,-0.5511338,-1.445643,-0.0356025,0.04283204,-0.005662736,-0.3412644,-0.8699418,1.752555,-0.1368993,0.05733883,-0.06585319,-0.899611,-2.280087,1.541288,-0.7024216,1.16523,-0.3227293,287.049,263.1088,307.4603
0,0.2,0.08227916,0.6077065,-0.1495194,-1.26679,-0.5599349,-1.443503,-0.04206014,0.02795298,-0.002452995,-0.3411584,-0.8707376,1.754103,-0.134291,0.07244256,-0.08710556,-0.9013325,-2.278486,1.541689,-0.7044972,1.17117,-0.3229935,287.094,266.5538,303.9995
0,0.2111111,0.05545026,0.686304,-0.197728,-1.264408,-0.5708656,-1.439978,-0.0646531,0.002553314,-0.007643098,-0.3416138,-0.8733475,1.758126,-0.1357262,0.0842067,-0.09766419,-0.9028255,-2.276834,1.54221,-0.7069575,1.177356,-0.3230311,287.0881,269.7197,300.8805
0,0.2222222,0.01895371,0.7861829,-0.2438803,-1.261816,-0.5840179,-1.434951,-0.09214208,-0.008013226,0.01816668,-0.3407504,-0.8750092,1.761551,-0.1391182,0.09487832,-0.09965922,-0.9039131,-2.274057,1.541748,-0.7110252,1.184746,-0.3222956,286.5978,272.4629,298.4233
0,0.2333333,0.004863381,0.8744481,-0.2846285,-1.259232,-0.5976437,-1.430528,-0.09689951,0.0153106,0.05878863,-0.3386896,-0.8727552,1.760693,-0.1420921,0.07784393,-0.106116,-0.9053326,-2.273423,1.54292,-0.7143588,1.191674,-0.3218428,286.2393,275.6123,295.5387
0,0.2444444,-0.01656997,0.9413169,-0.3455753,-1.255301,-0.6117473,-1.425292,-0.09631395,0.04178924,0.09830374,-0.3361942,-0.8701645,1.759313,-0.1429052,0.06292007,-0.1072643,-0.9065843,-2.273199,1.544433,-0.7189953,1.199224,-0.320775,285.5325,278.4558,293.113
0,0.2555556,-0.04111958,0.9762422,-0.3925858,-1.251301,-0.62476,-1.419902,-0.09808489,0.0555638,0.1239515,-0.3338251,-0.8678406,1.758243,-0.1489425,0.0415289,-0.1094412,-0.9079275,-2.273246,1.546269,-0.7241064,1.207062,-0.3194095,284.6576,281.3669,290.7239
0,0.2666667,-0.09232914,1.037629,-0.4706195,-1.245557,-0.6404412,-1.412113,-0.1136286,0.0608456,0.162487,-0.3305824,-0.8669761,1.759212,-0.1595288,0.02545494,-0.1243011,-0.9097747,-2.273571,1.548595,-0.7292898,1.214596,-0.3181701,283.7849,285.0814,287.5805
0,0.2777778,-0.1606579,1.116009,-0.5423455,-1.239819,-0.6572394,-1.402671,-0.118627,0.06077348,0.1934364,-0.3274063,-0.8663242,1.760014,-0.1616009,0.01699045,-0.131759,-0.9112304,-2.272884,1.549725,-0.7361284,1.222474,-0.3160431,282.2816,289.3969,284.1618
0,0.2888889,-0.2097886,1.173239,-0.585209,-1.234572,-0.6743156,-1.393043,-0.1278269,0.04360547,0.2414067,-0.3230995,-0.8692957,1.764581,-0.1636422,0.003173664,-0.142471,-0.9131638,-2.273506,1.552002,-0.742284,1.230039,-0.3142412,281.273,294.0814,280.1564
0,0.3,-0.2909797,1.265461,-0.6441799,-1.229082,-0.6937002,-1.380691,-0.132025,0.0105052,0.2690257,-0.3194781,-0.8747084,1.771412,-0.1625706,-0.004166007,-0.1510385,-0.9148954,-2.273168,1.553441,-0.7496797,1.237722,-0.3119349,280.071,299.2655,275.8503
0,0.3111111,-0.3807875,1.378972,-0.705283,-1.223871,-0.7153416,-1.366252,-0.148111,-0.01924262,0.2786641,-0.3164283,-0.8798909,1.778665,-0.1624592,-0.009498306,-0.1500088,-0.9165205,-2.273565,1.555473,-0.757117,1.245595,-0.3096844,278.9951,305.3014,270.6646
0,0.3222222,-0.5100085,1.50189,-0.7740405,-1.217717,-0.7395375,-1.348055,-0.1663767,-0.05644146,0.2872325,-0.3134498,-0.8882111,1.789027,-0.1751974,-0.02028065,-0.1594425,-0.918178,-2.273661,1.557907,-0.7652336,1.252997,-0.3071089,277.9533,312.4614,264.4871
0,0.3333333,-0.5794297,1.552722,-0.7987317,-1.213316,-0.760496,-1.33248,-0.1771737,-0.08727594,0.2936012,-0.3107472,-0.8958187,1.798586,-0.1798115,-0.01698367,-0.1795861,-0.9206495,-2.273062,1.55947,-0.7727256,1.260271,-0.3044255,277.1494,320.843,257.0919
0,0.3444445,-0.6754143,1.602333,-0.838463,-1.207874,-0.7834626,-1.313755,-0.1859288,-0.1074229,0.2840257,-0.3083861,-0.9038178,1.808518,-0.1810558,-0.01586905,-0.1902146,-0.9231012,-2.273264,1.561644,-0.7813048,1.267347,-0.3013929,276.2462,331.0295,248.2614
0,0.3555556,-0.7372546,1.62018,-0.863008,-1.203289,-0.8052611,-1.296046,-0.2084911,-0.1168064,0.2724971,-0.306255,-0.9102296,1.81776,-0.1843713,-0.003119126,-0.1836692,-0.9246474,-2.271806,1.562678,-0.7900752,1.274575,-0.2983727,275.6479,343.1247,237.5879
