loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-0.3050834,-0.2314758,0.3310093,-1.254895,3.46738,-2.935096,-1.339263,0.1000588,0,0,11.78886,10.51809,-0.4656869,0.8762082,-0.1054091,-0.4877803,3.748126,-0.304243,-0.2033166,0.4015271,0.3232705,-0.8734604,1.687253,-0.04500316,0.2177853,1.160828,0.6915455,296.9449,317.0685,14.71714
5,0.01111111,-0.2430017,-0.3090298,0.3282588,-1.256468,3.47419,-2.936708,-1.341509,-0.2057423,0,0,11.75953,10.54741,-0.4029454,0.9987164,-0.1503076,-0.495495,3.776515,-0.3270096,-0.2130912,0.4121707,0.2956347,-0.8713416,1.69351,-0.04638827,0.216467,1.160251,0.6944562,297.8071,316.8285,14.78438
5,0.02222222,-0.1339412,-0.4313048,0.3076651,-1.25735,3.483972,-2.942092,-1.345861,-0.3958772,0,0,11.73021,10.64516,-0.3366484,0.9302729,-0.1030779,-0.4967616,3.791967,-0.3392308,-0.2333028,0.386551,0.1881603,-0.8731173,1.697696,-0.04562688,0.214767,1.159447,0.6971591,298.2976,317.2717,14.31444
5,0.03333334,-0.06332345,-0.5400393,0.2700324,-1.257066,3.494265,-2.947184,-1.34597,-0.00688495,0,0,11.71066,10.74291,-0.3525861,0.6925681,-0.03969985,-0.4944979,3.791427,-0.3342454,-0.2404376,0.3534091,0.1169478,-0.8742609,1.701118,-0.04498878,0.2124252,1.158601,0.6991493,298.5085,317.8341,13.84937
5,0.04444445,-0.04846498,-0.5508886,0.2413141,-1.257457,3.501261,-2.949349,-1.348236,-0.2078116,0,0,11.70088,10.84066,-0.4730785,0.4210035,0.01482005,-0.4910192,3.78385,-0.3182869,-0.2267987,0.3362771,0.1008836,-0.8738663,1.705208,-0.04559199,0.2093289,1.157643,0.7002133,298.6564,317.8141,13.73189
5,0.05555556,-0.09476355,-0.4522868,0.2075741,-1.258303,3.502963,-2.947068,-1.347373,0.08019369,0,0,11.67155,10.92864,-0.6022948,0.1655334,0.03856484,-0.4879875,3.772559,-0.2975603,-0.214923,0.3288042,0.1242337,-0.8715733,1.709797,-0.04656591,0.2056558,1.15656,0.7001368,298.8073,317.2415,13.64982
5,0.06666667,-0.1300751,-0.4108675,0.2083922,-1.259977,3.506816,-2.945616,-1.344728,0.2405547,0,0,11.63245,11.00684,-0.6462075,0.04631412,0.03857493,-0.4866272,3.765957,-0.2830799,-0.2017235,0.3235019,0.1752682,-0.8679999,1.714576,-0.04788017,0.2016291,1.155203,0.6993186,298.9583,316.4173,13.36743
5,0.07777778,-0.1694031,-0.3893037,0.2552146,-1.263869,3.511416,-2.943784,-1.341311,0.3100753,0,0,11.58358,11.07527,-0.6228696,-0.01017737,0.03929467,-0.485882,3.76323,-0.27483,-0.1801601,0.3117475,0.2113259,-0.864624,1.718928,-0.04943519,0.1976299,1.153611,0.698465,299.1684,315.7544,12.64615
5,0.08888889,-0.2119604,-0.3710479,0.2903516,-1.267491,3.516255,-2.941688,-1.341105,0.01637462,0,0,11.51515,11.16325,-0.4804181,0.04614174,-0.01387524,-0.4884754,3.767094,-0.2777653,-0.1620415,0.318058,0.2090264,-0.8626437,1.72402,-0.05147784,0.1941577,1.152073,0.6980761,299.4594,315.4685,11.65582
5,0.1,-0.237438,-0.3709108,0.3170694,-1.270948,3.521434,-2.939712,-1.340644,0.04236178,0,0,11.42717,11.27077,-0.3039976,0.1781267,-0.1011903,-0.4943477,3.77815,-0.2900507,-0.1623432,0.3126739,0.1760085,-0.8620333,1.728431,-0.052472,0.1913916,1.150825,0.6983507,299.6657,315.3959,10.89415
5,0.1111111,-0.2117379,-0.4006049,0.3215076,-1.273456,3.527875,-2.940212,-1.340431,0.01925014,0,0,11.3392,11.35875,-0.2094888,0.2984973,-0.1697733,-0.5001677,3.78982,-0.3006043,-0.1744717,0.3009321,0.133505,-0.8620914,1.732254,-0.05260276,0.1893175,1.149964,0.6991006,299.6658,315.6003,10.35401
5,0.1222222,-0.1743421,-0.4453705,0.3026048,-1.274985,3.535072,-2.941496,-1.340631,-0.01823134,0,0,11.261,11.42717,-0.2181324,0.3347992,-0.1941061,-0.5044581,3.797681,-0.3046986,-0.1780415,0.295553,0.0919952,-0.8625819,1.736371,-0.05313086,0.1877941,1.1496,0.6999719,299.6225,315.9405,10.03086
5,0.1333333,-0.146631,-0.4699913,0.2771584,-1.275976,3.541676,-2.942823,-1.342878,-0.2052098,0,0,11.19257,11.48583,-0.2510436,0.3273574,-0.1768263,-0.5065908,3.803061,-0.3052009,-0.1783309,0.2890963,0.06003688,-0.8632594,1.740115,-0.0536611,0.1865598,1.149786,0.7008015,299.5842,316.2257,9.920312
5,0.1444445,-0.1115256,-0.4764451,0.2547275,-1.276938,3.547819,-2.944547,-1.343647,-0.06853987,0,0,11.1437,11.4956,-0.3037577,0.2675593,-0.09135123,-0.5052517,3.806105,-0.3027218,-0.183748,0.263556,0.06225096,-0.8626139,1.742983,-0.05334045,0.1853581,1.150411,0.7014311,299.4313,316.2237,10.1028
5,0.1555556,-0.07228,-0.4464823,0.2500494,-1.278447,3.552026,-2.945589,-1.343749,-0.00901759,0,0,11.1046,11.51515,-0.3310686,0.2237708,-0.03266183,-0.5041247,3.809155,-0.3010989,-0.1891437,0.2369509,0.06766407,-0.8617249,1.74536,-0.05263072,0.183996,1.151246,0.7017421,299.1539,315.9482,10.43711
5,0.1666667,-0.05326651,-0.4005564,0.2559696,-1.280972,3.555754,-2.94652,-1.344066,-0.02913793,0,0,11.08504,11.55425,-0.37878,0.1480943,0.0154413,-0.5021827,3.808635,-0.2948756,-0.1881068,0.2326852,0.06659096,-0.8612242,1.7487,-0.05272047,0.1823657,1.15203,0.701826,298.8229,315.5338,10.70707
5,0.1777778,-0.03539538,-0.3344029,0.2595879,-1.283659,3.557721,-2.947285,-1.343749,0.02905658,0,0,11.07527,11.6129,-0.404362,0.1076458,0.02298719,-0.5018343,3.808661,-0.2897367,-0.195728,0.242251,0.04105642,-0.8620093,1.752376,-0.05282274,0.1805283,1.152596,0.7016222,298.5406,315.1531,10.7699
5,0.1888889,-0.04201716,-0.3015782,0.2390445,-1.284517,3.560443,-2.946852,-1.343522,0.0202642,0,0,11.05572,11.73021,-0.3861036,0.1096849,0.04095365,-0.501322,3.811823,-0.288962,-0.2043345,0.2635624,0.01978973,-0.862722,1.757099,-0.05336709,0.1785979,1.152851,0.701247,298.3503,314.9187,10.55778
5,0.2,-0.06029318,-0.2837934,0.2101829,-1.28535,3.56331,-2.946393,-1.343645,-0.01154714,0,0,11.01662,11.88661,-0.2783017,0.1605583,0.0540984,-0.5013507,3.819307,-0.2960729,-0.1988887,0.2784631,0.02611266,-0.862421,1.76185,-0.05445126,0.1766502,1.152709,0.7009686,298.2227,314.85,10.12631
