loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.5961516,-0.01578677,0.7304767,-1.087386,3.507081,-2.653561,-0.9927093,-0.7417878,0,0,9.002934,16.98925,-0.463631,0.09559846,-0.1970097,-0.3614165,3.385582,0.02987508,-0.1246048,0.2991313,-0.07539888,-0.9764501,1.540972,-0.0129664,0.2133127,1.170649,0.6904109,307.4791,307.5474,26.0102
3,0.01111111,-0.5578226,-0.04158533,0.695467,-1.092539,3.511734,-2.650799,-0.9805487,1.11794,0,0,9.178885,16.8133,-0.4444481,0.07423568,-0.1897421,-0.3631912,3.385437,0.0342131,-0.1332231,0.3097801,-0.08704973,-0.977974,1.545335,-0.01351714,0.2103066,1.171015,0.6909418,307.2625,306.6647,26.10011
3,0.02222222,-0.5131574,-0.04923919,0.6613198,-1.097328,3.515712,-2.648819,-0.9873787,-0.6350899,0,0,9.354838,16.44184,-0.433724,0.03795519,-0.1717865,-0.3643082,3.382324,0.04136448,-0.1395379,0.3225892,-0.0838035,-0.9788342,1.550231,-0.01446736,0.2065005,1.171036,0.6925077,307.0301,307.0765,25.62153
3,0.03333334,-0.4558103,-0.045192,0.6195191,-1.101546,3.518504,-2.646926,-0.9877185,-0.02453134,0,0,9.530792,15.85533,-0.4326853,-0.002540827,-0.1633428,-0.3658086,3.378038,0.05015505,-0.1520679,0.3311802,-0.06344946,-0.9788475,1.555047,-0.01509719,0.2021848,1.171123,0.6935968,306.7982,306.936,25.42205
3,0.04444445,-0.3932863,-0.02561244,0.5349606,-1.10409,3.519362,-2.645469,-0.9884195,-0.06481875,0,0,9.755621,15.15152,-0.4226531,0.02504575,-0.1154313,-0.3651167,3.381768,0.05093695,-0.1637009,0.3227114,-0.05266028,-0.9790361,1.558908,-0.01497868,0.1977189,1.171315,0.6940701,306.5177,306.5332,25.05587
3,0.05555556,-0.3678408,-0.03675514,0.4806648,-1.106555,3.522135,-2.643537,-0.9887321,-0.02831975,0,0,10.02933,14.34018,-0.3879193,0.07384807,-0.04955701,-0.3628195,3.389548,0.0465169,-0.1625101,0.3152485,-0.03881929,-0.9790547,1.562387,-0.01525592,0.1935034,1.171641,0.6939849,306.185,306.0198,24.5501
3,0.06666667,-0.3274361,-0.08002615,0.4042927,-1.106609,3.525498,-2.642995,-0.989596,-0.07914206,0,0,10.2346,13.55816,-0.3386546,0.1099114,-0.02750653,-0.3622229,3.39673,0.04163719,-0.1540088,0.2928517,-0.03462125,-0.9793466,1.565236,-0.01559361,0.189951,1.172107,0.693512,305.8806,305.459,24.0316
3,0.07777778,-0.2943921,-0.1133048,0.3693815,-1.107848,3.529682,-2.642913,-0.9878698,0.1581022,0,0,10.32258,12.84457,-0.3216642,0.1258667,-0.03932717,-0.3630863,3.40221,0.03947391,-0.1520425,0.278964,-0.04527796,-0.9803085,1.568045,-0.0154751,0.1873744,1.172589,0.6932034,305.592,304.8591,23.70046
3,0.08888889,-0.2358898,-0.1371343,0.3119264,-1.107577,3.532769,-2.644131,-0.9883651,-0.0469615,0,0,10.32258,12.19941,-0.3142911,0.1333299,-0.05215578,-0.3641681,3.407426,0.03776416,-0.1522698,0.2618976,-0.06123308,-0.9816869,1.570747,-0.01520772,0.1857265,1.172947,0.6935067,305.4098,304.5127,23.57509
3,0.1,-0.1510106,-0.1475774,0.1977471,-1.105699,3.535837,-2.644684,-0.9881456,0.02037983,0,0,10.25415,11.66178,-0.2678633,0.1309493,0.02525073,-0.3606522,3.414941,0.0349942,-0.1641015,0.2523224,-0.06961077,-0.9835011,1.576861,-0.01465564,0.1850043,1.173199,0.6941662,305.3635,304.2672,23.71434
