loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.2611358,-0.5175723,0.5743699,-1.31311,3.484232,-2.933734,-1.23588,0.01420727,0,0,11.99413,11.77908,-0.3204324,0.5033877,-0.2194684,-0.5532461,3.794735,-0.2939725,-0.07168001,0.3437136,0.3989321,-0.8772937,1.824788,-0.1002475,0.2200662,1.124765,0.6914253,303.3415,327.911,4.12367
7,0.01111111,0.1779017,-0.4741246,0.5794504,-1.318595,3.489234,-2.934095,-1.236236,-0.03251254,0,0,11.74976,11.55425,-0.3116763,0.5963556,-0.3439676,-0.5639201,3.808151,-0.3023846,-0.07360822,0.3267356,0.4256098,-0.8722657,1.82936,-0.1023274,0.2176276,1.123959,0.6923614,302.9928,326.856,4.885881
7,0.02222222,0.06898397,-0.4064121,0.5704986,-1.32397,3.492717,-2.931993,-1.234883,0.1240427,0,0,11.56403,11.3783,-0.2567071,0.6560739,-0.4103158,-0.5731506,3.820703,-0.3119691,-0.06873116,0.3351294,0.3744105,-0.8702848,1.834849,-0.1054098,0.2145483,1.122699,0.6929737,302.6761,326.6036,4.683672
7,0.03333334,0.007062078,-0.3715573,0.5607022,-1.328963,3.496814,-2.931175,-1.232999,0.1714686,0,0,11.4565,11.24145,-0.2129825,0.651714,-0.4042915,-0.5789946,3.830234,-0.3191482,-0.07127625,0.355267,0.3243211,-0.8689857,1.840938,-0.1083699,0.2126855,1.121974,0.6929856,303.3749,324.5086,7.070784
7,0.04444445,-0.04315577,-0.3518266,0.5275943,-1.332798,3.501062,-2.930001,-1.231354,0.1494314,0,0,11.42717,11.1828,-0.1814777,0.5661928,-0.3110159,-0.5800919,3.835463,-0.3226942,-0.08799881,0.3679251,0.2413607,-0.8696079,1.846739,-0.1105542,0.2117425,1.121774,0.6933665,303.7556,324.2201,7.887381
7,0.05555556,-0.04856348,-0.3521976,0.4924538,-1.336115,3.505866,-2.930507,-1.233057,-0.1563958,0,0,11.47605,11.20235,-0.1915106,0.4818213,-0.2152645,-0.5798112,3.840121,-0.3240718,-0.1071416,0.3262432,0.1478766,-0.8713629,1.849215,-0.1102248,0.21109,1.121769,0.6940258,304.218,324.61,8.114355
7,0.06666667,-0.04433015,-0.3587927,0.4712046,-1.339602,3.511086,-2.93147,-1.233551,-0.04310622,0,0,11.59335,11.261,-0.2420592,0.3591686,-0.1150128,-0.5773893,3.840789,-0.3201032,-0.117226,0.2676128,0.1161362,-0.8711525,1.8504,-0.1094011,0.2103529,1.121762,0.6949692,304.605,325.1657,8.272853
7,0.07777778,-0.05078391,-0.3709779,0.4276626,-1.341713,3.516303,-2.931912,-1.235651,-0.1914096,0,0,11.77908,11.32942,-0.2942038,0.2718481,-0.08816896,-0.5775081,3.840672,-0.3149401,-0.113082,0.2303146,0.1172448,-0.8697644,1.85235,-0.1095401,0.2094981,1.121744,0.6958954,304.988,325.4162,8.632421
7,0.08888889,-0.08393814,-0.3693998,0.38298,-1.343531,3.52074,-2.930564,-1.236593,-0.08423921,0,0,12.00391,11.40763,-0.3143977,0.2196466,-0.07108216,-0.5780173,3.841983,-0.3120668,-0.107055,0.1812416,0.09598506,-0.8694412,1.852721,-0.1088807,0.2085132,1.121691,0.6967034,305.3066,325.3029,9.266631
7,0.1,-0.1415809,-0.3636205,0.3425731,-1.345026,3.525141,-2.927961,-1.236379,0.02024062,0,0,12.25806,11.4956,-0.3025935,0.2014774,-0.05630817,-0.5785675,3.844658,-0.3113792,-0.1179956,0.1577959,0.07376409,-0.8695477,1.85402,-0.1080247,0.207454,1.121627,0.6974307,305.5644,325.0063,10.06505
7,0.1111111,-0.1906567,-0.3576258,0.3191885,-1.346915,3.529326,-2.925156,-1.234984,0.1275121,0,0,12.46334,11.56403,-0.2629617,0.185349,-0.02684373,-0.5783337,3.84769,-0.3126165,-0.1312443,0.1385692,0.03131832,-0.870777,1.855009,-0.1067898,0.2063266,1.121589,0.6981369,305.825,324.5356,10.95167
7,0.1222222,-0.2803099,-0.3532309,0.2586256,-1.346738,3.533289,-2.919667,-1.233952,0.09347322,0,0,12.59042,11.59335,-0.2360575,0.1649626,0.01016569,-0.5774612,3.850312,-0.3132245,-0.130547,0.1161287,0.0004670676,-0.8717794,1.855536,-0.1057283,0.2051131,1.121624,0.6989893,306.2096,323.9702,11.78909
7,0.1333333,-0.3154959,-0.370739,0.2237205,-1.346831,3.53814,-2.916011,-1.234167,-0.0199957,0,0,12.62952,11.59335,-0.25161,0.1286248,0.07093291,-0.574667,3.852352,-0.3116061,-0.1254485,0.09477091,-0.01657651,-0.8725309,1.855894,-0.1048564,0.2037274,1.121731,0.7000648,306.7521,323.3316,12.59675
