loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,-0.5851938,-0.6910484,0.1202847,-1.255511,3.415401,-2.776408,-1.102599,0.01532711,0,0,8.836755,12.25806,-0.9163598,0.5482824,0.2422418,-0.3604013,3.445745,-0.01853427,-0.3816776,0.4636199,0.1385714,-0.9844742,1.602127,-0.009097092,0.2138069,1.156285,0.6912058,302.7689,326.8279,9.17979
4,0.01111111,-0.565951,-0.6918086,0.1436771,-1.255026,3.423988,-2.773482,-1.102583,0.001311015,0,0,8.84653,12.24829,-0.9144565,0.4790874,0.2282197,-0.3583906,3.454197,-0.01652065,-0.3927031,0.4944141,0.08748131,-0.9855752,1.609509,-0.008519718,0.2109842,1.156735,0.6948494,303.1124,325.9166,10.0768
4,0.02222222,-0.5605912,-0.6863276,0.1595962,-1.25447,3.4324,-2.770068,-1.102896,-0.02869985,0,0,8.86608,12.22874,-0.9306349,0.4429367,0.2122902,-0.3566276,3.464406,-0.0152165,-0.3948881,0.4997248,0.07899141,-0.9848124,1.616152,-0.007918909,0.2075976,1.157301,0.6983926,303.2823,325.2648,10.37222
4,0.03333334,-0.5595842,-0.6649549,0.1657735,-1.254031,3.439768,-2.766132,-1.103335,-0.03993479,0,0,8.885631,12.19941,-0.9513651,0.3908868,0.1622709,-0.3565461,3.471636,-0.01072908,-0.3884352,0.5071666,0.08211607,-0.9838111,1.623307,-0.007833689,0.2036479,1.158163,0.7015219,303.2981,324.7617,10.38647
4,0.04444445,-0.5552995,-0.65943,0.183814,-1.253778,3.447884,-2.762475,-1.102809,0.04827863,0,0,8.924732,12.16031,-0.9473147,0.3717697,0.1387594,-0.3558074,3.482083,-0.01019538,-0.3722727,0.5124801,0.09793065,-0.9822382,1.630615,-0.008363125,0.1992607,1.15935,0.7040986,303.1651,324.0451,10.43845
4,0.05555556,-0.5521278,-0.6454731,0.1932518,-1.253561,3.455529,-2.758732,-1.102437,0.03344777,0,0,8.983382,12.12121,-0.9179199,0.341989,0.0915875,-0.3563618,3.490136,-0.00844009,-0.354119,0.5039085,0.1052321,-0.9808486,1.637085,-0.008662464,0.1945752,1.160776,0.706249,302.9085,323.1467,10.52119
4,0.06666667,-0.5446608,-0.632471,0.2122735,-1.253841,3.463265,-2.755345,-1.102381,0.004902447,0,0,9.022484,12.08211,-0.8842886,0.3090039,0.04117633,-0.3574138,3.496831,-0.005954029,-0.3381953,0.4921289,0.1029691,-0.9798813,1.643195,-0.0088377,0.1898049,1.162351,0.708256,302.5975,322.1939,10.53615
4,0.07777778,-0.5276131,-0.6140409,0.237609,-1.254826,3.470687,-2.752407,-1.102388,-0.0006626525,0,0,9.061584,12.05279,-0.8591222,0.2749634,-0.0006570769,-0.3587986,3.502292,-0.002368083,-0.327579,0.4963435,0.09645571,-0.9792523,1.650045,-0.009449694,0.1851205,1.163996,0.7102063,302.243,321.248,10.60394
4,0.08888889,-0.4882381,-0.5827411,0.2638191,-1.256227,3.477602,-2.750356,-1.102661,-0.02499982,0,0,9.081134,12.03324,-0.8426919,0.2271333,-0.06587867,-0.3616157,3.50461,0.00431512,-0.3116941,0.5069133,0.08243541,-0.9788939,1.657328,-0.01060604,0.1806585,1.165608,0.712171,301.8754,320.361,10.7152
4,0.1,-0.4754634,-0.5730108,0.2732743,-1.257038,3.484821,-2.747734,-1.103153,-0.04487943,0,0,9.100685,12.02346,-0.84005,0.2006423,-0.1288184,-0.365089,3.508435,0.01006489,-0.304422,0.50896,0.0610575,-0.9789391,1.663969,-0.01127849,0.1765081,1.167136,0.7140957,301.5196,319.6129,10.83543
4,0.1111111,-0.4180677,-0.5214802,0.2917692,-1.259013,3.490249,-2.746756,-1.1041,-0.08632115,0,0,9.120235,12.02346,-0.821257,0.224143,-0.1821801,-0.3686017,3.517515,0.01021589,-0.2927993,0.507835,0.05136081,-0.9787586,1.670724,-0.01218236,0.1727378,1.168494,0.715746,301.105,318.9912,10.99585
4,0.1222222,-0.4180677,-0.5214802,0.2917692,-1.259013,3.490249,-2.746756,-1.100776,0.3044669,0,0,9.149561,12.02346,-0.821257,0.224143,-0.1821801,-0.3686017,3.517515,0.01021589,-0.2927993,0.507835,0.05136081,-0.9787586,1.670724,-0.01218236,0.1691521,1.169436,0.7174018,300.7026,318.6129,11.14426
4,0.1333333,-0.3233977,-0.4708722,0.3101838,-1.262351,3.501763,-2.745658,-1.107707,-0.6365384,0,0,9.169111,12.04301,-0.708617,0.2762308,-0.2330261,-0.3750961,3.538245,0.002906041,-0.269381,0.5024235,0.0511369,-0.9779053,1.683785,-0.01430837,0.1652863,1.169933,0.7192634,300.6124,318.4055,11.1277
4,0.1444445,-0.2531631,-0.4417529,0.3203501,-1.264376,3.507116,-2.746861,-1.104968,0.2559349,0,0,9.217987,12.06256,-0.610589,0.2824127,-0.2316589,-0.377518,3.546958,-0.002028263,-0.2586386,0.4928203,0.06383537,-0.9768507,1.689873,-0.01524127,0.1622763,1.170397,0.71964,300.383,317.7082,11.06894
4,0.1555556,-0.2042236,-0.4213059,0.32321,-1.266274,3.512384,-2.747898,-1.105813,-0.08031042,0,0,9.266863,12.08211,-0.5499644,0.2642005,-0.2396413,-0.3804358,3.552915,-0.003790211,-0.2426189,0.4821241,0.07222345,-0.9758776,1.695801,-0.01643463,0.1598064,1.170455,0.7199185,300.239,317.4005,10.81641
4,0.1666667,-0.1190911,-0.3965257,0.3205969,-1.26809,3.517252,-2.75106,-1.106506,-0.0628604,0,0,9.325513,12.14076,-0.5148669,0.2534781,-0.2452783,-0.383426,3.558839,-0.004568653,-0.2511741,0.4704368,0.07232387,-0.9752197,1.701711,-0.01671693,0.157743,1.170072,0.7201629,300.1762,317.3659,10.59618
4,0.1777778,-0.03718387,-0.3686135,0.3126357,-1.269881,3.521556,-2.754797,-1.105922,0.05352174,0,0,9.384165,12.25806,-0.4720435,0.2885107,-0.2274256,-0.3854153,3.570835,-0.01177091,-0.2534572,0.4533802,0.06172345,-0.9750051,1.707174,-0.01693984,0.1559098,1.169209,0.7204614,300.2274,317.4748,10.39702
4,0.1888889,0.04466671,-0.3322701,0.2960646,-1.271439,3.525131,-2.759037,-1.107544,-0.1491892,0,0,9.442816,12.40469,-0.4122146,0.3288497,-0.2171451,-0.3875048,3.584169,-0.02159424,-0.2561699,0.4202707,0.01280678,-0.9766477,1.711492,-0.01631213,0.1542132,1.167941,0.7207368,300.418,317.6502,10.13492
4,0.2,0.1168052,-0.2737734,0.2611832,-1.272611,3.526892,-2.763152,-1.10784,-0.02623434,0,0,9.491692,12.60019,-0.3662505,0.3393811,-0.201503,-0.3893563,3.594857,-0.02900396,-0.2551886,0.4000283,0.01071526,-0.9764518,1.716216,-0.01627111,0.1527032,1.166368,0.7207361,300.6288,317.7722,9.841899
4,0.2111111,0.1570479,-0.2227159,0.2392494,-1.274148,3.52828,-2.766727,-1.107863,-0.002530003,0,0,9.530792,12.82502,-0.2980293,0.340299,-0.1967174,-0.3914932,3.604789,-0.03736442,-0.2391894,0.3744265,0.02233076,-0.9758419,1.720193,-0.01637791,0.1514478,1.164531,0.7203735,300.8587,317.9173,9.456019
4,0.2222222,0.2088532,-0.1408705,0.2031196,-1.275496,3.527442,-2.770376,-1.107558,0.02737299,0,0,9.569892,13.0303,-0.2351575,0.3156456,-0.1887649,-0.3935726,3.610937,-0.04250085,-0.2319851,0.3424057,0.007414687,-0.9762211,1.723437,-0.0159542,0.1504866,1.162457,0.7197495,301.1383,318.0808,9.018115
4,0.2333333,0.2488732,-0.05610507,0.1435538,-1.275885,3.524925,-2.773774,-1.10643,0.1023971,0,0,9.608994,13.18671,-0.1945569,0.2910143,-0.1678389,-0.3947662,3.616761,-0.04721439,-0.236461,0.3147012,-0.005273703,-0.9767751,1.726483,-0.01494406,0.1498866,1.160183,0.7190965,301.4717,318.2827,8.528705
4,0.2444444,0.2687756,-0.01174173,0.09721842,-1.275488,3.52285,-2.776014,-1.106443,-0.002479253,0,0,9.63832,13.29423,-0.139209,0.2781247,-0.1714973,-0.3968222,3.623122,-0.05352261,-0.2354384,0.2933839,-0.002057422,-0.9767793,1.729325,-0.01399038,0.1496594,1.157795,0.7186632,301.8766,318.6194,7.972289
4,0.2555556,0.2842885,0.01890469,-0.03736997,-1.271149,3.519627,-2.778757,-1.106152,0.02627555,0,0,9.67742,13.31378,-0.1005351,0.3600285,-0.151373,-0.3983119,3.640904,-0.07014393,-0.2151211,0.2773595,0.01162974,-0.976211,1.732412,-0.01407933,0.1499595,1.155474,0.7184173,302.3091,318.9943,7.434676
