loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.1417485,-0.5720443,0.3421654,-1.32304,3.394444,-2.939734,-1.329812,0.1227207,0,0,10.67449,11.13392,-0.5030636,0.4850041,-0.147258,-0.5782441,3.809872,-0.3832054,-0.2229815,0.5054454,0.2792391,-0.8191053,1.764046,-0.1078112,0.2128585,1.141052,0.684532,298.0729,331.7758,3.947163
2,0.01111111,-0.1418343,-0.5614284,0.3356452,-1.325088,3.40064,-2.939283,-1.331403,-0.146007,0,0,10.57674,11.4956,-0.5287428,0.4083617,-0.1416993,-0.580257,3.81252,-0.3787396,-0.2145615,0.4958302,0.2717015,-0.8169678,1.771435,-0.1107963,0.2100824,1.141153,0.6869841,298.3258,330.3091,5.305933
2,0.02222222,-0.1280238,-0.566925,0.3196902,-1.326754,3.407762,-2.939994,-1.332344,-0.08435266,0,0,10.43011,11.84751,-0.5609185,0.3924522,-0.1616496,-0.5838895,3.817216,-0.3753901,-0.1922314,0.4755511,0.2704168,-0.8145747,1.778237,-0.1141702,0.2067147,1.141247,0.6892491,298.3576,329.5286,5.620937
2,0.03333334,-0.1131831,-0.5499958,0.3077342,-1.330951,3.421058,-2.941119,-1.333204,-0.07779428,0,0,10.30303,12.14076,-0.5116913,0.5244479,-0.1695499,-0.5932101,3.839607,-0.3838648,-0.1665269,0.4478284,0.2861566,-0.8088223,1.791992,-0.1207166,0.2028835,1.141316,0.6913363,298.2065,329.1706,5.303399
2,0.04444445,-0.1132397,-0.5308757,0.3032316,-1.333059,3.426956,-2.941263,-1.333339,-0.01156347,0,0,10.18573,12.35582,-0.4924802,0.5595555,-0.173976,-0.5977774,3.850181,-0.3878615,-0.1633713,0.4414339,0.2829372,-0.8064126,1.799104,-0.123931,0.1986546,1.141175,0.6936278,297.9175,328.8052,4.977159
2,0.05555556,-0.1432184,-0.4745796,0.2951586,-1.335316,3.430861,-2.939543,-1.334766,-0.1303226,0,0,10.0782,12.57087,-0.4296412,0.6659499,-0.2011744,-0.6050324,3.866197,-0.398533,-0.1552003,0.4211345,0.2551765,-0.8050576,1.804855,-0.1264749,0.1937029,1.140515,0.6964839,297.5901,328.4278,4.730912
2,0.06666667,-0.1432184,-0.4745796,0.2951586,-1.335316,3.430861,-2.939543,-1.334663,0.01054308,0,0,9.970675,12.77615,-0.4296412,0.6659499,-0.2011744,-0.6050324,3.866197,-0.398533,-0.1552003,0.4211345,0.2551765,-0.8050576,1.804855,-0.1264749,0.1888753,1.139664,0.69818,297.4195,327.8268,4.351423
2,0.07777778,-0.1967658,-0.3491633,0.2809744,-1.340288,3.435994,-2.935013,-1.335884,-0.1118504,0,0,9.902249,12.9521,-0.404786,0.6083654,-0.1481293,-0.6114075,3.883973,-0.4048836,-0.1577202,0.3784887,0.2265038,-0.8018458,1.815738,-0.1306414,0.184786,1.138804,0.6985285,297.4973,327.2437,3.715432
2,0.08888889,-0.06165454,-0.3259363,0.2397727,-1.341027,3.438658,-2.939198,-1.331003,0.4473066,0,0,9.902249,13.08895,-0.4119873,0.5189048,-0.09905557,-0.6117877,3.888572,-0.4037786,-0.1698342,0.3443747,0.1968636,-0.8009718,1.819615,-0.1310869,0.1818923,1.138021,0.6982037,297.66,326.8564,3.055855
2,0.1,-0.03078643,-0.3324642,0.2237856,-1.342169,3.443361,-2.94126,-1.33259,-0.1487515,0,0,9.951125,13.17693,-0.3990255,0.467741,-0.06721588,-0.6127539,3.894237,-0.4044777,-0.1638083,0.3294024,0.1669881,-0.8005798,1.82405,-0.1325663,0.1792083,1.137023,0.6997949,297.9414,327.3211,2.288245
2,0.1111111,-0.03190906,-0.3455994,0.1962551,-1.342508,3.447861,-2.941882,-1.339767,-0.6544704,0,0,10.02933,13.25513,-0.3389652,0.3397663,0.006799664,-0.6103305,3.895266,-0.403663,-0.148375,0.2930874,0.124254,-0.800943,1.826886,-0.1334931,0.1770936,1.136459,0.7016755,298.2773,327.6404,1.927182
2,0.1222222,-0.03208429,-0.3065482,0.1670031,-1.343107,3.450374,-2.9419,-1.337685,0.1956663,0,0,10.09775,13.43108,-0.313415,0.2726021,0.02042535,-0.6101952,3.897504,-0.4028742,-0.1350145,0.2471963,0.08793963,-0.8014208,1.828485,-0.1336489,0.175683,1.136279,0.7032535,298.2299,327.4407,2.146387
2,0.1333333,-0.04300058,-0.2388302,0.1320879,-1.343327,3.450908,-2.941182,-1.335635,0.1848416,0,0,10.1564,13.70479,-0.2773483,0.1894302,0.02328986,-0.6095507,3.896583,-0.4002712,-0.1139197,0.200266,0.07712055,-0.8010448,1.829455,-0.1337615,0.1747784,1.136193,0.7045265,298.0228,327.3872,2.325315
2,0.1444445,-0.05169626,-0.1911858,0.1102046,-1.343785,3.451552,-2.940489,-1.335154,0.04252308,0,0,10.20528,14.07625,-0.2465518,0.1478286,0.02195026,-0.6096551,3.897723,-0.3994566,-0.1054622,0.1661693,0.07708064,-0.8001537,1.830901,-0.1338207,0.1741603,1.136164,0.7053943,297.9561,327.448,2.428448
2,0.1555556,-0.05401704,-0.1392785,0.08718181,-1.343996,3.451293,-2.939725,-1.33481,0.03124449,0,0,10.2346,14.52591,-0.1741925,0.09440532,0.02555276,-0.6089488,3.896572,-0.3990521,-0.09060239,0.1128826,0.0812576,-0.7990144,1.830197,-0.1328555,0.1736915,1.13621,0.7060453,298.0159,327.535,2.426789
2,0.1666667,-0.07015596,-0.1132006,0.04748035,-1.343108,3.451946,-2.938939,-1.334786,0.001907569,0,0,10.26393,15.01466,-0.1443255,0.09328452,0.02847452,-0.6091406,3.898919,-0.4004023,-0.08233958,0.06171131,0.06739096,-0.7986554,1.828913,-0.1312185,0.1732937,1.136343,0.7067842,298.0903,327.6014,2.389329
2,0.1777778,-0.08628757,-0.09557332,0.01215006,-1.341934,3.452151,-2.937456,-1.334941,-0.01412226,0,0,10.27371,15.46432,-0.1038595,0.1134379,0.0217168,-0.6099368,3.902166,-0.4031999,-0.07079329,0.03503958,0.05664883,-0.7983353,1.828152,-0.1303223,0.1729057,1.136556,0.7077716,298.1031,327.6527,2.358658
2,0.1888889,-0.08628757,-0.09557332,0.01215006,-1.341934,3.452151,-2.937456,-1.33475,0.01769772,0,0,10.26393,15.84555,-0.1038595,0.1134379,0.0217168,-0.6099368,3.902166,-0.4031999,-0.07079329,0.03503958,0.05664883,-0.7983353,1.828152,-0.1303223,0.1725664,1.13688,0.7088662,298.065,327.6383,2.401366
2,0.2,-0.1605385,-0.00521891,-0.1581595,-1.33467,3.448162,-2.931165,-1.335655,-0.0829742,0,0,10.24438,16.14858,-0.07091786,0.162372,0.0001134425,-0.6125553,3.909719,-0.4086887,-0.03872102,-0.01734989,-0.01926466,-0.8005409,1.824824,-0.1282219,0.1723049,1.137313,0.7098868,297.9785,327.4705,2.589001
2,0.2111111,-0.2055167,-0.01702465,-0.2409691,-1.329255,3.447577,-2.927244,-1.33212,0.3239598,0,0,10.20528,16.33431,-0.06337219,0.1548956,0.01176586,-0.6125899,3.912413,-0.4104256,-0.024539,-0.03985003,-0.08011585,-0.8034011,1.822541,-0.1268312,0.1722528,1.137839,0.7105379,297.8745,327.2406,2.770794
2,0.2222222,-0.2055167,-0.01702465,-0.2409691,-1.329255,3.447577,-2.927244,-1.33244,-0.03198011,0,0,10.1564,16.40274,-0.06337219,0.1548956,0.01176586,-0.6125899,3.912413,-0.4104256,-0.024539,-0.03985003,-0.08011585,-0.8034011,1.822541,-0.1268312,0.1723302,1.138512,0.7117795,298.0999,326.7324,3.098232
