loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,0.1138831,0.6316702,1.037203,-1.12688,3.514805,-2.645542,-0.8853093,0.2781681,0,0,11.2219,13.84164,-0.214359,0.6276529,-0.6471772,-0.3783223,3.403843,0.07965062,-0.2175853,0.5423139,0.3761136,-0.9706924,1.608743,-0.0373535,0.2199567,1.150898,0.6941078,308.1578,312.4201,21.88577
6,0.01111111,0.1076552,0.5773318,1.037753,-1.138964,3.516448,-2.647257,-0.8843058,0.0889959,0,0,10.80156,13.70479,-0.1509184,0.6437379,-0.7115555,-0.3881845,3.426076,0.05819007,-0.2098315,0.5668535,0.400485,-0.9655706,1.617814,-0.04049256,0.218115,1.147507,0.6945867,308.5836,312.356,21.71828
6,0.02222222,0.1259406,0.5187873,1.037252,-1.150709,3.519022,-2.650488,-0.8833993,0.08228737,0,0,10.32258,13.56794,-0.1008351,0.6259344,-0.8462315,-0.4025048,3.444095,0.04079776,-0.1860068,0.636083,0.4213945,-0.9606059,1.630151,-0.04605857,0.2156426,1.143135,0.6949825,308.9,313.3185,20.51402
6,0.03333334,0.169802,0.4527221,1.022939,-1.161594,3.521854,-2.655246,-0.8842014,-0.07379643,0,0,9.794722,13.48974,-0.0925805,0.5858741,-1.013671,-0.4196045,3.457955,0.02905535,-0.1818841,0.6732885,0.3914139,-0.9580578,1.64089,-0.05038168,0.212544,1.138253,0.6952152,309.2827,314.6205,18.82177
6,0.04444445,0.2286304,0.3545293,0.9876168,-1.170357,3.526392,-2.661823,-0.8854116,-0.1099695,0,0,9.276637,13.33333,-0.149298,0.5668316,-1.044173,-0.4323812,3.47245,0.0195745,-0.2055325,0.7052342,0.356388,-0.9558586,1.652122,-0.05364272,0.2089441,1.13336,0.69505,309.7363,315.7259,17.14205
6,0.05555556,0.2286304,0.3545293,0.9876168,-1.170357,3.526392,-2.661823,-0.8868071,-0.1268025,0,0,8.885631,13.11828,-0.149298,0.5668316,-1.044173,-0.4323812,3.47245,0.0195745,-0.2055325,0.7052342,0.356388,-0.9558586,1.652122,-0.05364272,0.2050232,1.128852,0.6943813,310.1722,316.5986,15.54409
6,0.06666667,0.2831509,0.276638,0.9595542,-1.178964,3.530773,-2.668689,-0.8831474,0.335446,0,0,8.651027,12.88368,-0.193243,0.5591513,-0.9426334,-0.4381955,3.486892,0.01006462,-0.2261766,0.723264,0.3053901,-0.9549515,1.662402,-0.05617619,0.2015179,1.125404,0.6932741,310.7058,317.1003,13.8382
6,0.07777778,0.3046296,0.1725097,0.875347,-1.183485,3.535892,-2.674913,-0.8873626,-0.3884931,0,0,8.514174,12.51222,-0.2439419,0.5405786,-0.7473316,-0.4388463,3.499398,0.003250921,-0.2344967,0.6730215,0.2267554,-0.9559566,1.669015,-0.05701135,0.1998158,1.124621,0.6923575,311.2896,314.7842,16.17414
6,0.08888889,0.288766,0.1016132,0.8217603,-1.189255,3.540534,-2.678941,-0.8879666,-0.05187921,0,0,8.465299,11.97458,-0.2945216,0.5102484,-0.5371583,-0.4373475,3.510119,-0.001709217,-0.2282995,0.6239831,0.2204321,-0.9538894,1.675299,-0.05861538,0.1989282,1.124376,0.6923127,310.8165,315.3583,15.7563
6,0.1,0.239767,0.09277338,0.8048868,-1.197462,3.543575,-2.681022,-0.8866505,0.1201073,0,0,8.52395,11.39785,-0.3328798,0.5173969,-0.4026175,-0.4375978,3.524587,-0.009971142,-0.2187229,0.6026631,0.226791,-0.9515006,1.682666,-0.06082394,0.1986732,1.12404,0.6923072,310.6384,315.7017,16.10302
6,0.1111111,0.1821534,0.1170149,0.7962121,-1.205966,3.54556,-2.681629,-0.8842217,0.2209463,0,0,8.690126,10.82111,-0.3390757,0.549306,-0.3811793,-0.4410924,3.541304,-0.02115748,-0.1930033,0.576031,0.2521726,-0.9483751,1.689891,-0.06388205,0.1985442,1.123705,0.6923196,310.3214,316.1577,16.35687
6,0.1222222,0.1565698,0.1189744,0.7866386,-1.213819,3.548231,-2.683537,-0.8825758,0.1485248,0,0,8.934506,10.29326,-0.3252861,0.5588965,-0.3908597,-0.4462031,3.555779,-0.03126178,-0.1960408,0.5707648,0.2703301,-0.9451857,1.697808,-0.0662898,0.1983758,1.123386,0.6923109,310.2114,316.355,16.58859
6,0.1333333,0.1374585,0.06179972,0.7222638,-1.218377,3.552147,-2.685709,-0.8815015,0.09712148,0,0,9.198437,9.951125,-0.2933293,0.5631279,-0.3921732,-0.450936,3.569936,-0.04199885,-0.1949802,0.5633099,0.2724701,-0.9425044,1.705386,-0.06863552,0.1980534,1.123137,0.6924812,310.2751,316.586,16.82258
6,0.1444445,0.1332763,0.005828053,0.666372,-1.22242,3.556381,-2.688624,-0.8827085,-0.1108458,0,0,9.481916,9.794722,-0.2760355,0.5161242,-0.3551622,-0.4537515,3.578323,-0.04712543,-0.1953688,0.5344596,0.2395201,-0.9414216,1.711476,-0.07004113,0.1975825,1.122963,0.6931039,310.2801,317.2934,16.96781
6,0.1555556,0.1215822,-0.05591036,0.5700712,-1.223695,3.560419,-2.69096,-0.8829002,-0.01626794,0,0,9.824047,9.784947,-0.284478,0.460693,-0.3381943,-0.4569825,3.58502,-0.04974306,-0.1873296,0.5055593,0.1958416,-0.9411569,1.717096,-0.07156766,0.1970356,1.12279,0.6934868,310.6054,317.5458,17.22022
6,0.1666667,0.0874077,-0.08475369,0.4670807,-1.224548,3.562863,-2.691588,-0.8836789,-0.07096306,0,0,10.2346,9.902249,-0.3100377,0.4351542,-0.3359319,-0.4609458,3.593897,-0.05345763,-0.18623,0.4350128,0.104388,-0.9435207,1.719649,-0.07114901,0.1963457,1.12269,0.6940323,310.6944,317.7459,17.68018
6,0.1777778,0.05322845,-0.08866864,0.4064514,-1.22612,3.565009,-2.691678,-0.8833359,0.0319757,0,0,10.69404,10.10753,-0.3130139,0.4063115,-0.3040234,-0.4633676,3.601411,-0.05661774,-0.1806442,0.3591957,0.04060555,-0.9452768,1.721222,-0.07031917,0.1957906,1.122562,0.694226,311.0273,317.5901,18.08439
