loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.4228581,-0.2100352,0.1007125,-1.270014,3.406799,-2.812184,-1.208421,0.1432409,0,0,9.540568,12.34604,-0.6222763,0.5855308,-0.03317915,-0.4726291,3.601398,-0.1232961,-0.2687849,0.5326405,0.3270757,-0.9149727,1.720942,-0.07591794,0.2152697,1.158237,0.6776853,299.6242,323.5954,10.71677
2,0.01111111,-0.4280701,-0.2224115,0.1402736,-1.271873,3.410631,-2.808353,-1.207209,0.1099367,0,0,9.41349,12.26784,-0.6116493,0.6142948,-0.04279222,-0.4744656,3.618366,-0.1319567,-0.2644225,0.5379662,0.3355482,-0.9114392,1.729154,-0.07815206,0.2135854,1.158555,0.6804075,299.5179,323.3359,10.86579
2,0.02222222,-0.4044257,-0.2634371,0.1822184,-1.273608,3.416126,-2.806298,-1.208014,-0.07433072,0,0,9.286413,12.36559,-0.5896975,0.6474051,-0.09723077,-0.478471,3.635283,-0.1410517,-0.2633178,0.5305181,0.3430054,-0.9078711,1.736686,-0.07984103,0.2116369,1.158923,0.6838398,299.4834,323.1902,10.84178
2,0.03333334,-0.3862045,-0.2811802,0.2111394,-1.275548,3.42093,-2.804084,-1.208346,-0.02954757,0,0,9.178885,12.49267,-0.5774758,0.6741781,-0.1675869,-0.4839944,3.651709,-0.149675,-0.2611689,0.5124181,0.3504727,-0.9042215,1.743457,-0.08133214,0.2094481,1.159467,0.6875967,299.3397,323.0103,10.86229
2,0.04444445,-0.3743735,-0.2891855,0.255957,-1.278646,3.425865,-2.801813,-1.209713,-0.124688,0,0,9.110459,12.68817,-0.5733027,0.700076,-0.3060637,-0.4935258,3.66734,-0.1572373,-0.2450873,0.5240906,0.3566897,-0.9005831,1.751774,-0.08431142,0.2069981,1.160171,0.6912752,299.0143,322.7794,10.98103
2,0.05555556,-0.3690419,-0.2663638,0.2961857,-1.282334,3.429557,-2.798878,-1.20987,-0.01337465,0,0,9.100685,12.97165,-0.5809109,0.6990662,-0.323045,-0.4988995,3.681954,-0.1633503,-0.2451786,0.5368565,0.3417586,-0.8978246,1.760474,-0.0870313,0.2042613,1.160895,0.6945163,298.5586,322.4045,11.18819
2,0.06666667,-0.3584428,-0.2254581,0.3319535,-1.286683,3.432336,-2.795997,-1.20969,0.01639089,0,0,9.120235,13.27468,-0.6011816,0.6447543,-0.3155435,-0.5027404,3.691602,-0.1643365,-0.2572538,0.5464163,0.3013752,-0.8963993,1.769042,-0.08900231,0.201272,1.161516,0.6972128,298.1506,322.084,11.2088
2,0.07777778,-0.3222795,-0.1899294,0.3570752,-1.290837,3.435117,-2.794469,-1.209299,0.03553661,0,0,9.042033,13.43108,-0.6062781,0.6031334,-0.2804448,-0.5053252,3.701785,-0.1664058,-0.2684247,0.5431691,0.248225,-0.8959247,1.776745,-0.09042444,0.1980292,1.161986,0.699477,297.8659,321.9878,10.93216
2,0.08888889,-0.2093156,-0.1861387,0.3781336,-1.294954,3.438545,-2.797138,-1.209524,-0.02095029,0,0,8.84653,13.45064,-0.6017979,0.568958,-0.2475389,-0.5076272,3.711526,-0.1683776,-0.2603108,0.5089979,0.2183775,-0.8949941,1.782733,-0.09156827,0.1945781,1.162333,0.7014576,297.6856,322.0453,10.44926
2,0.1,-0.05037586,-0.2506692,0.3764055,-1.29704,3.445693,-2.804659,-1.210817,-0.1181038,0,0,8.533725,13.34311,-0.5920499,0.5528954,-0.2242187,-0.5103085,3.722574,-0.1717014,-0.2583351,0.4791563,0.2120157,-0.893131,1.788619,-0.09254751,0.191013,1.162605,0.7032743,297.5248,322.1522,9.892794
