loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,-0.01826672,-0.5108079,0.6135571,-1.198843,3.472572,-2.603398,-0.915451,0.02486545,0,0,10.66471,11.1437,-0.4602565,0.4629222,-0.2387533,-0.4131037,3.269335,0.179549,-0.2139942,0.454441,0.1906848,-1.042589,1.653833,-0.08117209,0.2195645,1.158525,0.705385,303.51,319.9254,15.51747
4,0.01111111,-0.02676007,-0.5319393,0.6265431,-1.201395,3.481443,-2.605212,-0.9158717,-0.03857603,0,0,10.61584,11.261,-0.4869556,0.4555214,-0.2449327,-0.4152065,3.281911,0.1744125,-0.2076909,0.4544049,0.1810324,-1.041413,1.659756,-0.08218914,0.2164409,1.157646,0.7059193,303.9676,318.5739,16.4981
4,0.02222222,-0.03627193,-0.5445191,0.6480122,-1.205024,3.491809,-2.608063,-0.9159048,-0.0026232,0,0,10.57674,11.29032,-0.5044104,0.444982,-0.2906056,-0.419286,3.29494,0.1686833,-0.2044539,0.4490849,0.1841955,-1.039723,1.66557,-0.08329569,0.2123744,1.156226,0.7060948,304.1926,317.892,16.52389
4,0.03333334,-0.04792462,-0.5593725,0.6567258,-1.208155,3.5021,-2.610867,-0.9148427,0.09711125,0,0,10.51809,11.28055,-0.5047987,0.4461178,-0.3353432,-0.4237441,3.308858,0.161579,-0.1999736,0.4501743,0.2054451,-1.037211,1.671769,-0.08437373,0.2076415,1.154446,0.7057122,304.4323,317.5572,15.85358
4,0.04444445,-0.04792462,-0.5593725,0.6567258,-1.208155,3.5021,-2.610867,-0.915337,-0.04604298,0,0,10.47898,11.28055,-0.5047987,0.4461178,-0.3353432,-0.4237441,3.308858,0.161579,-0.1999736,0.4501743,0.2054451,-1.037211,1.671769,-0.08437373,0.2026454,1.152643,0.7047115,304.7747,317.2998,14.87193
4,0.05555556,-0.04679674,-0.5839542,0.6506081,-1.213486,3.522573,-2.617099,-0.9163479,-0.09190074,0,0,10.45943,11.32942,-0.5050488,0.439784,-0.3651752,-0.4311349,3.334671,0.1489754,-0.1989158,0.4469863,0.2043621,-1.033654,1.683684,-0.08628003,0.1977069,1.15089,0.7034534,305.0195,316.8494,13.90953
4,0.06666667,-0.04679674,-0.5839542,0.6506081,-1.213486,3.522573,-2.617099,-0.9151127,0.1136621,0,0,10.44966,11.4174,-0.5050488,0.439784,-0.3651752,-0.4311349,3.334671,0.1489754,-0.1989158,0.4469863,0.2043621,-1.033654,1.683684,-0.08628003,0.1934196,1.149299,0.7025189,305.1123,316.3486,13.14696
4,0.07777778,-0.05208434,-0.6000237,0.6444079,-1.215832,3.533107,-2.619976,-0.9163628,-0.1153256,0,0,10.42033,11.47605,-0.516729,0.4344737,-0.3597541,-0.4340985,3.346969,0.1439708,-0.2162779,0.4512257,0.1715467,-1.032991,1.689385,-0.08624727,0.1888769,1.147257,0.702873,305.0942,316.1477,12.85587
4,0.08888889,-0.04466173,-0.5861893,0.6410443,-1.218978,3.54231,-2.623157,-0.9160582,0.02896076,0,0,10.38123,11.4956,-0.518732,0.4365891,-0.3458789,-0.4366652,3.359618,0.1382684,-0.217609,0.4490613,0.1459949,-1.032797,1.695124,-0.0867088,0.1852158,1.145607,0.7026204,305.2698,315.8044,12.35047
4,0.1,-0.03514059,-0.5660488,0.630157,-1.222068,3.55122,-2.6264,-0.9156747,0.03465301,0,0,10.35191,11.44673,-0.5004292,0.4258544,-0.3215565,-0.4388437,3.370759,0.1330864,-0.2328742,0.4320294,0.1163439,-1.03304,1.700002,-0.08606884,0.1821655,1.14418,0.7023742,305.4156,315.6879,12.04153
