loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.02557001,0.0487472,0.4105558,-1.121084,3.518559,-2.764256,-1.054759,-0.1235497,0,0,10.73314,11.69111,-0.3243004,0.6027039,-0.6802244,-0.4017938,3.437414,0.005589442,-0.3261285,0.7109638,0.2865101,-0.9721033,1.622225,-0.002865561,0.2190039,1.156023,0.6707819,307.6693,310.5687,21.25167
4,0.01111111,0.03201458,0.04999192,0.4275686,-1.126317,3.520152,-2.76554,-1.053453,0.1201599,0,0,10.71359,11.63245,-0.4108592,0.727801,-0.4639379,-0.3988707,3.469688,-0.01653477,-0.331753,0.6874992,0.2610284,-0.9701768,1.630139,-0.003554255,0.2174378,1.155221,0.6722304,307.6916,310.3542,21.43338
4,0.02222222,0.02246763,0.0479099,0.4372075,-1.131395,3.521834,-2.766131,-1.053209,0.02086126,0,0,10.67449,11.55425,-0.4217199,0.7647573,-0.3614714,-0.3998885,3.494144,-0.03430418,-0.3126984,0.657597,0.2609159,-0.9672756,1.63756,-0.005105546,0.2158204,1.154132,0.6735355,307.5942,310.221,21.35191
4,0.03333334,-0.01360309,0.0320171,0.4630392,-1.136935,3.524632,-2.76559,-1.052302,0.08267192,0,0,10.64516,11.48583,-0.3706235,0.8414507,-0.377609,-0.4048548,3.524546,-0.05992752,-0.2603534,0.6286732,0.2914184,-0.9629762,1.644802,-0.008328238,0.2141571,1.152634,0.6749656,307.3777,310.4023,20.89357
4,0.04444445,-0.0007666349,0.02145325,0.4673495,-1.141778,3.526828,-2.76706,-1.051317,0.08924615,0,0,10.63539,11.44673,-0.3574783,0.8875612,-0.4745165,-0.4147969,3.551489,-0.08108287,-0.2438541,0.6297921,0.3509333,-0.9570272,1.653799,-0.0114998,0.2125114,1.150726,0.6764382,307.2339,310.711,20.32825
4,0.05555556,0.01843688,0.0162226,0.4694633,-1.146643,3.528998,-2.768884,-1.049605,0.1558879,0,0,10.62561,11.4565,-0.3750018,0.8675256,-0.5319705,-0.4236312,3.571591,-0.09462398,-0.2593559,0.6757246,0.3861393,-0.9515171,1.665115,-0.01463434,0.2108759,1.148481,0.6779842,307.2488,311.1091,19.70977
4,0.06666667,0.0300875,0.03762126,0.4745607,-1.15215,3.529956,-2.769911,-1.051745,-0.1969612,0,0,10.63539,11.4565,-0.3886469,0.7630151,-0.4917121,-0.4275577,3.581724,-0.09905468,-0.2722694,0.68744,0.364907,-0.9486872,1.674607,-0.01665834,0.2091174,1.146115,0.6796075,307.4638,311.6868,18.99862
4,0.07777778,0.05667064,0.05159016,0.4764756,-1.157472,3.531036,-2.771878,-1.05234,-0.05254691,0,0,10.64516,11.4565,-0.3882328,0.6775848,-0.4270082,-0.4305618,3.592451,-0.1045594,-0.2799993,0.6608028,0.3447748,-0.9457396,1.682511,-0.01794465,0.2072811,1.143932,0.6809663,307.733,312.2153,18.31825
4,0.08888889,0.07160026,0.04846373,0.4775176,-1.162528,3.532692,-2.77384,-1.051955,0.03542401,0,0,10.66471,11.4565,-0.3857968,0.618837,-0.3803436,-0.4336638,3.603347,-0.1103278,-0.2694797,0.6373097,0.3383289,-0.942391,1.690148,-0.01996039,0.2053888,1.142128,0.681964,307.9852,312.735,17.61096
4,0.1,0.08246242,0.001673356,0.4832315,-1.16709,3.536701,-2.776744,-1.052646,-0.06371913,0,0,10.69404,11.46628,-0.3821269,0.5717479,-0.3144738,-0.4354503,3.614379,-0.1163508,-0.2620772,0.5861784,0.3543246,-0.938156,1.696058,-0.02098305,0.2034073,1.140738,0.6828896,308.1078,313.2108,16.9061
