loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.2937607,-0.03209472,0.6101229,-1.003525,3.75734,-2.906618,-1.044986,-0.02830957,0,0,9.452591,10.42033,-0.2579216,0.2005183,-0.219667,-0.3581366,3.708277,-0.1756629,-0.125512,0.252755,0.146272,-0.9552413,1.689966,-0.01036422,0.2147204,1.148015,0.722165,312.9907,298.4891,27.29192
0,0.01111111,-0.2799658,-0.03873268,0.5824546,-1.008909,3.759704,-2.905185,-1.04627,-0.1172505,0,0,9.951125,10.21505,-0.2845918,0.1515609,-0.2088744,-0.3600173,3.707523,-0.1708783,-0.1149844,0.21545,0.1430243,-0.9538063,1.691729,-0.01049365,0.2105843,1.146725,0.7229732,314.5981,296.5881,28.56132
0,0.02222222,-0.2790337,-0.02516651,0.5546125,-1.014093,3.761,-2.90279,-1.046333,-0.004893777,0,0,10.62561,9.980451,-0.3197699,0.1324757,-0.2064886,-0.3623795,3.708909,-0.1674953,-0.1119184,0.2090326,0.1323489,-0.9527182,1.694333,-0.01086144,0.2066281,1.144089,0.7225724,315.2201,296.5035,27.852
0,0.03333334,-0.2727523,-0.01043537,0.5352641,-1.019385,3.76217,-2.900593,-1.045354,0.08929359,0,0,11.2219,9.784947,-0.352732,0.1560057,-0.2072406,-0.3651673,3.715474,-0.1687437,-0.1100753,0.2079308,0.1046264,-0.9525722,1.697402,-0.01153335,0.2029571,1.140592,0.7212669,315.7021,297.0449,26.32847
0,0.04444445,-0.251595,0.007462978,0.507316,-1.024084,3.762655,-2.898784,-1.044679,0.06078916,0,0,11.67155,9.63832,-0.3280502,0.1750918,-0.1914322,-0.3671604,3.721856,-0.1718993,-0.1113296,0.1961915,0.08974394,-0.9520944,1.699607,-0.01153522,0.199656,1.136791,0.7194217,316.3523,297.6479,24.68626
0,0.05555556,-0.220832,0.01896904,0.4762089,-1.028494,3.763303,-2.897689,-1.044773,-0.009136566,0,0,11.96481,9.481916,-0.2810982,0.189873,-0.1864706,-0.3695157,3.727753,-0.1758965,-0.1146251,0.1876808,0.08232863,-0.9514521,1.702067,-0.01157436,0.1966797,1.133234,0.7175863,317.0862,298.2578,23.13783
0,0.06666667,-0.1825371,0.003777459,0.4368367,-1.031994,3.764946,-2.897844,-1.045429,-0.05994669,0,0,12.06256,9.345064,-0.2447927,0.194019,-0.1771724,-0.3715344,3.732883,-0.1790723,-0.1146225,0.1844865,0.08339898,-0.9505227,1.70446,-0.01167237,0.1939667,1.130352,0.7161817,317.6931,298.7731,21.87887
0,0.07777778,-0.1527341,-0.0134569,0.408162,-1.035406,3.766788,-2.898031,-1.045959,-0.04807986,0,0,11.93548,9.247313,-0.2318809,0.2003605,-0.1644908,-0.3734524,3.738827,-0.1824478,-0.108381,0.1791131,0.07055879,-0.950145,1.706602,-0.01195786,0.1915638,1.128446,0.7153389,318.0204,299.0987,21.02414
0,0.08888889,-0.1080505,-0.04154339,0.3561122,-1.037178,3.769141,-2.899604,-1.046507,-0.04988519,0,0,11.62268,9.188662,-0.2072389,0.1938593,-0.1444684,-0.3747078,3.743187,-0.1848897,-0.1106518,0.1695151,0.05994441,-0.9498761,1.708562,-0.01176931,0.1895006,1.127577,0.7150766,318.027,299.2345,20.60874
0,0.1,-0.0655053,-0.07175969,0.3030131,-1.038112,3.771451,-2.901308,-1.046216,0.02676826,0,0,11.12415,9.159335,-0.1751062,0.1862863,-0.1223723,-0.3756399,3.747729,-0.188375,-0.09476404,0.1598877,0.05339343,-0.9495783,1.710564,-0.01241566,0.1878121,1.127602,0.7152442,317.7518,299.1749,20.61585
