loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.3570122,1.008886,0.7458844,-0.821615,3.72067,-2.828983,-1.000741,-1.003366,0,0,35.58162,8.84653,0.074513,0.1547543,-0.3574467,-0.1558136,2.988029,0.48682,-0.1382796,0.3044573,0.1031663,-1.011626,1.416534,0.0478064,0.2027471,1.207507,0.6924033,323.6746,289.2873,39.21289
4,0.01111111,0.4197491,1.064941,0.7899545,-0.8353548,3.707457,-2.826763,-1.00934,-0.7712594,0,0,34.0567,8.817204,0.1485037,0.1569993,-0.4283936,-0.1614861,3.017509,0.4535536,-0.144646,0.3225978,0.0936169,-1.010538,1.421595,0.04694327,0.2017212,1.207178,0.6919634,322.4976,289.9454,38.56096
4,0.02222222,0.4803701,1.114446,0.8202584,-0.8491665,3.694028,-2.825177,-1.01878,-0.850196,0,0,32.59042,8.787879,0.1905152,0.1539713,-0.4947952,-0.1674122,3.046939,0.4214932,-0.1564404,0.3162644,0.08838857,-1.009595,1.425457,0.04698482,0.2003166,1.206776,0.6913874,321.4533,290.4406,38.05578
4,0.03333334,0.5207468,1.151949,0.8304861,-0.8625643,3.680429,-2.8232,-1.030246,-1.03473,0,0,31.51515,8.778104,0.2154397,0.133934,-0.5675001,-0.174902,3.071699,0.3939614,-0.1650166,0.3109954,0.086345,-1.008388,1.42946,0.04704394,0.1986009,1.206348,0.6906868,320.555,290.8142,37.61969
4,0.04444445,0.5791366,1.219192,0.8265153,-0.8760804,3.664561,-2.821184,-1.040208,-0.8958567,0,0,30.75269,8.80743,0.1982776,0.1318817,-0.5833459,-0.1806955,3.093971,0.370348,-0.1724114,0.3142461,0.09278934,-1.006946,1.43368,0.04703888,0.196783,1.205942,0.6896904,319.5923,291.1253,37.18787
4,0.05555556,0.6364535,1.293992,0.8320449,-0.8903107,3.647584,-2.819367,-1.048789,-0.7711383,0,0,30.1564,8.817204,0.2050279,0.1296084,-0.5407969,-0.184573,3.109972,0.352181,-0.175455,0.3238608,0.1055688,-1.005309,1.438059,0.04671158,0.1950938,1.205483,0.6885026,318.5815,291.3714,36.70091
4,0.06666667,0.6704229,1.344259,0.8421323,-0.9047184,3.63166,-2.81796,-1.058774,-0.9006225,0,0,29.6872,8.797654,0.2288396,0.1358296,-0.499439,-0.1880431,3.125613,0.3333103,-0.1739976,0.3516038,0.136406,-1.002488,1.443744,0.04554165,0.1937782,1.204961,0.6873502,317.6222,291.6832,36.07912
4,0.07777778,0.7256674,1.396615,0.8415116,-0.919058,3.614555,-2.817442,-1.068192,-0.8477657,0,0,29.28642,8.758554,0.2673148,0.1421276,-0.4858959,-0.1920906,3.14267,0.3122631,-0.1705574,0.3665411,0.1576737,-0.9996607,1.449147,0.04444017,0.1930217,1.20442,0.6864341,316.6996,292.2174,35.40274
4,0.08888889,0.7448292,1.401892,0.8318558,-0.9325634,3.599693,-2.817369,-1.076218,-0.7210268,0,0,28.79766,8.719453,0.2746357,0.1528331,-0.5072451,-0.1979964,3.162853,0.2889261,-0.1758324,0.3740549,0.159849,-0.9974508,1.454618,0.04374002,0.1929606,1.203885,0.6858234,315.7898,292.9999,34.76017
4,0.1,0.76392,1.423024,0.8103017,-0.9456821,3.583485,-2.816927,-1.085866,-0.8702327,0,0,28.32845,8.709679,0.2752874,0.220126,-0.5666994,-0.204788,3.196108,0.2532786,-0.177989,0.3804502,0.1523955,-0.9958715,1.459884,0.04298795,0.1935679,1.20334,0.6855286,314.9472,294.0056,34.18122
4,0.1111111,0.7766535,1.434542,0.7877944,-0.9585286,3.567606,-2.816752,-1.093099,-0.6484959,0,0,27.91789,8.729228,0.2825407,0.2734817,-0.6017531,-0.2113618,3.226943,0.2194642,-0.1843321,0.3805211,0.1588526,-0.9934826,1.465225,0.042344,0.1948539,1.202806,0.6853308,314.1315,295.0819,33.71878
4,0.1222222,0.8042365,1.460875,0.752326,-0.9707376,3.550397,-2.816859,-1.10127,-0.736262,0,0,27.58554,8.787879,0.2974554,0.3405722,-0.6144786,-0.2176282,3.259075,0.1840974,-0.1831911,0.3858546,0.1652234,-0.9912435,1.470518,0.04151868,0.1966575,1.202232,0.6851616,313.4173,296.2761,33.29928
4,0.1333333,0.8317631,1.512881,0.7261696,-0.9836226,3.531734,-2.816608,-1.109101,-0.7044451,0,0,27.42913,8.856306,0.3283525,0.3170819,-0.6105517,-0.2237929,3.277271,0.161639,-0.181109,0.3815814,0.1620198,-0.9893824,1.475438,0.04075941,0.198805,1.201648,0.6849617,312.7693,297.5594,32.86498
