loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.1551837,-0.243191,0.06385013,-1.12132,3.924713,3.118277,-1.32425,-0.04547595,0,0,10.26393,11.90616,-0.2552257,0.2864294,-0.103038,-0.5564904,4.692554,-0.8303475,-0.1677194,0.3241925,0.1535797,-0.6204558,1.950169,0.136328,0.1022183,1.136678,0.7662619,309.6087,291.2659,41.6707
0,0.01111111,0.1529229,-0.2050865,0.04211318,-1.121108,3.925726,3.116219,-1.324242,0.00115861,0,0,10.29326,11.82796,-0.2357454,0.234055,-0.05647992,-0.5564798,4.694977,-0.8306077,-0.1434949,0.297401,0.1353224,-0.6192579,1.954131,0.1338052,0.09696081,1.131986,0.7607226,309.0142,296.4966,31.01957
0,0.02222222,0.1506311,-0.1573962,0.02134302,-1.120805,3.926093,3.114557,-1.324621,-0.03456315,0,0,10.32258,11.78886,-0.221875,0.1988567,-0.04710716,-0.5574497,4.696138,-0.829588,-0.1297993,0.2823994,0.1267194,-0.6177127,1.958385,0.131399,0.08890048,1.124773,0.7515203,309.9823,294.6191,27.24989
0,0.03333334,0.1484346,-0.1405372,0.005176269,-1.120394,3.927193,3.112534,-1.324579,0.0041563,0,0,10.34213,11.73998,-0.1995558,0.1743316,-0.04949493,-0.5587536,4.696565,-0.8285248,-0.1002381,0.2406828,0.1212277,-0.6163354,1.960281,0.1300139,0.08403056,1.121681,0.7466329,315.2331,282.1251,37.58016
0,0.04444445,0.1419683,-0.1313425,-0.02582154,-1.118964,3.928954,3.110567,-1.324509,0.006378588,0,0,10.35191,11.67155,-0.1613129,0.1242259,-0.05422306,-0.5591845,4.695151,-0.8267288,-0.08440433,0.2224828,0.115812,-0.6148925,1.963409,0.1279809,0.08231845,1.121121,0.745585,316.238,281.2554,38.28279
0,0.05555556,0.1376813,-0.1305408,-0.0482019,-1.11769,3.930581,3.108437,-1.324598,-0.008195333,0,0,10.34213,11.60313,-0.1485675,0.1135656,-0.05755876,-0.560418,4.695244,-0.825589,-0.07702248,0.2053993,0.1168465,-0.613367,1.966033,0.1263678,0.08244228,1.121143,0.7458142,316.2247,281.579,37.55602
0,0.06666667,0.144084,-0.135916,-0.05347836,-1.117014,3.932608,3.105663,-1.324326,0.02505115,0,0,10.29326,11.52493,-0.1016647,0.1007116,-0.05263186,-0.5612974,4.695966,-0.8267331,-0.06973083,0.1563787,0.1285945,-0.6114171,1.965922,0.126996,0.08359684,1.121534,0.7467444,315.1407,283.011,36.02327
0,0.07777778,0.1578867,-0.1210128,-0.0579237,-1.116243,3.933564,3.102992,-1.32458,-0.02345909,0,0,10.24438,11.42717,-0.05479847,0.1027884,-0.05405984,-0.5627323,4.696829,-0.8283307,-0.06033638,0.1233003,0.1264434,-0.6100556,1.966049,0.1272546,0.08471978,1.12174,0.7475479,314.0091,284.6297,34.47743
0,0.08888889,0.1706079,-0.1008189,-0.06350339,-1.115242,3.934395,3.100296,-1.325123,-0.04938082,0,0,10.22483,11.3392,-0.000692779,0.08894479,-0.08010029,-0.564311,4.695196,-0.8285315,-0.03500902,0.09332615,0.1167087,-0.6090308,1.966156,0.1267318,0.08550105,1.121742,0.747914,313.2685,285.4729,33.65358
0,0.1,0.1844038,-0.087136,-0.07965047,-1.113919,3.935364,3.097335,-1.325536,-0.03731034,0,0,10.1955,11.261,0.01821208,0.08583526,-0.1143558,-0.5666648,4.692989,-0.8274247,-0.02979059,0.07625249,0.1156328,-0.6077179,1.966368,0.1267923,0.08592024,1.121613,0.7478447,312.9884,285.3748,33.65532
